loan_id,partner_code,agreement_id,funding_amount,funding_ratio,created_at,is_test_data
LN20250619000004,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-06-19 13:33:46,1
LN20250617000005,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-06-17 21:26:15,1
LN20250323000007,BANK_B,FABANK_B_PLATFORM_LOAN,5115.18,0.7,2025-03-23 15:04:56,1
LN20250214000005,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-02-14 09:24:40,1
LN20250212000004,BANK_B,FABANK_B_PLATFORM_LOAN,1020.58,0.7,2025-02-12 11:54:51,1
LN20250218000009,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-02-18 22:08:36,1
LN20250307000004,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-03-07 01:51:25,1
LN20250326000006,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-26 16:16:14,1
LN20250130000004,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-01-30 13:49:35,1
LN20250308000003,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-08 20:11:08,1
LN20250319000003,BANK_B,FABANK_B_PLATFORM_LOAN,3414.15,0.7,2025-03-19 02:08:29,1
LN20250212000005,BANK_C,FABANK_C_JOINT_LOAN,12123.62,0.6,2025-02-12 06:32:24,1
LN20250301000006,BANK_B,FABANK_B_PLATFORM_LOAN,6028.53,0.7,2025-03-01 13:56:56,1
LN20250321000005,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-21 15:06:50,1
LN20250304000009,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-04 18:50:17,1
LN20250406000002,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-04-06 12:06:42,1
LN20250220000006,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-02-20 12:20:47,1
LN20250612000006,BANK_C,FABANK_C_JOINT_LOAN,24262.34,0.6,2025-06-12 21:10:44,1
LN20250204000004,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-02-04 08:42:17,1
LN20250222000008,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-22 12:23:28,1
LN20250407000005,BANK_B,FABANK_B_PLATFORM_LOAN,508.60,0.7,2025-04-07 17:15:10,1
LN20250429000002,BANK_B,FABANK_B_PLATFORM_LOAN,50106.52,0.7,2025-04-29 21:04:31,1
LN20250511000004,BANK_B,FABANK_B_PLATFORM_LOAN,18912.74,0.7,2025-05-11 13:27:43,1
LN20250223000010,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-02-23 16:25:30,1
LN20250211000004,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-02-11 14:12:56,1
LN20250424000004,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-04-24 12:47:04,1
LN20250314000003,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-14 20:28:31,1
LN20250213000006,BANK_B,FABANK_B_PLATFORM_LOAN,19318.53,0.7,2025-02-13 14:49:33,1
LN20250321000006,BANK_B,FABANK_B_PLATFORM_LOAN,17464.84,0.7,2025-03-21 13:52:38,1
LN20250527000003,BANK_B,FABANK_B_PLATFORM_LOAN,6494.01,0.7,2025-05-27 12:51:20,1
LN20250508000003,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-05-08 21:22:31,1
LN20250613000003,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-06-13 22:22:53,1
LN20250417000003,BANK_B,FABANK_B_PLATFORM_LOAN,3832.46,0.7,2025-04-17 20:45:15,1
LN20250620000005,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-06-20 12:10:42,1
LN20250406000003,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-04-06 00:41:35,1
LN20250315000002,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-15 13:04:45,1
LN20250417000004,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-04-17 18:51:45,1
LN20250422000006,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-04-22 21:42:02,1
LN20250508000004,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-05-08 22:31:58,1
LN20250221000004,BANK_B,FABANK_B_PLATFORM_LOAN,376.63,0.7,2025-02-21 21:22:15,1
LN20250610000003,BANK_C,FABANK_C_JOINT_LOAN,3990.79,0.6,2025-06-10 20:03:39,1
LN20250314000004,BANK_B,FABANK_B_PLATFORM_LOAN,43711.42,0.7,2025-03-14 09:27:34,1
LN20250404000002,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-04-04 20:07:10,1
LN20250620000006,BANK_B,FABANK_B_PLATFORM_LOAN,49833.60,0.7,2025-06-20 17:37:06,1
LN20250521000003,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-05-21 12:25:09,1
LN20250607000004,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-06-07 14:51:20,1
LN20250308000004,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-03-08 17:11:15,1
LN20250212000007,BANK_B,FABANK_B_PLATFORM_LOAN,17776.58,0.7,2025-02-12 22:24:06,1
LN20250205000003,BANK_C,FABANK_C_JOINT_LOAN,5102.95,0.6,2025-02-05 20:30:46,1
LN20250217000003,BANK_B,FABANK_B_PLATFORM_LOAN,6437.95,0.7,2025-02-17 09:39:57,1
LN20250128000004,BANK_B,FABANK_B_PLATFORM_LOAN,20920.72,0.7,2025-01-28 13:46:53,1
LN20250327000006,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-03-27 16:48:53,1
LN20250215000009,BANK_B,FABANK_B_PLATFORM_LOAN,3948.14,0.7,2025-02-15 22:47:25,1
LN20250623000001,BANK_B,FABANK_B_PLATFORM_LOAN,41852.84,0.7,2025-06-23 12:47:04,1
LN20250517000006,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-05-17 12:16:38,1
LN20250511000005,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-05-11 20:15:37,1
LN20250513000004,BANK_C,FABANK_C_JOINT_LOAN,380.84,0.6,2025-05-13 20:19:33,1
LN20250427000003,BANK_B,FABANK_B_PLATFORM_LOAN,8050.20,0.7,2025-04-27 08:05:17,1
LN20250610000004,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-06-10 11:18:29,1
LN20250617000006,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-06-17 11:05:18,1
LN20250227000008,BANK_B,FABANK_B_PLATFORM_LOAN,20223.51,0.7,2025-02-27 13:22:24,1
LN20250331000004,BANK_C,FABANK_C_JOINT_LOAN,799.20,0.6,2025-03-31 22:39:09,1
LN20250405000004,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-04-05 06:57:06,1
LN20250502000001,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-05-02 13:27:34,1
LN20250405000005,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-04-05 20:42:19,1
LN20250523000003,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-05-23 22:55:43,1
LN20250304000010,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-03-04 13:21:59,1
LN20250224000008,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-02-24 13:43:38,1
LN20250304000011,BANK_B,FABANK_B_PLATFORM_LOAN,37525.59,0.7,2025-03-04 12:01:19,1
LN20250131000002,BANK_B,FABANK_B_PLATFORM_LOAN,11697.94,0.7,2025-02-01 01:29:30,1
LN20250307000005,BANK_C,FABANK_C_JOINT_LOAN,10799.52,0.6,2025-03-07 21:31:52,1
LN20250222000009,BANK_B,FABANK_B_PLATFORM_LOAN,635.71,0.7,2025-02-22 16:02:29,1
LN20250306000009,BANK_B,FABANK_B_PLATFORM_LOAN,5002.69,0.7,2025-03-06 21:50:07,1
LN20250204000005,BANK_C,FABANK_C_JOINT_LOAN,2078.13,0.6,2025-02-04 00:27:41,1
LN20250505000003,BANK_B,FABANK_B_PLATFORM_LOAN,943.95,0.7,2025-05-05 21:50:46,1
LN20250517000008,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-05-17 22:04:23,1
LN20250524000002,BANK_B,FABANK_B_PLATFORM_LOAN,48039.97,0.7,2025-05-24 20:57:19,1
LN20250214000009,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-14 12:15:08,1
LN20250408000003,BANK_B,FABANK_B_PLATFORM_LOAN,10677.05,0.7,2025-04-08 12:52:50,1
LN20250214000010,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-14 21:11:36,1
LN20250313000004,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-03-13 12:00:38,1
LN20250622000002,BANK_B,FABANK_B_PLATFORM_LOAN,4407.36,0.7,2025-06-22 13:51:40,1
LN20250626000003,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-06-26 13:20:02,1
LN20250308000005,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-03-08 09:34:07,1
LN20250316000004,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-03-16 20:22:37,1
LN20250220000007,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-02-20 16:41:37,1
LN20250625000002,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-06-25 16:11:01,1
LN20250526000009,BANK_C,FABANK_C_JOINT_LOAN,7844.75,0.6,2025-05-26 10:45:20,1
LN20250226000002,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-26 13:19:13,1
LN20250329000004,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-29 12:57:52,1
LN20250212000009,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-02-12 20:14:05,1
LN20250411000006,BANK_B,FABANK_B_PLATFORM_LOAN,306.10,0.7,2025-04-11 21:20:22,1
LN20250306000010,BANK_C,FABANK_C_JOINT_LOAN,32410.09,0.6,2025-03-06 14:37:09,1
LN20250327000008,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-03-27 15:34:59,1
LN20250307000006,BANK_C,FABANK_C_JOINT_LOAN,5229.29,0.6,2025-03-07 13:41:05,1
LN20250219000005,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-02-19 12:24:46,1
LN20250418000004,BANK_B,FABANK_B_PLATFORM_LOAN,30083.75,0.7,2025-04-18 13:39:16,1
LN20250519000003,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-05-19 20:56:16,1
LN20250518000003,BANK_B,FABANK_B_PLATFORM_LOAN,16938.94,0.7,2025-05-18 13:48:33,1
LN20250531000005,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-05-31 20:12:37,1
LN20250220000008,BANK_C,FABANK_C_JOINT_LOAN,42684.82,0.6,2025-02-20 09:26:05,1
LN20250213000009,BANK_C,FABANK_C_JOINT_LOAN,5924.96,0.6,2025-02-13 22:27:18,1
LN20250202000002,BANK_C,FABANK_C_JOINT_LOAN,26170.92,0.6,2025-02-02 13:02:11,1
LN20250217000004,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-02-17 11:30:45,1
LN20250616000003,BANK_B,FABANK_B_PLATFORM_LOAN,15343.98,0.7,2025-06-16 11:24:48,1
LN20250614000005,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-06-14 13:45:08,1
LN20250604000007,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-06-04 22:26:03,1
LN20250615000005,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-06-15 13:39:51,1
LN20250303000006,BANK_B,FABANK_B_PLATFORM_LOAN,29857.36,0.7,2025-03-03 13:02:30,1
LN20250401000003,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-04-01 13:23:21,1
LN20250329000005,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-29 12:25:54,1
LN20250622000004,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-06-22 19:44:09,1
LN20250227000009,BANK_B,FABANK_B_PLATFORM_LOAN,6821.33,0.7,2025-02-27 18:07:02,1
LN20250207000004,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-02-07 13:33:04,1
LN20250523000004,BANK_B,FABANK_B_PLATFORM_LOAN,14639.94,0.7,2025-05-23 09:13:01,1
LN20250422000007,BANK_B,FABANK_B_PLATFORM_LOAN,588.85,0.7,2025-04-22 20:41:14,1
LN20250207000005,BANK_C,FABANK_C_JOINT_LOAN,30345.41,0.6,2025-02-07 06:31:45,1
LN20250301000007,BANK_B,FABANK_B_PLATFORM_LOAN,5865.50,0.7,2025-03-01 20:45:31,1
LN20250208000003,BANK_C,FABANK_C_JOINT_LOAN,2233.07,0.6,2025-02-08 22:34:54,1
LN20250118000003,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-01-18 12:00:32,1
LN20250523000005,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-05-23 02:39:40,1
LN20250412000004,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-04-12 12:12:35,1
LN20250217000005,BANK_B,FABANK_B_PLATFORM_LOAN,38636.09,0.7,2025-02-17 20:36:59,1
LN20250430000004,BANK_C,FABANK_C_JOINT_LOAN,427.54,0.6,2025-04-30 09:12:37,1
LN20250211000005,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-11 22:03:55,1
LN20250228000010,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-02-28 22:03:15,1
LN20250226000004,BANK_C,FABANK_C_JOINT_LOAN,12244.06,0.6,2025-02-26 08:32:29,1
LN20250205000004,BANK_C,FABANK_C_JOINT_LOAN,4672.27,0.6,2025-02-05 12:25:45,1
LN20250215000010,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-02-15 11:19:33,1
LN20250312000010,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-12 20:33:02,1
LN20250420000003,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-20 22:55:42,1
LN20250317000006,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-17 13:32:12,1
LN20250318000006,BANK_B,FABANK_B_PLATFORM_LOAN,16073.37,0.7,2025-03-18 10:57:28,1
LN20250401000004,BANK_C,FABANK_C_JOINT_LOAN,14829.96,0.6,2025-04-01 13:18:34,1
LN20250303000007,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-03 22:23:50,1
LN20250208000005,BANK_C,FABANK_C_JOINT_LOAN,17878.10,0.6,2025-02-08 22:04:08,1
LN20250228000011,BANK_C,FABANK_C_JOINT_LOAN,29608.19,0.6,2025-02-28 10:28:27,1
LN20250324000006,BANK_C,FABANK_C_JOINT_LOAN,4251.62,0.6,2025-03-24 20:07:40,1
LN20250306000011,BANK_C,FABANK_C_JOINT_LOAN,18000.00,0.6,2025-03-06 21:31:59,1
LN20250208000006,BANK_B,FABANK_B_PLATFORM_LOAN,20864.19,0.7,2025-02-08 00:57:39,1
LN20250307000007,BANK_B,FABANK_B_PLATFORM_LOAN,12026.38,0.7,2025-03-07 07:58:22,1
LN20250220000009,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-02-20 21:48:42,1
LN20250622000005,BANK_C,FABANK_C_JOINT_LOAN,2662.58,0.6,2025-06-22 20:35:18,1
LN20250304000012,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-04 20:41:27,1
LN20250329000006,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-03-29 06:43:02,1
LN20250327000010,BANK_C,FABANK_C_JOINT_LOAN,28415.57,0.6,2025-03-27 20:40:50,1
LN20250221000006,BANK_C,FABANK_C_JOINT_LOAN,5855.88,0.6,2025-02-21 18:46:40,1
LN20250312000011,BANK_C,FABANK_C_JOINT_LOAN,4575.81,0.6,2025-03-12 13:04:23,1
LN20250223000013,BANK_B,FABANK_B_PLATFORM_LOAN,17897.21,0.7,2025-02-23 12:31:31,1
LN20250225000004,BANK_C,FABANK_C_JOINT_LOAN,17118.56,0.6,2025-02-25 20:44:15,1
LN20250524000003,BANK_C,FABANK_C_JOINT_LOAN,23979.61,0.6,2025-05-24 16:13:01,1
LN20250522000004,BANK_B,FABANK_B_PLATFORM_LOAN,43833.58,0.7,2025-05-22 00:14:03,1
LN20250601000005,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-06-01 20:49:53,1
LN20250128000005,BANK_B,FABANK_B_PLATFORM_LOAN,6096.52,0.7,2025-01-28 21:53:45,1
LN20250304000013,BANK_C,FABANK_C_JOINT_LOAN,18000.00,0.6,2025-03-04 12:14:09,1
LN20250304000014,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-03-04 20:36:29,1
LN20250129000004,BANK_C,FABANK_C_JOINT_LOAN,30000.00,0.6,2025-01-29 20:09:43,1
LN20250307000009,BANK_B,FABANK_B_PLATFORM_LOAN,3106.25,0.7,2025-03-07 10:01:20,1
LN20250321000009,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-03-21 13:07:19,1
LN20250623000003,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-06-23 06:13:55,1
LN20250527000004,BANK_B,FABANK_B_PLATFORM_LOAN,18877.10,0.7,2025-05-27 14:58:15,1
LN20250519000004,BANK_B,FABANK_B_PLATFORM_LOAN,46054.53,0.7,2025-05-19 18:05:54,1
LN20250312000012,BANK_B,FABANK_B_PLATFORM_LOAN,6145.53,0.7,2025-03-12 16:39:23,1
LN20250222000010,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-22 10:42:13,1
LN20250226000005,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-02-26 19:26:49,1
LN20250611000004,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-06-11 18:37:30,1
LN20250317000008,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-03-17 19:38:13,1
LN20250317000009,BANK_B,FABANK_B_PLATFORM_LOAN,6235.40,0.7,2025-03-17 13:04:20,1
LN20250227000010,BANK_C,FABANK_C_JOINT_LOAN,4328.78,0.6,2025-02-27 21:03:26,1
LN20250404000004,BANK_B,FABANK_B_PLATFORM_LOAN,494.19,0.7,2025-04-04 13:12:37,1
LN20250524000004,BANK_C,FABANK_C_JOINT_LOAN,7973.33,0.6,2025-05-24 21:29:56,1
LN20250430000005,BANK_B,FABANK_B_PLATFORM_LOAN,6387.35,0.7,2025-04-30 20:21:23,1
LN20250414000001,BANK_B,FABANK_B_PLATFORM_LOAN,4683.65,0.7,2025-04-14 17:57:02,1
LN20250414000002,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-04-14 21:31:04,1
LN20250312000013,BANK_B,FABANK_B_PLATFORM_LOAN,35000.00,0.7,2025-03-12 20:45:48,1
LN20250221000007,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-02-21 20:39:15,1
LN20250302000006,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-03-02 13:11:44,1
LN20250206000002,BANK_B,FABANK_B_PLATFORM_LOAN,20590.80,0.7,2025-02-06 20:55:24,1
LN20250603000002,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-06-03 13:50:35,1
LN20250312000014,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-03-12 18:51:14,1
LN20250217000006,BANK_C,FABANK_C_JOINT_LOAN,4554.12,0.6,2025-02-17 12:38:28,1
LN20250316000005,BANK_B,FABANK_B_PLATFORM_LOAN,4490.00,0.7,2025-03-16 21:52:48,1
LN20250301000009,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-01 13:17:12,1
LN20250202000003,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-02-02 12:03:35,1
LN20250307000010,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-07 00:24:19,1
LN20250524000005,BANK_B,FABANK_B_PLATFORM_LOAN,1384.67,0.7,2025-05-24 13:21:56,1
LN20250421000004,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-04-21 12:59:16,1
LN20250612000011,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-06-12 22:15:03,1
LN20250603000003,BANK_C,FABANK_C_JOINT_LOAN,33066.19,0.6,2025-06-03 23:28:30,1
LN20250405000006,BANK_C,FABANK_C_JOINT_LOAN,29203.02,0.6,2025-04-05 21:45:46,1
LN20250526000011,BANK_B,FABANK_B_PLATFORM_LOAN,29120.55,0.7,2025-05-26 19:32:10,1
LN20250319000004,BANK_C,FABANK_C_JOINT_LOAN,30000.00,0.6,2025-03-19 12:18:09,1
LN20250617000009,BANK_C,FABANK_C_JOINT_LOAN,4810.46,0.6,2025-06-17 19:27:54,1
LN20250531000007,BANK_B,FABANK_B_PLATFORM_LOAN,3870.94,0.7,2025-05-31 14:54:29,1
LN20250530000005,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-05-30 09:17:45,1
LN20250302000007,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-02 12:36:49,1
LN20250225000005,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-02-25 21:27:12,1
LN20250419000004,BANK_C,FABANK_C_JOINT_LOAN,35545.57,0.6,2025-04-19 22:22:03,1
LN20250219000007,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-02-19 11:07:56,1
LN20250317000010,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-03-17 22:27:42,1
LN20250412000005,BANK_B,FABANK_B_PLATFORM_LOAN,998.76,0.7,2025-04-12 13:37:35,1
LN20250302000008,BANK_C,FABANK_C_JOINT_LOAN,8951.26,0.6,2025-03-02 18:30:31,1
LN20250215000012,BANK_B,FABANK_B_PLATFORM_LOAN,615.64,0.7,2025-02-15 12:36:47,1
LN20250204000007,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-02-04 12:49:55,1
LN20250430000007,BANK_C,FABANK_C_JOINT_LOAN,3732.91,0.6,2025-04-30 11:41:58,1
LN20250517000009,BANK_B,FABANK_B_PLATFORM_LOAN,15453.96,0.7,2025-05-17 21:38:23,1
LN20250619000005,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-06-19 12:00:56,1
LN20250225000006,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-25 22:54:32,1
LN20250405000007,BANK_B,FABANK_B_PLATFORM_LOAN,20264.43,0.7,2025-04-05 10:39:45,1
LN20250311000005,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-11 15:52:13,1
LN20250224000010,BANK_B,FABANK_B_PLATFORM_LOAN,3260.77,0.7,2025-02-24 18:15:57,1
LN20250626000005,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-06-26 20:37:11,1
LN20250303000008,BANK_B,FABANK_B_PLATFORM_LOAN,570.92,0.7,2025-03-03 20:44:01,1
LN20250213000011,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-13 11:49:08,1
LN20250301000010,BANK_B,FABANK_B_PLATFORM_LOAN,12802.65,0.7,2025-03-01 22:04:28,1
LN20250303000009,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-03 08:48:37,1
LN20250315000005,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-03-15 09:20:40,1
LN20250313000005,BANK_C,FABANK_C_JOINT_LOAN,10931.05,0.6,2025-03-13 12:15:56,1
LN20250228000012,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-02-28 12:51:15,1
LN20250221000008,BANK_B,FABANK_B_PLATFORM_LOAN,3293.24,0.7,2025-02-21 16:46:41,1
LN20250316000006,BANK_C,FABANK_C_JOINT_LOAN,2401.32,0.6,2025-03-16 12:01:20,1
LN20250616000005,BANK_C,FABANK_C_JOINT_LOAN,18237.57,0.6,2025-06-16 20:05:48,1
LN20250327000012,BANK_B,FABANK_B_PLATFORM_LOAN,31540.69,0.7,2025-03-27 10:41:31,1
LN20250219000008,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-02-19 21:49:16,1
LN20250206000003,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-02-06 23:42:41,1
LN20250216000007,BANK_C,FABANK_C_JOINT_LOAN,4367.49,0.6,2025-02-16 16:27:19,1
LN20250522000005,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-05-22 22:06:29,1
LN20250607000005,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-06-07 12:27:39,1
LN20250625000004,BANK_B,FABANK_B_PLATFORM_LOAN,11901.23,0.7,2025-06-25 21:48:20,1
LN20250309000009,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-03-09 12:53:32,1
LN20250320000003,BANK_C,FABANK_C_JOINT_LOAN,5307.53,0.6,2025-03-20 15:59:26,1
LN20250211000007,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-02-11 06:47:00,1
LN20250313000007,BANK_C,FABANK_C_JOINT_LOAN,28412.18,0.6,2025-03-13 20:49:52,1
LN20250520000004,BANK_B,FABANK_B_PLATFORM_LOAN,4488.30,0.7,2025-05-20 22:22:12,1
LN20250307000012,BANK_B,FABANK_B_PLATFORM_LOAN,41626.38,0.7,2025-03-07 11:51:51,1
LN20250203000005,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-02-03 10:23:14,1
LN20250426000001,BANK_B,FABANK_B_PLATFORM_LOAN,603.41,0.7,2025-04-26 22:37:43,1
LN20250507000004,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-05-07 02:28:09,1
LN20250510000004,BANK_B,FABANK_B_PLATFORM_LOAN,5736.34,0.7,2025-05-10 19:58:17,1
LN20250517000010,BANK_B,FABANK_B_PLATFORM_LOAN,30407.61,0.7,2025-05-17 12:18:36,1
LN20250224000012,BANK_C,FABANK_C_JOINT_LOAN,30000.00,0.6,2025-02-24 13:00:43,1
LN20250305000005,BANK_B,FABANK_B_PLATFORM_LOAN,1484.77,0.7,2025-03-05 21:55:52,1
LN20250427000005,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-27 23:27:09,1
LN20250619000006,BANK_B,FABANK_B_PLATFORM_LOAN,34201.08,0.7,2025-06-19 10:48:56,1
LN20250419000006,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-04-19 13:36:54,1
LN20250331000005,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-31 17:24:45,1
LN20250311000007,BANK_C,FABANK_C_JOINT_LOAN,30351.22,0.6,2025-03-11 11:33:53,1
LN20250303000010,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-03-03 21:06:42,1
