loan_id,partner_code,period_no,settle_date,partner_income,self_income,is_test_data
LN20250307000002,BANK_C,2,2025-05-06,21.51,17.60,1
LN20250307000002,BANK_C,3,2025-06-05,10.82,8.85,1
LN20250222000004,BANK_C,1,2025-03-24,391.24,320.11,1
LN20250222000004,BANK_C,2,2025-04-23,371.73,304.14,1
LN20250222000004,BANK_C,3,2025-05-23,351.97,287.97,1
LN20250222000004,BANK_C,4,2025-06-22,331.96,271.60,1
LN20250313000003,BANK_B,1,2025-04-12,8.33,8.33,1
LN20250313000003,BANK_B,2,2025-05-12,8.05,8.05,1
LN20250313000003,BANK_B,3,2025-06-11,7.76,7.76,1
LN20250504000002,GTE_A,1,2025-06-03,46.67,70.00,1
LN20250529000003,BANK_B,1,2025-06-28,116.67,116.67,1
LN20250309000005,GTE_A,1,2025-04-08,53.33,80.00,1
LN20250309000005,GTE_A,2,2025-05-08,50.69,76.04,1
LN20250309000005,GTE_A,3,2025-06-07,48.02,72.02,1
LN20250228000006,GTE_A,1,2025-03-30,211.92,317.87,1
LN20250228000006,GTE_A,2,2025-04-29,204.21,306.32,1
LN20250228000006,GTE_A,3,2025-05-29,196.42,294.63,1
LN20250228000006,GTE_A,4,2025-06-28,188.54,282.81,1
LN20250312000003,BANK_C,1,2025-04-11,59.58,48.75,1
LN20250312000003,BANK_C,2,2025-05-11,54.91,44.92,1
LN20250312000003,BANK_C,3,2025-06-10,50.18,41.06,1
LN20250517000002,BANK_C,1,2025-06-16,14.67,12.00,1
LN20250514000003,GTE_A,1,2025-06-13,4.33,6.50,1
LN20250228000007,BANK_B,1,2025-03-30,7.08,7.08,1
LN20250228000007,BANK_B,2,2025-04-29,6.93,6.93,1
LN20250228000007,BANK_B,3,2025-05-29,6.78,6.78,1
LN20250228000007,BANK_B,4,2025-06-28,6.62,6.62,1
LN20250422000003,BANK_B,1,2025-05-22,4.58,4.58,1
LN20250422000003,BANK_B,2,2025-06-21,4.41,4.41,1
LN20250409000004,BANK_B,1,2025-05-09,22.92,22.92,1
LN20250409000004,BANK_B,2,2025-06-08,15.35,15.35,1
LN20250211000002,BANK_C,1,2025-03-13,103.30,84.52,1
LN20250211000002,BANK_C,2,2025-04-12,95.56,78.19,1
LN20250211000002,BANK_C,3,2025-05-12,87.68,71.74,1
LN20250211000002,BANK_C,4,2025-06-11,79.64,65.16,1
LN20250421000001,BANK_C,1,2025-05-21,34.89,28.55,1
LN20250421000001,BANK_C,2,2025-06-20,23.49,19.22,1
LN20250517000003,BANK_B,1,2025-06-16,20.00,20.00,1
LN20250503000003,BANK_C,1,2025-06-02,7.39,6.05,1
LN20250210000003,BANK_B,1,2025-03-12,43.75,43.75,1
LN20250210000003,BANK_B,2,2025-04-11,42.87,42.87,1
LN20250210000003,BANK_B,3,2025-05-11,41.97,41.97,1
LN20250210000003,BANK_B,4,2025-06-10,41.06,41.06,1
LN20250201000004,BANK_B,1,2025-03-03,341.43,341.43,1
LN20250201000004,BANK_B,2,2025-04-02,286.39,286.39,1
LN20250201000004,BANK_B,3,2025-05-02,230.62,230.62,1
LN20250201000004,BANK_B,4,2025-06-01,174.11,174.11,1
LN20250312000004,BANK_B,1,2025-04-11,201.06,201.06,1
LN20250312000004,BANK_B,2,2025-05-11,190.73,190.73,1
LN20250312000004,BANK_B,3,2025-06-10,180.31,180.31,1
LN20250301000003,BANK_C,1,2025-03-31,38.96,31.88,1
LN20250301000003,BANK_C,2,2025-04-30,26.15,21.40,1
LN20250301000003,BANK_C,3,2025-05-30,13.17,10.77,1
LN20250316000003,BANK_C,1,2025-04-15,15.58,12.75,1
LN20250316000003,BANK_C,2,2025-05-15,14.38,11.77,1
LN20250316000003,BANK_C,3,2025-06-14,13.17,10.77,1
LN20250318000003,GTE_A,1,2025-04-17,277.75,416.62,1
LN20250318000003,GTE_A,2,2025-05-17,268.05,402.07,1
LN20250318000003,GTE_A,3,2025-06-16,258.20,387.30,1
LN20250517000004,BANK_B,1,2025-06-16,74.35,74.35,1
LN20250505000002,BANK_C,1,2025-06-04,40.97,33.52,1
LN20250303000003,BANK_B,1,2025-04-02,79.17,79.17,1
LN20250303000003,BANK_B,2,2025-05-02,75.33,75.33,1
LN20250303000003,BANK_B,3,2025-06-01,71.43,71.43,1
LN20250311000003,GTE_A,1,2025-04-10,11.33,17.00,1
LN20250311000003,GTE_A,2,2025-05-10,7.61,11.41,1
LN20250311000003,GTE_A,3,2025-06-09,3.83,5.75,1
LN20250218000006,BANK_B,1,2025-03-20,54.17,54.17,1
LN20250218000006,BANK_B,2,2025-04-19,51.43,51.43,1
LN20250218000006,BANK_B,3,2025-05-19,48.65,48.65,1
LN20250218000006,BANK_B,4,2025-06-18,45.85,45.85,1
LN20250215000006,BANK_B,1,2025-03-17,112.50,112.50,1
LN20250215000006,BANK_B,2,2025-04-16,94.44,94.44,1
LN20250215000006,BANK_B,3,2025-05-16,76.11,76.11,1
LN20250215000006,BANK_B,4,2025-06-15,57.51,57.51,1
LN20250222000005,BANK_C,1,2025-03-24,83.24,68.11,1
LN20250222000005,BANK_C,2,2025-04-23,79.32,64.90,1
LN20250222000005,BANK_C,3,2025-05-23,75.33,61.64,1
LN20250222000005,BANK_C,4,2025-06-22,71.27,58.31,1
LN20250522000001,GTE_A,1,2025-06-21,188.04,282.07,1
LN20250521000001,BANK_B,1,2025-06-20,24.57,24.57,1
LN20250511000003,BANK_B,1,2025-06-10,7.08,7.08,1
LN20250508000002,BANK_B,1,2025-06-07,12.50,12.50,1
LN20250423000001,GTE_A,1,2025-05-23,100.00,150.00,1
LN20250423000001,GTE_A,2,2025-06-22,95.19,142.79,1
LN20250224000004,BANK_B,1,2025-03-26,125.00,125.00,1
LN20250224000004,BANK_B,2,2025-04-25,115.28,115.28,1
LN20250224000004,BANK_B,3,2025-05-25,105.44,105.44,1
LN20250224000004,BANK_B,4,2025-06-24,95.47,95.47,1
LN20250324000004,BANK_C,1,2025-04-23,181.96,148.88,1
LN20250324000004,BANK_C,2,2025-05-23,122.21,99.99,1
LN20250324000004,BANK_C,3,2025-06-22,61.56,50.37,1
LN20250504000003,GTE_A,1,2025-06-03,30.19,45.28,1
LN20250422000004,BANK_B,1,2025-05-22,67.22,67.22,1
LN20250422000004,BANK_B,2,2025-06-21,56.54,56.54,1
LN20250321000003,BANK_B,1,2025-04-20,11.67,11.67,1
LN20250321000003,BANK_B,2,2025-05-20,9.78,9.78,1
LN20250321000003,BANK_B,3,2025-06-19,7.87,7.87,1
LN20250323000004,BANK_C,1,2025-04-22,6.88,5.62,1
LN20250323000004,BANK_C,2,2025-05-22,6.53,5.34,1
LN20250323000004,BANK_C,3,2025-06-21,6.18,5.06,1
LN20250530000002,BANK_B,1,2025-06-29,230.26,230.26,1
LN20250515000002,BANK_B,1,2025-06-14,61.48,61.48,1
LN20250519000002,BANK_B,1,2025-06-18,60.00,60.00,1
LN20250525000004,BANK_B,1,2025-06-24,18.33,18.33,1
LN20250521000002,BANK_B,1,2025-06-20,91.67,91.67,1
LN20250531000002,BANK_B,1,2025-06-30,290.36,290.36,1
LN20250310000005,BANK_C,1,2025-04-09,83.52,68.34,1
LN20250310000005,BANK_C,2,2025-05-09,70.23,57.46,1
LN20250310000005,BANK_C,3,2025-06-08,56.69,46.38,1
LN20250402000002,BANK_C,1,2025-05-02,364.36,298.11,1
LN20250402000002,BANK_C,2,2025-06-01,244.61,200.14,1
LN20250501000002,BANK_C,1,2025-05-31,173.67,142.09,1
LN20250501000002,BANK_C,2,2025-06-30,169.94,139.04,1
LN20250428000002,BANK_C,1,2025-05-28,80.18,65.60,1
LN20250428000002,BANK_C,2,2025-06-27,73.98,60.53,1
LN20250215000007,GTE_A,1,2025-03-17,187.10,280.64,1
LN20250215000007,GTE_A,2,2025-04-16,172.95,259.42,1
LN20250215000007,GTE_A,3,2025-05-16,158.55,237.83,1
LN20250215000007,GTE_A,4,2025-06-15,143.91,215.86,1
LN20250218000007,BANK_C,1,2025-03-20,25.21,20.63,1
LN20250218000007,BANK_C,2,2025-04-19,16.88,13.81,1
LN20250218000007,BANK_C,3,2025-05-19,8.48,6.94,1
LN20250512000002,BANK_B,1,2025-06-11,212.50,212.50,1
LN20250129000003,BANK_B,1,2025-02-28,46.56,46.56,1
LN20250129000003,BANK_B,2,2025-03-30,31.33,31.33,1
LN20250129000003,BANK_B,3,2025-04-29,15.82,15.82,1
LN20250219000003,GTE_A,1,2025-03-21,139.67,209.51,1
LN20250219000003,GTE_A,2,2025-04-20,134.80,202.19,1
LN20250219000003,GTE_A,3,2025-05-20,129.84,194.77,1
LN20250219000003,GTE_A,4,2025-06-19,124.82,187.23,1
LN20250310000006,BANK_C,1,2025-04-09,87.08,71.25,1
LN20250310000006,BANK_C,2,2025-05-09,58.51,47.87,1
LN20250310000006,BANK_C,3,2025-06-08,29.48,24.12,1
LN20250303000004,BANK_B,1,2025-04-02,7.50,7.50,1
LN20250303000004,BANK_B,2,2025-05-02,7.34,7.34,1
LN20250303000004,BANK_B,3,2025-06-01,7.18,7.18,1
LN20250527000002,BANK_B,1,2025-06-26,150.00,150.00,1
LN20250128000003,BANK_B,1,2025-02-27,15.83,15.83,1
LN20250128000003,BANK_B,2,2025-03-29,14.62,14.62,1
LN20250128000003,BANK_B,3,2025-04-28,13.40,13.40,1
LN20250128000003,BANK_B,4,2025-05-28,12.15,12.15,1
LN20250128000003,BANK_B,5,2025-06-27,10.88,10.88,1
LN20250312000005,BANK_B,1,2025-04-11,150.00,150.00,1
LN20250312000005,BANK_B,2,2025-05-11,138.17,138.17,1
LN20250312000005,BANK_B,3,2025-06-10,126.23,126.23,1
LN20250224000006,GTE_A,1,2025-03-26,50.00,75.00,1
LN20250224000006,GTE_A,2,2025-04-25,33.54,50.31,1
LN20250224000006,GTE_A,3,2025-05-25,16.87,25.31,1
LN20250323000006,BANK_B,1,2025-04-22,93.00,93.00,1
LN20250323000006,BANK_B,2,2025-05-22,62.59,62.59,1
LN20250323000006,BANK_B,3,2025-06-21,31.59,31.59,1
LN20250306000006,GTE_A,1,2025-04-05,50.00,75.00,1
LN20250306000006,GTE_A,2,2025-05-05,46.02,69.03,1
LN20250306000006,GTE_A,3,2025-06-04,42.01,63.01,1
LN20250304000007,BANK_B,1,2025-04-03,300.61,300.61,1
LN20250304000007,BANK_B,2,2025-05-03,289.80,289.80,1
LN20250304000007,BANK_B,3,2025-06-02,278.84,278.84,1
LN20250303000005,BANK_C,1,2025-04-02,34.38,28.12,1
LN20250303000005,BANK_C,2,2025-05-02,32.66,26.72,1
LN20250303000005,BANK_C,3,2025-06-01,30.92,25.30,1
LN20250421000002,BANK_B,1,2025-05-21,276.03,276.03,1
LN20250421000002,BANK_B,2,2025-06-20,262.16,262.16,1
LN20250415000001,BANK_C,1,2025-05-15,285.03,233.21,1
LN20250415000001,BANK_C,2,2025-06-14,191.67,156.82,1
LN20250507000002,BANK_B,1,2025-06-06,63.33,63.33,1
LN20250528000002,BANK_B,1,2025-06-27,35.42,35.42,1
LN20250309000006,BANK_C,1,2025-04-08,192.50,157.50,1
LN20250309000006,BANK_C,2,2025-05-08,182.83,149.59,1
LN20250309000006,BANK_C,3,2025-06-07,173.04,141.58,1
LN20250309000007,BANK_C,1,2025-04-08,78.22,64.00,1
LN20250309000007,BANK_C,2,2025-05-08,76.69,62.75,1
LN20250309000007,BANK_C,3,2025-06-07,75.14,61.48,1
LN20250301000005,BANK_B,1,2025-03-31,93.75,93.75,1
LN20250301000005,BANK_B,2,2025-04-30,62.89,62.89,1
LN20250301000005,BANK_B,3,2025-05-30,31.64,31.64,1
LN20250218000008,BANK_B,1,2025-03-20,50.00,50.00,1
LN20250218000008,BANK_B,2,2025-04-19,33.54,33.54,1
LN20250218000008,BANK_B,3,2025-05-19,16.87,16.87,1
LN20250531000004,GTE_A,1,2025-06-30,5.00,7.50,1
LN20250222000006,BANK_B,1,2025-03-24,125.00,125.00,1
LN20250222000006,BANK_B,2,2025-04-23,104.81,104.81,1
LN20250222000006,BANK_B,3,2025-05-23,84.36,84.36,1
LN20250222000006,BANK_B,4,2025-06-22,63.66,63.66,1
LN20250306000007,GTE_A,1,2025-04-05,171.60,257.39,1
LN20250306000007,GTE_A,2,2025-05-05,158.50,237.75,1
LN20250306000007,GTE_A,3,2025-06-04,145.19,217.79,1
LN20250211000003,BANK_C,1,2025-03-13,24.36,19.93,1
LN20250211000003,BANK_C,2,2025-04-12,23.45,19.19,1
LN20250211000003,BANK_C,3,2025-05-12,22.54,18.44,1
LN20250211000003,BANK_C,4,2025-06-11,21.62,17.69,1
LN20250213000004,BANK_C,1,2025-03-15,306.00,250.36,1
LN20250213000004,BANK_C,2,2025-04-14,290.73,237.87,1
LN20250213000004,BANK_C,3,2025-05-14,275.28,225.23,1
LN20250213000004,BANK_C,4,2025-06-13,259.63,212.42,1
LN20250302000003,GTE_A,1,2025-04-01,334.50,501.75,1
LN20250302000003,GTE_A,2,2025-05-01,322.22,483.34,1
LN20250302000003,GTE_A,3,2025-05-31,309.81,464.72,1
LN20250302000003,GTE_A,4,2025-06-30,297.27,445.90,1
LN20250321000004,GTE_A,1,2025-04-20,179.14,268.71,1
LN20250321000004,GTE_A,2,2025-05-20,120.36,180.55,1
LN20250321000004,GTE_A,3,2025-06-19,60.65,90.98,1
LN20250307000003,GTE_A,1,2025-04-06,133.93,200.90,1
LN20250307000003,GTE_A,2,2025-05-06,127.44,191.17,1
LN20250307000003,GTE_A,3,2025-06-05,120.85,181.28,1
LN20250503000004,BANK_B,1,2025-06-02,9.17,9.17,1
LN20250516000004,BANK_C,1,2025-06-15,189.16,154.77,1
LN20250529000004,BANK_B,1,2025-06-28,45.94,45.94,1
LN20250526000007,BANK_B,1,2025-06-25,327.98,327.98,1
LN20250520000002,GTE_A,1,2025-06-19,13.33,20.00,1
LN20250223000008,BANK_B,1,2025-03-25,196.27,196.27,1
LN20250223000008,BANK_B,2,2025-04-24,181.43,181.43,1
LN20250223000008,BANK_B,3,2025-05-24,166.33,166.33,1
LN20250223000008,BANK_B,4,2025-06-23,150.97,150.97,1
LN20250410000001,BANK_B,1,2025-05-10,7.92,7.92,1
LN20250410000001,BANK_B,2,2025-06-09,5.32,5.32,1
LN20250409000005,BANK_B,1,2025-05-09,330.47,330.47,1
LN20250409000005,BANK_B,2,2025-06-08,221.77,221.77,1
LN20250314000002,BANK_B,1,2025-04-13,75.00,75.00,1
LN20250314000002,BANK_B,2,2025-05-13,62.81,62.81,1
LN20250314000002,BANK_B,3,2025-06-12,50.50,50.50,1
LN20250529000005,BANK_C,1,2025-06-28,41.25,33.75,1
LN20250403000003,BANK_C,1,2025-05-03,403.33,330.00,1
LN20250403000003,BANK_C,2,2025-06-02,371.38,303.86,1
LN20250402000003,BANK_B,1,2025-05-02,100.00,100.00,1
LN20250402000003,BANK_B,2,2025-06-01,94.90,94.90,1
LN20250304000008,BANK_B,1,2025-04-03,9.58,9.58,1
LN20250304000008,BANK_B,2,2025-05-03,8.06,8.06,1
LN20250304000008,BANK_B,3,2025-06-02,6.51,6.51,1
LN20250422000005,BANK_C,1,2025-05-22,102.21,83.63,1
LN20250422000005,BANK_C,2,2025-06-21,86.01,70.37,1
LN20250308000002,BANK_B,1,2025-04-07,15.83,15.83,1
LN20250308000002,BANK_B,2,2025-05-07,15.29,15.29,1
LN20250308000002,BANK_B,3,2025-06-06,14.73,14.73,1
LN20250408000002,BANK_C,1,2025-05-08,103.68,84.83,1
LN20250408000002,BANK_C,2,2025-06-07,98.84,80.87,1
LN20250424000003,BANK_B,1,2025-05-24,19.17,19.17,1
LN20250424000003,BANK_B,2,2025-06-23,16.12,16.12,1
LN20250219000004,BANK_C,1,2025-03-21,592.45,484.73,1
LN20250219000004,BANK_C,2,2025-04-20,397.09,324.89,1
LN20250219000004,BANK_C,3,2025-05-20,199.61,163.32,1
LN20250512000004,BANK_B,1,2025-06-11,300.42,300.42,1
LN20250402000005,BANK_C,1,2025-05-02,58.67,48.00,1
LN20250402000005,BANK_C,2,2025-06-01,54.13,44.28,1
LN20250402000006,BANK_B,1,2025-05-02,35.70,35.70,1
LN20250402000006,BANK_B,2,2025-06-01,29.94,29.94,1
LN20250323000007,BANK_B,1,2025-04-22,70.03,70.03,1
LN20250323000007,BANK_B,2,2025-05-22,68.66,68.66,1
LN20250323000007,BANK_B,3,2025-06-21,67.27,67.27,1
LN20250214000005,BANK_C,1,2025-03-16,9.17,7.50,1
LN20250214000005,BANK_C,2,2025-04-15,8.95,7.32,1
LN20250214000005,BANK_C,3,2025-05-15,8.73,7.14,1
LN20250214000005,BANK_C,4,2025-06-14,8.50,6.96,1
LN20250212000004,BANK_B,1,2025-03-14,10.93,10.93,1
LN20250212000004,BANK_B,2,2025-04-13,10.55,10.55,1
LN20250212000004,BANK_B,3,2025-05-13,10.17,10.17,1
LN20250212000004,BANK_B,4,2025-06-12,9.77,9.77,1
LN20250218000009,BANK_B,1,2025-03-20,62.50,62.50,1
LN20250218000009,BANK_B,2,2025-04-19,59.27,59.27,1
LN20250218000009,BANK_B,3,2025-05-19,56.01,56.01,1
LN20250218000009,BANK_B,4,2025-06-18,52.72,52.72,1
LN20250307000004,BANK_C,1,2025-04-06,110.00,90.00,1
LN20250307000004,BANK_C,2,2025-05-06,105.92,86.66,1
LN20250307000004,BANK_C,3,2025-06-05,101.80,83.29,1
LN20250326000006,BANK_B,1,2025-04-25,100.00,100.00,1
LN20250326000006,BANK_B,2,2025-05-25,96.44,96.44,1
LN20250326000006,BANK_B,3,2025-06-24,92.83,92.83,1
LN20250130000004,BANK_B,1,2025-03-01,10.00,10.00,1
LN20250130000004,BANK_B,2,2025-03-31,8.41,8.41,1
LN20250130000004,BANK_B,3,2025-04-30,6.80,6.80,1
LN20250130000004,BANK_B,4,2025-05-30,5.15,5.15,1
LN20250130000004,BANK_B,5,2025-06-29,3.47,3.47,1
LN20250218000010,GTE_A,1,2025-03-20,50.00,75.00,1
LN20250218000010,GTE_A,2,2025-04-19,33.54,50.31,1
LN20250218000010,GTE_A,3,2025-05-19,16.87,25.31,1
LN20250308000003,BANK_B,1,2025-04-07,33.33,33.33,1
LN20250308000003,BANK_B,2,2025-05-07,27.89,27.89,1
LN20250308000003,BANK_B,3,2025-06-06,22.41,22.41,1
LN20250319000003,BANK_B,1,2025-04-18,48.77,48.77,1
LN20250319000003,BANK_B,2,2025-05-18,32.84,32.84,1
LN20250319000003,BANK_B,3,2025-06-17,16.58,16.58,1
LN20250212000005,BANK_C,1,2025-03-14,185.22,151.55,1
LN20250212000005,BANK_C,2,2025-04-13,181.43,148.44,1
LN20250212000005,BANK_C,3,2025-05-13,177.57,145.28,1
LN20250212000005,BANK_C,4,2025-06-12,173.64,142.07,1
LN20250325000003,GTE_A,1,2025-04-24,67.52,101.28,1
LN20250325000003,GTE_A,2,2025-05-24,66.20,99.30,1
LN20250325000003,GTE_A,3,2025-06-23,64.86,97.28,1
LN20250301000006,BANK_B,1,2025-03-31,82.53,82.53,1
LN20250301000006,BANK_B,2,2025-04-30,69.42,69.42,1
LN20250301000006,BANK_B,3,2025-05-30,56.06,56.06,1
LN20250301000006,BANK_B,4,2025-06-29,42.44,42.44,1
LN20250321000005,BANK_C,1,2025-04-20,34.38,28.12,1
LN20250321000005,BANK_C,2,2025-05-20,33.14,27.11,1
LN20250321000005,BANK_C,3,2025-06-19,31.89,26.09,1
LN20250304000009,BANK_C,1,2025-04-03,52.71,43.12,1
LN20250304000009,BANK_C,2,2025-05-03,44.34,36.27,1
LN20250304000009,BANK_C,3,2025-06-02,35.80,29.29,1
LN20250406000002,BANK_C,1,2025-05-06,8.25,6.75,1
LN20250406000002,BANK_C,2,2025-06-05,5.54,4.53,1
LN20250220000006,BANK_C,1,2025-03-22,64.17,52.50,1
LN20250220000006,BANK_C,2,2025-04-21,61.83,50.59,1
LN20250220000006,BANK_C,3,2025-05-21,59.48,48.66,1
LN20250220000006,BANK_C,4,2025-06-20,57.09,46.71,1
LN20250212000006,GTE_A,1,2025-03-14,70.00,105.00,1
LN20250212000006,GTE_A,2,2025-04-13,66.66,99.99,1
LN20250212000006,GTE_A,3,2025-05-13,63.26,94.89,1
LN20250212000006,GTE_A,4,2025-06-12,59.80,89.70,1
LN20250204000004,BANK_C,1,2025-03-06,116.88,95.62,1
LN20250204000004,BANK_C,2,2025-04-05,107.87,88.26,1
LN20250204000004,BANK_C,3,2025-05-05,98.74,80.79,1
LN20250204000004,BANK_C,4,2025-06-04,89.48,73.21,1
LN20250222000008,BANK_B,1,2025-03-24,53.33,53.33,1
LN20250222000008,BANK_B,2,2025-04-23,51.43,51.43,1
LN20250222000008,BANK_B,3,2025-05-23,49.51,49.51,1
LN20250222000008,BANK_B,4,2025-06-22,47.56,47.56,1
LN20250407000005,BANK_B,1,2025-05-07,6.96,6.96,1
LN20250407000005,BANK_B,2,2025-06-06,6.73,6.73,1
LN20250429000002,BANK_B,1,2025-05-29,387.73,387.73,1
LN20250429000002,BANK_B,2,2025-06-28,324.84,324.84,1
LN20250511000004,BANK_B,1,2025-06-10,247.67,247.67,1
LN20250223000010,BANK_C,1,2025-03-25,77.00,63.00,1
LN20250223000010,BANK_C,2,2025-04-24,75.45,61.73,1
LN20250223000010,BANK_C,3,2025-05-24,73.87,60.44,1
LN20250223000010,BANK_C,4,2025-06-23,72.26,59.12,1
LN20250112000001,GTE_A,1,2025-02-11,60.15,90.23,1
LN20250112000001,GTE_A,2,2025-03-13,58.16,87.24,1
LN20250112000001,GTE_A,3,2025-04-12,56.12,84.18,1
LN20250112000001,GTE_A,4,2025-05-12,54.05,81.07,1
LN20250112000001,GTE_A,5,2025-06-11,51.93,77.90,1
LN20250211000004,BANK_C,1,2025-03-13,73.33,60.00,1
LN20250211000004,BANK_C,2,2025-04-12,67.66,55.36,1
LN20250211000004,BANK_C,3,2025-05-12,61.91,50.65,1
LN20250211000004,BANK_C,4,2025-06-11,56.08,45.88,1
LN20250424000004,BANK_C,1,2025-05-24,25.21,20.63,1
LN20250424000004,BANK_C,2,2025-06-23,24.26,19.85,1
LN20250314000003,BANK_B,1,2025-04-13,62.50,62.50,1
LN20250314000003,BANK_B,2,2025-05-13,57.64,57.64,1
LN20250314000003,BANK_B,3,2025-06-12,52.72,52.72,1
LN20250213000006,BANK_B,1,2025-03-15,229.98,229.98,1
LN20250213000006,BANK_B,2,2025-04-14,154.59,154.59,1
LN20250213000006,BANK_B,3,2025-05-14,77.93,77.93,1
LN20250321000006,BANK_B,1,2025-04-20,176.73,176.73,1
LN20250321000006,BANK_B,2,2025-05-20,118.65,118.65,1
LN20250321000006,BANK_B,3,2025-06-19,59.74,59.74,1
LN20250527000003,BANK_B,1,2025-06-26,88.91,88.91,1
LN20250416000001,GTE_A,1,2025-05-16,28.33,42.50,1
LN20250416000001,GTE_A,2,2025-06-15,26.15,39.23,1
LN20250508000003,BANK_B,1,2025-06-07,70.00,70.00,1
LN20250305000002,GTE_A,1,2025-04-04,140.00,210.00,1
LN20250305000002,GTE_A,2,2025-05-04,137.18,205.76,1
LN20250305000002,GTE_A,3,2025-06-03,134.30,201.45,1
LN20250417000003,BANK_B,1,2025-05-17,22.81,22.81,1
LN20250417000003,BANK_B,2,2025-06-16,15.27,15.27,1
LN20250406000003,BANK_B,1,2025-05-06,87.50,87.50,1
LN20250406000003,BANK_B,2,2025-06-05,83.10,83.10,1
LN20250315000002,BANK_C,1,2025-04-14,19.25,15.75,1
LN20250315000002,BANK_C,2,2025-05-14,16.18,13.24,1
LN20250315000002,BANK_C,3,2025-06-13,13.05,10.68,1
LN20250419000002,GTE_A,1,2025-05-19,28.33,42.50,1
LN20250419000002,GTE_A,2,2025-06-18,26.94,40.41,1
LN20250417000004,BANK_C,1,2025-05-17,10.08,8.25,1
LN20250417000004,BANK_C,2,2025-06-16,9.57,7.83,1
LN20250422000006,BANK_B,1,2025-05-22,70.00,70.00,1
LN20250422000006,BANK_B,2,2025-06-21,66.66,66.66,1
LN20250508000004,BANK_B,1,2025-06-07,158.33,158.33,1
LN20250213000007,GTE_A,1,2025-03-15,5.00,7.50,1
LN20250213000007,GTE_A,2,2025-04-14,3.35,5.03,1
LN20250213000007,GTE_A,3,2025-05-14,1.69,2.53,1
LN20250221000004,BANK_B,1,2025-03-23,4.71,4.71,1
LN20250221000004,BANK_B,2,2025-04-22,4.55,4.55,1
LN20250221000004,BANK_B,3,2025-05-22,4.39,4.39,1
LN20250221000004,BANK_B,4,2025-06-21,4.22,4.22,1
LN20250520000003,GTE_A,1,2025-06-19,42.67,64.00,1
LN20250417000005,GTE_A,1,2025-05-17,70.00,105.00,1
LN20250417000005,GTE_A,2,2025-06-16,47.07,70.61,1
LN20250412000003,GTE_A,1,2025-05-12,25.00,37.50,1
LN20250412000003,GTE_A,2,2025-06-11,20.96,31.44,1
LN20250318000004,GTE_A,1,2025-04-17,34.60,51.90,1
LN20250318000004,GTE_A,2,2025-05-17,29.10,43.65,1
LN20250318000004,GTE_A,3,2025-06-16,23.50,35.25,1
LN20250510000003,GTE_A,1,2025-06-09,67.44,101.16,1
LN20250314000004,BANK_B,1,2025-04-13,338.24,338.24,1
LN20250314000004,BANK_B,2,2025-05-13,321.12,321.12,1
LN20250314000004,BANK_B,3,2025-06-12,303.82,303.82,1
LN20250404000002,BANK_B,1,2025-05-04,81.25,81.25,1
LN20250404000002,BANK_B,2,2025-06-03,74.87,74.87,1
LN20250521000003,BANK_B,1,2025-06-20,158.33,158.33,1
LN20250308000004,BANK_B,1,2025-04-07,16.67,16.67,1
LN20250308000004,BANK_B,2,2025-05-07,15.40,15.40,1
LN20250308000004,BANK_B,3,2025-06-06,14.11,14.11,1
LN20250212000007,BANK_B,1,2025-03-14,190.46,190.46,1
LN20250212000007,BANK_B,2,2025-04-13,181.17,181.17,1
LN20250212000007,BANK_B,3,2025-05-13,171.73,171.73,1
LN20250212000007,BANK_B,4,2025-06-12,162.16,162.16,1
LN20250205000003,BANK_C,1,2025-03-07,93.55,76.54,1
LN20250205000003,BANK_C,2,2025-04-06,62.98,51.53,1
LN20250205000003,BANK_C,3,2025-05-06,31.80,26.02,1
LN20250217000003,BANK_B,1,2025-03-19,88.14,88.14,1
LN20250217000003,BANK_B,2,2025-04-18,86.42,86.42,1
LN20250217000003,BANK_B,3,2025-05-18,84.66,84.66,1
LN20250217000003,BANK_B,4,2025-06-17,82.87,82.87,1
LN20250130000005,GTE_A,1,2025-03-01,16.00,24.00,1
LN20250130000005,GTE_A,2,2025-03-31,14.81,22.21,1
LN20250130000005,GTE_A,3,2025-04-30,13.59,20.39,1
LN20250130000005,GTE_A,4,2025-05-30,12.35,18.52,1
LN20250130000005,GTE_A,5,2025-06-29,11.08,16.62,1
LN20250128000004,BANK_B,1,2025-02-27,249.06,249.06,1
LN20250128000004,BANK_B,2,2025-03-29,230.14,230.14,1
LN20250128000004,BANK_B,3,2025-04-28,210.90,210.90,1
LN20250128000004,BANK_B,4,2025-05-28,191.34,191.34,1
LN20250128000004,BANK_B,5,2025-06-27,171.46,171.46,1
LN20250327000006,BANK_B,1,2025-04-26,150.00,150.00,1
LN20250327000006,BANK_B,2,2025-05-26,125.62,125.62,1
LN20250327000006,BANK_B,3,2025-06-25,100.99,100.99,1
LN20250223000011,GTE_A,1,2025-03-25,183.92,275.87,1
LN20250223000011,GTE_A,2,2025-04-24,154.58,231.87,1
LN20250223000011,GTE_A,3,2025-05-24,124.72,187.09,1
LN20250223000011,GTE_A,4,2025-06-23,94.35,141.53,1
LN20250215000009,BANK_B,1,2025-03-17,39.95,39.95,1
LN20250215000009,BANK_B,2,2025-04-16,37.99,37.99,1
LN20250215000009,BANK_B,3,2025-05-16,36.00,36.00,1
LN20250215000009,BANK_B,4,2025-06-15,33.98,33.98,1
