application_id,from_status,to_status,remark,changed_at,changed_by,is_test_data
AP20250304000001,\N,INIT,创建申请,2025-03-04 19:36:35,SYSTEM,1
AP20250304000001,INIT,PENDING,进入审核,2025-03-04 19:37:35,SYSTEM,1
AP20250304000001,PENDING,REJECTED,REJECT,2025-03-04 19:48:51,SYSTEM,1
AP20250120000001,\N,INIT,创建申请,2025-01-20 13:04:25,SYSTEM,1
AP20250120000001,INIT,PENDING,进入审核,2025-01-20 13:05:25,SYSTEM,1
AP20250120000001,PENDING,REJECTED,REJECT,2025-01-20 13:11:03,SYSTEM,1
AP20250531000002,\N,INIT,创建申请,2025-05-31 13:34:56,SYSTEM,1
AP20250531000002,INIT,PENDING,进入审核,2025-05-31 13:35:56,SYSTEM,1
AP20250531000002,PENDING,REJECTED,REJECT,2025-05-31 13:45:32,SYSTEM,1
AP20250318000002,\N,INIT,创建申请,2025-03-18 02:53:59,SYSTEM,1
AP20250318000002,INIT,PENDING,进入审核,2025-03-18 02:54:59,SYSTEM,1
AP20250318000002,PENDING,APPROVED,APPROVE,2025-03-18 03:05:35,SYSTEM,1
AP20250304000002,\N,INIT,创建申请,2025-03-04 14:52:44,SYSTEM,1
AP20250304000002,INIT,PENDING,进入审核,2025-03-04 14:53:44,SYSTEM,1
AP20250304000002,PENDING,REJECTED,REJECT,2025-03-04 14:55:51,SYSTEM,1
AP20250506000002,\N,INIT,创建申请,2025-05-06 20:38:46,SYSTEM,1
AP20250506000002,INIT,PENDING,进入审核,2025-05-06 20:39:46,SYSTEM,1
AP20250506000002,PENDING,REJECTED,REJECT,2025-05-06 20:49:49,SYSTEM,1
AP20250623000001,\N,INIT,创建申请,2025-06-23 10:41:06,SYSTEM,1
AP20250623000001,INIT,PENDING,进入审核,2025-06-23 10:42:06,SYSTEM,1
AP20250623000001,PENDING,APPROVED,APPROVE,2025-06-23 10:52:37,SYSTEM,1
AP20250523000002,\N,INIT,创建申请,2025-05-23 13:46:29,SYSTEM,1
AP20250523000002,INIT,PENDING,进入审核,2025-05-23 13:47:29,SYSTEM,1
AP20250523000002,PENDING,APPROVED,APPROVE,2025-05-23 13:52:40,SYSTEM,1
AP20250217000001,\N,INIT,创建申请,2025-02-17 22:06:04,SYSTEM,1
AP20250217000001,INIT,PENDING,进入审核,2025-02-17 22:07:04,SYSTEM,1
AP20250217000001,PENDING,APPROVED,APPROVE,2025-02-17 22:18:41,SYSTEM,1
AP20250123000002,\N,INIT,创建申请,2025-01-23 22:05:22,SYSTEM,1
AP20250123000002,INIT,PENDING,进入审核,2025-01-23 22:06:22,SYSTEM,1
AP20250123000002,PENDING,APPROVED,APPROVE,2025-01-23 22:10:11,SYSTEM,1
AP20250306000001,\N,INIT,创建申请,2025-03-06 12:48:23,SYSTEM,1
AP20250306000001,INIT,PENDING,进入审核,2025-03-06 12:49:23,SYSTEM,1
AP20250306000001,PENDING,REJECTED,REJECT,2025-03-06 12:51:08,SYSTEM,1
AP20250218000001,\N,INIT,创建申请,2025-02-18 13:54:10,SYSTEM,1
AP20250218000001,INIT,PENDING,进入审核,2025-02-18 13:55:10,SYSTEM,1
AP20250218000001,PENDING,REJECTED,REJECT,2025-02-18 14:06:43,SYSTEM,1
AP20250624000001,\N,INIT,创建申请,2025-06-24 21:06:45,SYSTEM,1
AP20250624000001,INIT,PENDING,进入审核,2025-06-24 21:07:45,SYSTEM,1
AP20250624000001,PENDING,REJECTED,REJECT,2025-06-24 21:16:47,SYSTEM,1
AP20250513000001,\N,INIT,创建申请,2025-05-13 11:53:35,SYSTEM,1
AP20250513000001,INIT,PENDING,进入审核,2025-05-13 11:54:35,SYSTEM,1
AP20250513000001,PENDING,APPROVED,APPROVE,2025-05-13 11:58:46,SYSTEM,1
AP20250215000003,\N,INIT,创建申请,2025-02-15 21:06:12,SYSTEM,1
AP20250215000003,INIT,PENDING,进入审核,2025-02-15 21:07:12,SYSTEM,1
AP20250215000003,PENDING,APPROVED,APPROVE,2025-02-15 21:14:01,SYSTEM,1
AP20250302000003,\N,INIT,创建申请,2025-03-02 21:10:22,SYSTEM,1
AP20250302000003,INIT,PENDING,进入审核,2025-03-02 21:11:22,SYSTEM,1
AP20250302000003,PENDING,REJECTED,REJECT,2025-03-02 21:15:58,SYSTEM,1
AP20250419000001,\N,INIT,创建申请,2025-04-19 22:55:19,SYSTEM,1
AP20250419000001,INIT,PENDING,进入审核,2025-04-19 22:56:19,SYSTEM,1
AP20250419000001,PENDING,APPROVED,APPROVE,2025-04-19 23:00:37,SYSTEM,1
AP20250217000002,\N,INIT,创建申请,2025-02-17 20:35:37,SYSTEM,1
AP20250217000002,INIT,PENDING,进入审核,2025-02-17 20:36:37,SYSTEM,1
AP20250217000002,PENDING,REJECTED,REJECT,2025-02-17 20:40:29,SYSTEM,1
AP20250331000003,\N,INIT,创建申请,2025-03-31 12:23:45,SYSTEM,1
AP20250331000003,INIT,PENDING,进入审核,2025-03-31 12:24:45,SYSTEM,1
AP20250331000003,PENDING,APPROVED,APPROVE,2025-03-31 12:33:08,SYSTEM,1
AP20250317000002,\N,INIT,创建申请,2025-03-17 02:46:53,SYSTEM,1
AP20250317000002,INIT,PENDING,进入审核,2025-03-17 02:47:53,SYSTEM,1
AP20250317000002,PENDING,APPROVED,APPROVE,2025-03-17 02:53:37,SYSTEM,1
AP20250315000001,\N,INIT,创建申请,2025-03-15 22:07:16,SYSTEM,1
AP20250315000001,INIT,PENDING,进入审核,2025-03-15 22:08:16,SYSTEM,1
AP20250315000001,PENDING,REJECTED,REJECT,2025-03-15 22:20:19,SYSTEM,1
AP20250213000001,\N,INIT,创建申请,2025-02-13 20:45:58,SYSTEM,1
AP20250213000001,INIT,PENDING,进入审核,2025-02-13 20:46:58,SYSTEM,1
AP20250213000001,PENDING,APPROVED,APPROVE,2025-02-13 20:56:05,SYSTEM,1
AP20250216000002,\N,INIT,创建申请,2025-02-16 20:58:56,SYSTEM,1
AP20250216000002,INIT,PENDING,进入审核,2025-02-16 20:59:56,SYSTEM,1
AP20250216000002,PENDING,REJECTED,REJECT,2025-02-16 21:06:37,SYSTEM,1
AP20250522000003,\N,INIT,创建申请,2025-05-22 14:04:57,SYSTEM,1
AP20250522000003,INIT,PENDING,进入审核,2025-05-22 14:05:57,SYSTEM,1
AP20250522000003,PENDING,APPROVED,APPROVE,2025-05-22 14:17:39,SYSTEM,1
AP20250520000001,\N,INIT,创建申请,2025-05-21 12:00:45,SYSTEM,1
AP20250520000001,INIT,PENDING,进入审核,2025-05-21 12:01:45,SYSTEM,1
AP20250520000001,PENDING,REJECTED,REJECT,2025-05-21 12:05:16,SYSTEM,1
AP20250526000002,\N,INIT,创建申请,2025-05-26 16:49:55,SYSTEM,1
AP20250526000002,INIT,PENDING,进入审核,2025-05-26 16:50:55,SYSTEM,1
AP20250526000002,PENDING,APPROVED,APPROVE,2025-05-26 16:57:25,SYSTEM,1
AP20250324000001,\N,INIT,创建申请,2025-03-24 23:37:48,SYSTEM,1
AP20250324000001,INIT,PENDING,进入审核,2025-03-24 23:38:48,SYSTEM,1
AP20250324000001,PENDING,REJECTED,REJECT,2025-03-24 23:45:47,SYSTEM,1
AP20250620000001,\N,INIT,创建申请,2025-06-20 20:11:02,SYSTEM,1
AP20250620000001,INIT,PENDING,进入审核,2025-06-20 20:12:02,SYSTEM,1
AP20250620000001,PENDING,APPROVED,APPROVE,2025-06-20 20:23:49,SYSTEM,1
AP20250217000003,\N,INIT,创建申请,2025-02-17 15:17:19,SYSTEM,1
AP20250217000003,INIT,PENDING,进入审核,2025-02-17 15:18:19,SYSTEM,1
AP20250217000003,PENDING,REJECTED,REJECT,2025-02-17 15:25:11,SYSTEM,1
AP20250310000002,\N,INIT,创建申请,2025-03-10 12:30:32,SYSTEM,1
AP20250310000002,INIT,PENDING,进入审核,2025-03-10 12:31:32,SYSTEM,1
AP20250310000002,PENDING,REJECTED,REJECT,2025-03-10 12:36:26,SYSTEM,1
AP20250228000001,\N,INIT,创建申请,2025-02-28 21:35:34,SYSTEM,1
AP20250228000001,INIT,PENDING,进入审核,2025-02-28 21:36:34,SYSTEM,1
AP20250228000001,PENDING,APPROVED,APPROVE,2025-02-28 21:47:56,SYSTEM,1
AP20250331000004,\N,INIT,创建申请,2025-03-31 02:33:36,SYSTEM,1
AP20250331000004,INIT,PENDING,进入审核,2025-03-31 02:34:36,SYSTEM,1
AP20250331000004,PENDING,APPROVED,APPROVE,2025-03-31 02:42:22,SYSTEM,1
AP20250307000001,\N,INIT,创建申请,2025-03-07 20:40:06,SYSTEM,1
AP20250307000001,INIT,PENDING,进入审核,2025-03-07 20:41:06,SYSTEM,1
AP20250307000001,PENDING,APPROVED,APPROVE,2025-03-07 20:52:52,SYSTEM,1
AP20250221000004,\N,INIT,创建申请,2025-02-21 21:03:11,SYSTEM,1
AP20250221000004,INIT,PENDING,进入审核,2025-02-21 21:04:11,SYSTEM,1
AP20250221000004,PENDING,REJECTED,REJECT,2025-02-21 21:10:06,SYSTEM,1
AP20250520000002,\N,INIT,创建申请,2025-05-20 13:23:07,SYSTEM,1
AP20250520000002,INIT,PENDING,进入审核,2025-05-20 13:24:07,SYSTEM,1
AP20250520000002,PENDING,APPROVED,APPROVE,2025-05-20 13:29:17,SYSTEM,1
AP20250227000001,\N,INIT,创建申请,2025-02-27 21:10:00,SYSTEM,1
AP20250227000001,INIT,PENDING,进入审核,2025-02-27 21:11:00,SYSTEM,1
AP20250227000001,PENDING,APPROVED,APPROVE,2025-02-27 21:17:51,SYSTEM,1
AP20250409000001,\N,INIT,创建申请,2025-04-09 13:18:27,SYSTEM,1
AP20250409000001,INIT,PENDING,进入审核,2025-04-09 13:19:27,SYSTEM,1
AP20250409000001,PENDING,APPROVED,APPROVE,2025-04-09 13:27:47,SYSTEM,1
AP20250608000001,\N,INIT,创建申请,2025-06-08 15:34:46,SYSTEM,1
AP20250608000001,INIT,PENDING,进入审核,2025-06-08 15:35:46,SYSTEM,1
AP20250608000001,PENDING,REJECTED,REJECT,2025-06-08 15:39:57,SYSTEM,1
AP20250128000003,\N,INIT,创建申请,2025-01-28 16:24:33,SYSTEM,1
AP20250128000003,INIT,PENDING,进入审核,2025-01-28 16:25:33,SYSTEM,1
AP20250128000003,PENDING,REJECTED,REJECT,2025-01-28 16:29:06,SYSTEM,1
AP20250227000002,\N,INIT,创建申请,2025-02-27 17:13:28,SYSTEM,1
AP20250227000002,INIT,PENDING,进入审核,2025-02-27 17:14:28,SYSTEM,1
AP20250227000002,PENDING,REJECTED,REJECT,2025-02-27 17:25:17,SYSTEM,1
AP20250520000003,\N,INIT,创建申请,2025-05-20 13:01:21,SYSTEM,1
AP20250520000003,INIT,PENDING,进入审核,2025-05-20 13:02:21,SYSTEM,1
AP20250520000003,PENDING,REJECTED,REJECT,2025-05-20 13:10:51,SYSTEM,1
AP20250626000002,\N,INIT,创建申请,2025-06-26 19:58:27,SYSTEM,1
AP20250626000002,INIT,PENDING,进入审核,2025-06-26 19:59:27,SYSTEM,1
AP20250626000002,PENDING,REJECTED,REJECT,2025-06-26 20:09:48,SYSTEM,1
AP20250213000002,\N,INIT,创建申请,2025-02-13 20:41:57,SYSTEM,1
AP20250213000002,INIT,PENDING,进入审核,2025-02-13 20:42:57,SYSTEM,1
AP20250213000002,PENDING,REJECTED,REJECT,2025-02-13 20:49:53,SYSTEM,1
AP20250129000001,\N,INIT,创建申请,2025-01-29 21:07:51,SYSTEM,1
AP20250129000001,INIT,PENDING,进入审核,2025-01-29 21:08:51,SYSTEM,1
AP20250129000001,PENDING,REJECTED,REJECT,2025-01-29 21:14:39,SYSTEM,1
AP20250509000001,\N,INIT,创建申请,2025-05-09 20:40:14,SYSTEM,1
AP20250509000001,INIT,PENDING,进入审核,2025-05-09 20:41:14,SYSTEM,1
AP20250509000001,PENDING,APPROVED,APPROVE,2025-05-09 20:44:15,SYSTEM,1
AP20250115000002,\N,INIT,创建申请,2025-01-15 11:09:33,SYSTEM,1
AP20250115000002,INIT,PENDING,进入审核,2025-01-15 11:10:33,SYSTEM,1
AP20250115000002,PENDING,APPROVED,APPROVE,2025-01-15 11:22:38,SYSTEM,1
AP20250310000003,\N,INIT,创建申请,2025-03-10 11:42:14,SYSTEM,1
AP20250310000003,INIT,PENDING,进入审核,2025-03-10 11:43:14,SYSTEM,1
AP20250310000003,PENDING,APPROVED,APPROVE,2025-03-10 11:48:02,SYSTEM,1
AP20250130000002,\N,INIT,创建申请,2025-01-30 13:20:29,SYSTEM,1
AP20250130000002,INIT,PENDING,进入审核,2025-01-30 13:21:29,SYSTEM,1
AP20250130000002,PENDING,APPROVED,APPROVE,2025-01-30 13:33:09,SYSTEM,1
AP20250202000007,\N,INIT,创建申请,2025-02-02 07:50:40,SYSTEM,1
AP20250202000007,INIT,PENDING,进入审核,2025-02-02 07:51:40,SYSTEM,1
AP20250202000007,PENDING,REJECTED,REJECT,2025-02-02 08:01:00,SYSTEM,1
AP20250510000002,\N,INIT,创建申请,2025-05-10 20:18:42,SYSTEM,1
AP20250510000002,INIT,PENDING,进入审核,2025-05-10 20:19:42,SYSTEM,1
AP20250510000002,PENDING,APPROVED,APPROVE,2025-05-10 20:27:41,SYSTEM,1
AP20250209000001,\N,INIT,创建申请,2025-02-09 20:42:29,SYSTEM,1
AP20250209000001,INIT,PENDING,进入审核,2025-02-09 20:43:29,SYSTEM,1
AP20250209000001,PENDING,REJECTED,REJECT,2025-02-09 20:48:37,SYSTEM,1
AP20250114000001,\N,INIT,创建申请,2025-01-14 22:09:30,SYSTEM,1
AP20250114000001,INIT,PENDING,进入审核,2025-01-14 22:10:30,SYSTEM,1
AP20250114000001,PENDING,REJECTED,REJECT,2025-01-14 22:18:31,SYSTEM,1
AP20250203000002,\N,INIT,创建申请,2025-02-03 20:46:47,SYSTEM,1
AP20250203000002,INIT,PENDING,进入审核,2025-02-03 20:47:47,SYSTEM,1
AP20250203000002,PENDING,REJECTED,REJECT,2025-02-03 20:54:13,SYSTEM,1
AP20250303000003,\N,INIT,创建申请,2025-03-03 22:19:28,SYSTEM,1
AP20250303000003,INIT,PENDING,进入审核,2025-03-03 22:20:28,SYSTEM,1
AP20250303000003,PENDING,REJECTED,REJECT,2025-03-03 22:26:13,SYSTEM,1
AP20250618000002,\N,INIT,创建申请,2025-06-19 01:41:23,SYSTEM,1
AP20250618000002,INIT,PENDING,进入审核,2025-06-19 01:42:23,SYSTEM,1
AP20250618000002,PENDING,APPROVED,APPROVE,2025-06-19 01:50:37,SYSTEM,1
AP20250403000001,\N,INIT,创建申请,2025-04-03 13:32:34,SYSTEM,1
AP20250403000001,INIT,PENDING,进入审核,2025-04-03 13:33:34,SYSTEM,1
AP20250403000001,PENDING,APPROVED,APPROVE,2025-04-03 13:36:24,SYSTEM,1
AP20250525000002,\N,INIT,创建申请,2025-05-25 12:48:50,SYSTEM,1
AP20250525000002,INIT,PENDING,进入审核,2025-05-25 12:49:50,SYSTEM,1
AP20250525000002,PENDING,APPROVED,APPROVE,2025-05-25 12:55:49,SYSTEM,1
AP20250620000002,\N,INIT,创建申请,2025-06-20 20:05:22,SYSTEM,1
AP20250620000002,INIT,PENDING,进入审核,2025-06-20 20:06:22,SYSTEM,1
AP20250620000002,PENDING,APPROVED,APPROVE,2025-06-20 20:17:34,SYSTEM,1
AP20250304000003,\N,INIT,创建申请,2025-03-04 18:26:35,SYSTEM,1
AP20250304000003,INIT,PENDING,进入审核,2025-03-04 18:27:35,SYSTEM,1
AP20250304000003,PENDING,APPROVED,APPROVE,2025-03-04 18:39:01,SYSTEM,1
AP20250501000001,\N,INIT,创建申请,2025-05-01 07:44:22,SYSTEM,1
AP20250501000001,INIT,PENDING,进入审核,2025-05-01 07:45:22,SYSTEM,1
AP20250501000001,PENDING,REJECTED,REJECT,2025-05-01 07:50:36,SYSTEM,1
AP20250320000001,\N,INIT,创建申请,2025-03-20 22:36:35,SYSTEM,1
AP20250320000001,INIT,PENDING,进入审核,2025-03-20 22:37:35,SYSTEM,1
AP20250320000001,PENDING,APPROVED,APPROVE,2025-03-20 22:41:42,SYSTEM,1
AP20250228000002,\N,INIT,创建申请,2025-02-28 00:54:46,SYSTEM,1
AP20250228000002,INIT,PENDING,进入审核,2025-02-28 00:55:46,SYSTEM,1
AP20250228000002,PENDING,APPROVED,APPROVE,2025-02-28 00:59:22,SYSTEM,1
AP20250525000003,\N,INIT,创建申请,2025-05-25 12:22:23,SYSTEM,1
AP20250525000003,INIT,PENDING,进入审核,2025-05-25 12:23:23,SYSTEM,1
AP20250525000003,PENDING,APPROVED,APPROVE,2025-05-25 12:30:56,SYSTEM,1
AP20250205000001,\N,INIT,创建申请,2025-02-05 13:11:20,SYSTEM,1
AP20250205000001,INIT,PENDING,进入审核,2025-02-05 13:12:20,SYSTEM,1
AP20250205000001,PENDING,REJECTED,REJECT,2025-02-05 13:21:54,SYSTEM,1
AP20250319000002,\N,INIT,创建申请,2025-03-19 12:48:09,SYSTEM,1
AP20250319000002,INIT,PENDING,进入审核,2025-03-19 12:49:09,SYSTEM,1
AP20250319000002,PENDING,REJECTED,REJECT,2025-03-19 13:00:39,SYSTEM,1
AP20250228000003,\N,INIT,创建申请,2025-02-28 16:27:28,SYSTEM,1
AP20250228000003,INIT,PENDING,进入审核,2025-02-28 16:28:28,SYSTEM,1
AP20250228000003,PENDING,APPROVED,APPROVE,2025-02-28 16:40:42,SYSTEM,1
AP20250330000002,\N,INIT,创建申请,2025-03-30 20:32:10,SYSTEM,1
AP20250330000002,INIT,PENDING,进入审核,2025-03-30 20:33:10,SYSTEM,1
AP20250330000002,PENDING,APPROVED,APPROVE,2025-03-30 20:44:05,SYSTEM,1
AP20250227000003,\N,INIT,创建申请,2025-02-27 22:30:57,SYSTEM,1
AP20250227000003,INIT,PENDING,进入审核,2025-02-27 22:31:57,SYSTEM,1
AP20250227000003,PENDING,APPROVED,APPROVE,2025-02-27 22:38:23,SYSTEM,1
AP20250508000002,\N,INIT,创建申请,2025-05-08 21:10:03,SYSTEM,1
AP20250508000002,INIT,PENDING,进入审核,2025-05-08 21:11:03,SYSTEM,1
AP20250508000002,PENDING,REJECTED,REJECT,2025-05-08 21:17:21,SYSTEM,1
AP20250219000002,\N,INIT,创建申请,2025-02-19 07:58:22,SYSTEM,1
AP20250219000002,INIT,PENDING,进入审核,2025-02-19 07:59:22,SYSTEM,1
AP20250219000002,PENDING,APPROVED,APPROVE,2025-02-19 08:09:54,SYSTEM,1
AP20250219000003,\N,INIT,创建申请,2025-02-19 13:05:56,SYSTEM,1
AP20250219000003,INIT,PENDING,进入审核,2025-02-19 13:06:56,SYSTEM,1
AP20250219000003,PENDING,REJECTED,REJECT,2025-02-19 13:13:36,SYSTEM,1
AP20250123000003,\N,INIT,创建申请,2025-01-23 16:56:05,SYSTEM,1
AP20250123000003,INIT,PENDING,进入审核,2025-01-23 16:57:05,SYSTEM,1
AP20250123000003,PENDING,REJECTED,REJECT,2025-01-23 17:06:49,SYSTEM,1
AP20250526000003,\N,INIT,创建申请,2025-05-26 20:52:13,SYSTEM,1
AP20250526000003,INIT,PENDING,进入审核,2025-05-26 20:53:13,SYSTEM,1
AP20250526000003,PENDING,REJECTED,REJECT,2025-05-26 20:59:19,SYSTEM,1
AP20250613000001,\N,INIT,创建申请,2025-06-13 22:02:18,SYSTEM,1
AP20250613000001,INIT,PENDING,进入审核,2025-06-13 22:03:18,SYSTEM,1
AP20250613000001,PENDING,REJECTED,REJECT,2025-06-13 22:09:40,SYSTEM,1
AP20250528000001,\N,INIT,创建申请,2025-05-28 20:58:02,SYSTEM,1
AP20250528000001,INIT,PENDING,进入审核,2025-05-28 20:59:02,SYSTEM,1
AP20250528000001,PENDING,APPROVED,APPROVE,2025-05-28 21:07:32,SYSTEM,1
AP20250209000002,\N,INIT,创建申请,2025-02-09 20:08:27,SYSTEM,1
AP20250209000002,INIT,PENDING,进入审核,2025-02-09 20:09:27,SYSTEM,1
AP20250209000002,PENDING,APPROVED,APPROVE,2025-02-09 20:21:54,SYSTEM,1
AP20250507000002,\N,INIT,创建申请,2025-05-07 12:13:59,SYSTEM,1
AP20250507000002,INIT,PENDING,进入审核,2025-05-07 12:14:59,SYSTEM,1
AP20250507000002,PENDING,REJECTED,REJECT,2025-05-07 12:24:15,SYSTEM,1
AP20250115000003,\N,INIT,创建申请,2025-01-15 12:14:13,SYSTEM,1
AP20250115000003,INIT,PENDING,进入审核,2025-01-15 12:15:13,SYSTEM,1
AP20250115000003,PENDING,APPROVED,APPROVE,2025-01-15 12:24:57,SYSTEM,1
AP20250401000003,\N,INIT,创建申请,2025-04-01 12:03:21,SYSTEM,1
AP20250401000003,INIT,PENDING,进入审核,2025-04-01 12:04:21,SYSTEM,1
AP20250401000003,PENDING,REJECTED,REJECT,2025-04-01 12:08:04,SYSTEM,1
AP20250228000004,\N,INIT,创建申请,2025-02-28 22:56:37,SYSTEM,1
AP20250228000004,INIT,PENDING,进入审核,2025-02-28 22:57:37,SYSTEM,1
AP20250228000004,PENDING,APPROVED,APPROVE,2025-02-28 23:03:32,SYSTEM,1
AP20250306000002,\N,INIT,创建申请,2025-03-06 12:56:22,SYSTEM,1
AP20250306000002,INIT,PENDING,进入审核,2025-03-06 12:57:22,SYSTEM,1
AP20250306000002,PENDING,APPROVED,APPROVE,2025-03-06 13:09:54,SYSTEM,1
AP20250518000002,\N,INIT,创建申请,2025-05-18 13:44:44,SYSTEM,1
AP20250518000002,INIT,PENDING,进入审核,2025-05-18 13:45:44,SYSTEM,1
AP20250518000002,PENDING,REJECTED,REJECT,2025-05-18 13:59:16,SYSTEM,1
AP20250201000004,\N,INIT,创建申请,2025-02-01 09:24:51,SYSTEM,1
AP20250201000004,INIT,PENDING,进入审核,2025-02-01 09:25:51,SYSTEM,1
AP20250201000004,PENDING,REJECTED,REJECT,2025-02-01 09:30:18,SYSTEM,1
AP20250315000002,\N,INIT,创建申请,2025-03-15 13:12:22,SYSTEM,1
AP20250315000002,INIT,PENDING,进入审核,2025-03-15 13:13:22,SYSTEM,1
AP20250315000002,PENDING,APPROVED,APPROVE,2025-03-15 13:19:46,SYSTEM,1
AP20250501000002,\N,INIT,创建申请,2025-05-01 21:45:22,SYSTEM,1
AP20250501000002,INIT,PENDING,进入审核,2025-05-01 21:46:22,SYSTEM,1
AP20250501000002,PENDING,REJECTED,REJECT,2025-05-01 21:53:31,SYSTEM,1
AP20250514000001,\N,INIT,创建申请,2025-05-14 22:12:19,SYSTEM,1
AP20250514000001,INIT,PENDING,进入审核,2025-05-14 22:13:19,SYSTEM,1
AP20250514000001,PENDING,REJECTED,REJECT,2025-05-14 22:20:05,SYSTEM,1
AP20250218000002,\N,INIT,创建申请,2025-02-18 17:27:44,SYSTEM,1
AP20250218000002,INIT,PENDING,进入审核,2025-02-18 17:28:44,SYSTEM,1
AP20250218000002,PENDING,APPROVED,APPROVE,2025-02-18 17:41:47,SYSTEM,1
AP20250206000001,\N,INIT,创建申请,2025-02-06 08:42:00,SYSTEM,1
AP20250206000001,INIT,PENDING,进入审核,2025-02-06 08:43:00,SYSTEM,1
AP20250206000001,PENDING,REJECTED,REJECT,2025-02-06 08:50:10,SYSTEM,1
AP20250227000004,\N,INIT,创建申请,2025-02-27 22:39:26,SYSTEM,1
AP20250227000004,INIT,PENDING,进入审核,2025-02-27 22:40:26,SYSTEM,1
AP20250227000004,PENDING,REJECTED,REJECT,2025-02-27 22:50:35,SYSTEM,1
AP20250204000001,\N,INIT,创建申请,2025-02-04 12:37:28,SYSTEM,1
AP20250204000001,INIT,PENDING,进入审核,2025-02-04 12:38:28,SYSTEM,1
AP20250204000001,PENDING,APPROVED,APPROVE,2025-02-04 12:50:20,SYSTEM,1
AP20250602000003,\N,INIT,创建申请,2025-06-02 13:54:13,SYSTEM,1
AP20250602000003,INIT,PENDING,进入审核,2025-06-02 13:55:13,SYSTEM,1
AP20250602000003,PENDING,REJECTED,REJECT,2025-06-02 14:03:43,SYSTEM,1
AP20250119000001,\N,INIT,创建申请,2025-01-19 12:01:57,SYSTEM,1
AP20250119000001,INIT,PENDING,进入审核,2025-01-19 12:02:57,SYSTEM,1
AP20250119000001,PENDING,REJECTED,REJECT,2025-01-19 12:08:40,SYSTEM,1
AP20250217000004,\N,INIT,创建申请,2025-02-17 21:29:38,SYSTEM,1
AP20250217000004,INIT,PENDING,进入审核,2025-02-17 21:30:38,SYSTEM,1
AP20250217000004,PENDING,REJECTED,REJECT,2025-02-17 21:36:02,SYSTEM,1
AP20250303000004,\N,INIT,创建申请,2025-03-03 07:22:50,SYSTEM,1
AP20250303000004,INIT,PENDING,进入审核,2025-03-03 07:23:50,SYSTEM,1
AP20250303000004,PENDING,REJECTED,REJECT,2025-03-03 07:30:16,SYSTEM,1
AP20250218000003,\N,INIT,创建申请,2025-02-18 10:08:01,SYSTEM,1
AP20250218000003,INIT,PENDING,进入审核,2025-02-18 10:09:01,SYSTEM,1
AP20250218000003,PENDING,APPROVED,APPROVE,2025-02-18 10:20:23,SYSTEM,1
AP20250311000001,\N,INIT,创建申请,2025-03-11 12:09:04,SYSTEM,1
AP20250311000001,INIT,PENDING,进入审核,2025-03-11 12:10:04,SYSTEM,1
AP20250311000001,PENDING,APPROVED,APPROVE,2025-03-11 12:21:08,SYSTEM,1
AP20250315000003,\N,INIT,创建申请,2025-03-15 18:56:11,SYSTEM,1
AP20250315000003,INIT,PENDING,进入审核,2025-03-15 18:57:11,SYSTEM,1
AP20250315000003,PENDING,REJECTED,REJECT,2025-03-15 19:10:23,SYSTEM,1
AP20250210000002,\N,INIT,创建申请,2025-02-10 20:34:23,SYSTEM,1
AP20250210000002,INIT,PENDING,进入审核,2025-02-10 20:35:23,SYSTEM,1
AP20250210000002,PENDING,REJECTED,REJECT,2025-02-10 20:39:41,SYSTEM,1
AP20250209000003,\N,INIT,创建申请,2025-02-09 12:19:40,SYSTEM,1
AP20250209000003,INIT,PENDING,进入审核,2025-02-09 12:20:40,SYSTEM,1
AP20250209000003,PENDING,APPROVED,APPROVE,2025-02-09 12:35:10,SYSTEM,1
AP20250124000002,\N,INIT,创建申请,2025-01-24 11:42:32,SYSTEM,1
AP20250124000002,INIT,PENDING,进入审核,2025-01-24 11:43:32,SYSTEM,1
AP20250124000002,PENDING,APPROVED,APPROVE,2025-01-24 11:54:27,SYSTEM,1
AP20250512000001,\N,INIT,创建申请,2025-05-12 09:10:36,SYSTEM,1
AP20250512000001,INIT,PENDING,进入审核,2025-05-12 09:11:36,SYSTEM,1
AP20250512000001,PENDING,APPROVED,APPROVE,2025-05-12 09:15:55,SYSTEM,1
AP20250317000003,\N,INIT,创建申请,2025-03-17 13:48:22,SYSTEM,1
AP20250317000003,INIT,PENDING,进入审核,2025-03-17 13:49:22,SYSTEM,1
AP20250317000003,PENDING,REJECTED,REJECT,2025-03-17 13:54:29,SYSTEM,1
AP20250502000002,\N,INIT,创建申请,2025-05-02 21:01:48,SYSTEM,1
AP20250502000002,INIT,PENDING,进入审核,2025-05-02 21:02:48,SYSTEM,1
AP20250502000002,PENDING,APPROVED,APPROVE,2025-05-02 21:12:00,SYSTEM,1
AP20250622000001,\N,INIT,创建申请,2025-06-22 06:06:21,SYSTEM,1
AP20250622000001,INIT,PENDING,进入审核,2025-06-22 06:07:21,SYSTEM,1
AP20250622000001,PENDING,REJECTED,REJECT,2025-06-22 06:15:24,SYSTEM,1
AP20250409000002,\N,INIT,创建申请,2025-04-09 07:21:04,SYSTEM,1
AP20250409000002,INIT,PENDING,进入审核,2025-04-09 07:22:04,SYSTEM,1
AP20250409000002,PENDING,APPROVED,APPROVE,2025-04-09 07:36:29,SYSTEM,1
AP20250322000001,\N,INIT,创建申请,2025-03-22 16:32:45,SYSTEM,1
