application_id,customer_id,bureau,pull_time,score,overdue_count,query_count_1m,is_test_data
AP20250304000006,C00005491,PBOC,2025-03-04 22:49:52,684,2,8,1
AP20250317000005,C00002107,BAIRONG,2025-03-17 21:23:26,572,3,5,1
AP20250529000001,C00008509,PBOC,2025-05-29 21:19:43,538,3,7,1
AP20250215000006,C00004655,TONGDUN,2025-02-15 22:50:04,580,2,7,1
AP20250226000004,C00003359,PBOC,2025-02-26 22:06:58,725,3,5,1
AP20250324000002,C00007210,TONGDUN,2025-03-24 10:21:45,697,2,5,1
AP20250211000004,C00002501,BAIRONG,2025-02-11 13:31:57,673,2,2,1
AP20250616000003,C00008158,PBOC,2025-06-16 14:01:55,718,2,0,1
AP20250120000002,C00005479,PBOC,2025-01-20 22:41:15,793,3,8,1
AP20250425000001,C00003983,TONGDUN,2025-04-25 20:56:50,700,0,0,1
AP20250222000003,C00009688,BAIRONG,2025-02-22 22:05:00,521,2,2,1
AP20250214000005,C00009893,PBOC,2025-02-14 13:05:27,548,0,2,1
AP20250507000006,C00003225,TONGDUN,2025-05-07 17:39:50,663,2,6,1
AP20250527000002,C00000736,TONGDUN,2025-05-27 21:56:41,793,3,4,1
AP20250512000002,C00004777,BAIRONG,2025-05-12 14:04:32,718,3,1,1
AP20250318000003,C00005010,BAIRONG,2025-03-18 13:08:40,595,0,6,1
AP20250208000002,C00005787,PBOC,2025-02-08 12:16:49,642,0,0,1
AP20250220000004,C00008555,PBOC,2025-02-20 11:56:42,624,3,1,1
AP20250615000001,C00003484,PBOC,2025-06-15 22:35:08,715,0,5,1
AP20250303000005,C00000186,TONGDUN,2025-03-03 21:30:32,587,0,8,1
AP20250628000001,C00005405,PBOC,2025-06-28 19:30:34,551,0,5,1
AP20250506000004,C00008882,TONGDUN,2025-05-06 12:01:27,517,1,2,1
AP20250512000003,C00007967,BAIRONG,2025-05-12 15:26:33,562,3,8,1
AP20250506000005,C00000231,TONGDUN,2025-05-06 18:00:54,802,0,3,1
AP20250618000004,C00004936,TONGDUN,2025-06-18 19:50:52,645,3,8,1
AP20250119000004,C00000939,BAIRONG,2025-01-19 14:12:22,687,2,8,1
AP20250216000005,C00009078,TONGDUN,2025-02-16 11:05:55,551,0,5,1
AP20250202000010,C00003716,BAIRONG,2025-02-02 21:44:41,676,0,2,1
AP20250309000006,C00001402,TONGDUN,2025-03-09 13:10:50,743,0,8,1
AP20250428000001,C00005209,PBOC,2025-04-28 13:44:52,726,1,4,1
AP20250212000001,C00001746,TONGDUN,2025-02-13 02:50:49,450,2,7,1
AP20250311000003,C00001850,BAIRONG,2025-03-11 22:40:53,649,0,4,1
AP20250320000002,C00001447,BAIRONG,2025-03-20 21:03:18,665,0,6,1
AP20250528000002,C00006950,BAIRONG,2025-05-28 19:32:35,685,2,8,1
AP20250613000002,C00006933,PBOC,2025-06-13 12:49:55,716,0,2,1
AP20250301000004,C00004260,BAIRONG,2025-03-01 22:16:19,615,0,1,1
AP20250619000002,C00000597,PBOC,2025-06-19 12:39:25,680,3,4,1
AP20250515000002,C00007264,PBOC,2025-05-15 13:13:33,717,2,1,1
AP20250309000007,C00001071,PBOC,2025-03-09 15:31:07,562,3,5,1
AP20250305000001,C00001401,TONGDUN,2025-03-05 08:11:28,599,1,1,1
AP20250225000002,C00009722,BAIRONG,2025-02-25 20:54:54,740,2,5,1
AP20250620000003,C00002257,PBOC,2025-06-20 12:50:20,741,0,5,1
AP20250509000002,C00006099,BAIRONG,2025-05-09 22:02:42,549,2,7,1
AP20250630000001,C00000182,TONGDUN,2025-06-30 13:43:20,655,0,7,1
AP20250411000002,C00007645,PBOC,2025-04-11 22:49:06,779,1,6,1
AP20250402000001,C00009850,TONGDUN,2025-04-02 21:17:07,636,3,3,1
AP20250422000004,C00001809,PBOC,2025-04-22 10:49:29,728,3,8,1
AP20250322000003,C00005777,PBOC,2025-03-22 13:02:27,571,2,5,1
AP20250519000004,C00008859,BAIRONG,2025-05-19 11:09:51,503,0,6,1
AP20250318000004,C00005244,PBOC,2025-03-18 10:41:06,794,1,0,1
AP20250426000002,C00000583,TONGDUN,2025-04-26 16:01:22,659,3,8,1
AP20250527000003,C00009898,TONGDUN,2025-05-27 17:09:47,740,1,3,1
AP20250210000004,C00009486,TONGDUN,2025-02-10 23:17:21,662,1,1,1
AP20250414000002,C00007574,TONGDUN,2025-04-14 18:08:26,586,1,3,1
AP20250623000002,C00000146,PBOC,2025-06-23 15:45:23,699,2,3,1
AP20250413000002,C00002714,TONGDUN,2025-04-13 00:41:28,577,0,8,1
AP20250307000002,C00009760,BAIRONG,2025-03-07 13:31:41,707,2,3,1
AP20250226000005,C00002609,TONGDUN,2025-02-26 11:36:08,682,3,0,1
AP20250516000002,C00002887,BAIRONG,2025-05-16 22:58:03,756,3,7,1
AP20250309000008,C00003679,BAIRONG,2025-03-09 09:02:20,756,0,1,1
AP20250206000003,C00001258,PBOC,2025-02-06 08:00:33,667,3,1,1
AP20250621000002,C00005690,TONGDUN,2025-06-21 12:59:50,560,1,2,1
AP20250624000002,C00005233,PBOC,2025-06-24 21:40:35,563,0,7,1
AP20250615000002,C00009413,BAIRONG,2025-06-15 21:48:37,614,3,8,1
AP20250129000005,C00006635,PBOC,2025-01-29 12:46:37,705,0,8,1
AP20250316000001,C00009287,TONGDUN,2025-03-16 18:41:07,701,0,2,1
AP20250212000002,C00009909,PBOC,2025-02-12 02:01:02,660,2,7,1
AP20250613000003,C00007506,TONGDUN,2025-06-13 16:00:07,743,2,2,1
AP20250515000003,C00003334,BAIRONG,2025-05-15 13:41:05,607,2,3,1
AP20250212000003,C00005626,TONGDUN,2025-02-12 22:40:02,561,0,7,1
AP20250624000003,C00000347,TONGDUN,2025-06-24 13:23:31,590,3,4,1
AP20250322000004,C00007107,BAIRONG,2025-03-22 15:55:42,664,1,1,1
AP20250323000002,C00008413,BAIRONG,2025-03-23 12:05:33,470,0,3,1
AP20250309000009,C00002178,TONGDUN,2025-03-09 10:23:46,673,2,2,1
AP20250218000007,C00000779,BAIRONG,2025-02-18 21:03:18,735,1,5,1
AP20250613000004,C00005233,PBOC,2025-06-13 22:35:06,723,1,2,1
AP20250218000008,C00005183,TONGDUN,2025-02-18 22:27:05,586,0,5,1
AP20250523000005,C00009544,TONGDUN,2025-05-23 22:05:58,570,3,7,1
AP20250129000006,C00008928,PBOC,2025-01-29 10:31:23,703,0,3,1
AP20250514000002,C00004711,TONGDUN,2025-05-14 13:16:22,654,3,1,1
AP20250623000003,C00008776,BAIRONG,2025-06-23 21:42:21,680,1,8,1
AP20250630000002,C00002375,TONGDUN,2025-06-30 09:34:52,706,0,5,1
AP20250316000002,C00003557,PBOC,2025-03-16 10:18:31,628,2,0,1
AP20250325000001,C00005197,TONGDUN,2025-03-25 09:39:25,586,0,0,1
AP20250215000007,C00003852,BAIRONG,2025-02-15 12:42:15,641,1,4,1
AP20250623000004,C00003186,PBOC,2025-06-23 20:05:55,668,3,3,1
AP20250106000001,C00003995,PBOC,2025-01-06 17:33:43,766,2,7,1
AP20250511000002,C00009496,BAIRONG,2025-05-11 20:12:46,738,2,1,1
AP20250329000001,C00008995,PBOC,2025-03-29 13:52:14,699,0,1,1
AP20250220000005,C00003756,BAIRONG,2025-02-20 23:36:24,706,2,5,1
AP20250218000009,C00007977,PBOC,2025-02-18 13:08:04,571,2,1,1
AP20250420000002,C00003062,TONGDUN,2025-04-20 11:48:31,666,3,2,1
AP20250406000002,C00009923,TONGDUN,2025-04-06 16:27:12,691,3,3,1
AP20250524000003,C00006387,TONGDUN,2025-05-24 14:04:52,562,2,8,1
AP20250611000002,C00004059,TONGDUN,2025-06-11 22:00:14,637,0,2,1
AP20250208000003,C00006754,TONGDUN,2025-02-08 16:01:08,746,3,6,1
AP20250125000002,C00007606,TONGDUN,2025-01-25 22:59:14,693,3,6,1
AP20250625000002,C00006973,BAIRONG,2025-06-25 13:04:02,691,3,0,1
AP20250420000003,C00002301,TONGDUN,2025-04-20 15:47:44,656,2,2,1
AP20250310000004,C00002904,BAIRONG,2025-03-10 21:00:22,792,2,8,1
AP20250523000006,C00000218,PBOC,2025-05-23 13:02:36,773,3,6,1
AP20250321000002,C00001971,PBOC,2025-03-21 17:44:57,779,1,6,1
AP20250321000003,C00001120,PBOC,2025-03-21 21:46:47,585,1,1,1
AP20250605000002,C00009409,PBOC,2025-06-05 12:52:27,615,0,0,1
AP20250323000003,C00005092,BAIRONG,2025-03-23 21:06:32,541,1,5,1
AP20250412000001,C00002744,PBOC,2025-04-12 21:25:57,758,3,2,1
AP20250221000006,C00007939,TONGDUN,2025-02-21 22:23:32,618,3,7,1
AP20250312000004,C00006235,PBOC,2025-03-12 14:04:26,658,0,1,1
AP20250522000004,C00005464,PBOC,2025-05-22 17:18:16,756,0,3,1
AP20250220000006,C00002363,PBOC,2025-02-20 20:12:58,618,2,4,1
AP20250126000002,C00006959,PBOC,2025-01-26 20:11:55,635,3,6,1
AP20250622000003,C00004424,BAIRONG,2025-06-22 12:12:51,649,0,3,1
AP20250305000002,C00003091,PBOC,2025-03-05 21:03:13,656,1,7,1
AP20250607000003,C00004437,PBOC,2025-06-07 19:45:03,650,1,5,1
AP20250515000004,C00000019,BAIRONG,2025-05-15 12:42:16,685,3,4,1
AP20250227000008,C00000424,TONGDUN,2025-02-27 19:11:14,653,2,2,1
AP20250222000004,C00005945,PBOC,2025-02-22 14:41:12,548,3,0,1
AP20250109000001,C00001368,TONGDUN,2025-01-09 22:44:13,684,2,0,1
AP20250212000004,C00003214,PBOC,2025-02-12 22:40:23,581,0,1,1
AP20250212000005,C00005205,PBOC,2025-02-12 20:55:21,803,2,0,1
AP20250222000005,C00006749,PBOC,2025-02-22 23:31:09,762,2,6,1
AP20250518000005,C00003596,BAIRONG,2025-05-18 17:34:20,634,0,2,1
AP20250320000003,C00001653,PBOC,2025-03-20 09:14:02,717,2,0,1
AP20250326000003,C00000317,TONGDUN,2025-03-26 02:51:48,553,1,4,1
AP20250407000001,C00005543,TONGDUN,2025-04-07 13:52:29,543,0,0,1
AP20250218000010,C00000098,BAIRONG,2025-02-18 10:14:08,615,2,2,1
AP20250223000006,C00004622,BAIRONG,2025-02-23 20:25:58,629,2,1,1
AP20250309000010,C00002299,BAIRONG,2025-03-09 17:08:26,641,0,1,1
AP20250220000007,C00004251,TONGDUN,2025-02-20 03:01:03,665,1,1,1
AP20250130000004,C00004216,PBOC,2025-01-30 14:00:09,614,2,7,1
AP20250625000003,C00009361,BAIRONG,2025-06-25 13:41:29,629,2,6,1
AP20250524000004,C00008313,BAIRONG,2025-05-24 13:00:22,778,2,1,1
AP20250330000003,C00004752,PBOC,2025-03-30 12:05:41,728,3,7,1
AP20250511000003,C00009134,PBOC,2025-05-11 13:08:22,655,3,0,1
AP20250217000007,C00002810,PBOC,2025-02-17 13:51:08,681,3,5,1
AP20250303000006,C00003955,PBOC,2025-03-03 20:49:43,586,1,2,1
AP20250211000005,C00006635,PBOC,2025-02-11 12:43:14,578,2,6,1
AP20250606000001,C00002282,PBOC,2025-06-06 19:24:31,604,1,1,1
AP20250201000005,C00001771,TONGDUN,2025-02-01 01:09:47,691,1,8,1
AP20250217000008,C00004826,PBOC,2025-02-17 12:29:43,719,1,8,1
AP20250517000002,C00003660,BAIRONG,2025-05-17 13:49:21,680,0,4,1
AP20250128000005,C00001707,PBOC,2025-01-28 07:12:39,637,1,0,1
AP20250531000003,C00009223,BAIRONG,2025-05-31 22:44:15,687,0,6,1
AP20250418000002,C00003037,BAIRONG,2025-04-18 22:20:18,731,2,7,1
AP20250205000004,C00005275,TONGDUN,2025-02-05 02:30:12,556,2,7,1
AP20250210000005,C00006337,PBOC,2025-02-10 23:31:41,723,3,8,1
AP20250504000003,C00003068,TONGDUN,2025-05-04 22:20:30,611,1,8,1
AP20250323000004,C00007387,TONGDUN,2025-03-23 23:00:06,561,3,7,1
AP20250119000005,C00000548,BAIRONG,2025-01-19 18:47:52,703,1,6,1
AP20250623000005,C00009012,TONGDUN,2025-06-24 00:55:00,659,0,3,1
AP20250301000005,C00006607,BAIRONG,2025-03-01 09:53:41,602,1,6,1
AP20250216000006,C00004633,TONGDUN,2025-02-16 20:24:46,710,3,3,1
AP20250226000006,C00005235,TONGDUN,2025-02-26 22:31:15,593,2,0,1
AP20250524000005,C00002435,PBOC,2025-05-24 00:26:52,681,1,3,1
AP20250305000003,C00002739,PBOC,2025-03-05 20:23:57,697,2,2,1
AP20250331000005,C00001947,BAIRONG,2025-03-31 12:10:21,558,2,8,1
AP20250616000004,C00001614,BAIRONG,2025-06-16 13:45:45,702,0,0,1
AP20250505000001,C00000926,BAIRONG,2025-05-05 21:37:59,690,1,0,1
AP20250319000005,C00000929,TONGDUN,2025-03-19 21:34:48,599,2,4,1
AP20250504000004,C00000394,BAIRONG,2025-05-04 21:05:32,557,2,2,1
AP20250226000007,C00003884,TONGDUN,2025-02-26 16:54:49,634,3,2,1
AP20250219000004,C00005111,PBOC,2025-02-19 12:07:37,563,1,4,1
AP20250408000004,C00003260,BAIRONG,2025-04-08 12:17:10,590,1,7,1
AP20250408000005,C00003525,PBOC,2025-04-08 13:57:04,679,1,4,1
AP20250303000007,C00005232,TONGDUN,2025-03-03 22:53:57,644,0,5,1
AP20250303000008,C00002689,BAIRONG,2025-03-03 12:13:43,805,2,1,1
AP20250204000002,C00009705,TONGDUN,2025-02-04 17:30:58,614,3,7,1
AP20250324000003,C00001111,TONGDUN,2025-03-24 17:58:51,726,3,8,1
AP20250517000003,C00001546,TONGDUN,2025-05-18 00:00:22,663,1,6,1
AP20250204000003,C00004885,BAIRONG,2025-02-04 19:02:59,721,0,8,1
AP20250325000002,C00000963,PBOC,2025-03-25 12:22:03,664,0,3,1
AP20250224000004,C00003379,TONGDUN,2025-02-24 20:36:28,719,0,8,1
AP20250131000003,C00004557,BAIRONG,2025-01-31 22:51:13,578,1,0,1
AP20250204000004,C00001392,BAIRONG,2025-02-04 01:23:54,685,0,6,1
AP20250507000007,C00003944,TONGDUN,2025-05-07 15:49:07,532,2,1,1
AP20250508000003,C00003793,TONGDUN,2025-05-08 21:45:30,630,0,5,1
AP20250410000003,C00007328,PBOC,2025-04-10 18:45:29,540,2,3,1
AP20250108000001,C00002945,PBOC,2025-01-08 17:30:45,629,1,2,1
AP20250226000008,C00005937,BAIRONG,2025-02-26 10:44:22,703,0,0,1
AP20250321000004,C00006970,BAIRONG,2025-03-21 13:00:48,692,0,3,1
AP20250501000004,C00005304,PBOC,2025-05-01 13:49:26,657,3,6,1
AP20250312000005,C00005652,TONGDUN,2025-03-12 12:42:03,623,2,3,1
AP20250530000001,C00004098,PBOC,2025-05-30 01:08:54,656,0,8,1
AP20250312000006,C00006962,BAIRONG,2025-03-12 17:12:00,608,1,0,1
AP20250510000003,C00008908,BAIRONG,2025-05-10 11:49:59,618,0,7,1
AP20250201000006,C00005754,BAIRONG,2025-02-01 13:45:40,538,0,5,1
AP20250611000003,C00007307,TONGDUN,2025-06-11 20:53:11,632,1,3,1
AP20250320000004,C00005183,TONGDUN,2025-03-20 11:53:53,765,1,3,1
AP20250621000003,C00005112,TONGDUN,2025-06-21 20:22:22,641,3,5,1
AP20250502000003,C00007929,PBOC,2025-05-02 14:01:41,582,3,3,1
AP20250510000004,C00009952,TONGDUN,2025-05-10 15:36:11,850,3,3,1
AP20250205000005,C00009490,PBOC,2025-02-05 21:16:12,814,0,8,1
AP20250228000006,C00004524,BAIRONG,2025-02-28 20:25:24,775,1,3,1
AP20250206000004,C00000842,TONGDUN,2025-02-06 12:29:18,698,2,2,1
AP20250514000003,C00004600,PBOC,2025-05-14 19:39:17,754,2,3,1
AP20250202000011,C00000794,BAIRONG,2025-02-02 23:03:16,528,1,7,1
AP20250108000002,C00000574,TONGDUN,2025-01-08 14:38:57,400,3,4,1
AP20250224000005,C00006141,TONGDUN,2025-02-24 17:03:52,694,0,7,1
AP20250531000004,C00004236,PBOC,2025-05-31 21:26:28,514,3,3,1
AP20250121000002,C00004779,PBOC,2025-01-21 09:59:24,691,2,7,1
AP20250205000006,C00007643,TONGDUN,2025-02-05 20:56:10,663,3,4,1
AP20250609000006,C00005793,PBOC,2025-06-09 21:12:37,758,3,3,1
AP20250130000005,C00007589,TONGDUN,2025-01-30 19:59:44,541,0,7,1
AP20250302000004,C00000101,BAIRONG,2025-03-02 11:39:40,656,1,0,1
AP20250219000005,C00004269,BAIRONG,2025-02-19 12:12:50,613,1,3,1
AP20250611000004,C00002456,BAIRONG,2025-06-11 12:46:33,562,3,2,1
AP20250620000004,C00005800,BAIRONG,2025-06-20 09:47:22,565,2,5,1
AP20250627000002,C00008449,PBOC,2025-06-27 13:13:42,635,3,8,1
AP20250506000006,C00007055,TONGDUN,2025-05-06 15:38:43,492,2,2,1
AP20250307000003,C00003635,BAIRONG,2025-03-07 13:37:43,743,0,5,1
AP20250629000001,C00007311,BAIRONG,2025-06-29 20:51:15,565,3,5,1
AP20250405000001,C00008973,TONGDUN,2025-04-05 13:27:34,607,0,4,1
AP20250301000006,C00002289,TONGDUN,2025-03-01 12:53:59,585,0,6,1
AP20250625000004,C00004406,TONGDUN,2025-06-25 22:37:54,611,2,7,1
AP20250224000006,C00004844,BAIRONG,2025-02-24 13:38:43,723,2,8,1
AP20250530000002,C00006643,BAIRONG,2025-05-30 12:54:14,663,0,0,1
AP20250311000004,C00007052,TONGDUN,2025-03-11 18:51:49,468,3,8,1
AP20250322000005,C00003169,PBOC,2025-03-22 22:02:39,573,0,0,1
AP20250422000005,C00004088,TONGDUN,2025-04-22 20:38:26,543,3,7,1
AP20250617000001,C00003126,TONGDUN,2025-06-17 21:52:33,657,3,4,1
AP20250617000002,C00003978,TONGDUN,2025-06-17 15:05:09,692,0,7,1
AP20250517000004,C00009232,PBOC,2025-05-17 20:24:34,623,2,8,1
AP20250309000011,C00001788,BAIRONG,2025-03-09 13:15:45,572,3,7,1
AP20250130000006,C00002091,PBOC,2025-01-30 21:01:11,836,0,3,1
AP20250225000003,C00008451,PBOC,2025-02-25 12:11:39,761,1,7,1
AP20250501000005,C00004536,BAIRONG,2025-05-01 13:11:08,637,2,6,1
AP20250205000007,C00009693,PBOC,2025-02-05 22:50:14,677,0,8,1
AP20250422000006,C00003594,BAIRONG,2025-04-22 13:14:11,586,2,3,1
AP20250602000004,C00004446,BAIRONG,2025-06-02 18:54:11,718,2,5,1
AP20250311000005,C00003598,BAIRONG,2025-03-11 21:27:17,820,0,6,1
AP20250529000002,C00007449,BAIRONG,2025-05-29 22:30:40,627,3,6,1
AP20250525000006,C00008638,PBOC,2025-05-25 18:08:58,564,3,3,1
AP20250512000004,C00003643,PBOC,2025-05-12 21:54:16,621,2,7,1
AP20250321000005,C00002535,TONGDUN,2025-03-21 12:54:05,599,3,4,1
AP20250615000003,C00006105,PBOC,2025-06-15 13:54:02,572,0,3,1
AP20250223000007,C00005944,TONGDUN,2025-02-23 20:23:40,693,1,8,1
AP20250413000003,C00002453,BAIRONG,2025-04-13 23:06:26,619,1,5,1
AP20250609000007,C00000462,PBOC,2025-06-09 09:38:32,616,1,8,1
AP20250425000002,C00004736,TONGDUN,2025-04-25 13:11:14,700,0,1,1
AP20250517000005,C00009255,PBOC,2025-05-17 14:06:05,645,3,3,1
AP20250213000005,C00009688,TONGDUN,2025-02-13 13:36:16,584,3,1,1
AP20250318000005,C00009809,BAIRONG,2025-03-18 15:32:09,665,0,8,1
AP20250319000006,C00002617,BAIRONG,2025-03-19 11:10:50,796,2,3,1
AP20250210000006,C00004784,TONGDUN,2025-02-10 12:57:46,599,2,0,1
AP20250328000003,C00005258,TONGDUN,2025-03-28 14:25:47,640,1,2,1
AP20250519000005,C00000823,PBOC,2025-05-19 06:53:01,644,3,2,1
AP20250522000005,C00006885,TONGDUN,2025-05-22 22:24:45,831,2,3,1
AP20250207000007,C00004141,TONGDUN,2025-02-07 19:21:46,705,1,5,1
AP20250311000006,C00005216,PBOC,2025-03-11 21:13:41,621,0,7,1
AP20250620000005,C00005750,TONGDUN,2025-06-20 13:24:16,673,3,3,1
AP20250518000006,C00000841,BAIRONG,2025-05-18 20:39:23,569,0,7,1
AP20250211000006,C00006130,PBOC,2025-02-11 13:06:41,642,0,3,1
AP20250617000003,C00008046,PBOC,2025-06-17 16:03:09,738,0,3,1
AP20250603000001,C00001559,BAIRONG,2025-06-03 18:27:52,497,3,8,1
AP20250105000001,C00009272,BAIRONG,2025-01-05 10:39:56,559,1,3,1
AP20250526000005,C00009197,PBOC,2025-05-26 09:33:06,756,0,5,1
AP20250309000012,C00001201,PBOC,2025-03-09 22:44:15,720,0,0,1
AP20250130000007,C00002042,BAIRONG,2025-01-30 07:59:55,660,3,0,1
AP20250213000006,C00002126,TONGDUN,2025-02-13 23:04:53,665,1,7,1
AP20250530000003,C00001051,PBOC,2025-05-30 13:58:56,570,0,0,1
AP20250206000005,C00008784,TONGDUN,2025-02-06 07:45:51,672,1,3,1
AP20250519000006,C00000551,BAIRONG,2025-05-19 21:04:00,675,1,5,1
AP20250131000004,C00006721,TONGDUN,2025-01-31 12:00:15,618,0,1,1
AP20250602000005,C00001306,BAIRONG,2025-06-02 21:32:52,705,3,0,1
AP20250428000002,C00007679,PBOC,2025-04-28 21:51:00,624,1,1,1
AP20250224000007,C00008769,PBOC,2025-02-24 22:36:14,593,1,3,1
AP20250211000007,C00005382,TONGDUN,2025-02-11 23:29:24,652,1,8,1
AP20250525000007,C00004131,PBOC,2025-05-25 16:07:04,709,0,6,1
AP20250209000004,C00005345,PBOC,2025-02-09 16:15:09,587,2,6,1
AP20250206000006,C00002469,PBOC,2025-02-06 13:59:08,597,3,5,1
AP20250309000013,C00008852,BAIRONG,2025-03-09 23:10:59,530,0,6,1
AP20250211000008,C00004580,PBOC,2025-02-11 22:34:05,661,2,0,1
AP20250209000005,C00004081,TONGDUN,2025-02-09 12:12:45,655,0,0,1
AP20250601000001,C00002189,BAIRONG,2025-06-01 13:18:03,666,1,8,1
AP20250206000007,C00008257,BAIRONG,2025-02-06 21:47:48,619,1,8,1
AP20250420000004,C00008833,TONGDUN,2025-04-20 17:37:24,634,0,8,1
AP20250203000005,C00002233,BAIRONG,2025-02-03 01:41:00,676,1,0,1
AP20250322000006,C00000422,BAIRONG,2025-03-22 17:07:03,612,1,1,1
AP20250616000005,C00003059,PBOC,2025-06-16 23:04:29,701,3,3,1
AP20250609000008,C00004074,TONGDUN,2025-06-09 14:26:52,673,0,2,1
AP20250117000003,C00005478,BAIRONG,2025-01-17 20:35:58,533,2,5,1
AP20250417000002,C00008190,PBOC,2025-04-17 14:42:07,702,3,4,1
AP20250220000008,C00001808,BAIRONG,2025-02-20 12:41:34,631,1,6,1
AP20250202000012,C00009131,BAIRONG,2025-02-02 12:33:24,675,3,6,1
AP20250129000007,C00001740,PBOC,2025-01-29 22:57:30,559,0,3,1
AP20250428000003,C00009799,BAIRONG,2025-04-28 13:14:16,550,3,1,1
AP20250127000004,C00005761,TONGDUN,2025-01-27 22:10:52,787,1,3,1
AP20250217000009,C00008017,PBOC,2025-02-17 22:09:46,662,1,2,1
AP20250301000007,C00000237,BAIRONG,2025-03-01 22:59:25,593,0,4,1
AP20250427000001,C00003581,BAIRONG,2025-04-27 18:01:00,773,1,3,1
AP20250111000002,C00006457,PBOC,2025-01-11 22:29:15,647,3,5,1
AP20250303000009,C00003487,TONGDUN,2025-03-03 22:04:52,514,0,4,1
AP20250503000004,C00002190,BAIRONG,2025-05-03 14:33:02,541,0,0,1
AP20250210000007,C00007886,TONGDUN,2025-02-10 09:56:40,666,1,5,1
AP20250521000003,C00002235,BAIRONG,2025-05-21 17:34:34,636,1,3,1
AP20250225000004,C00003030,PBOC,2025-02-25 21:38:49,539,2,3,1
AP20250222000006,C00006363,BAIRONG,2025-02-22 22:04:45,530,2,1,1
AP20250612000001,C00008070,PBOC,2025-06-12 23:03:57,605,1,2,1
AP20250118000001,C00006029,TONGDUN,2025-01-18 01:57:24,638,2,5,1
AP20250110000002,C00007892,BAIRONG,2025-01-10 12:36:11,529,1,8,1
AP20250507000008,C00002751,PBOC,2025-05-07 13:55:26,629,2,1,1
AP20250301000008,C00000543,BAIRONG,2025-03-01 21:18:14,718,1,1,1
AP20250211000009,C00009408,BAIRONG,2025-02-11 22:07:13,834,3,8,1
AP20250219000006,C00007738,PBOC,2025-02-19 22:25:38,640,0,6,1
AP20250424000002,C00004223,TONGDUN,2025-04-24 13:57:04,477,1,0,1
AP20250508000004,C00003965,BAIRONG,2025-05-08 20:53:21,834,0,3,1
AP20250112000001,C00006418,PBOC,2025-01-12 22:45:24,588,1,0,1
AP20250404000001,C00008465,PBOC,2025-04-04 19:45:07,478,3,7,1
AP20250505000002,C00007142,PBOC,2025-05-05 01:12:38,615,0,7,1
AP20250226000009,C00004920,BAIRONG,2025-02-26 13:49:45,492,0,2,1
AP20250404000002,C00005594,TONGDUN,2025-04-04 17:26:06,629,3,4,1
AP20250218000011,C00000447,PBOC,2025-02-18 23:43:22,711,2,1,1
AP20250526000006,C00008377,PBOC,2025-05-26 13:50:45,570,3,1,1
AP20250310000005,C00004326,BAIRONG,2025-03-10 21:47:15,667,2,3,1
AP20250215000008,C00006649,PBOC,2025-02-15 12:35:51,683,1,6,1
AP20250218000012,C00003490,TONGDUN,2025-02-18 09:27:02,658,3,3,1
AP20250318000006,C00008757,PBOC,2025-03-18 21:29:59,544,2,6,1
AP20250327000001,C00003935,TONGDUN,2025-03-27 20:52:42,649,1,4,1
AP20250405000002,C00006819,PBOC,2025-04-05 11:17:20,565,3,1,1
AP20250608000002,C00000827,BAIRONG,2025-06-08 18:26:39,615,0,3,1
AP20250122000001,C00009274,TONGDUN,2025-01-22 21:39:31,675,0,1,1
AP20250620000006,C00002154,BAIRONG,2025-06-20 19:13:11,653,3,8,1
AP20250126000003,C00004775,PBOC,2025-01-26 22:44:42,760,0,3,1
AP20250201000007,C00003396,BAIRONG,2025-02-01 13:04:07,671,0,0,1
AP20250607000004,C00009145,BAIRONG,2025-06-07 13:34:45,488,0,4,1
AP20250429000003,C00000135,PBOC,2025-04-29 22:21:19,506,0,0,1
AP20250213000007,C00001277,PBOC,2025-02-13 10:41:15,648,2,0,1
AP20250313000001,C00005818,BAIRONG,2025-03-13 20:50:30,675,3,3,1
AP20250501000006,C00004551,PBOC,2025-05-01 13:28:00,608,0,7,1
AP20250216000007,C00004337,BAIRONG,2025-02-16 16:05:57,557,2,1,1
AP20250506000007,C00002090,PBOC,2025-05-06 13:45:36,744,2,2,1
AP20250117000004,C00000242,BAIRONG,2025-01-17 21:00:21,526,2,3,1
AP20250318000007,C00000818,BAIRONG,2025-03-18 20:23:54,576,0,7,1
AP20250206000008,C00000397,TONGDUN,2025-02-06 21:32:29,442,2,3,1
AP20250202000013,C00000270,PBOC,2025-02-02 22:02:39,660,1,5,1
AP20250317000006,C00001279,TONGDUN,2025-03-17 20:22:26,629,0,6,1
AP20250318000008,C00001763,TONGDUN,2025-03-18 20:40:40,652,2,1,1
AP20250325000003,C00005522,TONGDUN,2025-03-25 22:08:08,545,2,6,1
AP20250321000006,C00008941,PBOC,2025-03-21 13:29:59,708,2,8,1
AP20250510000005,C00001440,BAIRONG,2025-05-10 18:52:03,691,2,1,1
AP20250222000007,C00006296,BAIRONG,2025-02-22 21:17:57,668,3,8,1
AP20250221000007,C00005002,PBOC,2025-02-21 07:10:51,567,0,7,1
AP20250330000004,C00000425,BAIRONG,2025-03-30 13:06:46,641,2,4,1
AP20250304000007,C00008192,PBOC,2025-03-04 10:13:28,757,0,6,1
AP20250415000002,C00007828,PBOC,2025-04-15 21:36:55,632,2,0,1
AP20250214000006,C00003500,PBOC,2025-02-14 20:42:01,715,2,0,1
