application_id,customer_id,product_code,apply_amount,apply_term,channel_code,campaign_id,apply_purpose,status,reject_code,apply_time,decision_time,is_test_data
AP20250304000003,C00006130,PLATFORM_LOAN,5000.00,3,KUAISHOU_AD,CAMP0034,婚庆,APPROVED,\N,2025-03-04 18:26:35,2025-03-04 18:39:01,1
AP20250501000001,C00000745,GUARANTEE_LOAN,2000.00,36,PARTNER_BANK1,\N,旅游,REJECTED,R006,2025-05-01 07:44:22,2025-05-01 07:50:36,1
AP20250320000001,C00003763,PLATFORM_LOAN,2000.00,36,KUAISHOU_AD,CAMP0023,婚庆,APPROVED,\N,2025-03-20 22:36:35,2025-03-20 22:41:42,1
AP20250228000002,C00005617,SELF_LOAN,8000.00,36,WECHAT_MP,CAMP0029,医疗,APPROVED,\N,2025-02-28 00:54:46,2025-02-28 00:59:22,1
AP20250525000003,C00002358,SELF_LOAN,15000.00,6,BAIDU_SEM,\N,婚庆,APPROVED,\N,2025-05-25 12:22:23,2025-05-25 12:30:56,1
AP20250205000001,C00002826,SELF_LOAN,2000.00,12,H5_PROMO,\N,其他,REJECTED,R006,2025-02-05 13:11:20,2025-02-05 13:21:54,1
AP20250319000002,C00004299,SELF_LOAN,2000.00,24,WECHAT_MP,\N,其他,REJECTED,R009,2025-03-19 12:48:09,2025-03-19 13:00:39,1
AP20250228000003,C00005367,PLATFORM_LOAN,2000.00,18,BAIDU_SEM,\N,医疗,APPROVED,\N,2025-02-28 16:27:28,2025-02-28 16:40:42,1
AP20250330000002,C00000178,SELF_LOAN,80000.00,36,WECHAT_MP,\N,装修,APPROVED,\N,2025-03-30 20:32:10,2025-03-30 20:44:05,1
AP20250227000003,C00004772,PLATFORM_LOAN,2000.00,12,REFERRAL,CAMP0014,旅游,APPROVED,\N,2025-02-27 22:30:57,2025-02-27 22:38:23,1
AP20250508000002,C00005340,SELF_LOAN,50000.00,36,WECHAT_MP,\N,其他,REJECTED,R008,2025-05-08 21:10:03,2025-05-08 21:17:21,1
AP20250219000002,C00007592,JOINT_LOAN,100000.00,24,REFERRAL,\N,购车,APPROVED,\N,2025-02-19 07:58:22,2025-02-19 08:09:54,1
AP20250219000003,C00008914,SELF_LOAN,8000.00,24,TENCENT_AD,CAMP0024,教育,REJECTED,R006,2025-02-19 13:05:56,2025-02-19 13:13:36,1
AP20250123000003,C00003163,PLATFORM_LOAN,80000.00,24,TENCENT_AD,\N,购车,REJECTED,R006,2025-01-23 16:56:05,2025-01-23 17:06:49,1
AP20250526000003,C00001499,SELF_LOAN,1000.00,3,REFERRAL,\N,旅游,REJECTED,R009,2025-05-26 20:52:13,2025-05-26 20:59:19,1
AP20250613000001,C00007501,PLATFORM_LOAN,20000.00,3,BYTEDANCE_AD,\N,婚庆,REJECTED,R009,2025-06-13 22:02:18,2025-06-13 22:09:40,1
AP20250528000001,C00000209,PLATFORM_LOAN,50000.00,3,WECHAT_MP,\N,装修,APPROVED,\N,2025-05-28 20:58:02,2025-05-28 21:07:32,1
AP20250209000002,C00008963,SELF_LOAN,20000.00,36,BYTEDANCE_AD,\N,装修,APPROVED,\N,2025-02-09 20:08:27,2025-02-09 20:21:54,1
AP20250507000002,C00009063,SELF_LOAN,20000.00,6,TENCENT_AD,CAMP0014,购车,REJECTED,R006,2025-05-07 12:13:59,2025-05-07 12:24:15,1
AP20250115000003,C00004707,PLATFORM_LOAN,30000.00,12,REFERRAL,CAMP0009,婚庆,APPROVED,\N,2025-01-15 12:14:13,2025-01-15 12:24:57,1
AP20250401000003,C00004888,JOINT_LOAN,100000.00,12,BAIDU_SEM,\N,医疗,REJECTED,R008,2025-04-01 12:03:21,2025-04-01 12:08:04,1
AP20250228000004,C00009035,SELF_LOAN,50000.00,36,BYTEDANCE_AD,\N,教育,APPROVED,\N,2025-02-28 22:56:37,2025-02-28 23:03:32,1
AP20250306000002,C00003657,SELF_LOAN,10000.00,3,TENCENT_AD,\N,医疗,APPROVED,\N,2025-03-06 12:56:22,2025-03-06 13:09:54,1
AP20250518000002,C00001143,SELF_LOAN,100000.00,6,REFERRAL,\N,教育,REJECTED,R006,2025-05-18 13:44:44,2025-05-18 13:59:16,1
AP20250201000004,C00005906,SELF_LOAN,50000.00,12,WECHAT_MP,CAMP0016,婚庆,REJECTED,R009,2025-02-01 09:24:51,2025-02-01 09:30:18,1
AP20250315000002,C00008796,JOINT_LOAN,10000.00,12,BAIDU_SEM,\N,消费,APPROVED,\N,2025-03-15 13:12:22,2025-03-15 13:19:46,1
AP20250501000002,C00001098,SELF_LOAN,100000.00,36,BYTEDANCE_AD,\N,装修,REJECTED,R008,2025-05-01 21:45:22,2025-05-01 21:53:31,1
AP20250514000001,C00003408,JOINT_LOAN,30000.00,6,BYTEDANCE_AD,\N,教育,REJECTED,R008,2025-05-14 22:12:19,2025-05-14 22:20:05,1
AP20250218000002,C00002838,JOINT_LOAN,50000.00,6,TENCENT_AD,\N,装修,APPROVED,\N,2025-02-18 17:27:44,2025-02-18 17:41:47,1
AP20250206000001,C00003854,PLATFORM_LOAN,10000.00,36,H5_PROMO,CAMP0003,装修,REJECTED,R006,2025-02-06 08:42:00,2025-02-06 08:50:10,1
AP20250227000004,C00009665,PLATFORM_LOAN,10000.00,12,WECHAT_MP,CAMP0014,医疗,REJECTED,R006,2025-02-27 22:39:26,2025-02-27 22:50:35,1
AP20250204000001,C00003256,PLATFORM_LOAN,15000.00,24,REFERRAL,CAMP0033,其他,APPROVED,\N,2025-02-04 12:37:28,2025-02-04 12:50:20,1
AP20250602000003,C00002572,SELF_LOAN,100000.00,24,WECHAT_MP,\N,教育,REJECTED,R006,2025-06-02 13:54:13,2025-06-02 14:03:43,1
AP20250119000001,C00009727,SELF_LOAN,10000.00,24,APP_ORG,\N,购车,REJECTED,R008,2025-01-19 12:01:57,2025-01-19 12:08:40,1
AP20250217000004,C00003559,PLATFORM_LOAN,20000.00,12,PARTNER_BANK1,CAMP0029,旅游,REJECTED,R006,2025-02-17 21:29:38,2025-02-17 21:36:02,1
AP20250303000004,C00003044,JOINT_LOAN,15000.00,36,BYTEDANCE_AD,CAMP0037,其他,REJECTED,R006,2025-03-03 07:22:50,2025-03-03 07:30:16,1
AP20250218000003,C00008850,PLATFORM_LOAN,80000.00,3,H5_PROMO,CAMP0035,婚庆,APPROVED,\N,2025-02-18 10:08:01,2025-02-18 10:20:23,1
AP20250311000001,C00009402,SELF_LOAN,50000.00,3,BAIDU_SEM,CAMP0031,医疗,APPROVED,\N,2025-03-11 12:09:04,2025-03-11 12:21:08,1
AP20250315000003,C00007700,PLATFORM_LOAN,2000.00,24,TENCENT_AD,\N,购车,REJECTED,R006,2025-03-15 18:56:11,2025-03-15 19:10:23,1
AP20250210000002,C00009462,SELF_LOAN,8000.00,3,REFERRAL,CAMP0008,消费,REJECTED,R009,2025-02-10 20:34:23,2025-02-10 20:39:41,1
AP20250209000003,C00005983,SELF_LOAN,15000.00,36,REFERRAL,CAMP0029,其他,APPROVED,\N,2025-02-09 12:19:40,2025-02-09 12:35:10,1
AP20250124000002,C00006760,SELF_LOAN,30000.00,12,WECHAT_MP,\N,婚庆,APPROVED,\N,2025-01-24 11:42:32,2025-01-24 11:54:27,1
AP20250512000001,C00001684,PLATFORM_LOAN,30000.00,3,BYTEDANCE_AD,CAMP0014,旅游,APPROVED,\N,2025-05-12 09:10:36,2025-05-12 09:15:55,1
AP20250317000003,C00008662,JOINT_LOAN,20000.00,36,PARTNER_BANK1,\N,医疗,REJECTED,R006,2025-03-17 13:48:22,2025-03-17 13:54:29,1
AP20250502000002,C00001532,PLATFORM_LOAN,10000.00,12,TENCENT_AD,\N,婚庆,APPROVED,\N,2025-05-02 21:01:48,2025-05-02 21:12:00,1
AP20250622000001,C00002750,SELF_LOAN,1000.00,36,BAIDU_SEM,\N,其他,REJECTED,R006,2025-06-22 06:06:21,2025-06-22 06:15:24,1
AP20250409000002,C00008444,PLATFORM_LOAN,2000.00,18,BYTEDANCE_AD,\N,其他,APPROVED,\N,2025-04-09 07:21:04,2025-04-09 07:36:29,1
AP20250322000001,C00008870,SELF_LOAN,10000.00,12,PARTNER_BANK1,CAMP0040,医疗,APPROVED,\N,2025-03-22 16:32:45,2025-03-22 16:41:38,1
AP20250214000002,C00007536,SELF_LOAN,5000.00,18,WECHAT_MP,CAMP0035,其他,REJECTED,R006,2025-02-14 13:46:37,2025-02-14 13:57:01,1
AP20250311000002,C00007990,PLATFORM_LOAN,15000.00,3,PARTNER_BANK1,CAMP0018,婚庆,APPROVED,\N,2025-03-11 12:16:17,2025-03-11 12:23:19,1
AP20250626000003,C00000998,PLATFORM_LOAN,30000.00,6,BAIDU_SEM,\N,购车,REJECTED,R008,2025-06-26 16:45:59,2025-06-26 16:54:56,1
AP20250604000001,C00005707,JOINT_LOAN,30000.00,6,BAIDU_SEM,\N,婚庆,APPROVED,\N,2025-06-04 13:33:42,2025-06-04 13:45:57,1
AP20250210000003,C00003303,SELF_LOAN,50000.00,36,BAIDU_SEM,\N,消费,APPROVED,\N,2025-02-10 10:19:36,2025-02-10 10:34:15,1
AP20250227000005,C00005417,SELF_LOAN,100000.00,12,BAIDU_SEM,CAMP0029,消费,APPROVED,\N,2025-02-27 13:20:15,2025-02-27 13:28:30,1
AP20250420000001,C00002453,PLATFORM_LOAN,10000.00,18,BAIDU_SEM,CAMP0014,购车,REJECTED,R009,2025-04-20 01:57:07,2025-04-20 02:05:33,1
AP20250207000001,C00005795,JOINT_LOAN,20000.00,12,WECHAT_MP,\N,其他,APPROVED,\N,2025-02-07 22:19:04,2025-02-07 22:27:32,1
AP20250223000005,C00005391,SELF_LOAN,2000.00,6,TENCENT_AD,CAMP0003,教育,REJECTED,R006,2025-02-23 13:02:19,2025-02-23 13:06:19,1
AP20250312000002,C00006271,PLATFORM_LOAN,100000.00,6,BYTEDANCE_AD,CAMP0025,装修,REJECTED,R007,2025-03-12 18:49:51,2025-03-12 19:01:17,1
AP20250410000001,C00001554,JOINT_LOAN,10000.00,6,REFERRAL,\N,其他,REJECTED,R008,2025-04-10 12:56:29,2025-04-10 13:05:43,1
AP20250322000002,C00003263,GUARANTEE_LOAN,30000.00,6,KUAISHOU_AD,CAMP0018,旅游,APPROVED,\N,2025-03-22 16:24:59,2025-03-22 16:31:56,1
AP20250616000002,C00006125,SELF_LOAN,80000.00,36,BYTEDANCE_AD,\N,医疗,REJECTED,R008,2025-06-16 13:00:11,2025-06-16 13:04:39,1
AP20250504000001,C00005034,SELF_LOAN,8000.00,3,BYTEDANCE_AD,CAMP0035,其他,REJECTED,R004,2025-05-04 13:26:25,2025-05-04 13:39:08,1
AP20250619000001,C00002532,PLATFORM_LOAN,50000.00,6,REFERRAL,\N,医疗,REJECTED,R007,2025-06-19 13:55:06,2025-06-19 13:59:10,1
AP20250523000003,C00005991,GUARANTEE_LOAN,2000.00,3,WECHAT_MP,\N,消费,REJECTED,R004,2025-05-23 13:10:15,2025-05-23 13:14:15,1
AP20250408000001,C00004527,PLATFORM_LOAN,10000.00,3,H5_PROMO,\N,医疗,APPROVED,\N,2025-04-08 22:02:41,2025-04-08 22:08:49,1
AP20250220000001,C00001928,PLATFORM_LOAN,20000.00,12,BAIDU_SEM,\N,旅游,APPROVED,\N,2025-02-20 22:22:51,2025-02-20 22:29:57,1
AP20250309000005,C00009373,SELF_LOAN,5000.00,6,BAIDU_SEM,CAMP0033,消费,APPROVED,\N,2025-03-09 09:28:53,2025-03-09 09:40:41,1
AP20250503000001,C00000094,JOINT_LOAN,1000.00,3,BYTEDANCE_AD,CAMP0035,旅游,REJECTED,R006,2025-05-03 00:50:41,2025-05-03 01:02:47,1
AP20250131000002,C00002665,SELF_LOAN,10000.00,6,BYTEDANCE_AD,\N,教育,REJECTED,R009,2025-01-31 14:22:37,2025-01-31 14:34:47,1
AP20250415000001,C00000750,SELF_LOAN,20000.00,12,WECHAT_MP,CAMP0024,医疗,REJECTED,R004,2025-04-15 08:32:47,2025-04-15 08:37:53,1
AP20250202000008,C00000920,JOINT_LOAN,20000.00,18,TENCENT_AD,\N,教育,APPROVED,\N,2025-02-02 20:56:53,2025-02-02 20:59:12,1
AP20250518000003,C00002025,JOINT_LOAN,80000.00,24,BYTEDANCE_AD,CAMP0014,购车,APPROVED,\N,2025-05-18 20:13:05,2025-05-18 20:21:39,1
AP20250206000002,C00007148,JOINT_LOAN,8000.00,12,APP_ORG,CAMP0029,婚庆,REJECTED,R006,2025-02-06 06:42:10,2025-02-06 06:55:25,1
AP20250609000003,C00000133,PLATFORM_LOAN,2000.00,24,BAIDU_SEM,\N,医疗,REJECTED,R009,2025-06-09 12:53:06,2025-06-09 13:00:50,1
AP20250222000002,C00003747,SELF_LOAN,8000.00,6,BAIDU_SEM,CAMP0016,其他,REJECTED,R008,2025-02-22 12:17:27,2025-02-22 12:24:33,1
AP20250607000002,C00006667,SELF_LOAN,15000.00,3,BAIDU_SEM,\N,教育,APPROVED,\N,2025-06-07 11:25:12,2025-06-07 11:34:21,1
AP20250218000004,C00009323,SELF_LOAN,30000.00,3,TENCENT_AD,CAMP0005,装修,APPROVED,\N,2025-02-18 13:59:37,2025-02-18 14:08:04,1
AP20250408000002,C00008571,PLATFORM_LOAN,80000.00,3,BAIDU_SEM,\N,购车,REJECTED,R009,2025-04-08 13:23:06,2025-04-08 13:31:29,1
AP20250220000002,C00008156,SELF_LOAN,10000.00,36,WECHAT_MP,\N,婚庆,APPROVED,\N,2025-02-20 20:25:34,2025-02-20 20:31:14,1
AP20250119000002,C00008680,SELF_LOAN,100000.00,3,BAIDU_SEM,CAMP0015,购车,APPROVED,\N,2025-01-19 06:02:04,2025-01-19 06:09:47,1
AP20250304000004,C00007074,PLATFORM_LOAN,10000.00,36,BAIDU_SEM,\N,教育,REJECTED,R009,2025-03-04 19:28:24,2025-03-04 19:34:57,1
AP20250215000004,C00002376,PLATFORM_LOAN,5000.00,6,BYTEDANCE_AD,\N,旅游,APPROVED,\N,2025-02-15 22:37:42,2025-02-15 22:50:07,1
AP20250124000003,C00002059,PLATFORM_LOAN,15000.00,3,BYTEDANCE_AD,\N,消费,APPROVED,\N,2025-01-24 12:33:05,2025-01-24 12:37:38,1
AP20250504000002,C00007504,SELF_LOAN,50000.00,12,BYTEDANCE_AD,\N,其他,REJECTED,R006,2025-05-04 01:56:02,2025-05-04 02:08:17,1
AP20250214000003,C00004121,SELF_LOAN,30000.00,6,BYTEDANCE_AD,CAMP0039,医疗,REJECTED,R006,2025-02-14 12:31:42,2025-02-14 12:39:23,1
AP20250129000002,C00001241,SELF_LOAN,15000.00,6,H5_PROMO,CAMP0012,医疗,REJECTED,R009,2025-01-29 16:23:42,2025-01-29 16:37:52,1
AP20250119000003,C00009671,SELF_LOAN,20000.00,12,KUAISHOU_AD,CAMP0020,其他,APPROVED,\N,2025-01-19 19:36:49,2025-01-19 19:45:10,1
AP20250312000003,C00005445,SELF_LOAN,10000.00,12,PARTNER_BANK1,\N,消费,APPROVED,\N,2025-03-12 20:33:47,2025-03-12 20:45:06,1
AP20250207000002,C00004028,JOINT_LOAN,15000.00,12,BYTEDANCE_AD,\N,购车,REJECTED,R006,2025-02-07 22:54:14,2025-02-07 23:07:03,1
AP20250520000004,C00001793,SELF_LOAN,80000.00,36,REFERRAL,\N,旅游,REJECTED,R006,2025-05-20 20:00:45,2025-05-20 20:07:21,1
AP20250228000005,C00002566,SELF_LOAN,30000.00,3,BYTEDANCE_AD,\N,教育,REJECTED,R009,2025-02-28 22:14:53,2025-02-28 22:25:56,1
AP20250525000004,C00003286,PLATFORM_LOAN,10000.00,18,TENCENT_AD,\N,消费,APPROVED,\N,2025-05-25 11:39:33,2025-05-25 11:41:55,1
AP20250128000004,C00000056,PLATFORM_LOAN,2000.00,3,BYTEDANCE_AD,CAMP0025,教育,APPROVED,\N,2025-01-28 09:32:55,2025-01-28 09:43:40,1
AP20250121000001,C00003114,JOINT_LOAN,5000.00,24,WECHAT_MP,\N,其他,REJECTED,R007,2025-01-21 22:28:24,2025-01-21 22:33:30,1
AP20250618000003,C00005730,SELF_LOAN,2000.00,36,TENCENT_AD,\N,婚庆,APPROVED,\N,2025-06-18 12:32:11,2025-06-18 12:36:37,1
AP20250408000003,C00009828,SELF_LOAN,15000.00,3,BAIDU_SEM,CAMP0036,其他,APPROVED,\N,2025-04-08 06:30:49,2025-04-08 06:37:37,1
AP20250518000004,C00009267,SELF_LOAN,5000.00,24,REFERRAL,\N,其他,REJECTED,R006,2025-05-18 13:39:04,2025-05-18 13:48:24,1
AP20250217000005,C00003515,SELF_LOAN,1000.00,24,BYTEDANCE_AD,\N,医疗,APPROVED,\N,2025-02-17 22:20:48,2025-02-17 22:30:31,1
AP20250218000005,C00008380,PLATFORM_LOAN,30000.00,18,BYTEDANCE_AD,CAMP0005,装修,REJECTED,R008,2025-02-18 22:07:05,2025-02-18 22:19:48,1
AP20250506000003,C00004933,PLATFORM_LOAN,10000.00,12,PARTNER_BANK1,\N,教育,APPROVED,\N,2025-05-06 21:29:48,2025-05-06 21:40:12,1
AP20250515000001,C00004673,SELF_LOAN,30000.00,3,BAIDU_SEM,\N,婚庆,APPROVED,\N,2025-05-15 11:11:13,2025-05-15 11:24:28,1
AP20250403000002,C00009706,PLATFORM_LOAN,20000.00,36,TENCENT_AD,CAMP0017,装修,APPROVED,\N,2025-04-03 22:16:05,2025-04-03 22:25:32,1
AP20250207000003,C00008473,PLATFORM_LOAN,20000.00,18,TENCENT_AD,CAMP0014,购车,REJECTED,R004,2025-02-07 13:47:33,2025-02-07 13:58:20,1
AP20250227000006,C00003820,SELF_LOAN,20000.00,3,PARTNER_MALL,CAMP0034,其他,REJECTED,R006,2025-02-27 22:33:19,2025-02-27 22:37:23,1
AP20250213000003,C00002208,GUARANTEE_LOAN,10000.00,12,TENCENT_AD,CAMP0010,旅游,APPROVED,\N,2025-02-13 11:19:59,2025-02-13 11:28:52,1
AP20250117000002,C00000978,JOINT_LOAN,30000.00,24,TENCENT_AD,CAMP0004,教育,APPROVED,\N,2025-01-17 12:30:39,2025-01-17 12:42:12,1
AP20250511000001,C00008693,PLATFORM_LOAN,30000.00,3,KUAISHOU_AD,CAMP0014,消费,REJECTED,R006,2025-05-11 06:36:03,2025-05-11 06:48:03,1
AP20250127000003,C00009217,GUARANTEE_LOAN,20000.00,36,BYTEDANCE_AD,\N,装修,APPROVED,\N,2025-01-27 20:29:48,2025-01-27 20:36:27,1
AP20250609000004,C00007255,PLATFORM_LOAN,30000.00,18,APP_ORG,\N,教育,APPROVED,\N,2025-06-09 10:38:45,2025-06-09 10:49:00,1
AP20250524000002,C00005410,SELF_LOAN,20000.00,3,BYTEDANCE_AD,\N,婚庆,REJECTED,R006,2025-05-24 15:19:43,2025-05-24 15:25:23,1
AP20250421000002,C00001558,SELF_LOAN,1000.00,24,WECHAT_MP,\N,教育,REJECTED,R006,2025-04-21 12:01:55,2025-04-21 12:06:36,1
AP20250301000002,C00009785,SELF_LOAN,8000.00,24,REFERRAL,\N,医疗,REJECTED,R004,2025-03-01 12:17:37,2025-03-01 12:26:40,1
AP20250406000001,C00001840,JOINT_LOAN,1000.00,3,BYTEDANCE_AD,\N,其他,APPROVED,\N,2025-04-06 20:10:47,2025-04-06 20:19:44,1
AP20250319000003,C00007751,PLATFORM_LOAN,50000.00,6,BYTEDANCE_AD,\N,装修,APPROVED,\N,2025-03-19 18:37:46,2025-03-19 18:49:35,1
AP20250423000002,C00008488,PLATFORM_LOAN,15000.00,3,KUAISHOU_AD,\N,医疗,REJECTED,R008,2025-04-23 12:27:23,2025-04-23 12:41:31,1
AP20250226000003,C00005547,JOINT_LOAN,5000.00,3,TENCENT_AD,CAMP0005,其他,APPROVED,\N,2025-02-26 20:18:19,2025-02-26 20:23:39,1
AP20250214000004,C00005563,SELF_LOAN,20000.00,24,APP_ORG,CAMP0014,医疗,APPROVED,\N,2025-02-14 13:43:16,2025-02-14 13:48:38,1
AP20250423000003,C00006089,GUARANTEE_LOAN,10000.00,12,PARTNER_BANK1,CAMP0033,旅游,APPROVED,\N,2025-04-23 13:48:46,2025-04-23 14:03:23,1
AP20250609000005,C00000712,PLATFORM_LOAN,100000.00,24,APP_ORG,\N,教育,APPROVED,\N,2025-06-09 12:37:23,2025-06-09 12:49:15,1
AP20250220000003,C00000038,SELF_LOAN,100000.00,6,BAIDU_SEM,\N,购车,APPROVED,\N,2025-02-20 11:42:19,2025-02-20 11:48:01,1
AP20250224000003,C00000436,JOINT_LOAN,10000.00,12,APP_ORG,\N,医疗,APPROVED,\N,2025-02-24 16:30:47,2025-02-24 16:41:19,1
AP20250517000001,C00005464,JOINT_LOAN,2000.00,3,BAIDU_SEM,CAMP0014,购车,APPROVED,\N,2025-05-17 01:48:47,2025-05-17 02:01:18,1
AP20250216000003,C00008553,SELF_LOAN,8000.00,3,REFERRAL,CAMP0005,消费,APPROVED,\N,2025-02-16 22:22:37,2025-02-16 22:29:17,1
AP20250111000001,C00003393,SELF_LOAN,10000.00,36,KUAISHOU_AD,\N,装修,REJECTED,R009,2025-01-11 21:08:57,2025-01-11 21:13:23,1
AP20250130000003,C00004523,GUARANTEE_LOAN,10000.00,12,TENCENT_AD,\N,医疗,REJECTED,R008,2025-01-30 21:58:05,2025-01-30 22:07:41,1
AP20250323000001,C00001574,PLATFORM_LOAN,80000.00,36,BAIDU_SEM,\N,消费,REJECTED,R006,2025-03-23 09:19:58,2025-03-23 09:31:18,1
AP20250225000001,C00006766,PLATFORM_LOAN,1000.00,36,KUAISHOU_AD,CAMP0034,其他,APPROVED,\N,2025-02-25 02:30:27,2025-02-25 02:39:53,1
AP20250503000002,C00008746,JOINT_LOAN,5000.00,3,BYTEDANCE_AD,\N,其他,REJECTED,R006,2025-05-03 08:43:09,2025-05-03 08:50:34,1
AP20250401000004,C00007847,PLATFORM_LOAN,20000.00,36,PARTNER_MALL,\N,购车,APPROVED,\N,2025-04-01 19:05:22,2025-04-01 19:08:25,1
AP20250129000003,C00001968,GUARANTEE_LOAN,20000.00,24,BYTEDANCE_AD,CAMP0029,医疗,REJECTED,R006,2025-01-29 13:04:25,2025-01-29 13:09:23,1
AP20250319000004,C00000299,PLATFORM_LOAN,5000.00,3,TENCENT_AD,CAMP0014,医疗,APPROVED,\N,2025-03-19 12:27:13,2025-03-19 12:32:46,1
AP20250625000001,C00004664,SELF_LOAN,1000.00,6,H5_PROMO,\N,医疗,REJECTED,R008,2025-06-25 15:06:11,2025-06-25 15:15:54,1
AP20250202000009,C00001905,JOINT_LOAN,50000.00,12,BAIDU_SEM,\N,消费,APPROVED,\N,2025-02-02 12:59:12,2025-02-02 13:07:58,1
AP20250207000004,C00002672,PLATFORM_LOAN,100000.00,3,BYTEDANCE_AD,CAMP0010,消费,APPROVED,\N,2025-02-07 21:40:46,2025-02-07 21:52:35,1
AP20250417000001,C00000573,JOINT_LOAN,80000.00,3,H5_PROMO,\N,医疗,APPROVED,\N,2025-04-17 13:21:05,2025-04-17 13:27:19,1
AP20250501000003,C00009281,JOINT_LOAN,10000.00,3,REFERRAL,CAMP0033,旅游,REJECTED,R004,2025-05-01 21:49:37,2025-05-01 21:54:18,1
AP20250419000002,C00009595,SELF_LOAN,80000.00,18,KUAISHOU_AD,\N,教育,APPROVED,\N,2025-04-19 13:37:38,2025-04-19 13:42:48,1
AP20250430000002,C00003463,JOINT_LOAN,2000.00,12,WECHAT_MP,CAMP0012,医疗,APPROVED,\N,2025-04-30 20:48:46,2025-04-30 20:56:39,1
AP20250207000005,C00004065,SELF_LOAN,30000.00,24,KUAISHOU_AD,CAMP0038,旅游,REJECTED,R006,2025-02-07 20:40:27,2025-02-07 20:49:21,1
AP20250205000002,C00004748,JOINT_LOAN,1000.00,3,APP_ORG,\N,婚庆,REJECTED,R006,2025-02-05 12:45:43,2025-02-05 12:56:14,1
AP20250326000002,C00007652,PLATFORM_LOAN,2000.00,36,TENCENT_AD,CAMP0034,教育,REJECTED,R004,2025-03-26 12:00:40,2025-03-26 12:11:18,1
AP20250207000006,C00009674,PLATFORM_LOAN,5000.00,36,WECHAT_MP,\N,购车,APPROVED,\N,2025-02-07 22:42:03,2025-02-07 22:46:55,1
AP20250216000004,C00000979,PLATFORM_LOAN,50000.00,18,TENCENT_AD,\N,教育,APPROVED,\N,2025-02-16 07:25:28,2025-02-16 07:35:44,1
AP20250217000006,C00004853,JOINT_LOAN,2000.00,12,KUAISHOU_AD,CAMP0031,医疗,APPROVED,\N,2025-02-17 21:42:37,2025-02-17 21:46:10,1
AP20250205000003,C00006945,JOINT_LOAN,2000.00,12,BYTEDANCE_AD,CAMP0033,旅游,REJECTED,R006,2025-02-05 12:21:12,2025-02-05 12:29:34,1
AP20250301000003,C00006443,GUARANTEE_LOAN,50000.00,24,TENCENT_AD,CAMP0018,购车,APPROVED,\N,2025-03-01 12:13:20,2025-03-01 12:18:19,1
AP20250519000001,C00009404,JOINT_LOAN,15000.00,36,H5_PROMO,\N,装修,APPROVED,\N,2025-05-19 20:47:14,2025-05-19 20:54:50,1
AP20250107000001,C00006486,SELF_LOAN,2000.00,36,TENCENT_AD,CAMP0022,消费,REJECTED,R006,2025-01-07 08:12:12,2025-01-07 08:16:48,1
AP20250422000003,C00008059,JOINT_LOAN,8000.00,3,H5_PROMO,CAMP0033,装修,APPROVED,\N,2025-04-22 23:39:51,2025-04-22 23:46:59,1
AP20250213000004,C00006506,PLATFORM_LOAN,10000.00,18,TENCENT_AD,CAMP0003,购车,APPROVED,\N,2025-02-13 20:08:14,2025-02-13 20:19:49,1
AP20250203000003,C00007127,PLATFORM_LOAN,15000.00,6,BAIDU_SEM,\N,旅游,APPROVED,\N,2025-02-03 12:27:41,2025-02-03 12:34:34,1
AP20250414000001,C00009588,SELF_LOAN,80000.00,3,TENCENT_AD,CAMP0031,教育,REJECTED,R004,2025-04-14 20:47:00,2025-04-14 20:58:46,1
AP20250507000003,C00005886,JOINT_LOAN,30000.00,18,PARTNER_BANK1,\N,教育,REJECTED,R004,2025-05-07 17:18:21,2025-05-07 17:28:10,1
AP20250523000004,C00001122,SELF_LOAN,1000.00,18,BAIDU_SEM,\N,教育,REJECTED,R006,2025-05-23 10:23:42,2025-05-23 10:36:48,1
AP20250525000005,C00004833,PLATFORM_LOAN,10000.00,6,BAIDU_SEM,\N,消费,REJECTED,R008,2025-05-25 13:37:25,2025-05-25 13:52:03,1
AP20250627000001,C00001026,JOINT_LOAN,15000.00,24,PARTNER_MALL,\N,购车,APPROVED,\N,2025-06-27 22:22:44,2025-06-27 22:31:05,1
AP20250418000001,C00006708,SELF_LOAN,50000.00,36,BAIDU_SEM,\N,旅游,REJECTED,R006,2025-04-18 20:48:32,2025-04-18 20:52:33,1
AP20250507000004,C00009232,GUARANTEE_LOAN,100000.00,18,BYTEDANCE_AD,CAMP0014,教育,APPROVED,\N,2025-05-07 12:56:01,2025-05-07 13:02:41,1
AP20250622000002,C00004458,SELF_LOAN,10000.00,6,BAIDU_SEM,\N,购车,APPROVED,\N,2025-06-22 09:46:37,2025-06-22 09:49:40,1
AP20250605000001,C00007967,JOINT_LOAN,5000.00,3,KUAISHOU_AD,\N,装修,REJECTED,R006,2025-06-05 12:12:32,2025-06-05 12:24:00,1
AP20250411000001,C00001689,SELF_LOAN,20000.00,18,APP_ORG,CAMP0036,教育,APPROVED,\N,2025-04-11 13:13:09,2025-04-11 13:27:35,1
AP20250129000004,C00005578,PLATFORM_LOAN,20000.00,12,REFERRAL,\N,婚庆,APPROVED,\N,2025-01-29 13:46:10,2025-01-29 13:51:28,1
AP20250519000002,C00003124,SELF_LOAN,8000.00,12,BYTEDANCE_AD,\N,旅游,APPROVED,\N,2025-05-19 01:50:39,2025-05-19 01:59:49,1
