ticket_id,action,remark,acted_at,actor,is_test_data
TK000913,创建,工单创建,2025-05-28 10:39:29,E00245,1
TK000913,关闭,问题已解决,2025-05-30 03:39:29,E00245,1
TK000914,创建,工单创建,2025-04-06 12:40:09,E00185,1
TK000914,关闭,问题已解决,2025-04-07 05:40:09,E00185,1
TK000915,创建,工单创建,2025-06-11 13:12:15,E00158,1
TK000915,关闭,问题已解决,2025-06-12 22:12:15,E00158,1
TK000916,创建,工单创建,2025-05-11 21:17:30,E00193,1
TK000916,关闭,问题已解决,2025-05-13 12:17:30,E00193,1
TK000917,创建,工单创建,2025-06-03 19:50:02,E00643,1
TK000917,关闭,问题已解决,2025-06-04 16:50:02,E00643,1
TK000918,创建,工单创建,2025-05-12 01:33:43,E00105,1
TK000918,关闭,问题已解决,2025-05-12 05:33:43,E00105,1
TK000919,创建,工单创建,2025-04-28 21:46:09,E00323,1
TK000919,关闭,问题已解决,2025-05-01 13:46:09,E00323,1
TK000920,创建,工单创建,2025-03-25 15:25:08,E00254,1
TK000920,关闭,问题已解决,2025-03-28 08:25:08,E00254,1
TK000921,创建,工单创建,2025-02-26 12:18:15,E00028,1
TK000921,关闭,问题已解决,2025-02-27 13:18:15,E00028,1
TK000922,创建,工单创建,2025-06-20 13:56:42,E00418,1
TK000922,关闭,问题已解决,2025-06-22 11:56:42,E00418,1
TK000923,创建,工单创建,2025-06-02 12:31:44,E00484,1
TK000923,关闭,问题已解决,2025-06-04 16:31:44,E00484,1
TK000924,创建,工单创建,2025-05-26 20:36:40,E00340,1
TK000924,关闭,问题已解决,2025-05-27 22:36:40,E00340,1
TK000925,创建,工单创建,2025-05-22 20:40:45,E00088,1
TK000925,关闭,问题已解决,2025-05-23 11:40:45,E00088,1
TK000926,创建,工单创建,2025-04-21 12:28:46,E00260,1
TK000926,关闭,问题已解决,2025-04-22 12:28:46,E00260,1
TK000927,创建,工单创建,2025-06-06 02:20:09,E00626,1
TK000927,关闭,问题已解决,2025-06-07 13:20:09,E00626,1
TK000928,创建,工单创建,2025-03-16 21:24:31,E00178,1
TK000929,创建,工单创建,2025-06-10 09:32:32,E00245,1
TK000929,关闭,问题已解决,2025-06-10 23:32:32,E00245,1
TK000930,创建,工单创建,2025-05-29 14:31:52,E00556,1
TK000930,关闭,问题已解决,2025-05-30 22:31:52,E00556,1
TK000931,创建,工单创建,2025-04-07 14:47:25,E00397,1
TK000931,关闭,问题已解决,2025-04-09 20:47:25,E00397,1
TK000932,创建,工单创建,2025-06-19 21:22:26,E00118,1
TK000933,创建,工单创建,2025-06-06 12:03:58,E00451,1
TK000933,关闭,问题已解决,2025-06-08 15:03:58,E00451,1
TK000934,创建,工单创建,2025-06-06 22:46:44,E00555,1
TK000934,关闭,问题已解决,2025-06-09 06:46:44,E00555,1
TK000935,创建,工单创建,2025-03-21 20:13:14,E00632,1
TK000936,创建,工单创建,2025-05-31 02:03:14,E00233,1
TK000936,关闭,问题已解决,2025-06-02 00:03:14,E00233,1
TK000937,创建,工单创建,2025-06-14 13:55:01,E00385,1
TK000938,创建,工单创建,2025-01-26 22:26:25,E00232,1
TK000939,创建,工单创建,2025-05-02 21:53:21,E00144,1
TK000939,关闭,问题已解决,2025-05-03 07:53:21,E00144,1
TK000940,创建,工单创建,2025-05-10 16:29:22,E00495,1
TK000940,关闭,问题已解决,2025-05-11 19:29:22,E00495,1
TK000941,创建,工单创建,2025-06-17 23:18:22,E00227,1
TK000941,关闭,问题已解决,2025-06-18 03:18:22,E00227,1
TK000942,创建,工单创建,2025-03-21 13:43:14,E00350,1
TK000942,关闭,问题已解决,2025-03-22 19:43:14,E00350,1
TK000943,创建,工单创建,2025-02-03 11:42:17,E00013,1
TK000943,关闭,问题已解决,2025-02-03 12:42:17,E00013,1
TK000944,创建,工单创建,2025-05-15 20:36:28,E00595,1
TK000944,关闭,问题已解决,2025-05-17 11:36:28,E00595,1
TK000945,创建,工单创建,2025-04-22 10:11:56,E00629,1
TK000945,关闭,问题已解决,2025-04-25 09:11:56,E00629,1
TK000946,创建,工单创建,2025-04-06 06:51:17,E00259,1
TK000946,关闭,问题已解决,2025-04-07 02:51:17,E00259,1
TK000947,创建,工单创建,2025-06-23 15:16:39,E00509,1
TK000947,关闭,问题已解决,2025-06-23 23:16:39,E00509,1
TK000948,创建,工单创建,2025-02-24 13:10:36,E00181,1
TK000948,关闭,问题已解决,2025-02-27 05:10:36,E00181,1
TK000949,创建,工单创建,2025-04-08 21:51:27,E00126,1
TK000950,创建,工单创建,2025-06-17 16:59:13,E00400,1
TK000950,关闭,问题已解决,2025-06-18 12:59:13,E00400,1
TK000951,创建,工单创建,2025-04-25 21:56:45,E00614,1
TK000951,关闭,问题已解决,2025-04-28 08:56:45,E00614,1
TK000952,创建,工单创建,2025-06-03 20:29:31,E00363,1
TK000952,关闭,问题已解决,2025-06-05 21:29:31,E00363,1
TK000953,创建,工单创建,2025-05-11 21:36:19,E00647,1
TK000953,关闭,问题已解决,2025-05-12 01:36:19,E00647,1
TK000954,创建,工单创建,2025-04-12 14:16:53,E00495,1
TK000954,关闭,问题已解决,2025-04-14 05:16:53,E00495,1
TK000955,创建,工单创建,2025-04-10 20:25:34,E00027,1
TK000955,关闭,问题已解决,2025-04-11 02:25:34,E00027,1
TK000956,创建,工单创建,2025-05-04 13:36:56,E00228,1
TK000956,关闭,问题已解决,2025-05-07 08:36:56,E00228,1
TK000957,创建,工单创建,2025-06-13 10:09:37,E00192,1
TK000957,关闭,问题已解决,2025-06-15 14:09:37,E00192,1
TK000958,创建,工单创建,2025-03-17 12:26:42,E00054,1
TK000958,关闭,问题已解决,2025-03-19 03:26:42,E00054,1
TK000959,创建,工单创建,2025-05-29 13:16:27,E00608,1
TK000959,关闭,问题已解决,2025-05-29 23:16:27,E00608,1
TK000960,创建,工单创建,2025-04-01 12:38:49,E00340,1
TK000960,关闭,问题已解决,2025-04-02 03:38:49,E00340,1
TK000961,创建,工单创建,2025-06-12 13:11:17,E00091,1
TK000961,关闭,问题已解决,2025-06-15 05:11:17,E00091,1
TK000962,创建,工单创建,2025-04-19 02:38:49,E00196,1
TK000962,关闭,问题已解决,2025-04-21 02:38:49,E00196,1
TK000963,创建,工单创建,2025-06-19 08:45:29,E00305,1
TK000963,关闭,问题已解决,2025-06-20 04:45:29,E00305,1
TK000964,创建,工单创建,2025-05-13 13:58:47,E00475,1
TK000965,创建,工单创建,2025-03-20 12:02:05,E00337,1
TK000965,关闭,问题已解决,2025-03-23 04:02:05,E00337,1
TK000966,创建,工单创建,2025-06-06 15:52:04,E00418,1
TK000966,关闭,问题已解决,2025-06-09 14:52:04,E00418,1
TK000967,创建,工单创建,2025-06-10 22:09:11,E00600,1
TK000967,关闭,问题已解决,2025-06-11 02:09:11,E00600,1
TK000968,创建,工单创建,2025-06-13 12:47:38,E00477,1
TK000968,关闭,问题已解决,2025-06-14 03:47:38,E00477,1
TK000969,创建,工单创建,2025-06-18 19:43:35,E00260,1
TK000969,关闭,问题已解决,2025-06-19 15:43:35,E00260,1
TK000970,创建,工单创建,2025-04-05 13:28:20,E00132,1
TK000971,创建,工单创建,2025-05-22 18:49:18,E00596,1
TK000971,关闭,问题已解决,2025-05-22 21:49:18,E00596,1
TK000972,创建,工单创建,2025-05-18 20:59:49,E00588,1
TK000972,关闭,问题已解决,2025-05-21 11:59:49,E00588,1
TK000973,创建,工单创建,2025-05-17 22:05:32,E00553,1
TK000973,关闭,问题已解决,2025-05-18 22:05:32,E00553,1
TK000974,创建,工单创建,2025-04-30 17:38:12,E00454,1
TK000974,关闭,问题已解决,2025-05-01 13:38:12,E00454,1
TK000975,创建,工单创建,2025-05-17 22:09:59,E00005,1
TK000975,关闭,问题已解决,2025-05-19 08:09:59,E00005,1
TK000976,创建,工单创建,2025-05-28 22:48:13,E00399,1
TK000976,关闭,问题已解决,2025-05-31 19:48:13,E00399,1
TK000977,创建,工单创建,2025-06-08 12:09:16,E00240,1
TK000977,关闭,问题已解决,2025-06-10 18:09:16,E00240,1
TK000978,创建,工单创建,2025-05-03 13:25:11,E00013,1
TK000979,创建,工单创建,2025-06-02 09:18:55,E00023,1
TK000979,关闭,问题已解决,2025-06-02 11:18:55,E00023,1
TK000980,创建,工单创建,2025-05-06 22:57:44,E00051,1
TK000980,关闭,问题已解决,2025-05-09 14:57:44,E00051,1
TK000981,创建,工单创建,2025-04-09 12:52:46,E00339,1
TK000981,关闭,问题已解决,2025-04-10 03:52:46,E00339,1
TK000982,创建,工单创建,2025-05-15 13:44:58,E00188,1
TK000982,关闭,问题已解决,2025-05-17 02:44:58,E00188,1
TK000983,创建,工单创建,2025-05-26 14:45:59,E00437,1
TK000983,关闭,问题已解决,2025-05-27 02:45:59,E00437,1
TK000984,创建,工单创建,2025-04-14 22:04:38,E00392,1
TK000984,关闭,问题已解决,2025-04-17 06:04:38,E00392,1
TK000985,创建,工单创建,2025-06-19 17:32:35,E00567,1
TK000985,关闭,问题已解决,2025-06-20 12:32:35,E00567,1
TK000986,创建,工单创建,2025-06-12 12:03:33,E00237,1
TK000987,创建,工单创建,2025-05-24 22:18:28,E00041,1
TK000987,关闭,问题已解决,2025-05-27 02:18:28,E00041,1
TK000988,创建,工单创建,2025-06-08 21:56:13,E00563,1
TK000989,创建,工单创建,2025-04-03 13:09:56,E00576,1
TK000989,关闭,问题已解决,2025-04-06 12:09:56,E00576,1
TK000990,创建,工单创建,2025-05-29 09:56:44,E00172,1
TK000991,创建,工单创建,2025-03-28 13:07:37,E00413,1
TK000991,关闭,问题已解决,2025-03-30 22:07:37,E00413,1
TK000992,创建,工单创建,2025-06-26 09:26:09,E00575,1
TK000992,关闭,问题已解决,2025-06-26 12:26:09,E00575,1
TK000993,创建,工单创建,2025-06-04 07:43:35,E00437,1
TK000993,关闭,问题已解决,2025-06-07 05:43:35,E00437,1
TK000994,创建,工单创建,2025-03-27 12:18:30,E00440,1
TK000994,关闭,问题已解决,2025-03-28 02:18:30,E00440,1
TK000995,创建,工单创建,2025-05-31 21:13:56,E00491,1
TK000995,关闭,问题已解决,2025-06-01 11:13:56,E00491,1
TK000996,创建,工单创建,2025-06-04 22:00:10,E00344,1
TK000996,关闭,问题已解决,2025-06-05 11:00:10,E00344,1
TK000997,创建,工单创建,2025-04-16 21:44:35,E00381,1
TK000997,关闭,问题已解决,2025-04-17 14:44:35,E00381,1
TK000998,创建,工单创建,2025-04-22 13:57:59,E00206,1
TK000998,关闭,问题已解决,2025-04-23 17:57:59,E00206,1
TK000999,创建,工单创建,2025-04-12 21:00:11,E00272,1
TK001000,创建,工单创建,2025-06-18 00:51:46,E00126,1
TK001000,关闭,问题已解决,2025-06-19 01:51:46,E00126,1
TK001001,创建,工单创建,2025-03-12 01:25:18,E00013,1
TK001001,关闭,问题已解决,2025-03-13 05:25:18,E00013,1
TK001002,创建,工单创建,2025-05-23 12:11:41,E00639,1
TK001002,关闭,问题已解决,2025-05-23 23:11:41,E00639,1
TK001003,创建,工单创建,2025-04-10 07:00:07,E00315,1
TK001003,关闭,问题已解决,2025-04-11 09:00:07,E00315,1
TK001004,创建,工单创建,2025-05-26 20:06:55,E00530,1
TK001004,关闭,问题已解决,2025-05-29 04:06:55,E00530,1
TK001005,创建,工单创建,2025-06-17 22:57:44,E00073,1
TK001005,关闭,问题已解决,2025-06-20 17:57:44,E00073,1
TK001006,创建,工单创建,2025-05-25 20:09:01,E00285,1
TK001006,关闭,问题已解决,2025-05-27 04:09:01,E00285,1
TK001007,创建,工单创建,2025-06-04 09:30:57,E00190,1
TK001008,创建,工单创建,2025-04-03 19:32:54,E00050,1
TK001008,关闭,问题已解决,2025-04-04 04:32:54,E00050,1
TK001009,创建,工单创建,2025-05-25 18:46:55,E00630,1
TK001009,关闭,问题已解决,2025-05-28 17:46:55,E00630,1
TK001010,创建,工单创建,2025-06-16 13:45:53,E00221,1
TK001011,创建,工单创建,2025-05-04 22:35:17,E00434,1
TK001011,关闭,问题已解决,2025-05-07 01:35:17,E00434,1
TK001012,创建,工单创建,2025-05-28 13:14:25,E00582,1
TK001012,关闭,问题已解决,2025-05-30 00:14:25,E00582,1
TK001013,创建,工单创建,2025-03-31 12:02:05,E00385,1
TK001013,关闭,问题已解决,2025-04-03 07:02:05,E00385,1
TK001014,创建,工单创建,2025-06-26 14:56:33,E00428,1
TK001014,关闭,问题已解决,2025-06-28 00:56:33,E00428,1
TK001015,创建,工单创建,2025-06-08 21:41:43,E00498,1
TK001016,创建,工单创建,2025-05-31 20:32:24,E00605,1
TK001016,关闭,问题已解决,2025-06-01 03:32:24,E00605,1
TK001017,创建,工单创建,2025-04-02 22:59:58,E00011,1
TK001017,关闭,问题已解决,2025-04-04 04:59:58,E00011,1
TK001018,创建,工单创建,2025-03-28 22:05:39,E00584,1
TK001018,关闭,问题已解决,2025-03-29 14:05:39,E00584,1
TK001019,创建,工单创建,2025-06-10 20:51:12,E00346,1
TK001019,关闭,问题已解决,2025-06-12 17:51:12,E00346,1
TK001020,创建,工单创建,2025-04-10 12:18:16,E00420,1
TK001021,创建,工单创建,2025-03-13 20:32:50,E00627,1
TK001021,关闭,问题已解决,2025-03-16 16:32:50,E00627,1
TK001022,创建,工单创建,2025-02-12 21:10:08,E00489,1
TK001022,关闭,问题已解决,2025-02-15 12:10:08,E00489,1
TK001023,创建,工单创建,2025-05-03 22:14:23,E00351,1
TK001024,创建,工单创建,2025-05-23 11:10:56,E00335,1
TK001024,关闭,问题已解决,2025-05-25 16:10:56,E00335,1
TK001025,创建,工单创建,2025-06-06 20:22:47,E00368,1
TK001026,创建,工单创建,2025-02-05 14:19:33,E00338,1
TK001026,关闭,问题已解决,2025-02-07 08:19:33,E00338,1
TK001027,创建,工单创建,2025-06-10 18:55:06,E00005,1
TK001027,关闭,问题已解决,2025-06-11 02:55:06,E00005,1
TK001028,创建,工单创建,2025-05-01 18:08:34,E00476,1
TK001028,关闭,问题已解决,2025-05-03 21:08:34,E00476,1
TK001029,创建,工单创建,2025-04-19 22:54:29,E00230,1
TK001030,创建,工单创建,2025-06-18 12:59:09,E00519,1
TK001030,关闭,问题已解决,2025-06-19 08:59:09,E00519,1
TK001031,创建,工单创建,2025-04-28 19:48:38,E00412,1
TK001031,关闭,问题已解决,2025-04-29 05:48:38,E00412,1
TK001032,创建,工单创建,2025-06-03 21:02:07,E00394,1
TK001032,关闭,问题已解决,2025-06-05 23:02:07,E00394,1
TK001033,创建,工单创建,2025-03-13 22:51:26,E00298,1
TK001033,关闭,问题已解决,2025-03-15 02:51:26,E00298,1
TK001034,创建,工单创建,2025-03-12 12:58:02,E00127,1
TK001034,关闭,问题已解决,2025-03-14 15:58:02,E00127,1
TK001035,创建,工单创建,2025-03-10 21:43:53,E00364,1
TK001035,关闭,问题已解决,2025-03-13 03:43:53,E00364,1
TK001036,创建,工单创建,2025-04-28 15:19:00,E00269,1
TK001036,关闭,问题已解决,2025-04-30 02:19:00,E00269,1
TK001037,创建,工单创建,2025-05-10 11:28:23,E00645,1
TK001037,关闭,问题已解决,2025-05-13 10:28:23,E00645,1
TK001038,创建,工单创建,2025-03-17 16:38:21,E00152,1
TK001038,关闭,问题已解决,2025-03-19 09:38:21,E00152,1
TK001039,创建,工单创建,2025-05-20 14:28:30,E00154,1
TK001040,创建,工单创建,2025-06-23 13:54:43,E00308,1
TK001040,关闭,问题已解决,2025-06-25 08:54:43,E00308,1
TK001041,创建,工单创建,2025-05-24 22:48:42,E00345,1
TK001041,关闭,问题已解决,2025-05-25 23:48:42,E00345,1
TK001042,创建,工单创建,2025-04-26 14:07:12,E00463,1
TK001043,创建,工单创建,2025-05-12 12:21:19,E00247,1
TK001043,关闭,问题已解决,2025-05-14 06:21:19,E00247,1
TK001044,创建,工单创建,2025-05-14 21:47:07,E00366,1
TK001044,关闭,问题已解决,2025-05-17 04:47:07,E00366,1
TK001045,创建,工单创建,2025-05-12 10:48:43,E00201,1
TK001045,关闭,问题已解决,2025-05-14 05:48:43,E00201,1
TK001046,创建,工单创建,2025-03-30 13:35:32,E00315,1
TK001046,关闭,问题已解决,2025-03-31 01:35:32,E00315,1
TK001047,创建,工单创建,2025-06-02 21:03:33,E00318,1
TK001047,关闭,问题已解决,2025-06-02 23:03:33,E00318,1
TK001048,创建,工单创建,2025-04-05 12:29:03,E00241,1
TK001049,创建,工单创建,2025-05-19 18:35:04,E00474,1
TK001050,创建,工单创建,2025-05-12 01:42:32,E00485,1
TK001050,关闭,问题已解决,2025-05-12 11:42:32,E00485,1
TK001051,创建,工单创建,2025-05-04 01:26:32,E00486,1
TK001051,关闭,问题已解决,2025-05-06 08:26:32,E00486,1
TK001052,创建,工单创建,2025-05-29 23:54:46,E00408,1
TK001052,关闭,问题已解决,2025-05-31 05:54:46,E00408,1
TK001053,创建,工单创建,2025-05-30 21:53:03,E00114,1
TK001054,创建,工单创建,2025-03-17 12:08:19,E00632,1
TK001054,关闭,问题已解决,2025-03-18 07:08:19,E00632,1
TK001055,创建,工单创建,2025-05-12 08:07:14,E00222,1
TK001056,创建,工单创建,2025-05-29 20:40:10,E00065,1
TK001057,创建,工单创建,2025-04-10 12:51:34,E00337,1
TK001057,关闭,问题已解决,2025-04-13 08:51:34,E00337,1
TK001058,创建,工单创建,2025-04-19 13:36:40,E00406,1
TK001058,关闭,问题已解决,2025-04-22 10:36:40,E00406,1
TK001059,创建,工单创建,2025-05-22 15:29:01,E00646,1
TK001059,关闭,问题已解决,2025-05-23 12:29:01,E00646,1
TK001060,创建,工单创建,2025-06-07 13:45:41,E00358,1
TK001060,关闭,问题已解决,2025-06-08 20:45:41,E00358,1
TK001061,创建,工单创建,2025-04-12 07:55:33,E00443,1
TK001061,关闭,问题已解决,2025-04-13 10:55:33,E00443,1
TK001062,创建,工单创建,2025-05-26 06:20:19,E00601,1
TK001062,关闭,问题已解决,2025-05-26 08:20:19,E00601,1
TK001063,创建,工单创建,2025-03-08 11:38:18,E00308,1
TK001063,关闭,问题已解决,2025-03-10 15:38:18,E00308,1
TK001064,创建,工单创建,2025-06-03 13:16:33,E00640,1
TK001064,关闭,问题已解决,2025-06-03 17:16:33,E00640,1
TK001065,创建,工单创建,2025-05-03 18:37:21,E00479,1
TK001065,关闭,问题已解决,2025-05-04 11:37:21,E00479,1
TK001066,创建,工单创建,2025-05-25 17:42:01,E00240,1
TK001066,关闭,问题已解决,2025-05-26 02:42:01,E00240,1
TK001067,创建,工单创建,2025-06-12 13:08:35,E00295,1
TK001067,关闭,问题已解决,2025-06-14 17:08:35,E00295,1
TK001068,创建,工单创建,2025-04-08 22:36:29,E00123,1
TK001068,关闭,问题已解决,2025-04-10 07:36:29,E00123,1
TK001069,创建,工单创建,2025-05-02 14:34:07,E00173,1
TK001069,关闭,问题已解决,2025-05-02 18:34:07,E00173,1
TK001070,创建,工单创建,2025-03-07 22:31:39,E00560,1
TK001070,关闭,问题已解决,2025-03-10 06:31:39,E00560,1
TK001071,创建,工单创建,2025-04-05 02:38:06,E00019,1
TK001071,关闭,问题已解决,2025-04-05 10:38:06,E00019,1
TK001072,创建,工单创建,2025-06-15 22:13:22,E00418,1
TK001072,关闭,问题已解决,2025-06-18 00:13:22,E00418,1
TK001073,创建,工单创建,2025-06-07 22:03:26,E00554,1
TK001073,关闭,问题已解决,2025-06-10 16:03:26,E00554,1
TK001074,创建,工单创建,2025-04-01 14:28:08,E00541,1
TK001074,关闭,问题已解决,2025-04-03 18:28:08,E00541,1
TK001075,创建,工单创建,2025-06-17 12:08:14,E00303,1
TK001076,创建,工单创建,2025-06-05 21:23:23,E00320,1
TK001077,创建,工单创建,2025-06-26 20:36:43,E00269,1
TK001077,关闭,问题已解决,2025-06-28 07:36:43,E00269,1
TK001078,创建,工单创建,2025-03-18 21:20:19,E00250,1
TK001078,关闭,问题已解决,2025-03-19 03:20:19,E00250,1
TK001079,创建,工单创建,2025-03-28 20:10:44,E00505,1
TK001079,关闭,问题已解决,2025-03-31 00:10:44,E00505,1
TK001080,创建,工单创建,2025-06-03 11:22:51,E00261,1
TK001080,关闭,问题已解决,2025-06-05 04:22:51,E00261,1
TK001081,创建,工单创建,2025-06-20 12:59:24,E00224,1
TK001081,关闭,问题已解决,2025-06-23 05:59:24,E00224,1
TK001082,创建,工单创建,2025-04-28 13:37:32,E00115,1
TK001082,关闭,问题已解决,2025-04-28 23:37:32,E00115,1
TK001083,创建,工单创建,2025-04-20 19:39:02,E00470,1
TK001083,关闭,问题已解决,2025-04-23 15:39:02,E00470,1
TK001084,创建,工单创建,2025-03-20 01:20:42,E00415,1
TK001085,创建,工单创建,2025-06-16 18:03:35,E00572,1
TK001086,创建,工单创建,2025-05-27 13:55:00,E00519,1
TK001087,创建,工单创建,2025-05-07 06:01:42,E00610,1
TK001087,关闭,问题已解决,2025-05-08 10:01:42,E00610,1
TK001088,创建,工单创建,2025-06-06 11:57:46,E00180,1
TK001088,关闭,问题已解决,2025-06-09 04:57:46,E00180,1
TK001089,创建,工单创建,2025-04-10 17:20:37,E00358,1
TK001089,关闭,问题已解决,2025-04-11 17:20:37,E00358,1
TK001090,创建,工单创建,2025-03-26 12:33:05,E00559,1
TK001090,关闭,问题已解决,2025-03-29 12:33:05,E00559,1
TK001091,创建,工单创建,2025-06-23 12:03:59,E00533,1
TK001091,关闭,问题已解决,2025-06-25 10:03:59,E00533,1
TK001092,创建,工单创建,2025-05-30 06:44:06,E00413,1
TK001092,关闭,问题已解决,2025-06-01 19:44:06,E00413,1
TK001093,创建,工单创建,2025-05-29 12:53:21,E00342,1
TK001093,关闭,问题已解决,2025-05-31 01:53:21,E00342,1
TK001094,创建,工单创建,2025-03-21 10:29:24,E00356,1
TK001095,创建,工单创建,2025-03-04 15:06:01,E00039,1
TK001095,关闭,问题已解决,2025-03-06 01:06:01,E00039,1
TK001096,创建,工单创建,2025-02-12 18:47:18,E00005,1
TK001096,关闭,问题已解决,2025-02-15 16:47:18,E00005,1
TK001097,创建,工单创建,2025-04-24 11:12:38,E00190,1
TK001097,关闭,问题已解决,2025-04-26 18:12:38,E00190,1
TK001098,创建,工单创建,2025-05-01 18:46:41,E00073,1
TK001099,创建,工单创建,2025-04-30 09:53:03,E00400,1
TK001099,关闭,问题已解决,2025-05-03 03:53:03,E00400,1
TK001100,创建,工单创建,2025-06-02 14:08:19,E00636,1
TK001101,创建,工单创建,2025-02-07 13:08:32,E00344,1
TK001101,关闭,问题已解决,2025-02-10 01:08:32,E00344,1
TK001102,创建,工单创建,2025-05-07 12:25:50,E00476,1
TK001102,关闭,问题已解决,2025-05-09 01:25:50,E00476,1
TK001103,创建,工单创建,2025-06-16 14:16:51,E00003,1
TK001103,关闭,问题已解决,2025-06-18 23:16:51,E00003,1
TK001104,创建,工单创建,2025-06-20 07:21:12,E00542,1
TK001104,关闭,问题已解决,2025-06-22 06:21:12,E00542,1
TK001105,创建,工单创建,2025-05-14 20:12:33,E00096,1
TK001106,创建,工单创建,2025-05-16 13:43:17,E00490,1
TK001106,关闭,问题已解决,2025-05-17 22:43:17,E00490,1
TK001107,创建,工单创建,2025-06-13 20:30:08,E00323,1
TK001107,关闭,问题已解决,2025-06-16 03:30:08,E00323,1
TK001108,创建,工单创建,2025-06-10 21:12:44,E00547,1
TK001108,关闭,问题已解决,2025-06-13 00:12:44,E00547,1
TK001109,创建,工单创建,2025-05-01 20:51:10,E00510,1
TK001109,关闭,问题已解决,2025-05-04 19:51:10,E00510,1
TK001110,创建,工单创建,2025-04-09 18:21:06,E00270,1
TK001110,关闭,问题已解决,2025-04-12 10:21:06,E00270,1
TK001111,创建,工单创建,2025-03-22 13:30:41,E00536,1
TK001111,关闭,问题已解决,2025-03-25 03:30:41,E00536,1
TK001112,创建,工单创建,2025-05-15 08:57:44,E00441,1
TK001112,关闭,问题已解决,2025-05-16 01:57:44,E00441,1
TK001113,创建,工单创建,2025-04-20 17:26:40,E00257,1
TK001113,关闭,问题已解决,2025-04-21 04:26:40,E00257,1
TK001114,创建,工单创建,2025-04-30 21:11:30,E00056,1
TK001114,关闭,问题已解决,2025-05-03 18:11:30,E00056,1
TK001115,创建,工单创建,2025-04-07 12:57:57,E00336,1
TK001115,关闭,问题已解决,2025-04-08 18:57:57,E00336,1
TK001116,创建,工单创建,2025-05-07 12:44:21,E00383,1
TK001117,创建,工单创建,2025-03-09 21:10:43,E00532,1
TK001117,关闭,问题已解决,2025-03-10 22:10:43,E00532,1
TK001118,创建,工单创建,2025-06-09 20:34:21,E00229,1
TK001118,关闭,问题已解决,2025-06-11 02:34:21,E00229,1
TK001119,创建,工单创建,2025-05-20 12:42:11,E00173,1
TK001119,关闭,问题已解决,2025-05-22 01:42:11,E00173,1
TK001120,创建,工单创建,2025-05-21 22:43:50,E00619,1
TK001120,关闭,问题已解决,2025-05-22 12:43:50,E00619,1
TK001121,创建,工单创建,2025-02-09 16:08:41,E00518,1
TK001122,创建,工单创建,2025-05-09 13:50:38,E00054,1
TK001122,关闭,问题已解决,2025-05-12 09:50:38,E00054,1
TK001123,创建,工单创建,2025-05-19 20:00:39,E00305,1
TK001123,关闭,问题已解决,2025-05-21 18:00:39,E00305,1
TK001124,创建,工单创建,2025-03-19 21:04:57,E00017,1
TK001124,关闭,问题已解决,2025-03-21 22:04:57,E00017,1
TK001125,创建,工单创建,2025-05-16 21:12:53,E00497,1
TK001125,关闭,问题已解决,2025-05-18 14:12:53,E00497,1
TK001126,创建,工单创建,2025-05-31 12:07:02,E00309,1
TK001126,关闭,问题已解决,2025-05-31 17:07:02,E00309,1
TK001127,创建,工单创建,2025-04-13 12:55:29,E00275,1
TK001127,关闭,问题已解决,2025-04-14 05:55:29,E00275,1
TK001128,创建,工单创建,2025-02-23 20:41:27,E00227,1
TK001128,关闭,问题已解决,2025-02-26 10:41:27,E00227,1
TK001129,创建,工单创建,2025-02-21 22:49:43,E00087,1
TK001129,关闭,问题已解决,2025-02-24 08:49:43,E00087,1
TK001130,创建,工单创建,2025-04-23 12:21:29,E00222,1
TK001130,关闭,问题已解决,2025-04-23 15:21:29,E00222,1
TK001131,创建,工单创建,2025-03-31 13:20:20,E00621,1
TK001131,关闭,问题已解决,2025-04-01 00:20:20,E00621,1
TK001132,创建,工单创建,2025-06-04 13:16:40,E00067,1
TK001132,关闭,问题已解决,2025-06-06 13:16:40,E00067,1
TK001133,创建,工单创建,2025-06-17 22:46:35,E00407,1
TK001133,关闭,问题已解决,2025-06-20 14:46:35,E00407,1
TK001134,创建,工单创建,2025-04-05 21:13:35,E00329,1
TK001134,关闭,问题已解决,2025-04-08 14:13:35,E00329,1
TK001135,创建,工单创建,2025-02-28 12:29:20,E00485,1
TK001135,关闭,问题已解决,2025-02-28 13:29:20,E00485,1
TK001136,创建,工单创建,2025-05-28 22:34:15,E00156,1
TK001136,关闭,问题已解决,2025-05-31 15:34:15,E00156,1
TK001137,创建,工单创建,2025-04-27 13:00:03,E00402,1
TK001137,关闭,问题已解决,2025-04-28 05:00:03,E00402,1
TK001138,创建,工单创建,2025-06-12 00:00:45,E00159,1
TK001138,关闭,问题已解决,2025-06-13 12:00:45,E00159,1
TK001139,创建,工单创建,2025-03-24 20:03:05,E00322,1
TK001139,关闭,问题已解决,2025-03-25 02:03:05,E00322,1
TK001140,创建,工单创建,2025-04-22 11:54:08,E00243,1
TK001140,关闭,问题已解决,2025-04-23 01:54:08,E00243,1
TK001141,创建,工单创建,2025-05-16 13:43:57,E00254,1
TK001141,关闭,问题已解决,2025-05-17 17:43:57,E00254,1
TK001142,创建,工单创建,2025-05-26 17:11:20,E00556,1
TK001143,创建,工单创建,2025-04-13 10:10:15,E00336,1
TK001143,关闭,问题已解决,2025-04-14 09:10:15,E00336,1
TK001144,创建,工单创建,2025-05-01 13:12:16,E00128,1
