biz_date,loan_id,amount,is_test_data
2025-05-21,LN20250220000004,25.37,1
2025-03-01,LN20250130000002,219.58,1
2025-03-31,LN20250130000002,215.15,1
2025-04-30,LN20250130000002,210.64,1
2025-05-30,LN20250130000002,206.05,1
2025-06-29,LN20250130000002,201.39,1
2025-02-21,LN20250122000002,16.67,1
2025-03-23,LN20250122000002,15.87,1
2025-04-22,LN20250122000002,15.05,1
2025-05-22,LN20250122000002,14.22,1
2025-06-21,LN20250122000002,13.38,1
2025-02-28,LN20250129000002,125.00,1
2025-03-30,LN20250129000002,115.28,1
2025-04-29,LN20250129000002,105.44,1
2025-05-29,LN20250129000002,95.47,1
2025-06-28,LN20250129000002,85.39,1
2025-03-21,LN20250219000002,509.64,1
2025-04-20,LN20250219000002,427.66,1
2025-05-20,LN20250219000002,344.52,1
2025-06-19,LN20250219000002,260.20,1
2025-05-01,LN20250401000002,208.93,1
2025-05-31,LN20250401000002,175.53,1
2025-06-30,LN20250401000002,141.57,1
2025-04-06,LN20250307000002,58.33,1
2025-05-06,LN20250307000002,39.11,1
2025-06-05,LN20250307000002,19.67,1
2025-03-24,LN20250222000004,711.35,1
2025-04-23,LN20250222000004,675.87,1
2025-05-23,LN20250222000004,639.94,1
2025-06-22,LN20250222000004,603.56,1
2025-04-12,LN20250313000003,16.67,1
2025-05-12,LN20250313000003,16.10,1
2025-06-11,LN20250313000003,15.52,1
2025-06-03,LN20250504000002,116.67,1
2025-06-28,LN20250529000003,233.33,1
2025-03-29,LN20250227000004,179.64,1
2025-04-28,LN20250227000004,151.16,1
2025-05-28,LN20250227000004,122.12,1
2025-06-27,LN20250227000004,92.49,1
2025-04-08,LN20250309000005,133.33,1
2025-05-08,LN20250309000005,126.73,1
2025-06-07,LN20250309000005,120.04,1
2025-03-30,LN20250228000006,529.79,1
2025-04-29,LN20250228000006,510.53,1
2025-05-29,LN20250228000006,491.05,1
2025-06-28,LN20250228000006,471.34,1
2025-04-11,LN20250312000003,108.33,1
2025-05-11,LN20250312000003,99.83,1
2025-06-10,LN20250312000003,91.24,1
2025-06-16,LN20250517000002,26.67,1
2025-06-13,LN20250514000003,10.83,1
2025-03-29,LN20250227000005,93.33,1
2025-04-28,LN20250227000005,62.58,1
2025-05-28,LN20250227000005,31.47,1
2025-03-11,LN20250209000004,107.25,1
2025-04-10,LN20250209000004,99.06,1
2025-05-10,LN20250209000004,90.75,1
2025-06-09,LN20250209000004,82.30,1
2025-04-09,LN20250310000004,707.02,1
2025-05-09,LN20250310000004,672.26,1
2025-06-08,LN20250310000004,637.01,1
2025-03-30,LN20250228000007,14.17,1
2025-04-29,LN20250228000007,13.86,1
2025-05-29,LN20250228000007,13.55,1
2025-06-28,LN20250228000007,13.24,1
2025-05-22,LN20250422000003,9.17,1
2025-06-21,LN20250422000003,8.82,1
2025-05-09,LN20250409000004,45.83,1
2025-06-08,LN20250409000004,30.69,1
2025-03-13,LN20250211000002,187.82,1
2025-04-12,LN20250211000002,173.75,1
2025-05-12,LN20250211000002,159.41,1
2025-06-11,LN20250211000002,144.80,1
2025-04-28,LN20250329000003,133.74,1
2025-05-28,LN20250329000003,90.01,1
2025-06-27,LN20250329000003,45.43,1
2025-05-21,LN20250421000001,63.44,1
2025-06-20,LN20250421000001,42.71,1
2025-06-07,LN20250508000001,15.83,1
2025-06-24,LN20250525000003,12.99,1
2025-06-16,LN20250517000003,40.00,1
2025-05-24,LN20250424000002,211.39,1
2025-06-23,LN20250424000002,200.77,1
2025-06-02,LN20250503000003,13.44,1
2025-03-12,LN20250210000003,87.50,1
2025-04-11,LN20250210000003,85.73,1
2025-05-11,LN20250210000003,83.94,1
2025-06-10,LN20250210000003,82.11,1
2025-03-03,LN20250201000004,682.86,1
2025-04-02,LN20250201000004,572.79,1
2025-05-02,LN20250201000004,461.24,1
2025-06-01,LN20250201000004,348.21,1
2025-04-11,LN20250312000004,402.12,1
2025-05-11,LN20250312000004,381.47,1
2025-06-10,LN20250312000004,360.63,1
2025-03-31,LN20250301000003,70.83,1
2025-04-30,LN20250301000003,47.55,1
2025-05-30,LN20250301000003,23.94,1
2025-03-31,LN20250301000004,182.95,1
2025-04-30,LN20250301000004,179.31,1
2025-05-30,LN20250301000004,175.61,1
2025-06-29,LN20250301000004,171.85,1
2025-04-15,LN20250316000003,28.33,1
2025-05-15,LN20250316000003,26.15,1
2025-06-14,LN20250316000003,23.94,1
2025-04-17,LN20250318000003,694.37,1
2025-05-17,LN20250318000003,670.12,1
2025-06-16,LN20250318000003,645.51,1
2025-06-16,LN20250517000004,148.70,1
2025-06-25,LN20250526000006,9.40,1
2025-06-04,LN20250505000002,74.50,1
2025-05-20,LN20250420000001,385.04,1
2025-06-19,LN20250420000001,322.71,1
2025-04-02,LN20250303000003,158.33,1
2025-05-02,LN20250303000003,150.66,1
2025-06-01,LN20250303000003,142.87,1
2025-04-10,LN20250311000003,28.33,1
2025-05-10,LN20250311000003,19.02,1
2025-06-09,LN20250311000003,9.58,1
2025-03-20,LN20250218000006,108.33,1
2025-04-19,LN20250218000006,102.85,1
2025-05-19,LN20250218000006,97.31,1
2025-06-18,LN20250218000006,91.70,1
2025-02-23,LN20250124000003,212.50,1
2025-03-25,LN20250124000003,202.05,1
2025-04-24,LN20250124000003,191.46,1
2025-05-24,LN20250124000003,180.71,1
2025-06-23,LN20250124000003,169.81,1
2025-03-17,LN20250215000006,225.00,1
2025-04-16,LN20250215000006,188.88,1
2025-05-16,LN20250215000006,152.22,1
2025-06-15,LN20250215000006,115.01,1
2025-03-24,LN20250222000005,151.35,1
2025-04-23,LN20250222000005,144.23,1
2025-05-23,LN20250222000005,136.97,1
2025-06-22,LN20250222000005,129.57,1
2025-06-21,LN20250522000001,470.11,1
2025-06-20,LN20250521000001,49.15,1
2025-05-18,LN20250418000003,140.02,1
2025-06-17,LN20250418000003,133.44,1
2025-06-10,LN20250511000003,14.17,1
2025-06-07,LN20250508000002,25.00,1
2025-05-23,LN20250423000001,250.00,1
2025-06-22,LN20250423000001,237.98,1
2025-03-26,LN20250224000004,250.00,1
2025-04-25,LN20250224000004,230.56,1
2025-05-25,LN20250224000004,210.88,1
2025-06-24,LN20250224000004,190.95,1
2025-03-05,LN20250203000003,125.00,1
2025-04-04,LN20250203000003,122.23,1
2025-05-04,LN20250203000003,119.42,1
2025-06-03,LN20250203000003,116.58,1
2025-04-20,LN20250321000002,22.36,1
2025-05-20,LN20250321000002,21.28,1
2025-06-19,LN20250321000002,20.18,1
2025-04-23,LN20250324000004,330.84,1
2025-05-23,LN20250324000004,222.20,1
2025-06-22,LN20250324000004,111.93,1
2025-06-03,LN20250504000003,75.47,1
2025-05-22,LN20250422000004,134.45,1
2025-06-21,LN20250422000004,113.09,1
2025-04-20,LN20250321000003,23.33,1
2025-05-20,LN20250321000003,19.56,1
2025-06-19,LN20250321000003,15.74,1
2025-04-22,LN20250323000004,12.50,1
2025-05-22,LN20250323000004,11.88,1
2025-06-21,LN20250323000004,11.25,1
2025-04-19,LN20250320000002,171.31,1
2025-05-19,LN20250320000002,167.96,1
2025-06-18,LN20250320000002,164.55,1
2025-04-05,LN20250306000004,369.39,1
2025-05-05,LN20250306000004,248.19,1
2025-06-04,LN20250306000004,125.07,1
2025-06-29,LN20250530000002,460.52,1
2025-04-22,LN20250323000005,705.22,1
2025-05-22,LN20250323000005,591.78,1
2025-06-21,LN20250323000005,476.73,1
2025-06-14,LN20250515000002,122.95,1
2025-06-18,LN20250519000002,120.00,1
2025-06-24,LN20250525000004,36.67,1
2025-03-26,LN20250224000005,66.67,1
2025-04-25,LN20250224000005,61.51,1
2025-05-25,LN20250224000005,56.28,1
2025-06-24,LN20250224000005,50.98,1
2025-06-20,LN20250521000002,183.33,1
2025-04-10,LN20250311000004,56.83,1
2025-05-10,LN20250311000004,52.33,1
2025-06-09,LN20250311000004,47.78,1
2025-03-18,LN20250216000004,38.33,1
2025-04-17,LN20250216000004,36.53,1
2025-05-17,LN20250216000004,34.69,1
2025-06-16,LN20250216000004,32.82,1
2025-06-30,LN20250531000002,580.71,1
2025-06-30,LN20250531000003,12.99,1
2025-03-23,LN20250221000003,447.44,1
2025-04-22,LN20250221000003,413.45,1
2025-05-22,LN20250221000003,378.89,1
2025-06-21,LN20250221000003,343.76,1
2025-04-09,LN20250310000005,151.86,1
2025-05-09,LN20250310000005,127.68,1
2025-06-08,LN20250310000005,103.07,1
2025-05-07,LN20250407000003,377.28,1
2025-06-06,LN20250407000003,364.24,1
2025-05-02,LN20250402000002,662.47,1
2025-06-01,LN20250402000002,444.74,1
2025-05-03,LN20250403000002,108.54,1
2025-06-02,LN20250403000002,72.90,1
2025-05-31,LN20250501000002,315.76,1
2025-06-30,LN20250501000002,308.98,1
2025-05-28,LN20250428000002,145.79,1
2025-06-27,LN20250428000002,134.50,1
2025-03-17,LN20250215000007,467.74,1
2025-04-16,LN20250215000007,432.37,1
2025-05-16,LN20250215000007,396.38,1
2025-06-15,LN20250215000007,359.77,1
2025-04-13,LN20250314000001,621.13,1
2025-05-13,LN20250314000001,573.05,1
2025-06-12,LN20250314000001,524.34,1
2025-03-01,LN20250130000003,262.50,1
2025-03-31,LN20250130000003,249.97,1
2025-04-30,LN20250130000003,237.21,1
2025-05-30,LN20250130000003,224.24,1
2025-06-29,LN20250130000003,211.04,1
2025-03-20,LN20250218000007,45.83,1
2025-04-19,LN20250218000007,30.69,1
2025-05-19,LN20250218000007,15.42,1
2025-06-16,LN20250517000005,152.49,1
2025-03-25,LN20250223000007,400.00,1
2025-04-24,LN20250223000007,369.04,1
2025-05-24,LN20250223000007,337.67,1
2025-06-23,LN20250223000007,305.88,1
2025-04-05,LN20250306000005,149.60,1
2025-05-05,LN20250306000005,144.63,1
2025-06-04,LN20250306000005,139.57,1
2025-06-11,LN20250512000002,425.00,1
2025-06-24,LN20250525000005,378.69,1
2025-06-29,LN20250530000003,54.17,1
2025-06-17,LN20250518000001,534.52,1
2025-04-18,LN20250319000001,495.39,1
2025-05-18,LN20250319000001,416.36,1
2025-06-17,LN20250319000001,335.95,1
2025-03-27,LN20250225000003,200.00,1
2025-04-26,LN20250225000003,184.23,1
2025-05-26,LN20250225000003,168.30,1
2025-06-25,LN20250225000003,152.22,1
2025-03-08,LN20250206000001,15.83,1
2025-04-07,LN20250206000001,15.29,1
2025-05-07,LN20250206000001,14.73,1
2025-06-06,LN20250206000001,14.16,1
2025-02-28,LN20250129000003,93.12,1
2025-03-30,LN20250129000003,62.67,1
2025-04-29,LN20250129000003,31.63,1
2025-03-21,LN20250219000003,349.18,1
2025-04-20,LN20250219000003,336.99,1
2025-05-20,LN20250219000003,324.61,1
2025-06-19,LN20250219000003,312.05,1
2025-04-09,LN20250310000006,158.33,1
2025-05-09,LN20250310000006,106.38,1
2025-06-08,LN20250310000006,53.61,1
2025-04-02,LN20250303000004,15.00,1
2025-05-02,LN20250303000004,14.68,1
2025-06-01,LN20250303000004,14.36,1
2025-03-18,LN20250216000005,570.86,1
2025-04-17,LN20250216000005,542.59,1
2025-05-17,LN20250216000005,513.94,1
2025-06-16,LN20250216000005,484.91,1
2025-06-26,LN20250527000002,300.00,1
2025-02-27,LN20250128000003,31.67,1
2025-03-29,LN20250128000003,29.25,1
2025-04-28,LN20250128000003,26.79,1
2025-05-28,LN20250128000003,24.30,1
2025-06-27,LN20250128000003,21.77,1
2025-04-11,LN20250312000005,300.00,1
2025-05-11,LN20250312000005,276.35,1
2025-06-10,LN20250312000005,252.45,1
2025-03-26,LN20250224000006,125.00,1
2025-04-25,LN20250224000006,83.85,1
2025-05-25,LN20250224000006,42.19,1
2025-04-22,LN20250323000006,186.00,1
2025-05-22,LN20250323000006,125.17,1
2025-06-21,LN20250323000006,63.18,1
2025-04-24,LN20250325000002,150.00,1
2025-05-24,LN20250325000002,146.52,1
2025-06-23,LN20250325000002,143.00,1
2025-04-05,LN20250306000006,125.00,1
2025-05-05,LN20250306000006,115.05,1
2025-06-04,LN20250306000006,105.02,1
2025-04-03,LN20250304000007,601.23,1
2025-05-03,LN20250304000007,579.59,1
2025-06-02,LN20250304000007,557.68,1
2025-04-02,LN20250303000005,62.50,1
2025-05-02,LN20250303000005,59.38,1
2025-06-01,LN20250303000005,56.23,1
2025-05-21,LN20250421000002,552.07,1
2025-06-20,LN20250421000002,524.33,1
2025-06-11,LN20250512000003,133.33,1
2025-05-15,LN20250415000001,518.24,1
2025-06-14,LN20250415000001,348.48,1
2025-05-30,LN20250430000002,449.84,1
2025-06-29,LN20250430000002,415.82,1
2025-06-06,LN20250507000002,126.67,1
2025-06-09,LN20250510000002,160.21,1
2025-06-27,LN20250528000002,70.83,1
2025-06-08,LN20250509000001,116.67,1
2025-03-22,LN20250220000005,333.33,1
2025-04-21,LN20250220000005,326.50,1
2025-05-21,LN20250220000005,319.55,1
2025-06-20,LN20250220000005,312.49,1
2025-04-08,LN20250309000006,350.00,1
2025-05-08,LN20250309000006,332.41,1
2025-06-07,LN20250309000006,314.62,1
2025-04-08,LN20250309000007,142.22,1
2025-05-08,LN20250309000007,139.45,1
2025-06-07,LN20250309000007,136.61,1
2025-03-31,LN20250301000005,187.50,1
2025-04-30,LN20250301000005,125.77,1
2025-05-30,LN20250301000005,63.28,1
2025-05-15,LN20250415000002,15.00,1
2025-06-14,LN20250415000002,10.07,1
2025-04-18,LN20250319000002,77.66,1
2025-05-18,LN20250319000002,71.82,1
2025-06-17,LN20250319000002,65.87,1
2025-03-20,LN20250218000008,100.00,1
2025-04-19,LN20250218000008,67.08,1
2025-05-19,LN20250218000008,33.75,1
2025-06-30,LN20250531000004,12.50,1
2025-03-24,LN20250222000006,250.00,1
2025-04-23,LN20250222000006,209.62,1
2025-05-23,LN20250222000006,168.73,1
2025-06-22,LN20250222000006,127.33,1
2025-04-05,LN20250306000007,428.99,1
2025-05-05,LN20250306000007,396.25,1
2025-06-04,LN20250306000007,362.99,1
2025-03-13,LN20250211000003,44.28,1
2025-04-12,LN20250211000003,42.64,1
2025-05-12,LN20250211000003,40.98,1
2025-06-11,LN20250211000003,39.31,1
2025-03-15,LN20250213000004,556.36,1
2025-04-14,LN20250213000004,528.61,1
2025-05-14,LN20250213000004,500.51,1
2025-06-13,LN20250213000004,472.05,1
2025-04-01,LN20250302000003,836.26,1
2025-05-01,LN20250302000003,805.56,1
2025-05-31,LN20250302000003,774.53,1
2025-06-30,LN20250302000003,743.16,1
2025-04-20,LN20250321000004,447.86,1
2025-05-20,LN20250321000004,300.91,1
2025-06-19,LN20250321000004,151.64,1
2025-04-06,LN20250307000003,334.83,1
2025-05-06,LN20250307000003,318.61,1
2025-06-05,LN20250307000003,302.13,1
2025-03-18,LN20250216000006,45.83,1
2025-04-17,LN20250216000006,44.75,1
2025-05-17,LN20250216000006,43.66,1
2025-06-16,LN20250216000006,42.56,1
2025-06-02,LN20250503000004,18.33,1
2025-06-15,LN20250516000004,343.92,1
2025-06-28,LN20250529000004,91.88,1
2025-06-25,LN20250526000007,655.97,1
2025-06-19,LN20250520000002,33.33,1
2025-03-25,LN20250223000008,392.55,1
2025-04-24,LN20250223000008,362.87,1
2025-05-24,LN20250223000008,332.66,1
2025-06-23,LN20250223000008,301.93,1
2025-03-16,LN20250214000004,545.15,1
2025-04-15,LN20250214000004,502.76,1
2025-05-15,LN20250214000004,459.84,1
2025-06-14,LN20250214000004,416.38,1
2025-05-10,LN20250410000001,15.83,1
2025-06-09,LN20250410000001,10.64,1
2025-04-29,LN20250330000001,237.50,1
2025-05-29,LN20250330000001,219.37,1
2025-06-28,LN20250330000001,200.96,1
2025-05-09,LN20250409000005,660.94,1
2025-06-08,LN20250409000005,443.54,1
2025-04-13,LN20250314000002,150.00,1
2025-05-13,LN20250314000002,125.62,1
2025-06-12,LN20250314000002,100.99,1
2025-06-28,LN20250529000005,75.00,1
2025-05-03,LN20250403000003,733.33,1
2025-06-02,LN20250403000003,675.24,1
2025-05-02,LN20250402000003,200.00,1
2025-06-01,LN20250402000003,189.80,1
2025-04-03,LN20250304000008,19.17,1
2025-05-03,LN20250304000008,16.12,1
2025-06-02,LN20250304000008,13.02,1
2025-05-22,LN20250422000005,185.84,1
2025-06-21,LN20250422000005,156.38,1
2025-04-07,LN20250308000002,31.67,1
2025-05-07,LN20250308000002,30.57,1
2025-06-06,LN20250308000002,29.46,1
2025-05-08,LN20250408000002,188.52,1
2025-06-07,LN20250408000002,179.71,1
2025-06-14,LN20250515000003,561.19,1
2025-05-03,LN20250403000004,162.50,1
2025-06-02,LN20250403000004,136.14,1
2025-05-02,LN20250402000004,75.00,1
2025-06-01,LN20250402000004,69.25,1
2025-05-24,LN20250424000003,38.33,1
2025-06-23,LN20250424000003,32.24,1
2025-05-30,LN20250430000003,212.50,1
2025-06-29,LN20250430000003,207.93,1
2025-03-21,LN20250219000004,1077.18,1
2025-04-20,LN20250219000004,721.98,1
2025-05-20,LN20250219000004,362.94,1
2025-06-02,LN20250503000005,447.71,1
2025-06-11,LN20250512000004,600.84,1
2025-05-02,LN20250402000005,106.67,1
2025-06-01,LN20250402000005,98.41,1
2025-03-25,LN20250223000009,478.32,1
2025-04-24,LN20250223000009,453.94,1
2025-05-24,LN20250223000009,429.31,1
2025-06-23,LN20250223000009,404.43,1
2025-05-02,LN20250402000006,71.41,1
2025-06-01,LN20250402000006,59.87,1
2025-06-22,LN20250523000002,53.40,1
2025-03-24,LN20250222000007,20.00,1
2025-04-23,LN20250222000007,18.51,1
2025-05-23,LN20250222000007,16.99,1
2025-06-22,LN20250222000007,15.44,1
2025-04-22,LN20250323000007,140.06,1
2025-05-22,LN20250323000007,137.32,1
2025-06-21,LN20250323000007,134.53,1
2025-03-16,LN20250214000005,16.67,1
2025-04-15,LN20250214000005,16.27,1
2025-05-15,LN20250214000005,15.87,1
2025-06-14,LN20250214000005,15.46,1
2025-04-09,LN20250310000007,642.65,1
2025-05-09,LN20250310000007,593.37,1
2025-06-08,LN20250310000007,543.35,1
2025-03-14,LN20250212000004,21.87,1
2025-04-13,LN20250212000004,21.11,1
2025-05-13,LN20250212000004,20.33,1
2025-06-12,LN20250212000004,19.54,1
2025-04-25,LN20250326000005,541.09,1
2025-05-25,LN20250326000005,362.66,1
2025-06-24,LN20250326000005,182.31,1
2025-03-20,LN20250218000009,125.00,1
2025-04-19,LN20250218000009,118.53,1
2025-05-19,LN20250218000009,112.02,1
2025-06-18,LN20250218000009,105.44,1
2025-04-06,LN20250307000004,200.00,1
2025-05-06,LN20250307000004,192.59,1
2025-06-05,LN20250307000004,185.10,1
2025-04-25,LN20250326000006,200.00,1
2025-05-25,LN20250326000006,192.87,1
2025-06-24,LN20250326000006,185.65,1
2025-03-01,LN20250130000004,20.00,1
2025-03-31,LN20250130000004,16.83,1
2025-04-30,LN20250130000004,13.60,1
2025-05-30,LN20250130000004,10.30,1
2025-06-29,LN20250130000004,6.93,1
2025-03-20,LN20250218000010,125.00,1
2025-04-19,LN20250218000010,83.85,1
2025-05-19,LN20250218000010,42.19,1
2025-05-07,LN20250407000004,384.91,1
2025-06-06,LN20250407000004,371.20,1
2025-05-05,LN20250405000003,531.08,1
2025-06-04,LN20250405000003,356.40,1
2025-04-21,LN20250322000003,175.12,1
2025-05-21,LN20250322000003,169.30,1
2025-06-20,LN20250322000003,163.37,1
2025-04-22,LN20250323000008,220.40,1
2025-05-22,LN20250323000008,203.66,1
2025-06-21,LN20250323000008,186.64,1
2025-04-07,LN20250308000003,66.67,1
2025-05-07,LN20250308000003,55.78,1
2025-06-06,LN20250308000003,44.81,1
2025-04-18,LN20250319000003,97.55,1
2025-05-18,LN20250319000003,65.67,1
2025-06-17,LN20250319000003,33.16,1
2025-03-14,LN20250212000005,336.77,1
2025-04-13,LN20250212000005,329.86,1
2025-05-13,LN20250212000005,322.85,1
2025-06-12,LN20250212000005,315.71,1
2025-03-15,LN20250213000005,62.50,1
2025-04-14,LN20250213000005,61.11,1
2025-05-14,LN20250213000005,59.71,1
2025-06-13,LN20250213000005,58.29,1
2025-04-24,LN20250325000003,168.80,1
2025-05-24,LN20250325000003,165.50,1
2025-06-23,LN20250325000003,162.14,1
2025-03-31,LN20250301000006,165.07,1
2025-04-30,LN20250301000006,138.84,1
2025-05-30,LN20250301000006,112.12,1
2025-06-29,LN20250301000006,84.88,1
2025-04-20,LN20250321000005,62.50,1
2025-05-20,LN20250321000005,60.25,1
2025-06-19,LN20250321000005,57.97,1
2025-04-03,LN20250304000009,95.83,1
2025-05-03,LN20250304000009,80.61,1
2025-06-02,LN20250304000009,65.09,1
2025-06-25,LN20250526000008,175.00,1
2025-05-06,LN20250406000002,15.00,1
2025-06-05,LN20250406000002,10.07,1
2025-04-09,LN20250310000008,350.00,1
2025-05-09,LN20250310000008,333.29,1
2025-06-08,LN20250310000008,316.29,1
2025-03-22,LN20250220000006,116.67,1
2025-04-21,LN20250220000006,112.43,1
2025-05-21,LN20250220000006,108.14,1
2025-06-20,LN20250220000006,103.80,1
2025-03-16,LN20250214000006,333.33,1
2025-04-15,LN20250214000006,326.50,1
2025-05-15,LN20250214000006,319.55,1
2025-06-14,LN20250214000006,312.49,1
2025-04-24,LN20250325000004,14.17,1
2025-05-24,LN20250325000004,13.47,1
2025-06-23,LN20250325000004,12.76,1
2025-03-14,LN20250212000006,175.00,1
2025-04-13,LN20250212000006,166.64,1
2025-05-13,LN20250212000006,158.14,1
2025-06-12,LN20250212000006,149.49,1
2025-03-06,LN20250204000004,212.50,1
2025-04-05,LN20250204000004,196.13,1
2025-05-05,LN20250204000004,179.53,1
2025-06-04,LN20250204000004,162.69,1
2025-03-24,LN20250222000008,106.67,1
2025-04-23,LN20250222000008,102.87,1
2025-05-23,LN20250222000008,99.01,1
2025-06-22,LN20250222000008,95.11,1
2025-05-07,LN20250407000005,13.93,1
2025-06-06,LN20250407000005,13.46,1
2025-05-29,LN20250429000002,775.46,1
2025-06-28,LN20250429000002,649.67,1
2025-06-10,LN20250511000004,495.33,1
2025-03-25,LN20250223000010,140.00,1
2025-04-24,LN20250223000010,137.18,1
2025-05-24,LN20250223000010,134.30,1
2025-06-23,LN20250223000010,131.38,1
2025-02-11,LN20250112000001,150.39,1
2025-03-13,LN20250112000001,145.39,1
