biz_date,account_code,direction,amount,biz_ref_type,biz_ref_id,remark,posted_at,is_test_data
2025-03-21,1002,CR,4367.14,LOAN,LN20250321000001,放款-银行存款,2025-03-21 21:35:11,1
2025-05-01,1301,DR,10000.00,LOAN,LN20250501000001,放款-应收贷款,2025-05-01 20:48:19,1
2025-05-01,1002,CR,10000.00,LOAN,LN20250501000001,放款-银行存款,2025-05-01 20:48:19,1
2025-04-25,1301,DR,1336.97,LOAN,LN20250425000002,放款-应收贷款,2025-04-25 15:53:42,1
2025-04-25,1002,CR,1336.97,LOAN,LN20250425000002,放款-银行存款,2025-04-25 15:53:42,1
2025-03-28,1301,DR,10000.00,LOAN,LN20250328000002,放款-应收贷款,2025-03-28 13:29:31,1
2025-03-28,1002,CR,10000.00,LOAN,LN20250328000002,放款-银行存款,2025-03-28 13:29:31,1
2025-03-06,1301,DR,44118.83,LOAN,LN20250306000001,放款-应收贷款,2025-03-06 12:36:58,1
2025-03-06,1002,CR,44118.83,LOAN,LN20250306000001,放款-银行存款,2025-03-06 12:36:58,1
2025-03-06,1301,DR,8000.00,LOAN,LN20250306000002,放款-应收贷款,2025-03-06 00:20:14,1
2025-03-06,1002,CR,8000.00,LOAN,LN20250306000002,放款-银行存款,2025-03-06 00:20:14,1
2025-02-12,1301,DR,9096.51,LOAN,LN20250212000002,放款-应收贷款,2025-02-12 21:36:01,1
2025-02-12,1002,CR,9096.51,LOAN,LN20250212000002,放款-银行存款,2025-02-12 21:36:01,1
2025-04-04,1301,DR,5000.00,LOAN,LN20250404000001,放款-应收贷款,2025-04-04 20:00:26,1
2025-04-04,1002,CR,5000.00,LOAN,LN20250404000001,放款-银行存款,2025-04-04 20:00:26,1
2025-03-17,1301,DR,5000.00,LOAN,LN20250317000002,放款-应收贷款,2025-03-17 13:56:15,1
2025-03-17,1002,CR,5000.00,LOAN,LN20250317000002,放款-银行存款,2025-03-17 13:56:15,1
2025-06-14,1301,DR,5000.00,LOAN,LN20250614000002,放款-应收贷款,2025-06-14 13:46:32,1
2025-06-14,1002,CR,5000.00,LOAN,LN20250614000002,放款-银行存款,2025-06-14 13:46:32,1
2025-06-15,1301,DR,5000.00,LOAN,LN20250615000002,放款-应收贷款,2025-06-15 21:33:04,1
2025-06-15,1002,CR,5000.00,LOAN,LN20250615000002,放款-银行存款,2025-06-15 21:33:04,1
2025-06-29,1301,DR,2000.00,LOAN,LN20250629000002,放款-应收贷款,2025-06-29 13:46:24,1
2025-06-29,1002,CR,2000.00,LOAN,LN20250629000002,放款-银行存款,2025-06-29 13:46:24,1
2025-06-17,1301,DR,25573.07,LOAN,LN20250617000001,放款-应收贷款,2025-06-17 09:17:21,1
2025-06-17,1002,CR,25573.07,LOAN,LN20250617000001,放款-银行存款,2025-06-17 09:17:21,1
2025-06-24,1301,DR,8040.16,LOAN,LN20250624000001,放款-应收贷款,2025-06-24 20:54:50,1
2025-06-24,1002,CR,8040.16,LOAN,LN20250624000001,放款-银行存款,2025-06-24 20:54:50,1
2025-06-20,1301,DR,6328.51,LOAN,LN20250620000001,放款-应收贷款,2025-06-20 16:32:24,1
2025-06-20,1002,CR,6328.51,LOAN,LN20250620000001,放款-银行存款,2025-06-20 16:32:24,1
2025-03-02,1301,DR,2000.00,LOAN,LN20250302000001,放款-应收贷款,2025-03-02 22:38:55,1
2025-03-02,1002,CR,2000.00,LOAN,LN20250302000001,放款-银行存款,2025-03-02 22:38:55,1
2025-04-22,1301,DR,1000.00,LOAN,LN20250422000001,放款-应收贷款,2025-04-22 20:18:12,1
2025-04-22,1002,CR,1000.00,LOAN,LN20250422000001,放款-银行存款,2025-04-22 20:18:12,1
2025-04-09,1301,DR,8000.00,LOAN,LN20250409000002,放款-应收贷款,2025-04-09 12:32:28,1
2025-04-09,1002,CR,8000.00,LOAN,LN20250409000002,放款-银行存款,2025-04-09 12:32:28,1
2025-04-05,1301,DR,8000.00,LOAN,LN20250405000001,放款-应收贷款,2025-04-05 20:17:52,1
2025-04-05,1002,CR,8000.00,LOAN,LN20250405000001,放款-银行存款,2025-04-05 20:17:52,1
2025-03-20,1301,DR,30000.00,LOAN,LN20250320000001,放款-应收贷款,2025-03-20 20:17:15,1
2025-03-20,1002,CR,30000.00,LOAN,LN20250320000001,放款-银行存款,2025-03-20 20:17:15,1
2025-05-23,1301,DR,41034.40,LOAN,LN20250523000001,放款-应收贷款,2025-05-23 21:36:36,1
2025-05-23,1002,CR,41034.40,LOAN,LN20250523000001,放款-银行存款,2025-05-23 21:36:36,1
2025-05-28,1301,DR,1000.00,LOAN,LN20250528000001,放款-应收贷款,2025-05-28 15:02:48,1
2025-05-28,1002,CR,1000.00,LOAN,LN20250528000001,放款-银行存款,2025-05-28 15:02:48,1
2025-04-27,1301,DR,27906.48,LOAN,LN20250427000001,放款-应收贷款,2025-04-27 13:39:56,1
2025-04-27,1002,CR,27906.48,LOAN,LN20250427000001,放款-银行存款,2025-04-27 13:39:56,1
2025-05-16,1301,DR,15000.00,LOAN,LN20250516000003,放款-应收贷款,2025-05-16 21:38:28,1
2025-05-16,1002,CR,15000.00,LOAN,LN20250516000003,放款-银行存款,2025-05-16 21:38:28,1
2025-03-24,1301,DR,25194.72,LOAN,LN20250324000001,放款-应收贷款,2025-03-24 13:58:22,1
2025-03-24,1002,CR,25194.72,LOAN,LN20250324000001,放款-银行存款,2025-03-24 13:58:22,1
2025-04-22,1301,DR,10000.00,LOAN,LN20250422000002,放款-应收贷款,2025-04-22 21:49:17,1
2025-04-22,1002,CR,10000.00,LOAN,LN20250422000002,放款-银行存款,2025-04-22 21:49:17,1
2025-04-28,1301,DR,3398.56,LOAN,LN20250428000001,放款-应收贷款,2025-04-28 08:27:08,1
2025-04-28,1002,CR,3398.56,LOAN,LN20250428000001,放款-银行存款,2025-04-28 08:27:08,1
2025-05-06,1301,DR,5000.00,LOAN,LN20250506000001,放款-应收贷款,2025-05-06 00:27:27,1
2025-05-06,1002,CR,5000.00,LOAN,LN20250506000001,放款-银行存款,2025-05-06 00:27:27,1
2025-05-13,1301,DR,1000.00,LOAN,LN20250513000002,放款-应收贷款,2025-05-13 20:26:32,1
2025-05-13,1002,CR,1000.00,LOAN,LN20250513000002,放款-银行存款,2025-05-13 20:26:32,1
2025-06-21,1301,DR,2000.00,LOAN,LN20250621000002,放款-应收贷款,2025-06-21 19:26:00,1
2025-06-21,1002,CR,2000.00,LOAN,LN20250621000002,放款-银行存款,2025-06-21 19:26:00,1
2025-05-24,1301,DR,38538.38,LOAN,LN20250524000001,放款-应收贷款,2025-05-24 09:16:39,1
2025-05-24,1002,CR,38538.38,LOAN,LN20250524000001,放款-银行存款,2025-05-24 09:16:39,1
2025-02-04,1301,DR,20000.00,LOAN,LN20250204000002,放款-应收贷款,2025-02-04 20:24:57,1
2025-02-04,1002,CR,20000.00,LOAN,LN20250204000002,放款-银行存款,2025-02-04 20:24:57,1
2025-02-18,1301,DR,10000.00,LOAN,LN20250218000003,放款-应收贷款,2025-02-18 12:34:10,1
2025-02-18,1002,CR,10000.00,LOAN,LN20250218000003,放款-银行存款,2025-02-18 12:34:10,1
2025-01-18,1301,DR,15000.00,LOAN,LN20250118000002,放款-应收贷款,2025-01-18 16:24:58,1
2025-01-18,1002,CR,15000.00,LOAN,LN20250118000002,放款-银行存款,2025-01-18 16:24:58,1
2025-03-17,1301,DR,8296.62,LOAN,LN20250317000003,放款-应收贷款,2025-03-17 20:52:55,1
2025-03-17,1002,CR,8296.62,LOAN,LN20250317000003,放款-银行存款,2025-03-17 20:52:55,1
2025-02-14,1301,DR,59536.38,LOAN,LN20250214000003,放款-应收贷款,2025-02-14 21:17:54,1
2025-02-14,1002,CR,59536.38,LOAN,LN20250214000003,放款-银行存款,2025-02-14 21:17:54,1
2025-02-13,1301,DR,8000.00,LOAN,LN20250213000003,放款-应收贷款,2025-02-13 13:08:47,1
2025-02-13,1002,CR,8000.00,LOAN,LN20250213000003,放款-银行存款,2025-02-13 13:08:47,1
2025-02-18,1301,DR,20000.00,LOAN,LN20250218000004,放款-应收贷款,2025-02-18 13:50:46,1
2025-02-18,1002,CR,20000.00,LOAN,LN20250218000004,放款-银行存款,2025-02-18 13:50:46,1
2025-05-14,1301,DR,15000.00,LOAN,LN20250514000002,放款-应收贷款,2025-05-14 18:18:36,1
2025-05-14,1002,CR,15000.00,LOAN,LN20250514000002,放款-银行存款,2025-05-14 18:18:36,1
2025-06-21,1301,DR,3879.75,LOAN,LN20250621000003,放款-应收贷款,2025-06-21 20:51:41,1
2025-06-21,1002,CR,3879.75,LOAN,LN20250621000003,放款-银行存款,2025-06-21 20:51:41,1
2025-04-11,1301,DR,28151.36,LOAN,LN20250411000003,放款-应收贷款,2025-04-11 09:43:23,1
2025-04-11,1002,CR,28151.36,LOAN,LN20250411000003,放款-银行存款,2025-04-11 09:43:23,1
2025-06-05,1301,DR,30000.00,LOAN,LN20250605000001,放款-应收贷款,2025-06-05 10:20:25,1
2025-06-05,1002,CR,30000.00,LOAN,LN20250605000001,放款-银行存款,2025-06-05 10:20:25,1
2025-06-22,1301,DR,5000.00,LOAN,LN20250622000001,放款-应收贷款,2025-06-22 13:50:16,1
2025-06-22,1002,CR,5000.00,LOAN,LN20250622000001,放款-银行存款,2025-06-22 13:50:16,1
2025-06-10,1301,DR,2000.00,LOAN,LN20250610000001,放款-应收贷款,2025-06-10 07:05:52,1
2025-06-10,1002,CR,2000.00,LOAN,LN20250610000001,放款-银行存款,2025-06-10 07:05:52,1
2025-06-17,1301,DR,5000.00,LOAN,LN20250617000002,放款-应收贷款,2025-06-17 00:21:42,1
2025-06-17,1002,CR,5000.00,LOAN,LN20250617000002,放款-银行存款,2025-06-17 00:21:42,1
2025-06-24,1301,DR,2000.00,LOAN,LN20250624000002,放款-应收贷款,2025-06-24 22:33:39,1
2025-06-24,1002,CR,2000.00,LOAN,LN20250624000002,放款-银行存款,2025-06-24 22:33:39,1
2025-03-10,1301,DR,5000.00,LOAN,LN20250310000002,放款-应收贷款,2025-03-10 23:55:50,1
2025-03-10,1002,CR,5000.00,LOAN,LN20250310000002,放款-银行存款,2025-03-10 23:55:50,1
2025-02-28,1301,DR,8566.21,LOAN,LN20250228000002,放款-应收贷款,2025-02-28 10:26:50,1
2025-02-28,1002,CR,8566.21,LOAN,LN20250228000002,放款-银行存款,2025-02-28 10:26:50,1
2025-02-16,1301,DR,8000.00,LOAN,LN20250216000003,放款-应收贷款,2025-02-16 20:22:28,1
2025-02-16,1002,CR,8000.00,LOAN,LN20250216000003,放款-银行存款,2025-02-16 20:22:28,1
2025-03-28,1301,DR,2000.00,LOAN,LN20250328000003,放款-应收贷款,2025-03-28 00:02:38,1
2025-03-28,1002,CR,2000.00,LOAN,LN20250328000003,放款-银行存款,2025-03-28 00:02:38,1
2025-04-05,1301,DR,50000.00,LOAN,LN20250405000002,放款-应收贷款,2025-04-05 10:08:10,1
2025-04-05,1002,CR,50000.00,LOAN,LN20250405000002,放款-银行存款,2025-04-05 10:08:10,1
2025-04-01,1301,DR,7375.41,LOAN,LN20250401000001,放款-应收贷款,2025-04-01 01:36:03,1
2025-04-01,1002,CR,7375.41,LOAN,LN20250401000001,放款-银行存款,2025-04-01 01:36:03,1
2025-03-09,1301,DR,6881.69,LOAN,LN20250309000002,放款-应收贷款,2025-03-09 20:45:48,1
2025-03-09,1002,CR,6881.69,LOAN,LN20250309000002,放款-银行存款,2025-03-09 20:45:48,1
2025-05-26,1301,DR,15000.00,LOAN,LN20250526000004,放款-应收贷款,2025-05-26 20:23:10,1
2025-05-26,1002,CR,15000.00,LOAN,LN20250526000004,放款-银行存款,2025-05-26 20:23:10,1
2025-05-29,1301,DR,10000.00,LOAN,LN20250529000002,放款-应收贷款,2025-05-29 13:02:16,1
2025-05-29,1002,CR,10000.00,LOAN,LN20250529000002,放款-银行存款,2025-05-29 13:02:16,1
2025-03-06,1301,DR,2000.00,LOAN,LN20250306000003,放款-应收贷款,2025-03-06 18:22:20,1
2025-03-06,1002,CR,2000.00,LOAN,LN20250306000003,放款-银行存款,2025-03-06 18:22:20,1
2025-04-18,1301,DR,29708.74,LOAN,LN20250418000001,放款-应收贷款,2025-04-18 22:52:04,1
2025-04-18,1002,CR,29708.74,LOAN,LN20250418000001,放款-银行存款,2025-04-18 22:52:04,1
2025-03-26,1301,DR,20000.00,LOAN,LN20250326000003,放款-应收贷款,2025-03-26 22:33:13,1
2025-03-26,1002,CR,20000.00,LOAN,LN20250326000003,放款-银行存款,2025-03-26 22:33:13,1
2025-03-17,1301,DR,1000.00,LOAN,LN20250317000004,放款-应收贷款,2025-03-17 15:19:52,1
2025-03-17,1002,CR,1000.00,LOAN,LN20250317000004,放款-银行存款,2025-03-17 15:19:52,1
2025-03-29,1301,DR,1000.00,LOAN,LN20250329000001,放款-应收贷款,2025-03-29 20:44:21,1
2025-03-29,1002,CR,1000.00,LOAN,LN20250329000001,放款-银行存款,2025-03-29 20:44:21,1
2025-03-04,1301,DR,2000.00,LOAN,LN20250304000006,放款-应收贷款,2025-03-04 17:27:44,1
2025-03-04,1002,CR,2000.00,LOAN,LN20250304000006,放款-银行存款,2025-03-04 17:27:44,1
2025-03-09,1301,DR,55912.73,LOAN,LN20250309000003,放款-应收贷款,2025-03-09 22:04:12,1
2025-03-09,1002,CR,55912.73,LOAN,LN20250309000003,放款-银行存款,2025-03-09 22:04:12,1
2025-06-13,1301,DR,50000.00,LOAN,LN20250613000001,放款-应收贷款,2025-06-13 10:12:24,1
2025-06-13,1002,CR,50000.00,LOAN,LN20250613000001,放款-银行存款,2025-06-13 10:12:24,1
2025-06-15,1301,DR,18995.46,LOAN,LN20250615000003,放款-应收贷款,2025-06-15 12:02:04,1
2025-06-15,1002,CR,18995.46,LOAN,LN20250615000003,放款-银行存款,2025-06-15 12:02:04,1
2025-03-05,1301,DR,20000.00,LOAN,LN20250305000001,放款-应收贷款,2025-03-05 22:14:51,1
2025-03-05,1002,CR,20000.00,LOAN,LN20250305000001,放款-银行存款,2025-03-05 22:14:51,1
2025-04-03,1301,DR,1599.05,LOAN,LN20250403000001,放款-应收贷款,2025-04-03 21:31:20,1
2025-04-03,1002,CR,1599.05,LOAN,LN20250403000001,放款-银行存款,2025-04-03 21:31:20,1
2025-03-24,1301,DR,10000.00,LOAN,LN20250324000002,放款-应收贷款,2025-03-24 22:42:59,1
2025-03-24,1002,CR,10000.00,LOAN,LN20250324000002,放款-银行存款,2025-03-24 22:42:59,1
2025-03-23,1301,DR,10000.00,LOAN,LN20250323000002,放款-应收贷款,2025-03-23 14:53:08,1
2025-03-23,1002,CR,10000.00,LOAN,LN20250323000002,放款-银行存款,2025-03-23 14:53:08,1
2025-04-18,1301,DR,1000.00,LOAN,LN20250418000002,放款-应收贷款,2025-04-18 13:30:40,1
2025-04-18,1002,CR,1000.00,LOAN,LN20250418000002,放款-银行存款,2025-04-18 13:30:40,1
2025-04-11,1301,DR,29516.16,LOAN,LN20250411000004,放款-应收贷款,2025-04-11 18:11:19,1
2025-04-11,1002,CR,29516.16,LOAN,LN20250411000004,放款-银行存款,2025-04-11 18:11:19,1
2025-03-28,1301,DR,5999.24,LOAN,LN20250328000004,放款-应收贷款,2025-03-28 07:40:08,1
2025-03-28,1002,CR,5999.24,LOAN,LN20250328000004,放款-银行存款,2025-03-28 07:40:08,1
2025-03-15,1301,DR,10639.56,LOAN,LN20250315000001,放款-应收贷款,2025-03-15 22:47:11,1
2025-03-15,1002,CR,10639.56,LOAN,LN20250315000001,放款-银行存款,2025-03-15 22:47:11,1
2025-02-23,1301,DR,50000.00,LOAN,LN20250223000004,放款-应收贷款,2025-02-23 13:39:26,1
2025-02-23,1002,CR,50000.00,LOAN,LN20250223000004,放款-银行存款,2025-02-23 13:39:26,1
2025-03-17,1301,DR,24358.75,LOAN,LN20250317000005,放款-应收贷款,2025-03-17 20:47:30,1
2025-03-17,1002,CR,24358.75,LOAN,LN20250317000005,放款-银行存款,2025-03-17 20:47:30,1
2025-02-07,1301,DR,4806.07,LOAN,LN20250207000002,放款-应收贷款,2025-02-07 17:58:13,1
2025-02-07,1002,CR,4806.07,LOAN,LN20250207000002,放款-银行存款,2025-02-07 17:58:13,1
2025-02-25,1301,DR,22140.54,LOAN,LN20250225000002,放款-应收贷款,2025-02-25 13:57:20,1
2025-02-25,1002,CR,22140.54,LOAN,LN20250225000002,放款-银行存款,2025-02-25 13:57:20,1
2025-03-27,1301,DR,2000.00,LOAN,LN20250327000003,放款-应收贷款,2025-03-27 22:46:10,1
2025-03-27,1002,CR,2000.00,LOAN,LN20250327000003,放款-银行存款,2025-03-27 22:46:10,1
2025-03-25,1301,DR,26436.85,LOAN,LN20250325000001,放款-应收贷款,2025-03-25 15:10:50,1
2025-03-25,1002,CR,26436.85,LOAN,LN20250325000001,放款-银行存款,2025-03-25 15:10:50,1
2025-02-24,1301,DR,15000.00,LOAN,LN20250224000003,放款-应收贷款,2025-02-24 14:17:36,1
2025-02-24,1002,CR,15000.00,LOAN,LN20250224000003,放款-银行存款,2025-02-24 14:17:36,1
2025-02-20,1301,DR,5000.00,LOAN,LN20250220000001,放款-应收贷款,2025-02-20 18:24:13,1
2025-02-20,1002,CR,5000.00,LOAN,LN20250220000001,放款-银行存款,2025-02-20 18:24:13,1
2025-02-22,1301,DR,5000.00,LOAN,LN20250222000002,放款-应收贷款,2025-02-22 20:30:11,1
2025-02-22,1002,CR,5000.00,LOAN,LN20250222000002,放款-银行存款,2025-02-22 20:30:11,1
2025-03-27,1301,DR,29588.75,LOAN,LN20250327000004,放款-应收贷款,2025-03-27 10:54:08,1
2025-03-27,1002,CR,29588.75,LOAN,LN20250327000004,放款-银行存款,2025-03-27 10:54:08,1
2025-02-15,1301,DR,15000.00,LOAN,LN20250215000004,放款-应收贷款,2025-02-15 12:34:31,1
2025-02-15,1002,CR,15000.00,LOAN,LN20250215000004,放款-银行存款,2025-02-15 12:34:31,1
2025-03-09,1301,DR,522.82,LOAN,LN20250309000004,放款-应收贷款,2025-03-09 09:47:27,1
2025-03-09,1002,CR,522.82,LOAN,LN20250309000004,放款-银行存款,2025-03-09 09:47:27,1
2025-03-28,1301,DR,20000.00,LOAN,LN20250328000005,放款-应收贷款,2025-03-28 12:25:02,1
2025-03-28,1002,CR,20000.00,LOAN,LN20250328000005,放款-银行存款,2025-03-28 12:25:02,1
2025-02-05,1301,DR,8528.46,LOAN,LN20250205000001,放款-应收贷款,2025-02-05 21:29:07,1
2025-02-05,1002,CR,8528.46,LOAN,LN20250205000001,放款-银行存款,2025-02-05 21:29:07,1
2025-06-02,1301,DR,9142.88,LOAN,LN20250602000001,放款-应收贷款,2025-06-02 09:49:52,1
2025-06-02,1002,CR,9142.88,LOAN,LN20250602000001,放款-银行存款,2025-06-02 09:49:52,1
2025-05-06,1301,DR,26829.87,LOAN,LN20250506000002,放款-应收贷款,2025-05-06 20:42:46,1
2025-05-06,1002,CR,26829.87,LOAN,LN20250506000002,放款-银行存款,2025-05-06 20:42:46,1
2025-05-20,1301,DR,10000.00,LOAN,LN20250520000001,放款-应收贷款,2025-05-20 22:56:42,1
2025-05-20,1002,CR,10000.00,LOAN,LN20250520000001,放款-银行存款,2025-05-20 22:56:42,1
2025-04-12,1301,DR,2000.00,LOAN,LN20250412000002,放款-应收贷款,2025-04-12 12:22:40,1
2025-04-12,1002,CR,2000.00,LOAN,LN20250412000002,放款-银行存款,2025-04-12 12:22:40,1
2025-04-19,1301,DR,4094.70,LOAN,LN20250419000001,放款-应收贷款,2025-04-19 13:22:57,1
2025-04-19,1002,CR,4094.70,LOAN,LN20250419000001,放款-银行存款,2025-04-19 13:22:57,1
2025-04-07,1301,DR,7644.15,LOAN,LN20250407000002,放款-应收贷款,2025-04-07 22:56:04,1
2025-04-07,1002,CR,7644.15,LOAN,LN20250407000002,放款-银行存款,2025-04-07 22:56:04,1
2025-03-29,1301,DR,9581.89,LOAN,LN20250329000002,放款-应收贷款,2025-03-29 13:33:31,1
2025-03-29,1002,CR,9581.89,LOAN,LN20250329000002,放款-银行存款,2025-03-29 13:33:31,1
2025-03-22,1301,DR,30000.00,LOAN,LN20250322000002,放款-应收贷款,2025-03-22 21:39:00,1
2025-03-22,1002,CR,30000.00,LOAN,LN20250322000002,放款-银行存款,2025-03-22 21:39:00,1
2025-03-10,1301,DR,20000.00,LOAN,LN20250310000003,放款-应收贷款,2025-03-10 00:48:52,1
2025-03-10,1002,CR,20000.00,LOAN,LN20250310000003,放款-银行存款,2025-03-10 00:48:52,1
2025-03-13,1301,DR,55950.42,LOAN,LN20250313000002,放款-应收贷款,2025-03-13 21:35:57,1
2025-03-13,1002,CR,55950.42,LOAN,LN20250313000002,放款-银行存款,2025-03-13 21:35:57,1
2025-06-12,1301,DR,7652.79,LOAN,LN20250612000004,放款-应收贷款,2025-06-12 16:37:38,1
2025-06-12,1002,CR,7652.79,LOAN,LN20250612000004,放款-银行存款,2025-06-12 16:37:38,1
2025-02-01,1301,DR,19262.29,LOAN,LN20250201000002,放款-应收贷款,2025-02-01 22:22:46,1
2025-02-01,1002,CR,19262.29,LOAN,LN20250201000002,放款-银行存款,2025-02-01 22:22:46,1
2025-03-01,1301,DR,23956.02,LOAN,LN20250301000002,放款-应收贷款,2025-03-01 16:51:11,1
2025-03-01,1002,CR,23956.02,LOAN,LN20250301000002,放款-银行存款,2025-03-01 16:51:11,1
2025-02-12,1301,DR,17694.85,LOAN,LN20250212000003,放款-应收贷款,2025-02-12 13:29:11,1
2025-02-12,1002,CR,17694.85,LOAN,LN20250212000003,放款-银行存款,2025-02-12 13:29:11,1
2025-02-07,1301,DR,7415.56,LOAN,LN20250207000003,放款-应收贷款,2025-02-07 20:40:45,1
2025-02-07,1002,CR,7415.56,LOAN,LN20250207000003,放款-银行存款,2025-02-07 20:40:45,1
2025-03-24,1301,DR,30000.00,LOAN,LN20250324000003,放款-应收贷款,2025-03-24 09:35:15,1
2025-03-24,1002,CR,30000.00,LOAN,LN20250324000003,放款-银行存款,2025-03-24 09:35:15,1
2025-05-03,1301,DR,26609.32,LOAN,LN20250503000002,放款-应收贷款,2025-05-03 20:05:40,1
2025-05-03,1002,CR,26609.32,LOAN,LN20250503000002,放款-银行存款,2025-05-03 20:05:40,1
2025-03-02,1301,DR,20000.00,LOAN,LN20250302000002,放款-应收贷款,2025-03-02 21:35:38,1
2025-03-02,1002,CR,20000.00,LOAN,LN20250302000002,放款-银行存款,2025-03-02 21:35:38,1
2025-03-12,1301,DR,5000.00,LOAN,LN20250312000002,放款-应收贷款,2025-03-12 13:08:13,1
2025-03-12,1002,CR,5000.00,LOAN,LN20250312000002,放款-银行存款,2025-03-12 13:08:13,1
2025-02-22,1301,DR,7455.61,LOAN,LN20250222000003,放款-应收贷款,2025-02-22 21:44:51,1
2025-02-22,1002,CR,7455.61,LOAN,LN20250222000003,放款-银行存款,2025-02-22 21:44:51,1
2025-03-03,1301,DR,2000.00,LOAN,LN20250303000001,放款-应收贷款,2025-03-03 20:22:44,1
2025-03-03,1002,CR,2000.00,LOAN,LN20250303000001,放款-银行存款,2025-03-03 20:22:44,1
2025-02-19,1301,DR,8000.00,LOAN,LN20250219000001,放款-应收贷款,2025-02-19 23:46:50,1
2025-02-19,1002,CR,8000.00,LOAN,LN20250219000001,放款-银行存款,2025-02-19 23:46:50,1
2025-02-15,1301,DR,20935.84,LOAN,LN20250215000005,放款-应收贷款,2025-02-15 02:07:01,1
2025-02-15,1002,CR,20935.84,LOAN,LN20250215000005,放款-银行存款,2025-02-15 02:07:01,1
2025-05-26,1301,DR,58177.45,LOAN,LN20250526000005,放款-应收贷款,2025-05-26 22:40:11,1
2025-05-26,1002,CR,58177.45,LOAN,LN20250526000005,放款-银行存款,2025-05-26 22:40:11,1
2025-06-24,1301,DR,15000.00,LOAN,LN20250624000003,放款-应收贷款,2025-06-24 20:12:47,1
2025-06-24,1002,CR,15000.00,LOAN,LN20250624000003,放款-银行存款,2025-06-24 20:12:47,1
2025-05-17,1301,DR,65696.93,LOAN,LN20250517000001,放款-应收贷款,2025-05-17 19:18:42,1
2025-05-17,1002,CR,65696.93,LOAN,LN20250517000001,放款-银行存款,2025-05-17 19:18:42,1
2025-02-28,1301,DR,28155.14,LOAN,LN20250228000003,放款-应收贷款,2025-02-28 13:39:20,1
2025-02-28,1002,CR,28155.14,LOAN,LN20250228000003,放款-银行存款,2025-02-28 13:39:20,1
2025-02-27,1301,DR,23501.04,LOAN,LN20250227000003,放款-应收贷款,2025-02-27 22:34:50,1
2025-02-27,1002,CR,23501.04,LOAN,LN20250227000003,放款-银行存款,2025-02-27 22:34:50,1
2025-02-28,1301,DR,10000.00,LOAN,LN20250228000004,放款-应收贷款,2025-02-28 20:17:47,1
2025-02-28,1002,CR,10000.00,LOAN,LN20250228000004,放款-银行存款,2025-02-28 20:17:47,1
2025-03-03,1301,DR,20000.00,LOAN,LN20250303000002,放款-应收贷款,2025-03-03 19:35:13,1
2025-03-03,1002,CR,20000.00,LOAN,LN20250303000002,放款-银行存款,2025-03-03 19:35:13,1
