settle_date,settle_type,ref_id,amount,from_account,to_account,channel,status,is_test_data
2025-06-01,DISBURSE,LN20250601000002,5673.30,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-01,DISBURSE,LN20250201000003,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000005,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000001,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-20,DISBURSE,LN20250620000002,1402.38,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-30,DISBURSE,LN20250630000002,23334.45,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-09,DISBURSE,LN20250409000003,8951.95,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000005,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000006,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-10,DISBURSE,LN20250510000001,7972.80,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-25,DISBURSE,LN20250525000001,6118.83,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-13,DISBURSE,LN20250513000003,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-25,DISBURSE,LN20250525000002,29395.24,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-08,DISBURSE,LN20250408000001,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-11,DISBURSE,LN20250411000005,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-26,DISBURSE,LN20250326000004,37002.91,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000002,8633.32,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000003,42396.14,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-11,DISBURSE,LN20250211000001,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-22,DISBURSE,LN20250122000001,3495.03,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000003,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-26,DISBURSE,LN20250226000001,42484.22,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000004,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-30,DISBURSE,LN20250130000002,12547.34,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-01-22,DISBURSE,LN20250122000002,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-29,DISBURSE,LN20250129000002,10000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000002,35974.79,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-27,DISBURSE,LN20250627000001,30000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-01,DISBURSE,LN20250401000002,12535.72,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000002,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-22,DISBURSE,LN20250222000004,56908.18,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000003,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-04,DISBURSE,LN20250504000002,10000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-29,DISBURSE,LN20250529000003,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-08,DISBURSE,LN20250608000003,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-24,DISBURSE,LN20250624000004,45482.65,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-15,DISBURSE,LN20250615000004,29453.44,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-27,DISBURSE,LN20250227000004,8982.08,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-09,DISBURSE,LN20250309000005,10000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000006,45410.45,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-12,DISBURSE,LN20250312000003,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-17,DISBURSE,LN20250517000002,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-05,DISBURSE,LN20250605000002,51837.99,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-14,DISBURSE,LN20250514000003,1000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-27,DISBURSE,LN20250227000005,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-09,DISBURSE,LN20250209000004,6773.51,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-10,DISBURSE,LN20250310000004,49907.48,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000007,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-22,DISBURSE,LN20250422000003,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-09,DISBURSE,LN20250409000004,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-11,DISBURSE,LN20250211000002,9799.49,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-29,DISBURSE,LN20250329000003,6977.96,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-21,DISBURSE,LN20250421000001,3172.10,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-08,DISBURSE,LN20250508000001,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-25,DISBURSE,LN20250525000003,917.16,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-17,DISBURSE,LN20250517000003,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-24,DISBURSE,LN20250424000002,18119.09,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-03,DISBURSE,LN20250503000003,1074.97,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-10,DISBURSE,LN20250610000002,98749.31,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-10,DISBURSE,LN20250210000003,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-01,DISBURSE,LN20250201000004,51214.68,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-12,DISBURSE,LN20250312000004,43867.40,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000003,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000004,9978.88,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-16,DISBURSE,LN20250316000003,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-18,DISBURSE,LN20250318000003,46291.43,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-05,DISBURSE,LN20250605000003,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-17,DISBURSE,LN20250517000004,7434.96,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-26,DISBURSE,LN20250526000006,805.89,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-05,DISBURSE,LN20250505000002,7449.77,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-20,DISBURSE,LN20250420000001,33003.50,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-03,DISBURSE,LN20250303000003,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-11,DISBURSE,LN20250311000003,2000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000006,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-24,DISBURSE,LN20250124000003,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-15,DISBURSE,LN20250215000006,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-22,DISBURSE,LN20250222000005,7896.39,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-22,DISBURSE,LN20250522000001,26863.47,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-21,DISBURSE,LN20250521000001,2948.79,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-17,DISBURSE,LN20250617000003,434.25,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-21,DISBURSE,LN20250621000004,26730.79,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-18,DISBURSE,LN20250418000003,7305.60,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-11,DISBURSE,LN20250511000003,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-08,DISBURSE,LN20250508000002,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-23,DISBURSE,LN20250423000001,15000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-24,DISBURSE,LN20250224000004,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-03,DISBURSE,LN20250203000003,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-21,DISBURSE,LN20250321000002,1412.23,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-12,DISBURSE,LN20250612000005,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-01,DISBURSE,LN20250601000003,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-24,DISBURSE,LN20250324000004,22056.11,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-04,DISBURSE,LN20250504000003,3773.36,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-22,DISBURSE,LN20250422000004,7014.58,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-21,DISBURSE,LN20250321000003,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000004,1000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-20,DISBURSE,LN20250320000002,8937.74,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000004,23330.04,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-19,DISBURSE,LN20250619000002,13069.43,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-30,DISBURSE,LN20250530000002,34538.85,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000005,49780.33,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-27,DISBURSE,LN20250627000002,4741.67,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-18,DISBURSE,LN20250618000002,24255.43,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-17,DISBURSE,LN20250617000004,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-15,DISBURSE,LN20250515000002,6706.38,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-19,DISBURSE,LN20250519000002,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-25,DISBURSE,LN20250525000004,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-24,DISBURSE,LN20250224000005,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-21,DISBURSE,LN20250521000002,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-11,DISBURSE,LN20250311000004,6199.59,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-16,DISBURSE,LN20250216000004,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-31,DISBURSE,LN20250531000002,58071.30,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-31,DISBURSE,LN20250531000003,916.59,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-21,DISBURSE,LN20250621000005,25522.26,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-21,DISBURSE,LN20250221000003,26846.41,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-10,DISBURSE,LN20250310000005,8283.24,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-07,DISBURSE,LN20250407000003,23828.19,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-02,DISBURSE,LN20250402000002,46762.48,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-03,DISBURSE,LN20250403000002,7236.22,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-01,DISBURSE,LN20250501000002,22289.15,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-28,DISBURSE,LN20250428000002,10934.14,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-15,DISBURSE,LN20250215000007,26727.93,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000001,46584.50,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-30,DISBURSE,LN20250130000003,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000007,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-17,DISBURSE,LN20250517000005,7624.38,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000007,30000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000005,7805.01,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-12,DISBURSE,LN20250512000002,30000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-25,DISBURSE,LN20250525000005,37869.48,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-30,DISBURSE,LN20250530000003,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-04,DISBURSE,LN20250604000004,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-18,DISBURSE,LN20250518000001,49340.23,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-19,DISBURSE,LN20250319000001,28307.83,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-25,DISBURSE,LN20250225000003,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-06,DISBURSE,LN20250206000001,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-29,DISBURSE,LN20250129000003,4858.30,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000003,23278.96,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-10,DISBURSE,LN20250310000006,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-03,DISBURSE,LN20250303000004,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-16,DISBURSE,LN20250216000005,42814.38,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-27,DISBURSE,LN20250527000002,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-13,DISBURSE,LN20250613000002,71792.13,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-07,DISBURSE,LN20250607000001,9163.32,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-19,DISBURSE,LN20250619000003,3683.64,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-28,DISBURSE,LN20250128000003,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-12,DISBURSE,LN20250312000005,30000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-24,DISBURSE,LN20250224000006,10000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000006,9704.19,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-24,DISBURSE,LN20250624000005,40565.23,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-25,DISBURSE,LN20250325000002,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000006,15000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000007,48098.09,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-03,DISBURSE,LN20250303000005,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-21,DISBURSE,LN20250421000002,47320.16,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-20,DISBURSE,LN20250620000003,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-14,DISBURSE,LN20250614000003,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-12,DISBURSE,LN20250512000003,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-15,DISBURSE,LN20250415000001,29613.75,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-30,DISBURSE,LN20250430000002,25704.98,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-07,DISBURSE,LN20250507000002,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-10,DISBURSE,LN20250510000002,8738.56,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-28,DISBURSE,LN20250528000002,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-09,DISBURSE,LN20250509000001,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-07,DISBURSE,LN20250607000002,825.42,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000005,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-09,DISBURSE,LN20250309000006,30000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-09,DISBURSE,LN20250309000007,7420.42,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000005,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-15,DISBURSE,LN20250415000002,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-19,DISBURSE,LN20250319000002,4236.20,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000008,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-31,DISBURSE,LN20250531000004,1000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-22,DISBURSE,LN20250222000006,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-24,DISBURSE,LN20250624000006,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-14,DISBURSE,LN20250614000004,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000007,27094.08,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-11,DISBURSE,LN20250211000003,4428.34,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000004,44508.93,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-02,DISBURSE,LN20250302000003,77193.05,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-21,DISBURSE,LN20250321000004,28285.66,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000003,21147.26,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-16,DISBURSE,LN20250216000006,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-20,DISBURSE,LN20250620000004,20000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-03,DISBURSE,LN20250503000004,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-16,DISBURSE,LN20250516000004,21721.42,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-29,DISBURSE,LN20250529000004,4793.98,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-26,DISBURSE,LN20250526000007,56225.59,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-20,DISBURSE,LN20250520000002,2000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-04,DISBURSE,LN20250604000005,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000008,22431.27,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-14,DISBURSE,LN20250214000004,43611.90,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-10,DISBURSE,LN20250410000001,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-30,DISBURSE,LN20250330000001,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-09,DISBURSE,LN20250409000005,49570.63,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000002,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-29,DISBURSE,LN20250529000005,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-03,DISBURSE,LN20250403000003,80000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-02,DISBURSE,LN20250402000003,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000008,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-22,DISBURSE,LN20250422000005,9292.13,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000002,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-08,DISBURSE,LN20250408000002,9425.83,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-15,DISBURSE,LN20250515000003,42089.41,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-03,DISBURSE,LN20250403000004,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-02,DISBURSE,LN20250402000004,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-24,DISBURSE,LN20250424000003,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-30,DISBURSE,LN20250430000003,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-21,DISBURSE,LN20250621000006,8000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000004,99431.93,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-03,DISBURSE,LN20250503000005,25583.47,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-12,DISBURSE,LN20250512000004,42412.38,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-02,DISBURSE,LN20250402000005,8000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000009,47832.45,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-02,DISBURSE,LN20250402000006,5712.45,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-19,DISBURSE,LN20250619000004,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-23,DISBURSE,LN20250523000002,4272.08,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-17,DISBURSE,LN20250617000005,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-22,DISBURSE,LN20250222000007,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000007,7307.40,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-14,DISBURSE,LN20250214000005,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-10,DISBURSE,LN20250310000007,42843.32,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-12,DISBURSE,LN20250212000004,1457.97,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-26,DISBURSE,LN20250326000005,49946.44,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000009,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000004,20000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-26,DISBURSE,LN20250326000006,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-30,DISBURSE,LN20250130000004,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000010,10000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-07,DISBURSE,LN20250407000004,28868.54,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-05,DISBURSE,LN20250405000003,39831.31,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-22,DISBURSE,LN20250322000003,9136.49,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000008,13224.29,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000003,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-19,DISBURSE,LN20250319000003,4877.35,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-12,DISBURSE,LN20250212000005,20206.03,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000005,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-25,DISBURSE,LN20250325000003,8806.93,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000006,8612.19,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-21,DISBURSE,LN20250321000005,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000009,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-26,DISBURSE,LN20250526000008,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-06,DISBURSE,LN20250406000002,1000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-10,DISBURSE,LN20250310000008,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000006,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-14,DISBURSE,LN20250214000006,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-25,DISBURSE,LN20250325000004,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-12,DISBURSE,LN20250212000006,10000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-11,DISBURSE,LN20250611000001,8000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-12,DISBURSE,LN20250612000006,40437.23,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
