application_id,customer_id,model_code,score,grade,computed_at,is_test_data
AP20250217000001,C00003603,B_SCORE,839,A,2025-02-17 22:15:36,1
AP20250217000001,C00003603,FRAUD_SCORE,173,N/A,2025-02-17 22:15:36,1
AP20250123000002,C00004450,A_SCORE,770,A,2025-01-23 22:06:49,1
AP20250123000002,C00004450,B_SCORE,671,B,2025-01-23 22:06:49,1
AP20250123000002,C00004450,FRAUD_SCORE,0,N/A,2025-01-23 22:06:49,1
AP20250306000001,C00005495,A_SCORE,701,B,2025-03-06 12:50:16,1
AP20250306000001,C00005495,B_SCORE,668,B,2025-03-06 12:50:16,1
AP20250306000001,C00005495,FRAUD_SCORE,799,N/A,2025-03-06 12:50:16,1
AP20250218000001,C00008406,A_SCORE,618,C,2025-02-18 14:03:45,1
AP20250218000001,C00008406,B_SCORE,729,A,2025-02-18 14:03:45,1
AP20250218000001,C00008406,FRAUD_SCORE,423,N/A,2025-02-18 14:03:45,1
AP20250624000001,C00006805,A_SCORE,470,E,2025-06-24 21:14:36,1
AP20250624000001,C00006805,B_SCORE,339,E,2025-06-24 21:14:36,1
AP20250624000001,C00006805,FRAUD_SCORE,128,N/A,2025-06-24 21:14:36,1
AP20250513000001,C00007970,A_SCORE,550,D,2025-05-13 11:56:58,1
AP20250513000001,C00007970,B_SCORE,872,A,2025-05-13 11:56:58,1
AP20250513000001,C00007970,FRAUD_SCORE,117,N/A,2025-05-13 11:56:58,1
AP20250215000003,C00008657,A_SCORE,555,D,2025-02-15 21:11:46,1
AP20250215000003,C00008657,B_SCORE,648,C,2025-02-15 21:11:46,1
AP20250215000003,C00008657,FRAUD_SCORE,654,N/A,2025-02-15 21:11:46,1
AP20250302000003,C00000948,A_SCORE,592,D,2025-03-02 21:14:55,1
AP20250302000003,C00000948,B_SCORE,602,C,2025-03-02 21:14:55,1
AP20250302000003,C00000948,FRAUD_SCORE,181,N/A,2025-03-02 21:14:55,1
AP20250419000001,C00002583,A_SCORE,708,B,2025-04-19 22:57:07,1
AP20250419000001,C00002583,B_SCORE,649,C,2025-04-19 22:57:07,1
AP20250419000001,C00002583,FRAUD_SCORE,0,N/A,2025-04-19 22:57:07,1
AP20250217000002,C00006159,A_SCORE,577,D,2025-02-17 20:38:11,1
AP20250217000002,C00006159,B_SCORE,559,D,2025-02-17 20:38:11,1
AP20250217000002,C00006159,FRAUD_SCORE,784,N/A,2025-02-17 20:38:11,1
AP20250331000003,C00001806,A_SCORE,686,B,2025-03-31 12:31:40,1
AP20250331000003,C00001806,B_SCORE,554,D,2025-03-31 12:31:40,1
AP20250331000003,C00001806,FRAUD_SCORE,309,N/A,2025-03-31 12:31:40,1
AP20250317000002,C00007187,A_SCORE,689,B,2025-03-17 02:51:13,1
AP20250317000002,C00007187,B_SCORE,652,C,2025-03-17 02:51:13,1
AP20250317000002,C00007187,FRAUD_SCORE,301,N/A,2025-03-17 02:51:13,1
AP20250315000001,C00009541,A_SCORE,529,E,2025-03-15 22:18:00,1
AP20250315000001,C00009541,B_SCORE,701,B,2025-03-15 22:18:00,1
AP20250315000001,C00009541,FRAUD_SCORE,115,N/A,2025-03-15 22:18:00,1
AP20250213000001,C00009034,A_SCORE,759,A,2025-02-13 20:54:23,1
AP20250213000001,C00009034,B_SCORE,665,B,2025-02-13 20:54:23,1
AP20250213000001,C00009034,FRAUD_SCORE,194,N/A,2025-02-13 20:54:23,1
AP20250216000002,C00007071,A_SCORE,531,E,2025-02-16 21:02:26,1
AP20250216000002,C00007071,B_SCORE,605,C,2025-02-16 21:02:26,1
AP20250216000002,C00007071,FRAUD_SCORE,186,N/A,2025-02-16 21:02:26,1
AP20250522000003,C00004756,A_SCORE,700,B,2025-05-22 14:13:26,1
AP20250522000003,C00004756,B_SCORE,702,B,2025-05-22 14:13:26,1
AP20250522000003,C00004756,FRAUD_SCORE,393,N/A,2025-05-22 14:13:26,1
AP20250520000001,C00001093,A_SCORE,601,C,2025-05-21 12:04:16,1
AP20250520000001,C00001093,B_SCORE,670,B,2025-05-21 12:04:16,1
AP20250520000001,C00001093,FRAUD_SCORE,459,N/A,2025-05-21 12:04:16,1
AP20250526000002,C00008747,A_SCORE,697,B,2025-05-26 16:54:11,1
AP20250526000002,C00008747,B_SCORE,584,D,2025-05-26 16:54:11,1
AP20250526000002,C00008747,FRAUD_SCORE,172,N/A,2025-05-26 16:54:11,1
AP20250324000001,C00004757,A_SCORE,702,B,2025-03-24 23:42:46,1
AP20250324000001,C00004757,B_SCORE,781,A,2025-03-24 23:42:46,1
AP20250324000001,C00004757,FRAUD_SCORE,309,N/A,2025-03-24 23:42:46,1
AP20250620000001,C00003868,A_SCORE,572,D,2025-06-20 20:20:24,1
AP20250620000001,C00003868,B_SCORE,528,E,2025-06-20 20:20:24,1
AP20250620000001,C00003868,FRAUD_SCORE,0,N/A,2025-06-20 20:20:24,1
AP20250217000003,C00002885,A_SCORE,615,C,2025-02-17 15:23:36,1
AP20250217000003,C00002885,B_SCORE,673,B,2025-02-17 15:23:36,1
AP20250217000003,C00002885,FRAUD_SCORE,396,N/A,2025-02-17 15:23:36,1
AP20250310000002,C00008296,A_SCORE,639,C,2025-03-10 12:34:26,1
AP20250310000002,C00008296,B_SCORE,576,D,2025-03-10 12:34:26,1
AP20250310000002,C00008296,FRAUD_SCORE,346,N/A,2025-03-10 12:34:26,1
AP20250228000001,C00007380,A_SCORE,698,B,2025-02-28 21:45:50,1
AP20250228000001,C00007380,B_SCORE,665,B,2025-02-28 21:45:50,1
AP20250228000001,C00007380,FRAUD_SCORE,214,N/A,2025-02-28 21:45:50,1
AP20250331000004,C00000289,A_SCORE,679,B,2025-03-31 02:38:56,1
AP20250331000004,C00000289,B_SCORE,793,A,2025-03-31 02:38:56,1
AP20250331000004,C00000289,FRAUD_SCORE,269,N/A,2025-03-31 02:38:56,1
AP20250307000001,C00009690,A_SCORE,651,C,2025-03-07 20:49:20,1
AP20250307000001,C00009690,B_SCORE,703,B,2025-03-07 20:49:20,1
AP20250307000001,C00009690,FRAUD_SCORE,272,N/A,2025-03-07 20:49:20,1
AP20250221000004,C00006539,A_SCORE,703,B,2025-02-21 21:06:52,1
AP20250221000004,C00006539,B_SCORE,604,C,2025-02-21 21:06:52,1
AP20250221000004,C00006539,FRAUD_SCORE,132,N/A,2025-02-21 21:06:52,1
AP20250520000002,C00003596,A_SCORE,635,C,2025-05-20 13:26:55,1
AP20250520000002,C00003596,B_SCORE,787,A,2025-05-20 13:26:55,1
AP20250520000002,C00003596,FRAUD_SCORE,164,N/A,2025-05-20 13:26:55,1
AP20250227000001,C00006433,A_SCORE,643,C,2025-02-27 21:14:35,1
AP20250227000001,C00006433,B_SCORE,677,B,2025-02-27 21:14:35,1
AP20250227000001,C00006433,FRAUD_SCORE,260,N/A,2025-02-27 21:14:35,1
AP20250409000001,C00003806,A_SCORE,702,B,2025-04-09 13:25:59,1
AP20250409000001,C00003806,B_SCORE,829,A,2025-04-09 13:25:59,1
AP20250409000001,C00003806,FRAUD_SCORE,250,N/A,2025-04-09 13:25:59,1
AP20250608000001,C00005866,A_SCORE,594,D,2025-06-08 15:36:11,1
AP20250608000001,C00005866,B_SCORE,646,C,2025-06-08 15:36:11,1
AP20250608000001,C00005866,FRAUD_SCORE,213,N/A,2025-06-08 15:36:11,1
AP20250128000003,C00001830,A_SCORE,682,B,2025-01-28 16:27:12,1
AP20250128000003,C00001830,B_SCORE,730,A,2025-01-28 16:27:12,1
AP20250128000003,C00001830,FRAUD_SCORE,98,N/A,2025-01-28 16:27:12,1
AP20250227000002,C00005992,A_SCORE,673,B,2025-02-27 17:20:47,1
AP20250227000002,C00005992,B_SCORE,613,C,2025-02-27 17:20:47,1
AP20250227000002,C00005992,FRAUD_SCORE,441,N/A,2025-02-27 17:20:47,1
AP20250520000003,C00003771,A_SCORE,550,D,2025-05-20 13:05:59,1
AP20250520000003,C00003771,B_SCORE,631,C,2025-05-20 13:05:59,1
AP20250520000003,C00003771,FRAUD_SCORE,144,N/A,2025-05-20 13:05:59,1
AP20250626000002,C00008312,A_SCORE,799,A,2025-06-26 20:07:17,1
AP20250626000002,C00008312,B_SCORE,650,C,2025-06-26 20:07:17,1
AP20250626000002,C00008312,FRAUD_SCORE,305,N/A,2025-06-26 20:07:17,1
AP20250213000002,C00004482,A_SCORE,725,A,2025-02-13 20:48:51,1
AP20250213000002,C00004482,B_SCORE,563,D,2025-02-13 20:48:51,1
AP20250213000002,C00004482,FRAUD_SCORE,115,N/A,2025-02-13 20:48:51,1
AP20250129000001,C00001104,A_SCORE,739,A,2025-01-29 21:12:18,1
AP20250129000001,C00001104,B_SCORE,534,E,2025-01-29 21:12:18,1
AP20250129000001,C00001104,FRAUD_SCORE,162,N/A,2025-01-29 21:12:18,1
AP20250509000001,C00008088,A_SCORE,671,B,2025-05-09 20:42:36,1
AP20250509000001,C00008088,B_SCORE,661,B,2025-05-09 20:42:36,1
AP20250509000001,C00008088,FRAUD_SCORE,583,N/A,2025-05-09 20:42:36,1
AP20250115000002,C00003289,A_SCORE,713,B,2025-01-15 11:19:51,1
AP20250115000002,C00003289,B_SCORE,651,C,2025-01-15 11:19:51,1
AP20250115000002,C00003289,FRAUD_SCORE,257,N/A,2025-01-15 11:19:51,1
AP20250310000003,C00004267,A_SCORE,754,A,2025-03-10 11:44:45,1
AP20250310000003,C00004267,B_SCORE,589,D,2025-03-10 11:44:45,1
AP20250310000003,C00004267,FRAUD_SCORE,0,N/A,2025-03-10 11:44:45,1
AP20250130000002,C00008931,A_SCORE,768,A,2025-01-30 13:28:39,1
AP20250130000002,C00008931,B_SCORE,621,C,2025-01-30 13:28:39,1
AP20250130000002,C00008931,FRAUD_SCORE,436,N/A,2025-01-30 13:28:39,1
AP20250202000007,C00000571,A_SCORE,535,E,2025-02-02 08:00:12,1
AP20250202000007,C00000571,B_SCORE,551,D,2025-02-02 08:00:12,1
AP20250202000007,C00000571,FRAUD_SCORE,254,N/A,2025-02-02 08:00:12,1
AP20250510000002,C00003910,A_SCORE,718,B,2025-05-10 20:24:08,1
AP20250510000002,C00003910,B_SCORE,708,B,2025-05-10 20:24:08,1
AP20250510000002,C00003910,FRAUD_SCORE,0,N/A,2025-05-10 20:24:08,1
AP20250209000001,C00000947,A_SCORE,662,B,2025-02-09 20:46:47,1
AP20250209000001,C00000947,B_SCORE,643,C,2025-02-09 20:46:47,1
AP20250209000001,C00000947,FRAUD_SCORE,440,N/A,2025-02-09 20:46:47,1
AP20250114000001,C00000672,A_SCORE,729,A,2025-01-14 22:17:45,1
AP20250114000001,C00000672,B_SCORE,542,D,2025-01-14 22:17:45,1
AP20250114000001,C00000672,FRAUD_SCORE,862,N/A,2025-01-14 22:17:45,1
AP20250203000002,C00006553,A_SCORE,751,A,2025-02-03 20:49:18,1
AP20250203000002,C00006553,B_SCORE,584,D,2025-02-03 20:49:18,1
AP20250203000002,C00006553,FRAUD_SCORE,247,N/A,2025-02-03 20:49:18,1
AP20250303000003,C00007401,A_SCORE,761,A,2025-03-03 22:25:24,1
AP20250303000003,C00007401,B_SCORE,646,C,2025-03-03 22:25:24,1
AP20250303000003,C00007401,FRAUD_SCORE,122,N/A,2025-03-03 22:25:24,1
AP20250618000002,C00009233,A_SCORE,823,A,2025-06-19 01:46:03,1
AP20250618000002,C00009233,B_SCORE,738,A,2025-06-19 01:46:03,1
AP20250618000002,C00009233,FRAUD_SCORE,0,N/A,2025-06-19 01:46:03,1
AP20250403000001,C00003459,A_SCORE,711,B,2025-04-03 13:35:50,1
AP20250403000001,C00003459,B_SCORE,608,C,2025-04-03 13:35:50,1
AP20250403000001,C00003459,FRAUD_SCORE,39,N/A,2025-04-03 13:35:50,1
AP20250525000002,C00002493,A_SCORE,645,C,2025-05-25 12:52:27,1
AP20250525000002,C00002493,B_SCORE,675,B,2025-05-25 12:52:27,1
AP20250525000002,C00002493,FRAUD_SCORE,90,N/A,2025-05-25 12:52:27,1
AP20250620000002,C00005277,A_SCORE,629,C,2025-06-20 20:15:18,1
AP20250620000002,C00005277,B_SCORE,644,C,2025-06-20 20:15:18,1
AP20250620000002,C00005277,FRAUD_SCORE,231,N/A,2025-06-20 20:15:18,1
AP20250304000003,C00006130,A_SCORE,646,C,2025-03-04 18:35:11,1
AP20250304000003,C00006130,B_SCORE,802,A,2025-03-04 18:35:11,1
AP20250304000003,C00006130,FRAUD_SCORE,0,N/A,2025-03-04 18:35:11,1
AP20250501000001,C00000745,A_SCORE,654,C,2025-05-01 07:47:33,1
AP20250501000001,C00000745,B_SCORE,559,D,2025-05-01 07:47:33,1
AP20250501000001,C00000745,FRAUD_SCORE,115,N/A,2025-05-01 07:47:33,1
AP20250320000001,C00003763,A_SCORE,661,B,2025-03-20 22:38:29,1
AP20250320000001,C00003763,B_SCORE,722,A,2025-03-20 22:38:29,1
AP20250320000001,C00003763,FRAUD_SCORE,352,N/A,2025-03-20 22:38:29,1
AP20250228000002,C00005617,A_SCORE,675,B,2025-02-28 00:58:25,1
AP20250228000002,C00005617,B_SCORE,757,A,2025-02-28 00:58:25,1
AP20250228000002,C00005617,FRAUD_SCORE,6,N/A,2025-02-28 00:58:25,1
AP20250525000003,C00002358,A_SCORE,692,B,2025-05-25 12:29:16,1
AP20250525000003,C00002358,B_SCORE,656,C,2025-05-25 12:29:16,1
AP20250525000003,C00002358,FRAUD_SCORE,376,N/A,2025-05-25 12:29:16,1
AP20250205000001,C00002826,A_SCORE,639,C,2025-02-05 13:17:43,1
AP20250205000001,C00002826,B_SCORE,584,D,2025-02-05 13:17:43,1
AP20250205000001,C00002826,FRAUD_SCORE,184,N/A,2025-02-05 13:17:43,1
AP20250319000002,C00004299,A_SCORE,548,D,2025-03-19 12:56:31,1
AP20250319000002,C00004299,B_SCORE,628,C,2025-03-19 12:56:31,1
AP20250319000002,C00004299,FRAUD_SCORE,204,N/A,2025-03-19 12:56:31,1
AP20250228000003,C00005367,A_SCORE,705,B,2025-02-28 16:35:49,1
AP20250228000003,C00005367,B_SCORE,758,A,2025-02-28 16:35:49,1
AP20250228000003,C00005367,FRAUD_SCORE,221,N/A,2025-02-28 16:35:49,1
AP20250330000002,C00000178,A_SCORE,592,D,2025-03-30 20:39:55,1
AP20250330000002,C00000178,B_SCORE,601,C,2025-03-30 20:39:55,1
AP20250330000002,C00000178,FRAUD_SCORE,404,N/A,2025-03-30 20:39:55,1
AP20250227000003,C00004772,A_SCORE,651,C,2025-02-27 22:35:13,1
AP20250227000003,C00004772,B_SCORE,659,C,2025-02-27 22:35:13,1
AP20250227000003,C00004772,FRAUD_SCORE,30,N/A,2025-02-27 22:35:13,1
AP20250508000002,C00005340,A_SCORE,634,C,2025-05-08 21:12:29,1
AP20250508000002,C00005340,B_SCORE,648,C,2025-05-08 21:12:29,1
AP20250508000002,C00005340,FRAUD_SCORE,0,N/A,2025-05-08 21:12:29,1
AP20250219000002,C00007592,A_SCORE,720,A,2025-02-19 08:08:17,1
AP20250219000002,C00007592,B_SCORE,683,B,2025-02-19 08:08:17,1
AP20250219000002,C00007592,FRAUD_SCORE,407,N/A,2025-02-19 08:08:17,1
AP20250219000003,C00008914,A_SCORE,521,E,2025-02-19 13:12:46,1
AP20250219000003,C00008914,B_SCORE,455,E,2025-02-19 13:12:46,1
AP20250219000003,C00008914,FRAUD_SCORE,151,N/A,2025-02-19 13:12:46,1
AP20250123000003,C00003163,A_SCORE,415,E,2025-01-23 17:04:28,1
AP20250123000003,C00003163,B_SCORE,668,B,2025-01-23 17:04:28,1
AP20250123000003,C00003163,FRAUD_SCORE,88,N/A,2025-01-23 17:04:28,1
AP20250526000003,C00001499,A_SCORE,643,C,2025-05-26 20:58:04,1
AP20250526000003,C00001499,B_SCORE,679,B,2025-05-26 20:58:04,1
AP20250526000003,C00001499,FRAUD_SCORE,56,N/A,2025-05-26 20:58:04,1
AP20250613000001,C00007501,A_SCORE,639,C,2025-06-13 22:05:32,1
AP20250613000001,C00007501,B_SCORE,592,D,2025-06-13 22:05:32,1
AP20250613000001,C00007501,FRAUD_SCORE,358,N/A,2025-06-13 22:05:32,1
AP20250528000001,C00000209,A_SCORE,692,B,2025-05-28 21:05:35,1
AP20250528000001,C00000209,B_SCORE,735,A,2025-05-28 21:05:35,1
AP20250528000001,C00000209,FRAUD_SCORE,204,N/A,2025-05-28 21:05:35,1
AP20250209000002,C00008963,A_SCORE,700,B,2025-02-09 20:18:20,1
AP20250209000002,C00008963,B_SCORE,657,C,2025-02-09 20:18:20,1
AP20250209000002,C00008963,FRAUD_SCORE,176,N/A,2025-02-09 20:18:20,1
AP20250507000002,C00009063,A_SCORE,696,B,2025-05-07 12:19:26,1
AP20250507000002,C00009063,B_SCORE,481,E,2025-05-07 12:19:26,1
AP20250507000002,C00009063,FRAUD_SCORE,389,N/A,2025-05-07 12:19:26,1
AP20250115000003,C00004707,A_SCORE,569,D,2025-01-15 12:19:58,1
AP20250115000003,C00004707,B_SCORE,608,C,2025-01-15 12:19:58,1
AP20250115000003,C00004707,FRAUD_SCORE,230,N/A,2025-01-15 12:19:58,1
AP20250401000003,C00004888,A_SCORE,650,C,2025-04-01 12:04:35,1
AP20250401000003,C00004888,B_SCORE,427,E,2025-04-01 12:04:35,1
AP20250401000003,C00004888,FRAUD_SCORE,307,N/A,2025-04-01 12:04:35,1
AP20250228000004,C00009035,A_SCORE,573,D,2025-02-28 22:59:28,1
AP20250228000004,C00009035,B_SCORE,586,D,2025-02-28 22:59:28,1
AP20250228000004,C00009035,FRAUD_SCORE,101,N/A,2025-02-28 22:59:28,1
AP20250306000002,C00003657,A_SCORE,657,C,2025-03-06 13:05:32,1
AP20250306000002,C00003657,B_SCORE,661,B,2025-03-06 13:05:32,1
AP20250306000002,C00003657,FRAUD_SCORE,344,N/A,2025-03-06 13:05:32,1
AP20250518000002,C00001143,A_SCORE,531,E,2025-05-18 13:55:18,1
AP20250518000002,C00001143,B_SCORE,731,A,2025-05-18 13:55:18,1
AP20250518000002,C00001143,FRAUD_SCORE,464,N/A,2025-05-18 13:55:18,1
AP20250201000004,C00005906,A_SCORE,501,E,2025-02-01 09:27:02,1
AP20250201000004,C00005906,B_SCORE,679,B,2025-02-01 09:27:02,1
AP20250201000004,C00005906,FRAUD_SCORE,154,N/A,2025-02-01 09:27:02,1
AP20250315000002,C00008796,A_SCORE,621,C,2025-03-15 13:18:47,1
AP20250315000002,C00008796,B_SCORE,729,A,2025-03-15 13:18:47,1
AP20250315000002,C00008796,FRAUD_SCORE,42,N/A,2025-03-15 13:18:47,1
AP20250501000002,C00001098,A_SCORE,641,C,2025-05-01 21:52:41,1
AP20250501000002,C00001098,B_SCORE,616,C,2025-05-01 21:52:41,1
AP20250501000002,C00001098,FRAUD_SCORE,422,N/A,2025-05-01 21:52:41,1
AP20250514000001,C00003408,A_SCORE,594,D,2025-05-14 22:15:49,1
AP20250514000001,C00003408,B_SCORE,529,E,2025-05-14 22:15:49,1
AP20250514000001,C00003408,FRAUD_SCORE,157,N/A,2025-05-14 22:15:49,1
AP20250218000002,C00002838,A_SCORE,761,A,2025-02-18 17:38:02,1
AP20250218000002,C00002838,B_SCORE,711,B,2025-02-18 17:38:02,1
AP20250218000002,C00002838,FRAUD_SCORE,274,N/A,2025-02-18 17:38:02,1
AP20250206000001,C00003854,A_SCORE,599,D,2025-02-06 08:45:53,1
AP20250206000001,C00003854,B_SCORE,712,B,2025-02-06 08:45:53,1
AP20250206000001,C00003854,FRAUD_SCORE,694,N/A,2025-02-06 08:45:53,1
AP20250227000004,C00009665,A_SCORE,535,E,2025-02-27 22:49:43,1
AP20250227000004,C00009665,B_SCORE,633,C,2025-02-27 22:49:43,1
AP20250227000004,C00009665,FRAUD_SCORE,667,N/A,2025-02-27 22:49:43,1
AP20250204000001,C00003256,A_SCORE,663,B,2025-02-04 12:47:03,1
AP20250204000001,C00003256,B_SCORE,508,E,2025-02-04 12:47:03,1
AP20250204000001,C00003256,FRAUD_SCORE,24,N/A,2025-02-04 12:47:03,1
AP20250602000003,C00002572,A_SCORE,441,E,2025-06-02 13:59:06,1
AP20250602000003,C00002572,B_SCORE,684,B,2025-06-02 13:59:06,1
AP20250602000003,C00002572,FRAUD_SCORE,259,N/A,2025-06-02 13:59:06,1
AP20250119000001,C00009727,A_SCORE,736,A,2025-01-19 12:04:29,1
AP20250119000001,C00009727,B_SCORE,688,B,2025-01-19 12:04:29,1
AP20250119000001,C00009727,FRAUD_SCORE,89,N/A,2025-01-19 12:04:29,1
AP20250217000004,C00003559,A_SCORE,536,E,2025-02-17 21:35:30,1
AP20250217000004,C00003559,B_SCORE,681,B,2025-02-17 21:35:30,1
AP20250217000004,C00003559,FRAUD_SCORE,226,N/A,2025-02-17 21:35:30,1
AP20250303000004,C00003044,A_SCORE,781,A,2025-03-03 07:28:38,1
AP20250303000004,C00003044,B_SCORE,589,D,2025-03-03 07:28:38,1
AP20250303000004,C00003044,FRAUD_SCORE,85,N/A,2025-03-03 07:28:38,1
AP20250218000003,C00008850,A_SCORE,625,C,2025-02-18 10:15:56,1
AP20250218000003,C00008850,B_SCORE,651,C,2025-02-18 10:15:56,1
AP20250218000003,C00008850,FRAUD_SCORE,0,N/A,2025-02-18 10:15:56,1
AP20250311000001,C00009402,A_SCORE,706,B,2025-03-11 12:17:16,1
AP20250311000001,C00009402,B_SCORE,667,B,2025-03-11 12:17:16,1
AP20250311000001,C00009402,FRAUD_SCORE,223,N/A,2025-03-11 12:17:16,1
AP20250315000003,C00007700,A_SCORE,601,C,2025-03-15 19:06:08,1
AP20250315000003,C00007700,B_SCORE,769,A,2025-03-15 19:06:08,1
AP20250315000003,C00007700,FRAUD_SCORE,218,N/A,2025-03-15 19:06:08,1
AP20250210000002,C00009462,A_SCORE,563,D,2025-02-10 20:35:53,1
AP20250210000002,C00009462,B_SCORE,655,C,2025-02-10 20:35:53,1
AP20250210000002,C00009462,FRAUD_SCORE,440,N/A,2025-02-10 20:35:53,1
AP20250209000003,C00005983,A_SCORE,630,C,2025-02-09 12:30:24,1
AP20250209000003,C00005983,B_SCORE,660,B,2025-02-09 12:30:24,1
AP20250209000003,C00005983,FRAUD_SCORE,307,N/A,2025-02-09 12:30:24,1
AP20250124000002,C00006760,A_SCORE,725,A,2025-01-24 11:50:16,1
AP20250124000002,C00006760,B_SCORE,581,D,2025-01-24 11:50:16,1
AP20250124000002,C00006760,FRAUD_SCORE,162,N/A,2025-01-24 11:50:16,1
AP20250512000001,C00001684,A_SCORE,671,B,2025-05-12 09:14:15,1
AP20250512000001,C00001684,B_SCORE,566,D,2025-05-12 09:14:15,1
AP20250512000001,C00001684,FRAUD_SCORE,364,N/A,2025-05-12 09:14:15,1
AP20250317000003,C00008662,A_SCORE,756,A,2025-03-17 13:50:53,1
AP20250317000003,C00008662,B_SCORE,556,D,2025-03-17 13:50:53,1
AP20250317000003,C00008662,FRAUD_SCORE,513,N/A,2025-03-17 13:50:53,1
AP20250502000002,C00001532,A_SCORE,695,B,2025-05-02 21:07:47,1
AP20250502000002,C00001532,B_SCORE,694,B,2025-05-02 21:07:47,1
AP20250502000002,C00001532,FRAUD_SCORE,423,N/A,2025-05-02 21:07:47,1
AP20250622000001,C00002750,A_SCORE,499,E,2025-06-22 06:10:32,1
AP20250622000001,C00002750,B_SCORE,623,C,2025-06-22 06:10:32,1
AP20250622000001,C00002750,FRAUD_SCORE,190,N/A,2025-06-22 06:10:32,1
AP20250409000002,C00008444,A_SCORE,665,B,2025-04-09 07:31:41,1
AP20250409000002,C00008444,B_SCORE,647,C,2025-04-09 07:31:41,1
AP20250409000002,C00008444,FRAUD_SCORE,161,N/A,2025-04-09 07:31:41,1
AP20250322000001,C00008870,A_SCORE,688,B,2025-03-22 16:37:36,1
AP20250322000001,C00008870,B_SCORE,595,D,2025-03-22 16:37:36,1
AP20250322000001,C00008870,FRAUD_SCORE,389,N/A,2025-03-22 16:37:36,1
AP20250214000002,C00007536,A_SCORE,641,C,2025-02-14 13:56:10,1
AP20250214000002,C00007536,B_SCORE,611,C,2025-02-14 13:56:10,1
AP20250214000002,C00007536,FRAUD_SCORE,131,N/A,2025-02-14 13:56:10,1
AP20250311000002,C00007990,A_SCORE,838,A,2025-03-11 12:19:13,1
AP20250311000002,C00007990,B_SCORE,592,D,2025-03-11 12:19:13,1
AP20250311000002,C00007990,FRAUD_SCORE,634,N/A,2025-03-11 12:19:13,1
AP20250626000003,C00000998,A_SCORE,702,B,2025-06-26 16:53:46,1
AP20250626000003,C00000998,B_SCORE,822,A,2025-06-26 16:53:46,1
AP20250626000003,C00000998,FRAUD_SCORE,145,N/A,2025-06-26 16:53:46,1
AP20250604000001,C00005707,A_SCORE,756,A,2025-06-04 13:42:05,1
AP20250604000001,C00005707,B_SCORE,571,D,2025-06-04 13:42:05,1
AP20250604000001,C00005707,FRAUD_SCORE,216,N/A,2025-06-04 13:42:05,1
AP20250210000003,C00003303,A_SCORE,611,C,2025-02-10 10:30:03,1
AP20250210000003,C00003303,B_SCORE,804,A,2025-02-10 10:30:03,1
AP20250210000003,C00003303,FRAUD_SCORE,112,N/A,2025-02-10 10:30:03,1
AP20250227000005,C00005417,A_SCORE,714,B,2025-02-27 13:26:04,1
AP20250227000005,C00005417,B_SCORE,616,C,2025-02-27 13:26:04,1
AP20250227000005,C00005417,FRAUD_SCORE,50,N/A,2025-02-27 13:26:04,1
AP20250420000001,C00002453,A_SCORE,527,E,2025-04-20 02:03:04,1
AP20250420000001,C00002453,B_SCORE,530,E,2025-04-20 02:03:04,1
AP20250420000001,C00002453,FRAUD_SCORE,220,N/A,2025-04-20 02:03:04,1
AP20250207000001,C00005795,A_SCORE,571,D,2025-02-07 22:22:40,1
AP20250207000001,C00005795,B_SCORE,632,C,2025-02-07 22:22:40,1
AP20250207000001,C00005795,FRAUD_SCORE,241,N/A,2025-02-07 22:22:40,1
AP20250223000005,C00005391,A_SCORE,540,D,2025-02-23 13:03:36,1
AP20250223000005,C00005391,B_SCORE,510,E,2025-02-23 13:03:36,1
AP20250223000005,C00005391,FRAUD_SCORE,163,N/A,2025-02-23 13:03:36,1
AP20250312000002,C00006271,A_SCORE,640,C,2025-03-12 18:59:09,1
AP20250312000002,C00006271,B_SCORE,547,D,2025-03-12 18:59:09,1
AP20250312000002,C00006271,FRAUD_SCORE,807,N/A,2025-03-12 18:59:09,1
AP20250410000001,C00001554,A_SCORE,625,C,2025-04-10 13:00:57,1
AP20250410000001,C00001554,B_SCORE,699,B,2025-04-10 13:00:57,1
AP20250410000001,C00001554,FRAUD_SCORE,650,N/A,2025-04-10 13:00:57,1
AP20250322000002,C00003263,A_SCORE,698,B,2025-03-22 16:29:29,1
AP20250322000002,C00003263,B_SCORE,821,A,2025-03-22 16:29:29,1
AP20250322000002,C00003263,FRAUD_SCORE,239,N/A,2025-03-22 16:29:29,1
AP20250616000002,C00006125,A_SCORE,589,D,2025-06-16 13:02:07,1
AP20250616000002,C00006125,B_SCORE,525,E,2025-06-16 13:02:07,1
AP20250616000002,C00006125,FRAUD_SCORE,0,N/A,2025-06-16 13:02:07,1
AP20250504000001,C00005034,A_SCORE,586,D,2025-05-04 13:36:45,1
AP20250504000001,C00005034,B_SCORE,571,D,2025-05-04 13:36:45,1
AP20250504000001,C00005034,FRAUD_SCORE,265,N/A,2025-05-04 13:36:45,1
AP20250619000001,C00002532,A_SCORE,797,A,2025-06-19 13:56:43,1
AP20250619000001,C00002532,B_SCORE,616,C,2025-06-19 13:56:43,1
AP20250619000001,C00002532,FRAUD_SCORE,789,N/A,2025-06-19 13:56:43,1
AP20250523000003,C00005991,A_SCORE,670,B,2025-05-23 13:12:57,1
AP20250523000003,C00005991,B_SCORE,634,C,2025-05-23 13:12:57,1
