campaign_id,channel_code,cost_date,impression,click,cost,is_test_data
CAMP0022,PARTNER_BANK1,2025-03-05,28274,330,2133.26,1
CAMP0022,PARTNER_BANK1,2025-03-06,14487,142,580.43,1
CAMP0022,PARTNER_BANK1,2025-03-07,6527,58,352.93,1
CAMP0022,PARTNER_BANK1,2025-03-08,19602,577,766.00,1
CAMP0022,PARTNER_BANK1,2025-03-09,22347,554,566.04,1
CAMP0022,PARTNER_BANK1,2025-03-10,21264,706,3611.30,1
CAMP0022,PARTNER_BANK1,2025-03-11,7590,51,263.12,1
CAMP0022,PARTNER_BANK1,2025-03-12,26990,1345,2291.61,1
CAMP0022,PARTNER_BANK1,2025-03-13,22441,630,2953.43,1
CAMP0022,PARTNER_BANK1,2025-03-14,14346,173,282.71,1
CAMP0022,PARTNER_BANK1,2025-03-15,1352,49,74.34,1
CAMP0022,PARTNER_BANK1,2025-03-16,6891,53,384.56,1
CAMP0022,PARTNER_BANK1,2025-03-17,18207,476,2307.52,1
CAMP0023,PARTNER_BANK1,2025-01-17,10266,281,1821.00,1
CAMP0023,PARTNER_BANK1,2025-01-18,18698,153,1125.65,1
CAMP0023,PARTNER_BANK1,2025-01-19,19046,848,4186.88,1
CAMP0023,PARTNER_BANK1,2025-01-20,12803,195,468.43,1
CAMP0023,PARTNER_BANK1,2025-01-21,8895,176,201.76,1
CAMP0023,PARTNER_BANK1,2025-01-22,22991,640,3013.21,1
CAMP0023,PARTNER_BANK1,2025-01-23,17649,756,1441.20,1
CAMP0023,PARTNER_BANK1,2025-01-24,19219,219,1339.47,1
CAMP0023,PARTNER_BANK1,2025-01-25,23810,1015,5042.07,1
CAMP0023,PARTNER_BANK1,2025-01-26,27762,787,6254.63,1
CAMP0023,PARTNER_BANK1,2025-01-27,16328,356,1565.09,1
CAMP0023,PARTNER_BANK1,2025-01-28,19979,837,5131.28,1
CAMP0023,PARTNER_BANK1,2025-01-29,4545,160,272.43,1
CAMP0023,PARTNER_BANK1,2025-01-30,17562,704,4754.19,1
CAMP0023,PARTNER_BANK1,2025-01-31,21561,255,1634.55,1
CAMP0023,PARTNER_BANK1,2025-02-01,11625,138,357.68,1
CAMP0023,PARTNER_BANK1,2025-02-02,15476,641,708.62,1
CAMP0023,PARTNER_BANK1,2025-02-03,16591,393,2284.15,1
CAMP0023,PARTNER_BANK1,2025-02-04,4884,120,371.24,1
CAMP0023,PARTNER_BANK1,2025-02-05,15351,251,341.36,1
CAMP0023,PARTNER_BANK1,2025-02-06,2185,57,229.21,1
CAMP0023,PARTNER_BANK1,2025-02-07,8988,58,248.28,1
CAMP0023,PARTNER_BANK1,2025-02-08,21447,1009,7830.68,1
CAMP0023,PARTNER_BANK1,2025-02-09,6935,189,792.15,1
CAMP0023,PARTNER_BANK1,2025-02-10,7411,72,448.40,1
CAMP0023,PARTNER_BANK1,2025-02-11,13610,648,1451.72,1
CAMP0023,PARTNER_BANK1,2025-02-12,15172,632,1320.36,1
CAMP0023,PARTNER_BANK1,2025-02-13,9146,426,2829.10,1
CAMP0023,PARTNER_BANK1,2025-02-14,20986,302,2192.44,1
CAMP0023,PARTNER_BANK1,2025-02-15,21911,305,1688.01,1
CAMP0023,PARTNER_BANK1,2025-02-16,16230,628,4140.03,1
CAMP0023,PARTNER_BANK1,2025-02-17,29236,707,2835.70,1
CAMP0023,PARTNER_BANK1,2025-02-18,6392,240,1383.52,1
CAMP0023,PARTNER_BANK1,2025-02-19,9234,245,757.64,1
CAMP0023,PARTNER_BANK1,2025-02-20,11687,320,2233.12,1
CAMP0023,PARTNER_BANK1,2025-02-21,15340,136,465.16,1
CAMP0023,PARTNER_BANK1,2025-02-22,8265,254,2019.13,1
CAMP0023,PARTNER_BANK1,2025-02-23,6658,207,548.89,1
CAMP0023,PARTNER_BANK1,2025-02-24,21772,696,1589.32,1
CAMP0023,PARTNER_BANK1,2025-02-25,25219,921,5970.11,1
CAMP0023,PARTNER_BANK1,2025-02-26,19397,146,859.86,1
CAMP0023,PARTNER_BANK1,2025-02-27,27556,266,923.63,1
CAMP0023,PARTNER_BANK1,2025-02-28,5796,235,1136.06,1
CAMP0023,PARTNER_BANK1,2025-03-01,4269,153,516.62,1
CAMP0023,PARTNER_BANK1,2025-03-02,4523,124,460.63,1
CAMP0023,PARTNER_BANK1,2025-03-03,8715,286,1836.12,1
CAMP0023,PARTNER_BANK1,2025-03-04,27236,1171,6536.16,1
CAMP0023,PARTNER_BANK1,2025-03-05,8905,354,1673.29,1
CAMP0023,PARTNER_BANK1,2025-03-06,4377,145,242.07,1
CAMP0023,PARTNER_BANK1,2025-03-07,3870,130,423.27,1
CAMP0023,PARTNER_BANK1,2025-03-08,7890,113,304.53,1
CAMP0023,PARTNER_BANK1,2025-03-09,18460,418,432.82,1
CAMP0023,PARTNER_BANK1,2025-03-10,19457,657,3291.01,1
CAMP0023,PARTNER_BANK1,2025-03-11,18608,125,215.74,1
CAMP0023,PARTNER_BANK1,2025-03-12,18851,295,2261.56,1
CAMP0023,PARTNER_BANK1,2025-03-13,7154,161,1223.42,1
CAMP0023,PARTNER_BANK1,2025-03-14,28703,334,680.13,1
CAMP0023,PARTNER_BANK1,2025-03-15,20706,654,1463.11,1
CAMP0023,PARTNER_BANK1,2025-03-16,2177,101,543.44,1
CAMP0023,PARTNER_BANK1,2025-03-17,10262,86,122.41,1
CAMP0023,PARTNER_BANK1,2025-03-18,14078,611,4249.23,1
CAMP0023,PARTNER_BANK1,2025-03-19,24829,685,3064.29,1
CAMP0023,PARTNER_BANK1,2025-03-20,7324,98,568.45,1
CAMP0023,PARTNER_BANK1,2025-03-21,15800,86,515.20,1
CAMP0023,PARTNER_BANK1,2025-03-22,27017,1023,7866.48,1
CAMP0023,PARTNER_BANK1,2025-03-23,26645,717,3256.48,1
CAMP0023,PARTNER_BANK1,2025-03-24,28732,1110,3938.91,1
CAMP0023,PARTNER_BANK1,2025-03-25,12058,277,721.66,1
CAMP0023,PARTNER_BANK1,2025-03-26,7851,53,198.88,1
CAMP0023,PARTNER_BANK1,2025-03-27,20593,445,2217.14,1
CAMP0023,PARTNER_BANK1,2025-03-28,1414,32,61.03,1
CAMP0023,PARTNER_BANK1,2025-03-29,10700,318,2514.21,1
CAMP0023,PARTNER_BANK1,2025-03-30,10265,314,624.00,1
CAMP0023,PARTNER_BANK1,2025-03-31,28600,216,314.13,1
CAMP0023,PARTNER_BANK1,2025-04-01,24747,466,1807.64,1
CAMP0023,PARTNER_BANK1,2025-04-02,3843,187,623.84,1
CAMP0023,PARTNER_BANK1,2025-04-03,9720,150,263.48,1
CAMP0023,PARTNER_BANK1,2025-04-04,25120,443,1192.12,1
CAMP0023,PARTNER_BANK1,2025-04-05,7977,83,392.02,1
CAMP0023,PARTNER_BANK1,2025-04-06,5224,245,821.68,1
CAMP0023,PARTNER_BANK1,2025-04-07,28120,978,1924.49,1
CAMP0023,PARTNER_BANK1,2025-04-08,13944,194,825.61,1
CAMP0024,PARTNER_BANK1,2025-01-03,17659,741,2971.40,1
CAMP0024,PARTNER_BANK1,2025-01-04,12754,388,497.43,1
CAMP0024,PARTNER_BANK1,2025-01-05,26990,1254,4913.71,1
CAMP0024,PARTNER_BANK1,2025-01-06,24412,1081,1654.77,1
CAMP0024,PARTNER_BANK1,2025-01-07,9035,375,2136.40,1
CAMP0024,PARTNER_BANK1,2025-01-08,21970,717,4278.10,1
CAMP0024,PARTNER_BANK1,2025-01-09,8659,172,623.33,1
CAMP0024,PARTNER_BANK1,2025-01-10,20881,143,1099.05,1
CAMP0024,PARTNER_BANK1,2025-01-11,25578,487,814.05,1
CAMP0024,PARTNER_BANK1,2025-01-12,24189,863,2901.53,1
CAMP0024,PARTNER_BANK1,2025-01-13,19810,208,770.69,1
CAMP0024,PARTNER_BANK1,2025-01-14,11022,514,747.93,1
CAMP0024,PARTNER_BANK1,2025-01-15,7967,376,396.56,1
CAMP0024,PARTNER_BANK1,2025-01-16,28181,1190,7820.15,1
CAMP0024,PARTNER_BANK1,2025-01-17,7951,54,419.76,1
CAMP0024,PARTNER_BANK1,2025-01-18,15766,462,3002.79,1
CAMP0024,PARTNER_BANK1,2025-01-19,14027,579,1595.79,1
CAMP0024,PARTNER_BANK1,2025-01-20,24539,787,3470.56,1
CAMP0024,PARTNER_BANK1,2025-01-21,25414,948,3804.04,1
CAMP0024,PARTNER_BANK1,2025-01-22,9358,166,752.65,1
CAMP0024,PARTNER_BANK1,2025-01-23,18732,594,2008.08,1
CAMP0024,PARTNER_BANK1,2025-01-24,7546,153,245.64,1
CAMP0024,PARTNER_BANK1,2025-01-25,9259,347,1247.67,1
CAMP0024,PARTNER_BANK1,2025-01-26,18322,300,1150.83,1
CAMP0024,PARTNER_BANK1,2025-01-27,3688,139,589.91,1
CAMP0024,PARTNER_BANK1,2025-01-28,23158,1141,2209.26,1
CAMP0024,PARTNER_BANK1,2025-01-29,15356,464,1399.14,1
CAMP0024,PARTNER_BANK1,2025-01-30,25219,1084,8194.08,1
CAMP0024,PARTNER_BANK1,2025-01-31,15803,427,1367.65,1
CAMP0024,PARTNER_BANK1,2025-02-01,5481,98,266.67,1
CAMP0024,PARTNER_BANK1,2025-02-02,17305,690,5432.07,1
CAMP0024,PARTNER_BANK1,2025-02-03,14070,160,1155.00,1
CAMP0024,PARTNER_BANK1,2025-02-04,17810,272,1631.45,1
CAMP0024,PARTNER_BANK1,2025-02-05,12534,496,1760.27,1
CAMP0024,PARTNER_BANK1,2025-02-06,13467,584,1635.61,1
CAMP0024,PARTNER_BANK1,2025-02-07,16451,117,897.17,1
CAMP0024,PARTNER_BANK1,2025-02-08,18349,772,4488.60,1
CAMP0024,PARTNER_BANK1,2025-02-09,11291,98,464.61,1
CAMP0024,PARTNER_BANK1,2025-02-10,25161,988,6017.94,1
CAMP0024,PARTNER_BANK1,2025-02-11,11574,553,3103.01,1
CAMP0024,PARTNER_BANK1,2025-02-12,10593,251,1511.19,1
CAMP0024,PARTNER_BANK1,2025-02-13,11578,234,922.34,1
CAMP0024,PARTNER_BANK1,2025-02-14,8198,308,1966.97,1
CAMP0024,PARTNER_BANK1,2025-02-15,22342,1106,3762.54,1
CAMP0024,PARTNER_BANK1,2025-02-16,4685,174,982.94,1
CAMP0024,PARTNER_BANK1,2025-02-17,18333,641,3632.06,1
CAMP0024,PARTNER_BANK1,2025-02-18,23723,582,1784.10,1
CAMP0024,PARTNER_BANK1,2025-02-19,29980,898,2680.52,1
CAMP0024,PARTNER_BANK1,2025-02-20,20988,789,2519.81,1
CAMP0024,PARTNER_BANK1,2025-02-21,11129,129,140.24,1
CAMP0024,PARTNER_BANK1,2025-02-22,26530,1292,7802.53,1
CAMP0024,PARTNER_BANK1,2025-02-23,10730,333,385.37,1
CAMP0024,PARTNER_BANK1,2025-02-24,18928,640,2045.57,1
CAMP0024,PARTNER_BANK1,2025-02-25,15456,464,2043.20,1
CAMP0024,PARTNER_BANK1,2025-02-26,17561,696,1283.97,1
CAMP0024,PARTNER_BANK1,2025-02-27,9612,242,402.76,1
CAMP0024,PARTNER_BANK1,2025-02-28,4153,144,740.69,1
CAMP0024,PARTNER_BANK1,2025-03-01,14661,710,2051.17,1
CAMP0024,PARTNER_BANK1,2025-03-02,29619,1132,5377.93,1
CAMP0024,PARTNER_BANK1,2025-03-03,20232,641,4429.84,1
CAMP0024,PARTNER_BANK1,2025-03-04,25280,1116,5840.20,1
CAMP0024,PARTNER_BANK1,2025-03-05,17621,425,1227.97,1
CAMP0024,PARTNER_BANK1,2025-03-06,13910,647,2015.68,1
CAMP0024,PARTNER_BANK1,2025-03-07,27685,1128,7692.53,1
CAMP0024,PARTNER_BANK1,2025-03-08,18901,805,3400.50,1
CAMP0024,PARTNER_BANK1,2025-03-09,8459,105,402.09,1
CAMP0024,PARTNER_BANK1,2025-03-10,28951,464,3276.99,1
CAMP0024,PARTNER_BANK1,2025-03-11,12285,343,446.83,1
CAMP0024,PARTNER_BANK1,2025-03-12,4436,35,75.77,1
CAMP0024,PARTNER_BANK1,2025-03-13,9166,425,2374.80,1
CAMP0024,PARTNER_BANK1,2025-03-14,16589,683,4796.67,1
CAMP0024,PARTNER_BANK1,2025-03-15,15038,111,293.04,1
CAMP0024,PARTNER_BANK1,2025-03-16,5788,272,1108.83,1
CAMP0024,PARTNER_BANK1,2025-03-17,13638,355,1680.29,1
CAMP0024,PARTNER_BANK1,2025-03-18,10970,282,969.33,1
CAMP0024,PARTNER_BANK1,2025-03-19,21352,396,2053.74,1
CAMP0024,PARTNER_BANK1,2025-03-20,24420,575,3701.65,1
CAMP0024,PARTNER_BANK1,2025-03-21,9872,194,1055.74,1
CAMP0024,PARTNER_BANK1,2025-03-22,24225,1058,7350.22,1
CAMP0024,PARTNER_BANK1,2025-03-23,17024,258,1894.69,1
CAMP0024,PARTNER_BANK1,2025-03-24,17971,568,4053.91,1
CAMP0024,PARTNER_BANK1,2025-03-25,23727,849,4376.55,1
CAMP0024,PARTNER_BANK1,2025-03-26,26404,202,1354.92,1
CAMP0024,PARTNER_BANK1,2025-03-27,4907,241,1913.38,1
CAMP0024,PARTNER_BANK1,2025-03-28,2692,124,243.55,1
CAMP0024,PARTNER_BANK1,2025-03-29,3453,169,1039.70,1
CAMP0024,PARTNER_BANK1,2025-03-30,5461,40,162.91,1
CAMP0024,PARTNER_BANK1,2025-03-31,4067,131,725.46,1
CAMP0024,PARTNER_BANK1,2025-04-01,29850,825,5175.62,1
CAMP0024,PARTNER_BANK1,2025-04-02,15113,739,4767.42,1
CAMP0024,PARTNER_BANK1,2025-04-03,4171,207,1254.35,1
CAMP0024,PARTNER_BANK1,2025-04-04,25512,824,4216.63,1
CAMP0024,PARTNER_BANK1,2025-04-05,24214,520,3452.89,1
CAMP0024,PARTNER_BANK1,2025-04-06,17162,659,2970.77,1
CAMP0024,PARTNER_BANK1,2025-04-07,18625,701,4216.79,1
CAMP0024,PARTNER_BANK1,2025-04-08,15987,332,2335.52,1
CAMP0024,PARTNER_BANK1,2025-04-09,11428,193,526.85,1
CAMP0024,PARTNER_BANK1,2025-04-10,27059,265,1598.15,1
CAMP0024,PARTNER_BANK1,2025-04-11,10398,139,620.45,1
CAMP0024,PARTNER_BANK1,2025-04-12,29749,630,1273.16,1
CAMP0024,PARTNER_BANK1,2025-04-13,3465,24,27.11,1
CAMP0024,PARTNER_BANK1,2025-04-14,7211,82,601.43,1
CAMP0024,PARTNER_BANK1,2025-04-15,14545,529,2880.44,1
CAMP0024,PARTNER_BANK1,2025-04-16,3244,126,407.11,1
CAMP0024,PARTNER_BANK1,2025-04-17,23333,842,4286.46,1
CAMP0024,PARTNER_BANK1,2025-04-18,3850,67,182.38,1
CAMP0024,PARTNER_BANK1,2025-04-19,4330,47,199.39,1
CAMP0024,PARTNER_BANK1,2025-04-20,28351,1290,8784.84,1
CAMP0024,PARTNER_BANK1,2025-04-21,24944,913,4287.52,1
CAMP0024,PARTNER_BANK1,2025-04-22,9547,146,955.33,1
CAMP0024,PARTNER_BANK1,2025-04-23,3713,22,171.81,1
CAMP0024,PARTNER_BANK1,2025-04-24,3010,22,116.07,1
CAMP0024,PARTNER_BANK1,2025-04-25,28152,208,408.66,1
CAMP0024,PARTNER_BANK1,2025-04-26,18060,820,3369.93,1
CAMP0024,PARTNER_BANK1,2025-04-27,16497,109,868.44,1
CAMP0024,PARTNER_BANK1,2025-04-28,28775,592,4037.40,1
CAMP0024,PARTNER_BANK1,2025-04-29,12740,612,2263.23,1
CAMP0024,PARTNER_BANK1,2025-04-30,23365,749,4465.13,1
CAMP0025,PARTNER_BANK1,2025-01-17,1174,26,167.08,1
CAMP0025,PARTNER_BANK1,2025-01-18,5762,201,1250.22,1
CAMP0025,PARTNER_BANK1,2025-01-19,11951,430,2480.59,1
CAMP0025,PARTNER_BANK1,2025-01-20,11341,328,851.42,1
CAMP0025,PARTNER_BANK1,2025-01-21,1901,84,593.08,1
CAMP0025,PARTNER_BANK1,2025-01-22,2613,82,517.95,1
CAMP0025,PARTNER_BANK1,2025-01-23,18227,533,3857.17,1
CAMP0025,PARTNER_BANK1,2025-01-24,25751,1099,7127.73,1
CAMP0025,PARTNER_BANK1,2025-01-25,1400,8,25.72,1
CAMP0025,PARTNER_BANK1,2025-01-26,5384,156,318.67,1
CAMP0025,PARTNER_BANK1,2025-01-27,20996,607,2896.75,1
CAMP0025,PARTNER_BANK1,2025-01-28,15214,631,1021.52,1
CAMP0025,PARTNER_BANK1,2025-01-29,8691,141,367.95,1
CAMP0025,PARTNER_BANK1,2025-01-30,12982,586,2575.41,1
CAMP0025,PARTNER_BANK1,2025-01-31,16840,672,1793.90,1
CAMP0025,PARTNER_BANK1,2025-02-01,15737,338,2412.27,1
CAMP0025,PARTNER_BANK1,2025-02-02,25741,657,1760.17,1
CAMP0025,PARTNER_BANK1,2025-02-03,7466,164,373.16,1
CAMP0025,PARTNER_BANK1,2025-02-04,8827,308,398.38,1
CAMP0025,PARTNER_BANK1,2025-02-05,24205,1155,7410.41,1
CAMP0025,PARTNER_BANK1,2025-02-06,4949,107,266.56,1
CAMP0025,PARTNER_BANK1,2025-02-07,25252,1090,6368.30,1
CAMP0025,PARTNER_BANK1,2025-02-08,27932,760,1921.41,1
CAMP0025,PARTNER_BANK1,2025-02-09,28541,1085,4221.73,1
CAMP0025,PARTNER_BANK1,2025-02-10,10731,463,2108.45,1
CAMP0025,PARTNER_BANK1,2025-02-11,25629,1261,6138.98,1
CAMP0025,PARTNER_BANK1,2025-02-12,27081,220,1035.30,1
CAMP0025,PARTNER_BANK1,2025-02-13,20288,626,4835.38,1
CAMP0025,PARTNER_BANK1,2025-02-14,7902,330,1479.78,1
CAMP0025,PARTNER_BANK1,2025-02-15,24063,1143,7591.53,1
CAMP0025,PARTNER_BANK1,2025-02-16,19474,209,886.61,1
CAMP0025,PARTNER_BANK1,2025-02-17,8973,135,548.99,1
CAMP0025,PARTNER_BANK1,2025-02-18,22021,180,576.13,1
CAMP0025,PARTNER_BANK1,2025-02-19,2123,94,423.25,1
CAMP0025,PARTNER_BANK1,2025-02-20,4435,41,260.71,1
CAMP0025,PARTNER_BANK1,2025-02-21,22666,620,1851.59,1
CAMP0025,PARTNER_BANK1,2025-02-22,26131,980,6381.32,1
CAMP0025,PARTNER_BANK1,2025-02-23,18402,125,904.64,1
CAMP0025,PARTNER_BANK1,2025-02-24,25984,883,3504.20,1
CAMP0025,PARTNER_BANK1,2025-02-25,23714,939,3011.43,1
CAMP0025,PARTNER_BANK1,2025-02-26,22830,1112,1980.02,1
CAMP0025,PARTNER_BANK1,2025-02-27,17700,664,4829.45,1
CAMP0025,PARTNER_BANK1,2025-02-28,26443,869,2129.16,1
CAMP0025,PARTNER_BANK1,2025-03-01,11365,197,219.76,1
CAMP0025,PARTNER_BANK1,2025-03-02,29864,943,4129.82,1
CAMP0025,PARTNER_BANK1,2025-03-03,19118,675,4094.32,1
CAMP0025,PARTNER_BANK1,2025-03-04,3660,34,166.65,1
CAMP0025,PARTNER_BANK1,2025-03-05,5761,157,537.56,1
CAMP0025,PARTNER_BANK1,2025-03-06,25872,415,1040.22,1
CAMP0025,PARTNER_BANK1,2025-03-07,14279,109,116.50,1
CAMP0025,PARTNER_BANK1,2025-03-08,2740,53,86.36,1
CAMP0025,PARTNER_BANK1,2025-03-09,20338,962,2490.07,1
CAMP0025,PARTNER_BANK1,2025-03-10,15462,757,4361.79,1
CAMP0025,PARTNER_BANK1,2025-03-11,24239,695,2958.19,1
CAMP0025,PARTNER_BANK1,2025-03-12,5224,221,1607.27,1
CAMP0025,PARTNER_BANK1,2025-03-13,9061,384,1609.14,1
CAMP0025,PARTNER_BANK1,2025-03-14,20783,559,3865.21,1
CAMP0025,PARTNER_BANK1,2025-03-15,8420,97,430.89,1
CAMP0025,PARTNER_BANK1,2025-03-16,28573,452,631.34,1
CAMP0025,PARTNER_BANK1,2025-03-17,24377,300,1532.05,1
CAMP0025,PARTNER_BANK1,2025-03-18,5117,100,542.89,1
CAMP0026,PARTNER_MALL,2025-01-29,12720,461,1381.49,1
CAMP0026,PARTNER_MALL,2025-01-30,5603,223,364.32,1
CAMP0026,PARTNER_MALL,2025-01-31,22762,272,463.79,1
CAMP0026,PARTNER_MALL,2025-02-01,26046,309,2410.25,1
CAMP0026,PARTNER_MALL,2025-02-02,7156,295,1136.18,1
CAMP0026,PARTNER_MALL,2025-02-03,18312,621,2122.65,1
CAMP0026,PARTNER_MALL,2025-02-04,23124,281,979.60,1
CAMP0026,PARTNER_MALL,2025-02-05,7792,136,682.05,1
CAMP0026,PARTNER_MALL,2025-02-06,19873,314,2457.61,1
CAMP0026,PARTNER_MALL,2025-02-07,20423,117,526.53,1
CAMP0026,PARTNER_MALL,2025-02-08,10164,199,871.92,1
CAMP0026,PARTNER_MALL,2025-02-09,4313,193,1266.63,1
CAMP0026,PARTNER_MALL,2025-02-10,25260,875,3762.83,1
CAMP0026,PARTNER_MALL,2025-02-11,28389,1354,6564.16,1
CAMP0026,PARTNER_MALL,2025-02-12,17883,739,4672.79,1
CAMP0026,PARTNER_MALL,2025-02-13,2725,39,205.10,1
CAMP0026,PARTNER_MALL,2025-02-14,25020,1203,2597.35,1
CAMP0026,PARTNER_MALL,2025-02-15,7452,210,647.96,1
CAMP0026,PARTNER_MALL,2025-02-16,26697,260,1619.88,1
CAMP0026,PARTNER_MALL,2025-02-17,1785,62,164.71,1
CAMP0026,PARTNER_MALL,2025-02-18,18267,737,3751.92,1
CAMP0026,PARTNER_MALL,2025-02-19,15504,500,3767.12,1
CAMP0026,PARTNER_MALL,2025-02-20,18775,413,1846.95,1
CAMP0026,PARTNER_MALL,2025-02-21,24765,444,3516.07,1
CAMP0026,PARTNER_MALL,2025-02-22,15902,446,2226.73,1
CAMP0026,PARTNER_MALL,2025-02-23,20057,927,4283.06,1
CAMP0026,PARTNER_MALL,2025-02-24,25711,699,2487.19,1
CAMP0026,PARTNER_MALL,2025-02-25,21006,1002,2342.05,1
CAMP0026,PARTNER_MALL,2025-02-26,2838,124,846.60,1
CAMP0026,PARTNER_MALL,2025-02-27,8413,153,438.92,1
CAMP0026,PARTNER_MALL,2025-02-28,23600,631,4030.78,1
CAMP0026,PARTNER_MALL,2025-03-01,5527,185,344.51,1
CAMP0026,PARTNER_MALL,2025-03-02,24492,657,4828.10,1
CAMP0026,PARTNER_MALL,2025-03-03,2317,80,445.11,1
CAMP0026,PARTNER_MALL,2025-03-04,11868,503,1105.70,1
CAMP0026,PARTNER_MALL,2025-03-05,2230,101,319.86,1
CAMP0026,PARTNER_MALL,2025-03-06,8394,118,490.89,1
CAMP0026,PARTNER_MALL,2025-03-07,22588,876,1217.35,1
CAMP0026,PARTNER_MALL,2025-03-08,25834,961,5694.30,1
CAMP0026,PARTNER_MALL,2025-03-09,26631,1119,6537.77,1
CAMP0026,PARTNER_MALL,2025-03-10,29713,1211,4499.95,1
CAMP0027,PARTNER_MALL,2025-01-07,12899,402,797.13,1
CAMP0027,PARTNER_MALL,2025-01-08,24095,1183,2281.35,1
CAMP0027,PARTNER_MALL,2025-01-09,21730,875,4020.55,1
CAMP0027,PARTNER_MALL,2025-01-10,27331,1077,3193.33,1
CAMP0027,PARTNER_MALL,2025-01-11,10632,508,3100.88,1
CAMP0027,PARTNER_MALL,2025-01-12,25320,1212,6719.57,1
CAMP0027,PARTNER_MALL,2025-01-13,19192,345,1278.60,1
CAMP0027,PARTNER_MALL,2025-01-14,8678,96,291.10,1
CAMP0027,PARTNER_MALL,2025-01-15,1256,37,277.36,1
CAMP0027,PARTNER_MALL,2025-01-16,18812,574,1565.09,1
CAMP0027,PARTNER_MALL,2025-01-17,5578,120,953.09,1
CAMP0027,PARTNER_MALL,2025-01-18,26769,876,2246.75,1
CAMP0027,PARTNER_MALL,2025-01-19,23407,562,3395.81,1
CAMP0027,PARTNER_MALL,2025-01-20,10865,181,415.35,1
CAMP0027,PARTNER_MALL,2025-01-21,24068,799,5011.07,1
CAMP0027,PARTNER_MALL,2025-01-22,12796,256,1875.67,1
CAMP0027,PARTNER_MALL,2025-01-23,5293,39,146.65,1
CAMP0027,PARTNER_MALL,2025-01-24,19112,537,4003.21,1
CAMP0027,PARTNER_MALL,2025-01-25,5060,103,397.48,1
CAMP0027,PARTNER_MALL,2025-01-26,14731,179,516.29,1
CAMP0027,PARTNER_MALL,2025-01-27,7719,314,618.01,1
CAMP0027,PARTNER_MALL,2025-01-28,9760,367,2904.69,1
CAMP0027,PARTNER_MALL,2025-01-29,24733,505,1088.67,1
CAMP0027,PARTNER_MALL,2025-01-30,7764,324,566.43,1
CAMP0027,PARTNER_MALL,2025-01-31,11670,327,1603.83,1
CAMP0027,PARTNER_MALL,2025-02-01,15730,488,593.86,1
CAMP0027,PARTNER_MALL,2025-02-02,1581,75,575.83,1
CAMP0027,PARTNER_MALL,2025-02-03,12086,481,1065.81,1
CAMP0027,PARTNER_MALL,2025-02-04,24754,1073,3789.18,1
CAMP0027,PARTNER_MALL,2025-02-05,22224,317,1193.11,1
CAMP0027,PARTNER_MALL,2025-02-06,10005,449,3459.32,1
CAMP0027,PARTNER_MALL,2025-02-07,21877,866,3337.56,1
CAMP0027,PARTNER_MALL,2025-02-08,20340,193,1108.71,1
CAMP0027,PARTNER_MALL,2025-02-09,3939,124,272.30,1
CAMP0027,PARTNER_MALL,2025-02-10,18008,347,429.50,1
CAMP0027,PARTNER_MALL,2025-02-11,17003,577,2586.13,1
CAMP0027,PARTNER_MALL,2025-02-12,22079,619,3719.34,1
CAMP0027,PARTNER_MALL,2025-02-13,1631,15,44.12,1
CAMP0027,PARTNER_MALL,2025-02-14,3302,151,601.62,1
CAMP0027,PARTNER_MALL,2025-02-15,23133,523,962.43,1
CAMP0027,PARTNER_MALL,2025-02-16,29641,725,1697.21,1
CAMP0027,PARTNER_MALL,2025-02-17,4763,232,1834.38,1
CAMP0027,PARTNER_MALL,2025-02-18,27910,648,2626.27,1
CAMP0027,PARTNER_MALL,2025-02-19,9767,106,716.96,1
CAMP0027,PARTNER_MALL,2025-02-20,1560,30,121.46,1
CAMP0027,PARTNER_MALL,2025-02-21,17498,668,3381.90,1
CAMP0027,PARTNER_MALL,2025-02-22,21969,1024,7398.10,1
CAMP0027,PARTNER_MALL,2025-02-23,8951,213,1204.58,1
CAMP0027,PARTNER_MALL,2025-02-24,27095,286,1364.93,1
CAMP0027,PARTNER_MALL,2025-02-25,17564,380,1504.42,1
CAMP0027,PARTNER_MALL,2025-02-26,26465,874,3930.23,1
CAMP0027,PARTNER_MALL,2025-02-27,14390,127,796.81,1
CAMP0027,PARTNER_MALL,2025-02-28,18295,523,2144.48,1
CAMP0027,PARTNER_MALL,2025-03-01,19953,647,2013.97,1
CAMP0027,PARTNER_MALL,2025-03-02,7052,165,577.59,1
CAMP0027,PARTNER_MALL,2025-03-03,25678,657,4088.83,1
CAMP0027,PARTNER_MALL,2025-03-04,6695,50,77.10,1
CAMP0027,PARTNER_MALL,2025-03-05,23458,300,2301.08,1
CAMP0027,PARTNER_MALL,2025-03-06,28030,590,703.58,1
CAMP0027,PARTNER_MALL,2025-03-07,26358,1093,1856.44,1
CAMP0027,PARTNER_MALL,2025-03-08,25592,799,6108.54,1
CAMP0027,PARTNER_MALL,2025-03-09,27771,1036,7575.87,1
CAMP0027,PARTNER_MALL,2025-03-10,3054,19,83.48,1
CAMP0027,PARTNER_MALL,2025-03-11,11575,559,2339.76,1
CAMP0027,PARTNER_MALL,2025-03-12,17931,306,909.05,1
CAMP0027,PARTNER_MALL,2025-03-13,26264,159,511.93,1
CAMP0027,PARTNER_MALL,2025-03-14,25468,529,2869.04,1
CAMP0027,PARTNER_MALL,2025-03-15,24105,861,1828.89,1
