loan_id,period_no,plan_id,pay_time,pay_amount,principal_paid,interest_paid,fee_paid,penalty_paid,pay_channel,is_test_data
LN20250215000002,4,\N,2025-06-13 10:18:00,441.09,344.23,96.86,0,0,MANUAL,1
LN20250225000001,1,\N,2025-03-27 09:27:00,1719.41,1526.79,192.62,0,0,AUTO,1
LN20250225000001,2,\N,2025-04-22 17:42:00,1719.41,1557.33,162.09,0,0,AUTO,1
LN20250225000001,3,\N,2025-05-24 15:42:00,1719.41,1588.47,130.94,0,0,AUTO,1
LN20250225000001,4,\N,2025-06-23 18:01:00,1719.41,1620.24,99.17,0,0,AUTO,1
LN20250409000001,1,\N,2025-05-09 11:27:00,91.68,76.68,15.00,0,0,MANUAL,1
LN20250409000001,2,\N,2025-06-08 20:43:00,91.68,77.83,13.85,0,0,MANUAL,1
LN20250526000003,1,\N,2025-06-24 16:56:00,376.30,263.47,112.83,0,0,AUTO,1
LN20250228000001,1,\N,2025-03-26 11:27:00,3774.86,3383.34,391.52,0,0,MANUAL,1
LN20250228000001,2,\N,2025-04-27 10:33:00,3774.86,3414.35,360.50,0,0,MANUAL,1
LN20250228000001,3,\N,2025-05-29 10:12:00,3774.86,3445.65,329.20,0,0,AUTO,1
LN20250228000001,4,\N,2025-06-23 16:40:00,3774.86,3477.24,297.62,0,0,MANUAL,1
LN20250221000002,1,\N,2025-03-18 13:24:00,723.05,423.05,300.00,0,0,AUTO,1
LN20250221000002,2,\N,2025-04-18 09:17:00,723.05,429.39,293.65,0,0,AUTO,1
LN20250221000002,3,\N,2025-05-17 14:26:00,723.05,435.83,287.21,0,0,AUTO,1
LN20250221000002,4,\N,2025-06-21 16:58:00,723.05,442.37,280.68,0,0,AUTO,1
LN20250203000002,1,\N,2025-02-28 12:20:00,720.69,447.37,273.32,0,0,AUTO,1
LN20250203000002,2,\N,2025-04-03 14:30:00,720.69,453.33,267.36,0,0,MANUAL,1
LN20250203000002,3,\N,2025-04-30 20:08:00,720.69,459.38,261.31,0,0,MANUAL,1
LN20250203000002,4,\N,2025-06-02 19:57:00,720.69,465.50,255.19,0,0,AUTO,1
LN20250213000002,1,\N,2025-03-12 16:38:00,3025.93,2567.59,458.33,0,0,AUTO,1
LN20250213000002,2,\N,2025-04-14 19:42:00,3025.93,2591.13,434.80,0,0,AUTO,1
LN20250213000002,3,\N,2025-05-12 13:36:00,3025.93,2614.88,411.05,0,0,AUTO,1
LN20250213000002,4,\N,2025-06-09 15:14:00,3025.93,2638.85,387.08,0,0,MANUAL,1
LN20250527000001,1,\N,2025-06-23 14:52:00,161.34,119.67,41.67,0,0,MANUAL,1
LN20250215000003,1,\N,2025-03-13 09:18:00,314.28,247.62,66.67,0,0,MANUAL,1
LN20250215000003,2,\N,2025-04-14 19:14:00,314.28,250.92,63.37,0,0,AUTO,1
LN20250215000003,3,\N,2025-05-16 17:28:00,314.28,254.26,60.02,0,0,MANUAL,1
LN20250215000003,4,\N,2025-06-15 16:26:00,314.28,257.65,56.63,0,0,MANUAL,1
LN20250321000001,1,\N,2025-04-20 16:25:00,169.05,85.35,83.70,0,0,AUTO,1
LN20250321000001,2,\N,2025-05-17 13:32:00,169.05,86.98,82.07,0,0,MANUAL,1
LN20250321000001,3,\N,2025-06-14 16:18:00,169.05,88.65,80.40,0,0,AUTO,1
LN20250501000001,1,\N,2025-05-26 16:55:00,935.94,752.61,183.33,0,0,AUTO,1
LN20250501000001,2,\N,2025-06-29 20:34:00,935.94,766.41,169.54,0,0,AUTO,1
LN20250328000002,1,\N,2025-04-24 12:53:00,657.29,473.95,183.33,0,0,AUTO,1
LN20250328000002,2,\N,2025-05-27 14:37:00,657.29,482.64,174.64,0,0,MANUAL,1
LN20250328000002,3,\N,2025-06-22 13:45:00,657.29,491.49,165.80,0,0,AUTO,1
LN20250306000001,1,\N,2025-04-04 15:53:00,7722.00,7096.99,625.02,0,0,AUTO,1
LN20250306000001,2,\N,2025-05-03 14:21:00,7722.00,7197.53,524.48,0,0,MANUAL,1
LN20250306000001,3,\N,2025-06-02 14:47:00,7722.00,7299.49,422.51,0,0,MANUAL,1
LN20250306000002,1,\N,2025-04-05 17:59:00,2769.54,2616.20,153.33,0,0,AUTO,1
LN20250306000002,2,\N,2025-05-05 13:02:00,2769.54,2666.35,103.19,0,0,AUTO,1
LN20250306000002,3,\N,2025-06-03 09:41:00,2769.54,2717.45,52.08,0,0,AUTO,1
LN20250212000002,1,\N,2025-03-13 20:20:00,3149.14,2974.79,174.35,0,0,MANUAL,1
LN20250212000002,2,\N,2025-04-13 15:33:00,3149.14,3031.81,117.33,0,0,AUTO,1
LN20250212000002,3,\N,2025-05-09 18:41:00,3149.14,3089.92,59.22,0,0,MANUAL,1
LN20250404000001,1,\N,2025-05-01 19:57:00,328.64,236.98,91.67,0,0,AUTO,1
LN20250404000001,2,\N,2025-05-31 09:14:00,328.64,241.32,87.32,0,0,AUTO,1
LN20250317000002,1,\N,2025-04-13 14:43:00,882.61,799.28,83.33,0,0,AUTO,1
LN20250317000002,2,\N,2025-05-12 15:27:00,882.61,812.60,70.01,0,0,AUTO,1
LN20250317000002,3,\N,2025-06-15 12:14:00,882.61,826.15,56.47,0,0,AUTO,1
LN20250302000001,1,\N,2025-03-27 20:50:00,70.31,43.65,26.67,0,0,MANUAL,1
LN20250302000001,2,\N,2025-05-01 11:00:00,70.31,44.23,26.08,0,0,MANUAL,1
LN20250302000001,3,\N,2025-05-26 13:16:00,70.31,44.82,25.49,0,0,AUTO,1
LN20250302000001,4,\N,2025-06-25 20:38:00,70.31,45.42,24.90,0,0,AUTO,1
LN20250422000001,1,\N,2025-05-21 19:24:00,178.02,158.86,19.17,0,0,AUTO,1
LN20250422000001,2,\N,2025-06-20 12:05:00,178.02,161.90,16.12,0,0,AUTO,1
LN20250409000002,1,\N,2025-05-09 14:37:00,1384.34,1297.68,86.67,0,0,MANUAL,1
LN20250409000002,2,\N,2025-06-04 20:16:00,1384.34,1311.73,72.61,0,0,AUTO,1
LN20250405000001,1,\N,2025-05-02 13:40:00,1392.27,1292.27,100.00,0,0,AUTO,1
LN20250405000001,2,\N,2025-06-02 20:33:00,1392.27,1308.42,83.85,0,0,AUTO,1
LN20250320000001,1,\N,2025-04-15 17:48:00,1054.71,654.71,400.00,0,0,AUTO,1
LN20250320000001,2,\N,2025-05-14 16:48:00,1054.71,663.44,391.27,0,0,MANUAL,1
LN20250320000001,3,\N,2025-06-18 20:04:00,1054.71,672.29,382.42,0,0,MANUAL,1
LN20250523000001,1,\N,2025-06-21 16:10:00,1912.52,1536.38,376.15,0,0,AUTO,1
LN20250528000001,1,\N,2025-06-25 13:24:00,48.96,35.63,13.33,0,0,AUTO,1
LN20250427000001,1,\N,2025-05-26 09:59:00,2479.46,2200.39,279.06,0,0,AUTO,1
LN20250427000001,2,\N,2025-06-26 16:16:00,2479.46,2222.40,257.06,0,0,AUTO,1
LN20250516000003,1,\N,2025-06-11 15:19:00,5091.95,4954.45,137.50,0,0,AUTO,1
LN20250324000001,1,\N,2025-04-20 19:07:00,1595.58,1238.66,356.93,0,0,AUTO,1
LN20250324000001,2,\N,2025-05-22 10:00:00,1595.58,1256.21,339.38,0,0,AUTO,1
LN20250324000001,3,\N,2025-06-19 17:20:00,1595.58,1274.00,321.58,0,0,AUTO,1
LN20250422000002,1,\N,2025-05-22 13:53:00,893.17,784.84,108.33,0,0,MANUAL,1
LN20250422000002,2,\N,2025-06-19 11:26:00,893.17,793.34,99.83,0,0,MANUAL,1
LN20250428000001,1,\N,2025-05-27 17:53:00,213.62,168.31,45.31,0,0,AUTO,1
LN20250428000001,2,\N,2025-06-25 20:05:00,213.62,170.55,43.07,0,0,AUTO,1
LN20250506000001,1,\N,2025-05-30 20:34:00,5095.84,5000.01,95.83,0,0,MANUAL,1
LN20250524000001,1,\N,2025-06-22 16:21:00,2350.15,1964.77,385.38,0,0,AUTO,1
LN20250204000002,1,\N,2025-03-03 18:41:00,3520.47,3203.81,316.67,0,0,AUTO,1
LN20250204000002,2,\N,2025-04-04 20:54:00,3520.47,3254.53,265.94,0,0,AUTO,1
LN20250204000002,3,\N,2025-05-02 12:28:00,3520.47,3306.06,214.41,0,0,AUTO,1
LN20250204000002,4,\N,2025-06-01 14:27:00,3520.47,3358.41,162.06,0,0,AUTO,1
LN20250218000003,1,\N,2025-03-15 18:36:00,371.64,204.97,166.67,0,0,MANUAL,1
LN20250218000003,2,\N,2025-04-17 14:13:00,371.64,208.39,163.25,0,0,AUTO,1
LN20250218000003,3,\N,2025-05-19 18:07:00,371.64,211.86,159.78,0,0,AUTO,1
LN20250218000003,4,\N,2025-06-15 09:39:00,371.64,215.39,156.25,0,0,MANUAL,1
LN20250118000002,1,\N,2025-02-14 09:34:00,978.67,716.17,262.50,0,0,MANUAL,1
LN20250118000002,2,\N,2025-03-18 16:13:00,978.67,728.71,249.97,0,0,AUTO,1
LN20250118000002,3,\N,2025-04-16 16:50:00,978.67,741.46,237.21,0,0,AUTO,1
LN20250118000002,4,\N,2025-05-15 20:42:00,978.67,754.43,224.24,0,0,AUTO,1
LN20250118000002,5,\N,2025-06-15 11:54:00,978.67,767.64,211.04,0,0,AUTO,1
LN20250317000003,1,\N,2025-04-12 19:05:00,780.52,621.50,159.02,0,0,MANUAL,1
LN20250317000003,2,\N,2025-05-13 19:43:00,780.52,633.41,147.11,0,0,MANUAL,1
LN20250317000003,3,\N,2025-06-14 09:42:00,780.52,645.55,134.97,0,0,MANUAL,1
LN20250214000003,1,\N,2025-03-11 12:52:00,20210.40,19664.65,545.75,0,0,MANUAL,1
LN20250214000003,2,\N,2025-04-12 16:28:00,20210.40,19844.91,365.49,0,0,AUTO,1
LN20250214000003,3,\N,2025-05-12 18:46:00,20210.40,20026.82,183.58,0,0,AUTO,1
LN20250213000003,1,\N,2025-03-11 11:50:00,399.39,279.39,120.00,0,0,AUTO,1
LN20250213000003,2,\N,2025-04-14 18:59:00,399.39,283.58,115.81,0,0,AUTO,1
LN20250213000003,3,\N,2025-05-31 11:54:00,407.38,287.84,111.56,0,7.99,COLLECTION,1
LN20250213000003,4,\N,2025-06-13 11:49:00,399.39,292.16,107.24,0,0,AUTO,1
LN20250218000004,1,\N,2025-03-20 18:26:00,1027.71,677.71,350.00,0,0,MANUAL,1
LN20250218000004,2,\N,2025-04-15 09:09:00,1027.71,689.57,338.14,0,0,MANUAL,1
LN20250218000004,3,\N,2025-05-19 09:49:00,1027.71,701.64,326.07,0,0,AUTO,1
LN20250218000004,4,\N,2025-06-13 17:33:00,1027.71,713.92,313.79,0,0,MANUAL,1
LN20250514000002,1,\N,2025-06-11 11:41:00,5133.92,4933.92,200.00,0,0,MANUAL,1
LN20250411000003,1,\N,2025-05-10 20:07:00,1836.73,1344.08,492.65,0,0,AUTO,1
LN20250411000003,2,\N,2025-06-08 11:57:00,1836.73,1367.61,469.13,0,0,AUTO,1
LN20250310000002,1,\N,2025-04-04 14:57:00,1694.52,1652.85,41.67,0,0,AUTO,1
LN20250310000002,2,\N,2025-05-06 09:52:00,1694.52,1666.63,27.89,0,0,MANUAL,1
LN20250310000002,3,\N,2025-06-05 17:58:00,1694.52,1680.52,14.00,0,0,AUTO,1
LN20250228000002,1,\N,2025-03-30 16:31:00,2965.55,2801.37,164.19,0,0,AUTO,1
LN20250228000002,2,\N,2025-04-29 18:57:00,2965.55,2855.06,110.49,0,0,MANUAL,1
LN20250228000002,3,\N,2025-05-28 19:48:00,2965.55,2909.78,55.77,0,0,AUTO,1
LN20250216000003,1,\N,2025-03-18 14:58:00,514.27,387.60,126.67,0,0,MANUAL,1
LN20250216000003,2,\N,2025-04-17 17:43:00,514.27,393.74,120.53,0,0,AUTO,1
LN20250216000003,3,\N,2025-05-17 11:21:00,514.27,399.97,114.30,0,0,MANUAL,1
LN20250216000003,4,\N,2025-06-16 14:57:00,514.27,406.31,107.96,0,0,MANUAL,1
LN20250328000003,1,\N,2025-04-23 12:18:00,67.39,45.72,21.67,0,0,MANUAL,1
LN20250328000003,2,\N,2025-05-26 16:31:00,67.39,46.22,21.17,0,0,MANUAL,1
LN20250328000003,3,\N,2025-06-25 09:57:00,67.39,46.72,20.67,0,0,MANUAL,1
LN20250405000002,1,\N,2025-05-04 14:17:00,17085.06,16460.06,625.00,0,0,MANUAL,1
LN20250405000002,2,\N,2025-06-02 10:41:00,17085.06,16665.81,419.25,0,0,MANUAL,1
LN20250401000001,1,\N,2025-04-28 17:58:00,1309.30,1174.09,135.22,0,0,MANUAL,1
LN20250401000001,2,\N,2025-05-30 19:41:00,1309.30,1195.61,113.69,0,0,AUTO,1
LN20250401000001,3,\N,2025-06-29 13:47:00,1309.30,1217.53,91.77,0,0,MANUAL,1
LN20250309000002,1,\N,2025-04-03 13:47:00,225.30,162.22,63.08,0,0,MANUAL,1
LN20250309000002,2,\N,2025-05-06 11:26:00,225.30,163.70,61.60,0,0,MANUAL,1
LN20250309000002,3,\N,2025-06-02 09:14:00,225.30,165.20,60.09,0,0,AUTO,1
LN20250526000004,1,\N,2025-06-24 14:53:00,2655.34,2392.84,262.50,0,0,MANUAL,1
LN20250529000002,1,\N,2025-06-28 13:39:00,3400.22,3300.22,100.00,0,0,AUTO,1
LN20250306000003,1,\N,2025-04-05 16:06:00,123.83,100.50,23.33,0,0,MANUAL,1
LN20250306000003,2,\N,2025-05-04 12:04:00,123.83,101.67,22.16,0,0,AUTO,1
LN20250306000003,3,\N,2025-05-30 17:56:00,123.83,102.86,20.97,0,0,AUTO,1
LN20250418000001,1,\N,2025-05-15 14:19:00,1074.04,628.41,445.63,0,0,AUTO,1
LN20250418000001,2,\N,2025-06-13 11:05:00,1074.04,637.84,436.20,0,0,AUTO,1
LN20250326000003,1,\N,2025-04-25 14:09:00,743.27,409.94,333.33,0,0,AUTO,1
LN20250326000003,2,\N,2025-05-23 15:05:00,743.27,416.77,326.50,0,0,AUTO,1
LN20250326000003,3,\N,2025-06-19 11:09:00,743.27,423.72,319.55,0,0,MANUAL,1
LN20250317000004,1,\N,2025-04-12 12:37:00,175.03,160.86,14.17,0,0,AUTO,1
LN20250317000004,2,\N,2025-05-16 15:08:00,175.03,163.14,11.89,0,0,MANUAL,1
LN20250317000004,3,\N,2025-06-12 14:10:00,175.03,165.45,9.58,0,0,AUTO,1
LN20250329000001,1,\N,2025-04-26 12:33:00,93.59,75.26,18.33,0,0,MANUAL,1
LN20250329000001,2,\N,2025-05-23 17:37:00,93.59,76.64,16.95,0,0,MANUAL,1
LN20250329000001,3,\N,2025-06-22 11:13:00,93.59,78.05,15.55,0,0,AUTO,1
LN20250304000006,1,\N,2025-03-31 10:33:00,185.27,151.94,33.33,0,0,AUTO,1
LN20250304000006,2,\N,2025-04-30 15:35:00,185.27,154.47,30.80,0,0,AUTO,1
LN20250304000006,3,\N,2025-05-30 14:53:00,185.27,157.04,28.23,0,0,MANUAL,1
LN20250309000003,1,\N,2025-04-08 16:50:00,2711.02,2012.11,698.91,0,0,MANUAL,1
LN20250309000003,2,\N,2025-05-05 19:25:00,2711.02,2037.26,673.76,0,0,AUTO,1
LN20250309000003,3,\N,2025-06-06 10:40:00,2711.02,2062.73,648.29,0,0,MANUAL,1
LN20250305000001,1,\N,2025-04-02 12:49:00,743.27,409.94,333.33,0,0,MANUAL,1
LN20250305000001,2,\N,2025-04-29 15:07:00,743.27,416.77,326.50,0,0,AUTO,1
LN20250305000001,3,\N,2025-06-01 20:53:00,743.27,423.72,319.55,0,0,AUTO,1
LN20250403000001,1,\N,2025-05-02 12:58:00,549.09,525.10,23.99,0,0,MANUAL,1
LN20250403000001,2,\N,2025-05-31 10:59:00,549.09,532.98,16.11,0,0,MANUAL,1
LN20250324000002,1,\N,2025-04-18 20:06:00,3428.22,3286.55,141.67,0,0,MANUAL,1
LN20250324000002,2,\N,2025-05-23 17:39:00,3428.22,3333.11,95.11,0,0,MANUAL,1
LN20250324000002,3,\N,2025-06-22 17:09:00,3428.22,3380.33,47.89,0,0,AUTO,1
LN20250323000002,1,\N,2025-04-17 14:03:00,893.17,784.84,108.33,0,0,MANUAL,1
LN20250323000002,2,\N,2025-05-17 12:44:00,893.17,793.34,99.83,0,0,AUTO,1
LN20250323000002,3,\N,2025-06-21 14:50:00,893.17,801.94,91.24,0,0,AUTO,1
LN20250418000002,1,\N,2025-05-14 17:03:00,341.70,329.20,12.50,0,0,MANUAL,1
LN20250418000002,2,\N,2025-06-13 13:38:00,341.70,333.32,8.38,0,0,MANUAL,1
LN20250411000004,1,\N,2025-05-11 14:54:00,1786.27,1515.71,270.56,0,0,AUTO,1
LN20250411000004,2,\N,2025-06-06 18:08:00,1786.27,1529.60,256.67,0,0,AUTO,1
LN20250328000004,1,\N,2025-04-23 09:03:00,1038.13,973.13,64.99,0,0,AUTO,1
LN20250328000004,2,\N,2025-05-27 14:54:00,1038.13,983.68,54.45,0,0,AUTO,1
LN20250328000004,3,\N,2025-06-21 09:42:00,1038.13,994.33,43.79,0,0,MANUAL,1
LN20250315000001,1,\N,2025-04-09 13:07:00,3659.41,3490.95,168.46,0,0,MANUAL,1
LN20250315000001,2,\N,2025-05-11 14:03:00,3659.41,3546.23,113.19,0,0,AUTO,1
LN20250315000001,3,\N,2025-06-08 13:13:00,3659.41,3602.38,57.04,0,0,MANUAL,1
LN20250223000004,1,\N,2025-03-22 17:10:00,8676.90,8093.57,583.33,0,0,AUTO,1
LN20250223000004,2,\N,2025-04-21 09:27:00,8676.90,8187.99,488.91,0,0,AUTO,1
LN20250223000004,3,\N,2025-05-23 14:07:00,8676.90,8283.52,393.38,0,0,MANUAL,1
LN20250223000004,4,\N,2025-06-18 14:05:00,8676.90,8380.16,296.74,0,0,AUTO,1
LN20250317000005,1,\N,2025-04-14 09:31:00,1251.69,825.41,426.28,0,0,MANUAL,1
LN20250317000005,2,\N,2025-05-16 20:03:00,1251.69,839.86,411.83,0,0,MANUAL,1
LN20250317000005,3,\N,2025-06-11 12:07:00,1251.69,854.55,397.14,0,0,MANUAL,1
LN20250207000002,1,\N,2025-03-08 13:14:00,254.10,157.98,96.12,0,0,MANUAL,1
LN20250207000002,2,\N,2025-04-07 16:13:00,254.10,161.14,92.96,0,0,MANUAL,1
LN20250207000002,3,\N,2025-05-08 15:50:00,254.10,164.36,89.74,0,0,AUTO,1
LN20250207000002,4,\N,2025-06-04 12:58:00,254.10,167.65,86.45,0,0,AUTO,1
LN20250225000002,1,\N,2025-03-26 17:52:00,7615.11,7264.55,350.56,0,0,AUTO,1
LN20250225000002,2,\N,2025-04-26 11:29:00,7615.11,7379.57,235.54,0,0,MANUAL,1
LN20250225000002,3,\N,2025-06-17 15:28:00,7767.41,7496.42,118.69,0,152.30,COLLECTION,1
LN20250327000003,1,\N,2025-04-24 11:10:00,179.57,156.24,23.33,0,0,AUTO,1
LN20250327000003,2,\N,2025-05-21 09:42:00,179.57,158.06,21.51,0,0,AUTO,1
LN20250327000003,3,\N,2025-06-22 13:19:00,179.57,159.91,19.67,0,0,AUTO,1
LN20250325000001,1,\N,2025-04-22 14:51:00,9077.96,8681.41,396.55,0,0,AUTO,1
LN20250325000001,2,\N,2025-05-24 10:32:00,9077.96,8811.63,266.33,0,0,AUTO,1
LN20250325000001,3,\N,2025-06-20 14:29:00,9077.96,8943.81,134.16,0,0,AUTO,1
LN20250224000003,1,\N,2025-03-26 18:24:00,2610.51,2423.01,187.50,0,0,AUTO,1
LN20250224000003,2,\N,2025-04-16 18:51:00,12734.20,12576.99,157.21,0,0,MANUAL,1
LN20250220000001,1,\N,2025-03-19 20:07:00,872.65,805.98,66.67,0,0,AUTO,1
LN20250220000001,2,\N,2025-04-21 15:56:00,872.65,816.73,55.92,0,0,AUTO,1
LN20250220000001,3,\N,2025-05-16 14:40:00,872.65,827.62,45.03,0,0,MANUAL,1
LN20250220000001,4,\N,2025-06-18 10:44:00,872.65,838.66,34.00,0,0,MANUAL,1
LN20250222000002,1,\N,2025-03-24 14:23:00,304.91,254.91,50.00,0,0,MANUAL,1
LN20250222000002,2,\N,2025-04-23 12:43:00,304.91,257.46,47.45,0,0,MANUAL,1
LN20250222000002,3,\N,2025-05-23 19:23:00,304.91,260.03,44.88,0,0,AUTO,1
LN20250222000002,4,\N,2025-06-22 13:53:00,304.91,262.63,42.28,0,0,MANUAL,1
LN20250327000004,1,\N,2025-04-21 17:10:00,1916.26,1423.12,493.15,0,0,MANUAL,1
LN20250327000004,2,\N,2025-05-26 16:19:00,1916.26,1446.83,469.43,0,0,MANUAL,1
LN20250327000004,3,\N,2025-06-22 13:27:00,1916.26,1470.95,445.31,0,0,AUTO,1
LN20250215000004,1,\N,2025-03-17 10:02:00,527.36,327.36,200.00,0,0,MANUAL,1
LN20250215000004,2,\N,2025-04-11 13:00:00,527.36,331.72,195.64,0,0,AUTO,1
LN20250215000004,3,\N,2025-05-11 20:10:00,527.36,336.14,191.21,0,0,MANUAL,1
LN20250215000004,4,\N,2025-06-10 19:22:00,527.36,340.63,186.73,0,0,AUTO,1
LN20250309000004,1,\N,2025-04-08 15:29:00,18.64,11.23,7.41,0,0,MANUAL,1
LN20250309000004,2,\N,2025-05-03 16:19:00,18.64,11.39,7.25,0,0,AUTO,1
LN20250309000004,3,\N,2025-06-04 18:24:00,18.64,11.55,7.09,0,0,AUTO,1
LN20250328000005,1,\N,2025-04-22 18:05:00,6856.44,6573.11,283.33,0,0,MANUAL,1
LN20250328000005,2,\N,2025-05-27 17:15:00,6856.44,6666.23,190.21,0,0,AUTO,1
LN20250328000005,3,\N,2025-06-26 16:00:00,6856.44,6760.67,95.78,0,0,AUTO,1
LN20250205000001,1,\N,2025-03-07 15:38:00,429.91,294.87,135.03,0,0,AUTO,1
LN20250205000001,2,\N,2025-04-04 15:15:00,429.91,299.54,130.37,0,0,AUTO,1
LN20250205000001,3,\N,2025-05-04 09:35:00,429.91,304.29,125.62,0,0,AUTO,1
LN20250205000001,4,\N,2025-06-03 13:59:00,429.91,309.10,120.80,0,0,AUTO,1
LN20250506000002,1,\N,2025-06-05 13:48:00,4709.32,4306.87,402.45,0,0,MANUAL,1
LN20250520000001,1,\N,2025-06-14 10:54:00,916.80,766.80,150.00,0,0,MANUAL,1
LN20250412000002,1,\N,2025-05-08 15:25:00,129.53,96.19,33.33,0,0,MANUAL,1
LN20250412000002,2,\N,2025-06-10 14:10:00,129.53,97.80,31.73,0,0,MANUAL,1
LN20250419000001,1,\N,2025-05-15 18:33:00,156.38,81.31,75.07,0,0,AUTO,1
LN20250419000001,2,\N,2025-06-18 13:41:00,156.38,82.80,73.58,0,0,MANUAL,1
LN20250407000002,1,\N,2025-05-04 17:16:00,719.13,572.62,146.51,0,0,MANUAL,1
LN20250407000002,2,\N,2025-06-03 16:11:00,719.13,583.60,135.54,0,0,MANUAL,1
LN20250329000002,1,\N,2025-04-28 13:52:00,3322.57,3130.93,191.64,0,0,MANUAL,1
LN20250329000002,2,\N,2025-05-23 19:35:00,3322.57,3193.55,129.02,0,0,AUTO,1
LN20250329000002,3,\N,2025-06-22 12:54:00,3322.57,3257.42,65.15,0,0,MANUAL,1
LN20250322000002,1,\N,2025-04-21 09:57:00,10267.84,9867.84,400.00,0,0,MANUAL,1
LN20250322000002,2,\N,2025-05-18 16:46:00,10267.84,9999.42,268.43,0,0,AUTO,1
LN20250322000002,3,\N,2025-06-16 19:05:00,10267.84,10132.74,135.10,0,0,MANUAL,1
LN20250310000003,1,\N,2025-04-08 09:02:00,733.12,416.45,316.67,0,0,AUTO,1
LN20250310000003,2,\N,2025-05-09 11:24:00,733.12,423.05,310.07,0,0,AUTO,1
LN20250310000003,3,\N,2025-06-08 17:21:00,733.12,429.75,303.37,0,0,MANUAL,1
LN20250313000002,1,\N,2025-04-08 12:32:00,19149.67,18403.67,746.01,0,0,AUTO,1
LN20250313000002,2,\N,2025-05-10 14:48:00,19149.67,18649.05,500.62,0,0,MANUAL,1
LN20250313000002,3,\N,2025-06-10 15:49:00,19149.67,18897.70,251.97,0,0,AUTO,1
LN20250201000002,1,\N,2025-03-03 14:41:00,735.64,382.49,353.14,0,0,MANUAL,1
LN20250201000002,2,\N,2025-03-29 12:25:00,735.64,389.51,346.13,0,0,MANUAL,1
LN20250201000002,3,\N,2025-04-27 10:59:00,735.64,396.65,338.99,0,0,AUTO,1
LN20250201000002,4,\N,2025-06-01 12:07:00,735.64,403.92,331.72,0,0,AUTO,1
LN20250301000002,1,\N,2025-03-31 20:32:00,2207.70,1828.40,379.30,0,0,AUTO,1
LN20250301000002,2,\N,2025-04-27 10:04:00,2207.70,1857.35,350.35,0,0,MANUAL,1
LN20250301000002,3,\N,2025-05-29 11:00:00,2207.70,1886.76,320.95,0,0,AUTO,1
LN20250301000002,4,\N,2025-06-29 14:26:00,2207.70,1916.63,291.07,0,0,AUTO,1
LN20250212000003,1,\N,2025-03-10 14:58:00,1656.14,1331.73,324.41,0,0,AUTO,1
LN20250212000003,2,\N,2025-04-08 17:28:00,1656.14,1356.15,299.99,0,0,MANUAL,1
LN20250212000003,3,\N,2025-05-08 20:16:00,1656.14,1381.01,275.13,0,0,MANUAL,1
LN20250212000003,4,\N,2025-06-09 14:39:00,1656.14,1406.33,249.81,0,0,AUTO,1
LN20250207000003,1,\N,2025-03-05 09:21:00,1286.88,1200.37,86.51,0,0,AUTO,1
LN20250207000003,2,\N,2025-04-06 16:43:00,1286.88,1214.37,72.51,0,0,MANUAL,1
LN20250207000003,3,\N,2025-05-07 14:50:00,1286.88,1228.54,58.34,0,0,AUTO,1
LN20250207000003,4,\N,2025-06-07 12:40:00,1286.88,1242.87,44.01,0,0,MANUAL,1
LN20250324000003,1,\N,2025-04-18 16:52:00,5161.64,4886.64,275.00,0,0,AUTO,1
LN20250324000003,2,\N,2025-05-23 20:53:00,5161.64,4931.43,230.21,0,0,MANUAL,1
LN20250324000003,3,\N,2025-06-19 15:45:00,5161.64,4976.64,185.00,0,0,AUTO,1
LN20250503000002,1,\N,2025-05-28 09:44:00,4697.15,4253.66,443.49,0,0,MANUAL,1
LN20250302000002,1,\N,2025-03-27 20:38:00,1795.74,1562.41,233.33,0,0,MANUAL,1
LN20250302000002,2,\N,2025-04-28 17:44:00,1795.74,1580.64,215.11,0,0,MANUAL,1
LN20250302000002,3,\N,2025-05-27 19:56:00,1795.74,1599.08,196.66,0,0,MANUAL,1
LN20250302000002,4,\N,2025-06-29 12:44:00,1795.74,1617.73,178.01,0,0,AUTO,1
LN20250312000002,1,\N,2025-04-11 19:50:00,890.12,794.29,95.83,0,0,MANUAL,1
LN20250312000002,2,\N,2025-05-09 10:57:00,890.12,809.51,80.61,0,0,AUTO,1
LN20250312000002,3,\N,2025-06-07 11:31:00,890.12,825.03,65.09,0,0,AUTO,1
LN20250222000003,1,\N,2025-03-22 12:39:00,497.30,348.19,149.11,0,0,MANUAL,1
LN20250222000003,2,\N,2025-04-20 13:10:00,497.30,355.16,142.15,0,0,MANUAL,1
LN20250222000003,3,\N,2025-05-18 09:22:00,497.30,362.26,135.05,0,0,MANUAL,1
LN20250222000003,4,\N,2025-06-19 11:04:00,497.30,369.50,127.80,0,0,AUTO,1
LN20250303000001,1,\N,2025-03-29 11:35:00,683.40,658.40,25.00,0,0,AUTO,1
LN20250303000001,2,\N,2025-04-28 15:59:00,683.40,666.63,16.77,0,0,AUTO,1
LN20250303000001,3,\N,2025-05-30 13:08:00,683.40,674.97,8.44,0,0,MANUAL,1
LN20250219000001,1,\N,2025-03-17 16:43:00,741.08,607.74,133.33,0,0,MANUAL,1
LN20250219000001,2,\N,2025-04-20 10:14:00,741.08,617.87,123.20,0,0,AUTO,1
LN20250219000001,3,\N,2025-05-17 14:36:00,741.08,628.17,112.91,0,0,MANUAL,1
