loan_id,from_status,to_status,remark,changed_at,is_test_data
LN20250525000005,\N,NORMAL,放款成功,2025-05-25 20:07:53,1
LN20250530000003,\N,NORMAL,放款成功,2025-05-30 21:22:15,1
LN20250604000004,\N,NORMAL,放款成功,2025-06-04 20:58:24,1
LN20250518000001,\N,NORMAL,放款成功,2025-05-18 21:20:16,1
LN20250319000001,\N,NORMAL,放款成功,2025-03-19 12:12:24,1
LN20250225000003,\N,NORMAL,放款成功,2025-02-25 13:48:49,1
LN20250206000001,\N,NORMAL,放款成功,2025-02-06 21:13:11,1
LN20250129000003,\N,NORMAL,放款成功,2025-01-29 13:37:11,1
LN20250219000003,\N,NORMAL,放款成功,2025-02-19 13:54:06,1
LN20250310000006,\N,NORMAL,放款成功,2025-03-10 11:57:50,1
LN20250303000004,\N,NORMAL,放款成功,2025-03-03 13:31:13,1
LN20250216000005,\N,NORMAL,放款成功,2025-02-16 21:06:50,1
LN20250527000002,\N,NORMAL,放款成功,2025-05-27 11:58:40,1
LN20250613000002,\N,NORMAL,放款成功,2025-06-13 12:00:14,1
LN20250607000001,\N,NORMAL,放款成功,2025-06-07 17:06:53,1
LN20250619000003,\N,NORMAL,放款成功,2025-06-19 10:05:18,1
LN20250128000003,\N,NORMAL,放款成功,2025-01-28 13:25:49,1
LN20250312000005,\N,NORMAL,放款成功,2025-03-12 17:35:45,1
LN20250224000006,\N,NORMAL,放款成功,2025-02-24 23:41:59,1
LN20250323000006,\N,NORMAL,放款成功,2025-03-23 21:47:41,1
LN20250624000005,\N,NORMAL,放款成功,2025-06-24 20:55:31,1
LN20250325000002,\N,NORMAL,放款成功,2025-03-25 21:32:07,1
LN20250306000006,\N,NORMAL,放款成功,2025-03-06 15:37:46,1
LN20250304000007,\N,NORMAL,放款成功,2025-03-04 13:46:31,1
LN20250303000005,\N,NORMAL,放款成功,2025-03-03 13:21:56,1
LN20250421000002,\N,NORMAL,放款成功,2025-04-21 12:44:01,1
LN20250620000003,\N,NORMAL,放款成功,2025-06-20 14:40:03,1
LN20250614000003,\N,NORMAL,放款成功,2025-06-14 12:44:21,1
LN20250512000003,\N,NORMAL,放款成功,2025-05-12 01:50:35,1
LN20250415000001,\N,NORMAL,放款成功,2025-04-15 13:29:59,1
LN20250430000002,\N,NORMAL,放款成功,2025-04-30 20:06:48,1
LN20250507000002,\N,NORMAL,放款成功,2025-05-07 12:02:23,1
LN20250510000002,\N,NORMAL,放款成功,2025-05-10 20:31:39,1
LN20250528000002,\N,NORMAL,放款成功,2025-05-28 21:45:39,1
LN20250509000001,\N,NORMAL,放款成功,2025-05-09 14:08:13,1
LN20250607000002,\N,NORMAL,放款成功,2025-06-07 22:06:52,1
LN20250220000005,\N,NORMAL,放款成功,2025-02-20 22:08:19,1
LN20250309000006,\N,NORMAL,放款成功,2025-03-09 18:37:14,1
LN20250309000007,\N,NORMAL,放款成功,2025-03-09 09:29:02,1
LN20250301000005,\N,NORMAL,放款成功,2025-03-01 00:17:05,1
LN20250415000002,\N,NORMAL,放款成功,2025-04-15 12:00:02,1
LN20250319000002,\N,NORMAL,放款成功,2025-03-19 20:11:36,1
LN20250218000008,\N,NORMAL,放款成功,2025-02-18 13:54:38,1
LN20250531000004,\N,NORMAL,放款成功,2025-05-31 11:31:34,1
LN20250222000006,\N,NORMAL,放款成功,2025-02-22 19:37:01,1
LN20250624000006,\N,NORMAL,放款成功,2025-06-24 20:20:20,1
LN20250614000004,\N,NORMAL,放款成功,2025-06-14 10:53:55,1
LN20250306000007,\N,NORMAL,放款成功,2025-03-06 20:14:23,1
LN20250211000003,\N,NORMAL,放款成功,2025-02-11 18:16:19,1
LN20250213000004,\N,NORMAL,放款成功,2025-02-13 22:06:38,1
LN20250302000003,\N,NORMAL,放款成功,2025-03-02 13:04:08,1
LN20250321000004,\N,NORMAL,放款成功,2025-03-21 12:19:14,1
LN20250307000003,\N,NORMAL,放款成功,2025-03-07 08:41:27,1
LN20250216000006,\N,NORMAL,放款成功,2025-02-16 14:51:50,1
LN20250620000004,\N,NORMAL,放款成功,2025-06-20 20:54:15,1
LN20250503000004,\N,NORMAL,放款成功,2025-05-03 12:55:34,1
LN20250516000004,\N,NORMAL,放款成功,2025-05-16 21:24:25,1
LN20250529000004,\N,NORMAL,放款成功,2025-05-29 11:28:34,1
LN20250526000007,\N,NORMAL,放款成功,2025-05-26 19:32:24,1
LN20250520000002,\N,NORMAL,放款成功,2025-05-20 21:29:32,1
LN20250604000005,\N,NORMAL,放款成功,2025-06-04 21:59:38,1
LN20250223000008,\N,NORMAL,放款成功,2025-02-23 16:12:27,1
LN20250214000004,\N,NORMAL,放款成功,2025-02-14 20:21:06,1
LN20250410000001,\N,NORMAL,放款成功,2025-04-10 13:20:55,1
LN20250330000001,\N,NORMAL,放款成功,2025-03-30 13:46:40,1
LN20250409000005,\N,NORMAL,放款成功,2025-04-09 20:06:27,1
LN20250314000002,\N,NORMAL,放款成功,2025-03-14 19:28:24,1
LN20250529000005,\N,NORMAL,放款成功,2025-05-29 20:06:08,1
LN20250403000003,\N,NORMAL,放款成功,2025-04-03 13:11:22,1
LN20250402000003,\N,NORMAL,放款成功,2025-04-02 20:10:17,1
LN20250304000008,\N,NORMAL,放款成功,2025-03-04 09:12:37,1
LN20250422000005,\N,NORMAL,放款成功,2025-04-22 17:32:46,1
LN20250308000002,\N,NORMAL,放款成功,2025-03-08 10:12:23,1
LN20250408000002,\N,NORMAL,放款成功,2025-04-08 12:22:17,1
LN20250515000003,\N,NORMAL,放款成功,2025-05-15 10:19:08,1
LN20250403000004,\N,NORMAL,放款成功,2025-04-03 20:28:54,1
LN20250402000004,\N,NORMAL,放款成功,2025-04-02 13:36:05,1
LN20250424000003,\N,NORMAL,放款成功,2025-04-24 21:41:58,1
LN20250430000003,\N,NORMAL,放款成功,2025-04-30 20:57:00,1
LN20250621000006,\N,NORMAL,放款成功,2025-06-21 13:21:39,1
LN20250219000004,\N,NORMAL,放款成功,2025-02-19 22:34:21,1
LN20250503000005,\N,NORMAL,放款成功,2025-05-03 08:36:40,1
LN20250512000004,\N,NORMAL,放款成功,2025-05-12 18:48:46,1
LN20250402000005,\N,NORMAL,放款成功,2025-04-02 20:46:12,1
LN20250223000009,\N,NORMAL,放款成功,2025-02-23 21:16:03,1
LN20250402000006,\N,NORMAL,放款成功,2025-04-02 01:26:20,1
LN20250619000004,\N,NORMAL,放款成功,2025-06-19 13:33:46,1
LN20250523000002,\N,NORMAL,放款成功,2025-05-23 21:36:45,1
LN20250617000005,\N,NORMAL,放款成功,2025-06-17 21:26:15,1
LN20250222000007,\N,NORMAL,放款成功,2025-02-22 13:57:47,1
LN20250323000007,\N,NORMAL,放款成功,2025-03-23 15:04:56,1
LN20250214000005,\N,NORMAL,放款成功,2025-02-14 09:24:40,1
LN20250310000007,\N,NORMAL,放款成功,2025-03-10 20:03:16,1
LN20250212000004,\N,NORMAL,放款成功,2025-02-12 11:54:51,1
LN20250326000005,\N,NORMAL,放款成功,2025-03-26 11:30:00,1
LN20250218000009,\N,NORMAL,放款成功,2025-02-18 22:08:36,1
LN20250307000004,\N,NORMAL,放款成功,2025-03-07 01:51:25,1
LN20250326000006,\N,NORMAL,放款成功,2025-03-26 16:16:14,1
LN20250130000004,\N,NORMAL,放款成功,2025-01-30 13:49:35,1
LN20250218000010,\N,NORMAL,放款成功,2025-02-18 23:35:47,1
LN20250407000004,\N,NORMAL,放款成功,2025-04-07 22:14:13,1
LN20250405000003,\N,NORMAL,放款成功,2025-04-05 20:03:32,1
LN20250322000003,\N,NORMAL,放款成功,2025-03-22 20:03:51,1
LN20250323000008,\N,NORMAL,放款成功,2025-03-23 12:49:41,1
LN20250308000003,\N,NORMAL,放款成功,2025-03-08 20:11:08,1
LN20250319000003,\N,NORMAL,放款成功,2025-03-19 02:08:29,1
LN20250212000005,\N,NORMAL,放款成功,2025-02-12 06:32:24,1
LN20250213000005,\N,NORMAL,放款成功,2025-02-13 21:03:45,1
LN20250325000003,\N,NORMAL,放款成功,2025-03-25 19:13:53,1
LN20250301000006,\N,NORMAL,放款成功,2025-03-01 13:56:56,1
LN20250321000005,\N,NORMAL,放款成功,2025-03-21 15:06:50,1
LN20250304000009,\N,NORMAL,放款成功,2025-03-04 18:50:17,1
LN20250526000008,\N,NORMAL,放款成功,2025-05-26 22:51:10,1
LN20250406000002,\N,NORMAL,放款成功,2025-04-06 12:06:42,1
LN20250310000008,\N,NORMAL,放款成功,2025-03-10 13:14:28,1
LN20250220000006,\N,NORMAL,放款成功,2025-02-20 12:20:47,1
LN20250214000006,\N,NORMAL,放款成功,2025-02-14 13:24:34,1
LN20250325000004,\N,NORMAL,放款成功,2025-03-25 22:45:34,1
LN20250212000006,\N,NORMAL,放款成功,2025-02-12 20:50:12,1
LN20250611000001,\N,NORMAL,放款成功,2025-06-11 22:01:08,1
LN20250612000006,\N,NORMAL,放款成功,2025-06-12 21:10:44,1
LN20250204000004,\N,NORMAL,放款成功,2025-02-04 08:42:17,1
LN20250222000008,\N,NORMAL,放款成功,2025-02-22 12:23:28,1
LN20250407000005,\N,NORMAL,放款成功,2025-04-07 17:15:10,1
LN20250429000002,\N,NORMAL,放款成功,2025-04-29 21:04:31,1
LN20250511000004,\N,NORMAL,放款成功,2025-05-11 13:27:43,1
LN20250223000010,\N,NORMAL,放款成功,2025-02-23 16:25:30,1
LN20250112000001,\N,NORMAL,放款成功,2025-01-12 13:48:35,1
LN20250211000004,\N,NORMAL,放款成功,2025-02-11 14:12:56,1
LN20250424000004,\N,NORMAL,放款成功,2025-04-24 12:47:04,1
LN20250215000008,\N,NORMAL,放款成功,2025-02-15 16:33:08,1
LN20250314000003,\N,NORMAL,放款成功,2025-03-14 20:28:31,1
LN20250213000006,\N,NORMAL,放款成功,2025-02-13 14:49:33,1
LN20250321000006,\N,NORMAL,放款成功,2025-03-21 13:52:38,1
LN20250527000003,\N,NORMAL,放款成功,2025-05-27 12:51:20,1
LN20250518000002,\N,NORMAL,放款成功,2025-05-18 12:25:26,1
LN20250331000002,\N,NORMAL,放款成功,2025-03-31 16:13:08,1
LN20250416000001,\N,NORMAL,放款成功,2025-04-16 10:29:57,1
LN20250508000003,\N,NORMAL,放款成功,2025-05-08 21:22:31,1
LN20250327000005,\N,NORMAL,放款成功,2025-03-27 15:24:54,1
LN20250227000006,\N,NORMAL,放款成功,2025-02-27 18:35:15,1
LN20250214000007,\N,NORMAL,放款成功,2025-02-14 21:07:06,1
LN20250305000002,\N,NORMAL,放款成功,2025-03-05 22:43:39,1
LN20250330000002,\N,NORMAL,放款成功,2025-03-30 21:43:26,1
LN20250530000004,\N,NORMAL,放款成功,2025-05-30 21:35:41,1
LN20250522000002,\N,NORMAL,放款成功,2025-05-22 22:59:38,1
LN20250613000003,\N,NORMAL,放款成功,2025-06-13 22:22:53,1
LN20250417000003,\N,NORMAL,放款成功,2025-04-17 20:45:15,1
LN20250616000001,\N,NORMAL,放款成功,2025-06-16 19:40:12,1
LN20250620000005,\N,NORMAL,放款成功,2025-06-20 12:10:42,1
LN20250328000006,\N,NORMAL,放款成功,2025-03-28 23:13:46,1
LN20250309000008,\N,NORMAL,放款成功,2025-03-09 08:17:14,1
LN20250406000003,\N,NORMAL,放款成功,2025-04-06 00:41:35,1
LN20250315000002,\N,NORMAL,放款成功,2025-03-15 13:04:45,1
LN20250419000002,\N,NORMAL,放款成功,2025-04-19 12:38:57,1
LN20250417000004,\N,NORMAL,放款成功,2025-04-17 18:51:45,1
LN20250422000006,\N,NORMAL,放款成功,2025-04-22 21:42:02,1
LN20250331000003,\N,NORMAL,放款成功,2025-03-31 13:44:05,1
LN20250508000004,\N,NORMAL,放款成功,2025-05-08 22:31:58,1
LN20250419000003,\N,NORMAL,放款成功,2025-04-19 10:51:48,1
LN20250607000003,\N,NORMAL,放款成功,2025-06-07 07:33:35,1
LN20250613000004,\N,NORMAL,放款成功,2025-06-13 01:08:45,1
LN20250618000003,\N,NORMAL,放款成功,2025-06-18 13:36:17,1
LN20250214000008,\N,NORMAL,放款成功,2025-02-14 20:18:38,1
LN20250205000002,\N,NORMAL,放款成功,2025-02-05 13:09:04,1
LN20250213000007,\N,NORMAL,放款成功,2025-02-13 12:12:02,1
LN20250302000004,\N,NORMAL,放款成功,2025-03-02 10:25:20,1
LN20250221000004,\N,NORMAL,放款成功,2025-02-21 21:22:15,1
LN20250508000005,\N,NORMAL,放款成功,2025-05-08 20:55:07,1
LN20250520000003,\N,NORMAL,放款成功,2025-05-20 10:28:42,1
LN20250417000005,\N,NORMAL,放款成功,2025-04-17 19:53:28,1
LN20250412000003,\N,NORMAL,放款成功,2025-04-12 09:59:46,1
LN20250416000002,\N,NORMAL,放款成功,2025-04-16 12:37:42,1
LN20250427000002,\N,NORMAL,放款成功,2025-04-27 12:08:14,1
LN20250406000004,\N,NORMAL,放款成功,2025-04-06 09:42:52,1
LN20250318000004,\N,NORMAL,放款成功,2025-03-18 22:41:04,1
LN20250504000004,\N,NORMAL,放款成功,2025-05-04 14:59:08,1
LN20250510000003,\N,NORMAL,放款成功,2025-05-10 15:27:07,1
LN20250312000006,\N,NORMAL,放款成功,2025-03-12 22:05:15,1
LN20250610000003,\N,NORMAL,放款成功,2025-06-10 20:03:39,1
LN20250314000004,\N,NORMAL,放款成功,2025-03-14 09:27:34,1
LN20250404000002,\N,NORMAL,放款成功,2025-04-04 20:07:10,1
LN20250611000002,\N,NORMAL,放款成功,2025-06-11 21:31:01,1
LN20250601000004,\N,NORMAL,放款成功,2025-06-01 07:05:59,1
LN20250620000006,\N,NORMAL,放款成功,2025-06-20 17:37:06,1
LN20250521000003,\N,NORMAL,放款成功,2025-05-21 12:25:09,1
LN20250607000004,\N,NORMAL,放款成功,2025-06-07 14:51:20,1
LN20250612000007,\N,NORMAL,放款成功,2025-06-12 13:34:15,1
LN20250210000004,\N,NORMAL,放款成功,2025-02-10 16:21:35,1
LN20250308000004,\N,NORMAL,放款成功,2025-03-08 17:11:15,1
LN20250212000007,\N,NORMAL,放款成功,2025-02-12 22:24:06,1
LN20250205000003,\N,NORMAL,放款成功,2025-02-05 20:30:46,1
LN20250217000003,\N,NORMAL,放款成功,2025-02-17 09:39:57,1
LN20250130000005,\N,NORMAL,放款成功,2025-01-30 21:49:47,1
LN20250128000004,\N,NORMAL,放款成功,2025-01-28 13:46:53,1
LN20250327000006,\N,NORMAL,放款成功,2025-03-27 16:48:53,1
LN20250223000011,\N,NORMAL,放款成功,2025-02-23 10:28:21,1
LN20250215000009,\N,NORMAL,放款成功,2025-02-15 22:47:25,1
LN20250626000002,\N,NORMAL,放款成功,2025-06-26 06:37:36,1
LN20250623000001,\N,NORMAL,放款成功,2025-06-23 12:47:04,1
LN20250227000007,\N,NORMAL,放款成功,2025-02-27 13:24:34,1
LN20250517000006,\N,NORMAL,放款成功,2025-05-17 12:16:38,1
LN20250511000005,\N,NORMAL,放款成功,2025-05-11 20:15:37,1
LN20250513000004,\N,NORMAL,放款成功,2025-05-13 20:19:33,1
LN20250427000003,\N,NORMAL,放款成功,2025-04-27 08:05:17,1
LN20250610000004,\N,NORMAL,放款成功,2025-06-10 11:18:29,1
LN20250517000007,\N,NORMAL,放款成功,2025-05-17 22:46:52,1
LN20250315000003,\N,NORMAL,放款成功,2025-03-15 12:23:17,1
LN20250617000006,\N,NORMAL,放款成功,2025-06-17 11:05:18,1
LN20250623000002,\N,NORMAL,放款成功,2025-06-23 22:36:48,1
LN20250620000007,\N,NORMAL,放款成功,2025-06-20 00:31:48,1
LN20250227000008,\N,NORMAL,放款成功,2025-02-27 13:22:24,1
LN20250331000004,\N,NORMAL,放款成功,2025-03-31 22:39:09,1
LN20250405000004,\N,NORMAL,放款成功,2025-04-05 06:57:06,1
LN20250326000007,\N,NORMAL,放款成功,2025-03-26 21:11:36,1
LN20250310000009,\N,NORMAL,放款成功,2025-03-10 13:51:26,1
LN20250404000003,\N,NORMAL,放款成功,2025-04-04 11:23:25,1
LN20250402000007,\N,NORMAL,放款成功,2025-04-02 13:26:27,1
LN20250502000001,\N,NORMAL,放款成功,2025-05-02 13:27:34,1
LN20250405000005,\N,NORMAL,放款成功,2025-04-05 20:42:19,1
LN20250523000003,\N,NORMAL,放款成功,2025-05-23 22:55:43,1
LN20250611000003,\N,NORMAL,放款成功,2025-06-11 20:34:08,1
LN20250620000008,\N,NORMAL,放款成功,2025-06-20 15:44:08,1
LN20250224000007,\N,NORMAL,放款成功,2025-02-24 13:00:55,1
LN20250304000010,\N,NORMAL,放款成功,2025-03-04 13:21:59,1
LN20250604000006,\N,NORMAL,放款成功,2025-06-04 15:50:48,1
LN20250616000002,\N,NORMAL,放款成功,2025-06-16 15:16:55,1
LN20250224000008,\N,NORMAL,放款成功,2025-02-24 13:43:38,1
LN20250608000004,\N,NORMAL,放款成功,2025-06-08 13:15:57,1
LN20250306000008,\N,NORMAL,放款成功,2025-03-06 15:53:01,1
LN20250131000001,\N,NORMAL,放款成功,2025-01-31 13:29:26,1
LN20250209000005,\N,NORMAL,放款成功,2025-02-09 20:49:17,1
LN20250304000011,\N,NORMAL,放款成功,2025-03-04 12:01:19,1
LN20250123000001,\N,NORMAL,放款成功,2025-01-23 13:06:29,1
LN20250302000005,\N,NORMAL,放款成功,2025-03-02 20:54:26,1
LN20250305000003,\N,NORMAL,放款成功,2025-03-05 13:25:44,1
LN20250203000004,\N,NORMAL,放款成功,2025-02-03 21:29:37,1
LN20250209000006,\N,NORMAL,放款成功,2025-02-09 21:26:14,1
LN20250131000002,\N,NORMAL,放款成功,2025-02-01 01:29:30,1
LN20250307000005,\N,NORMAL,放款成功,2025-03-07 21:31:52,1
LN20250312000007,\N,NORMAL,放款成功,2025-03-12 20:32:59,1
LN20250511000006,\N,NORMAL,放款成功,2025-05-11 10:30:41,1
LN20250222000009,\N,NORMAL,放款成功,2025-02-22 16:02:29,1
LN20250224000009,\N,NORMAL,放款成功,2025-02-24 12:09:10,1
LN20250306000009,\N,NORMAL,放款成功,2025-03-06 21:50:07,1
LN20250204000005,\N,NORMAL,放款成功,2025-02-04 00:27:41,1
LN20250505000003,\N,NORMAL,放款成功,2025-05-05 21:50:46,1
LN20250517000008,\N,NORMAL,放款成功,2025-05-17 22:04:23,1
LN20250524000002,\N,NORMAL,放款成功,2025-05-24 20:57:19,1
LN20250117000001,\N,NORMAL,放款成功,2025-01-17 13:45:01,1
LN20250209000007,\N,NORMAL,放款成功,2025-02-09 13:06:41,1
LN20250427000004,\N,NORMAL,放款成功,2025-04-27 15:19:35,1
LN20250228000008,\N,NORMAL,放款成功,2025-02-28 09:50:37,1
LN20250327000007,\N,NORMAL,放款成功,2025-03-27 20:00:35,1
LN20250214000009,\N,NORMAL,放款成功,2025-02-14 12:15:08,1
LN20250416000003,\N,NORMAL,放款成功,2025-04-16 22:46:27,1
LN20250408000003,\N,NORMAL,放款成功,2025-04-08 12:52:50,1
LN20250214000010,\N,NORMAL,放款成功,2025-02-14 21:11:36,1
LN20250313000004,\N,NORMAL,放款成功,2025-03-13 12:00:38,1
LN20250622000002,\N,NORMAL,放款成功,2025-06-22 13:51:40,1
LN20250626000003,\N,NORMAL,放款成功,2025-06-26 13:20:02,1
LN20250628000001,\N,NORMAL,放款成功,2025-06-28 12:34:27,1
LN20250213000008,\N,NORMAL,放款成功,2025-02-13 10:43:03,1
LN20250308000005,\N,NORMAL,放款成功,2025-03-08 09:34:07,1
LN20250316000004,\N,NORMAL,放款成功,2025-03-16 20:22:37,1
LN20250220000007,\N,NORMAL,放款成功,2025-02-20 16:41:37,1
LN20250625000002,\N,NORMAL,放款成功,2025-06-25 16:11:01,1
LN20250626000004,\N,NORMAL,放款成功,2025-06-26 10:18:11,1
LN20250526000009,\N,NORMAL,放款成功,2025-05-26 10:45:20,1
LN20250228000009,\N,NORMAL,放款成功,2025-02-28 12:26:02,1
LN20250226000002,\N,NORMAL,放款成功,2025-02-26 13:19:13,1
LN20250208000002,\N,NORMAL,放款成功,2025-02-08 22:30:02,1
LN20250212000008,\N,NORMAL,放款成功,2025-02-12 12:57:33,1
LN20250330000003,\N,NORMAL,放款成功,2025-03-30 21:48:53,1
LN20250329000004,\N,NORMAL,放款成功,2025-03-29 12:57:52,1
LN20250214000011,\N,NORMAL,放款成功,2025-02-14 12:30:04,1
LN20250212000009,\N,NORMAL,放款成功,2025-02-12 20:14:05,1
LN20250411000006,\N,NORMAL,放款成功,2025-04-11 21:20:22,1
LN20250306000010,\N,NORMAL,放款成功,2025-03-06 14:37:09,1
LN20250324000005,\N,NORMAL,放款成功,2025-03-24 19:40:59,1
LN20250327000008,\N,NORMAL,放款成功,2025-03-27 15:34:59,1
LN20250307000006,\N,NORMAL,放款成功,2025-03-07 13:41:05,1
LN20250219000005,\N,NORMAL,放款成功,2025-02-19 12:24:46,1
LN20250312000008,\N,NORMAL,放款成功,2025-03-12 12:06:38,1
LN20250418000004,\N,NORMAL,放款成功,2025-04-18 13:39:16,1
LN20250321000007,\N,NORMAL,放款成功,2025-03-21 22:48:34,1
LN20250514000004,\N,NORMAL,放款成功,2025-05-14 22:31:45,1
LN20250416000004,\N,NORMAL,放款成功,2025-04-16 20:06:20,1
LN20250504000005,\N,NORMAL,放款成功,2025-05-04 22:28:22,1
LN20250519000003,\N,NORMAL,放款成功,2025-05-19 20:56:16,1
LN20250518000003,\N,NORMAL,放款成功,2025-05-18 13:48:33,1
LN20250531000005,\N,NORMAL,放款成功,2025-05-31 20:12:37,1
LN20250220000008,\N,NORMAL,放款成功,2025-02-20 09:26:05,1
LN20250314000005,\N,NORMAL,放款成功,2025-03-14 21:37:58,1
LN20250213000009,\N,NORMAL,放款成功,2025-02-13 22:27:18,1
LN20250308000006,\N,NORMAL,放款成功,2025-03-08 22:14:39,1
LN20250202000002,\N,NORMAL,放款成功,2025-02-02 13:02:11,1
LN20250217000004,\N,NORMAL,放款成功,2025-02-17 11:30:45,1
LN20250616000003,\N,NORMAL,放款成功,2025-06-16 11:24:48,1
LN20250614000005,\N,NORMAL,放款成功,2025-06-14 13:45:08,1
LN20250604000007,\N,NORMAL,放款成功,2025-06-04 22:26:03,1
LN20250318000005,\N,NORMAL,放款成功,2025-03-18 15:34:15,1
LN20250406000005,\N,NORMAL,放款成功,2025-04-06 21:01:57,1
LN20250615000005,\N,NORMAL,放款成功,2025-06-15 13:39:51,1
LN20250622000003,\N,NORMAL,放款成功,2025-06-22 21:05:59,1
LN20250121000002,\N,NORMAL,放款成功,2025-01-21 22:05:01,1
LN20250303000006,\N,NORMAL,放款成功,2025-03-03 13:02:30,1
LN20250201000005,\N,NORMAL,放款成功,2025-02-01 13:27:17,1
LN20250123000002,\N,NORMAL,放款成功,2025-01-23 09:02:37,1
LN20250209000008,\N,NORMAL,放款成功,2025-02-09 22:22:55,1
LN20250420000002,\N,NORMAL,放款成功,2025-04-20 16:46:13,1
LN20250512000005,\N,NORMAL,放款成功,2025-05-12 21:35:06,1
LN20250401000003,\N,NORMAL,放款成功,2025-04-01 13:23:21,1
LN20250329000005,\N,NORMAL,放款成功,2025-03-29 12:25:54,1
LN20250223000012,\N,NORMAL,放款成功,2025-02-23 12:36:14,1
LN20250529000006,\N,NORMAL,放款成功,2025-05-29 22:51:42,1
LN20250622000004,\N,NORMAL,放款成功,2025-06-22 19:44:09,1
LN20250521000004,\N,NORMAL,放款成功,2025-05-21 00:06:27,1
LN20250502000002,\N,NORMAL,放款成功,2025-05-02 12:25:24,1
LN20250227000009,\N,NORMAL,放款成功,2025-02-27 18:07:02,1
LN20250207000004,\N,NORMAL,放款成功,2025-02-07 13:33:04,1
LN20250226000003,\N,NORMAL,放款成功,2025-02-26 10:46:24,1
LN20250612000008,\N,NORMAL,放款成功,2025-06-12 22:21:23,1
LN20250523000004,\N,NORMAL,放款成功,2025-05-23 09:13:01,1
LN20250422000007,\N,NORMAL,放款成功,2025-04-22 20:41:14,1
LN20250207000005,\N,NORMAL,放款成功,2025-02-07 06:31:45,1
LN20250124000004,\N,NORMAL,放款成功,2025-01-24 22:19:01,1
LN20250301000007,\N,NORMAL,放款成功,2025-03-01 20:45:31,1
LN20250208000003,\N,NORMAL,放款成功,2025-02-08 22:34:54,1
LN20250212000010,\N,NORMAL,放款成功,2025-02-12 13:19:07,1
LN20250312000009,\N,NORMAL,放款成功,2025-03-12 17:03:08,1
LN20250118000003,\N,NORMAL,放款成功,2025-01-18 12:00:32,1
LN20250305000004,\N,NORMAL,放款成功,2025-03-05 13:51:28,1
LN20250515000004,\N,NORMAL,放款成功,2025-05-15 08:56:07,1
LN20250523000005,\N,NORMAL,放款成功,2025-05-23 02:39:40,1
LN20250412000004,\N,NORMAL,放款成功,2025-04-12 12:12:35,1
LN20250612000009,\N,NORMAL,放款成功,2025-06-12 11:33:07,1
LN20250217000005,\N,NORMAL,放款成功,2025-02-17 20:36:59,1
