contract_id,loan_id,customer_id,contract_type,signed_at,contract_url,is_test_data
CT20250201000002,LN20250201000002,C00003303,LOAN,2025-02-01 22:17:46,oss://sim/contract/LN20250201000002.pdf,1
CT20250301000002,LN20250301000002,C00005417,LOAN,2025-03-01 16:46:11,oss://sim/contract/LN20250301000002.pdf,1
CT20250212000003,LN20250212000003,C00005795,LOAN,2025-02-12 13:24:11,oss://sim/contract/LN20250212000003.pdf,1
CT20250207000003,LN20250207000003,C00005795,LOAN,2025-02-07 20:35:45,oss://sim/contract/LN20250207000003.pdf,1
CT20250324000003,LN20250324000003,C00003263,LOAN,2025-03-24 09:30:15,oss://sim/contract/LN20250324000003.pdf,1
CT20250503000002,LN20250503000002,C00004527,LOAN,2025-05-03 20:00:40,oss://sim/contract/LN20250503000002.pdf,1
CT20250302000002,LN20250302000002,C00001928,LOAN,2025-03-02 21:30:38,oss://sim/contract/LN20250302000002.pdf,1
CT20250312000002,LN20250312000002,C00009373,LOAN,2025-03-12 13:03:13,oss://sim/contract/LN20250312000002.pdf,1
CT20250222000003,LN20250222000003,C00000920,LOAN,2025-02-22 21:39:51,oss://sim/contract/LN20250222000003.pdf,1
CT20250303000001,LN20250303000001,C00000920,LOAN,2025-03-03 20:17:44,oss://sim/contract/LN20250303000001.pdf,1
CT20250219000001,LN20250219000001,C00000920,LOAN,2025-02-19 23:41:50,oss://sim/contract/LN20250219000001.pdf,1
CT20250215000005,LN20250215000005,C00000920,LOAN,2025-02-15 02:02:01,oss://sim/contract/LN20250215000005.pdf,1
CT20250526000005,LN20250526000005,C00002025,LOAN,2025-05-26 22:35:11,oss://sim/contract/LN20250526000005.pdf,1
CT20250624000003,LN20250624000003,C00006667,LOAN,2025-06-24 20:07:47,oss://sim/contract/LN20250624000003.pdf,1
CT20250517000001,LN20250517000001,C00006667,LOAN,2025-05-17 19:13:42,oss://sim/contract/LN20250517000001.pdf,1
CT20250228000003,LN20250228000003,C00009323,LOAN,2025-02-28 13:34:20,oss://sim/contract/LN20250228000003.pdf,1
CT20250227000003,LN20250227000003,C00009323,LOAN,2025-02-27 22:29:50,oss://sim/contract/LN20250227000003.pdf,1
CT20250228000004,LN20250228000004,C00008156,LOAN,2025-02-28 20:12:47,oss://sim/contract/LN20250228000004.pdf,1
CT20250303000002,LN20250303000002,C00008156,LOAN,2025-03-03 19:30:13,oss://sim/contract/LN20250303000002.pdf,1
CT20250125000002,LN20250125000002,C00008680,LOAN,2025-01-25 20:15:58,oss://sim/contract/LN20250125000002.pdf,1
CT20250223000005,LN20250223000005,C00002376,LOAN,2025-02-23 12:37:32,oss://sim/contract/LN20250223000005.pdf,1
CT20250204000003,LN20250204000003,C00002059,LOAN,2025-02-04 18:10:07,oss://sim/contract/LN20250204000003.pdf,1
CT20250208000001,LN20250208000001,C00009671,LOAN,2025-02-08 21:08:50,oss://sim/contract/LN20250208000001.pdf,1
CT20250318000002,LN20250318000002,C00005445,LOAN,2025-03-18 23:48:08,oss://sim/contract/LN20250318000002.pdf,1
CT20250601000002,LN20250601000002,C00003286,LOAN,2025-06-01 20:03:38,oss://sim/contract/LN20250601000002.pdf,1
CT20250201000003,LN20250201000003,C00000056,LOAN,2025-02-01 13:19:29,oss://sim/contract/LN20250201000003.pdf,1
CT20250218000005,LN20250218000005,C00000056,LOAN,2025-02-18 16:19:50,oss://sim/contract/LN20250218000005.pdf,1
CT20250307000001,LN20250307000001,C00000056,LOAN,2025-03-07 21:06:01,oss://sim/contract/LN20250307000001.pdf,1
CT20250620000002,LN20250620000002,C00005730,LOAN,2025-06-20 21:08:45,oss://sim/contract/LN20250620000002.pdf,1
CT20250630000002,LN20250630000002,C00005730,LOAN,2025-06-30 23:40:43,oss://sim/contract/LN20250630000002.pdf,1
CT20250409000003,LN20250409000003,C00009828,LOAN,2025-04-09 13:44:26,oss://sim/contract/LN20250409000003.pdf,1
CT20250228000005,LN20250228000005,C00003515,LOAN,2025-02-28 19:55:11,oss://sim/contract/LN20250228000005.pdf,1
CT20250223000006,LN20250223000006,C00003515,LOAN,2025-02-23 21:06:45,oss://sim/contract/LN20250223000006.pdf,1
CT20250510000001,LN20250510000001,C00004933,LOAN,2025-05-10 20:42:29,oss://sim/contract/LN20250510000001.pdf,1
CT20250525000001,LN20250525000001,C00004933,LOAN,2025-05-25 20:45:59,oss://sim/contract/LN20250525000001.pdf,1
CT20250513000003,LN20250513000003,C00004933,LOAN,2025-05-13 21:13:30,oss://sim/contract/LN20250513000003.pdf,1
CT20250525000002,LN20250525000002,C00004673,LOAN,2025-05-25 09:13:29,oss://sim/contract/LN20250525000002.pdf,1
CT20250408000001,LN20250408000001,C00009706,LOAN,2025-04-08 02:31:31,oss://sim/contract/LN20250408000001.pdf,1
CT20250411000005,LN20250411000005,C00009706,LOAN,2025-04-11 09:25:00,oss://sim/contract/LN20250411000005.pdf,1
CT20250326000004,LN20250326000004,C00009706,LOAN,2025-03-26 14:13:26,oss://sim/contract/LN20250326000004.pdf,1
CT20250220000002,LN20250220000002,C00002208,LOAN,2025-02-20 11:20:50,oss://sim/contract/LN20250220000002.pdf,1
CT20250323000003,LN20250323000003,C00002208,LOAN,2025-03-23 17:31:12,oss://sim/contract/LN20250323000003.pdf,1
CT20250211000001,LN20250211000001,C00002208,LOAN,2025-02-11 20:23:04,oss://sim/contract/LN20250211000001.pdf,1
CT20250122000001,LN20250122000001,C00000978,LOAN,2025-01-22 08:47:54,oss://sim/contract/LN20250122000001.pdf,1
CT20250220000003,LN20250220000003,C00000978,LOAN,2025-02-20 21:35:45,oss://sim/contract/LN20250220000003.pdf,1
CT20250226000001,LN20250226000001,C00000978,LOAN,2025-02-26 11:37:54,oss://sim/contract/LN20250226000001.pdf,1
CT20250220000004,LN20250220000004,C00000978,LOAN,2025-02-20 18:03:23,oss://sim/contract/LN20250220000004.pdf,1
CT20250130000002,LN20250130000002,C00009217,LOAN,2025-01-30 16:56:20,oss://sim/contract/LN20250130000002.pdf,1
CT20250122000002,LN20250122000002,C00009217,LOAN,2025-01-22 07:25:07,oss://sim/contract/LN20250122000002.pdf,1
CT20250129000002,LN20250129000002,C00009217,LOAN,2025-01-29 22:45:18,oss://sim/contract/LN20250129000002.pdf,1
CT20250219000002,LN20250219000002,C00009217,LOAN,2025-02-19 11:40:06,oss://sim/contract/LN20250219000002.pdf,1
CT20250627000001,LN20250627000001,C00007255,LOAN,2025-06-27 13:16:36,oss://sim/contract/LN20250627000001.pdf,1
CT20250401000002,LN20250401000002,C00007751,LOAN,2025-04-01 12:48:13,oss://sim/contract/LN20250401000002.pdf,1
CT20250307000002,LN20250307000002,C00005547,LOAN,2025-03-07 16:10:14,oss://sim/contract/LN20250307000002.pdf,1
CT20250222000004,LN20250222000004,C00005547,LOAN,2025-02-22 22:42:14,oss://sim/contract/LN20250222000004.pdf,1
CT20250313000003,LN20250313000003,C00005547,LOAN,2025-03-13 22:46:35,oss://sim/contract/LN20250313000003.pdf,1
CT20250504000002,LN20250504000002,C00006089,LOAN,2025-05-04 17:18:50,oss://sim/contract/LN20250504000002.pdf,1
CT20250529000003,LN20250529000003,C00006089,LOAN,2025-05-29 12:40:49,oss://sim/contract/LN20250529000003.pdf,1
CT20250608000003,LN20250608000003,C00006089,LOAN,2025-06-08 08:55:12,oss://sim/contract/LN20250608000003.pdf,1
CT20250624000004,LN20250624000004,C00000712,LOAN,2025-06-24 07:01:17,oss://sim/contract/LN20250624000004.pdf,1
CT20250615000004,LN20250615000004,C00000712,LOAN,2025-06-15 22:06:51,oss://sim/contract/LN20250615000004.pdf,1
CT20250227000004,LN20250227000004,C00000038,LOAN,2025-02-27 22:11:44,oss://sim/contract/LN20250227000004.pdf,1
CT20250309000005,LN20250309000005,C00000038,LOAN,2025-03-09 10:33:54,oss://sim/contract/LN20250309000005.pdf,1
CT20250228000006,LN20250228000006,C00000038,LOAN,2025-02-28 08:18:54,oss://sim/contract/LN20250228000006.pdf,1
CT20250312000003,LN20250312000003,C00000436,LOAN,2025-03-12 12:11:52,oss://sim/contract/LN20250312000003.pdf,1
CT20250517000002,LN20250517000002,C00005464,LOAN,2025-05-17 20:53:50,oss://sim/contract/LN20250517000002.pdf,1
CT20250605000002,LN20250605000002,C00005464,LOAN,2025-06-05 07:35:07,oss://sim/contract/LN20250605000002.pdf,1
CT20250514000003,LN20250514000003,C00005464,LOAN,2025-05-14 13:18:33,oss://sim/contract/LN20250514000003.pdf,1
CT20250227000005,LN20250227000005,C00008553,LOAN,2025-02-27 13:26:23,oss://sim/contract/LN20250227000005.pdf,1
CT20250209000004,LN20250209000004,C00008553,LOAN,2025-02-09 12:11:56,oss://sim/contract/LN20250209000004.pdf,1
CT20250310000004,LN20250310000004,C00008553,LOAN,2025-03-10 21:39:24,oss://sim/contract/LN20250310000004.pdf,1
CT20250228000007,LN20250228000007,C00006766,LOAN,2025-02-28 22:19:05,oss://sim/contract/LN20250228000007.pdf,1
CT20250422000003,LN20250422000003,C00007847,LOAN,2025-04-22 13:58:01,oss://sim/contract/LN20250422000003.pdf,1
CT20250409000004,LN20250409000004,C00000299,LOAN,2025-04-09 21:57:13,oss://sim/contract/LN20250409000004.pdf,1
CT20250211000002,LN20250211000002,C00001905,LOAN,2025-02-11 13:24:34,oss://sim/contract/LN20250211000002.pdf,1
CT20250329000003,LN20250329000003,C00002672,LOAN,2025-03-29 09:14:37,oss://sim/contract/LN20250329000003.pdf,1
CT20250421000001,LN20250421000001,C00000573,LOAN,2025-04-21 22:32:56,oss://sim/contract/LN20250421000001.pdf,1
CT20250508000001,LN20250508000001,C00000573,LOAN,2025-05-08 21:14:25,oss://sim/contract/LN20250508000001.pdf,1
CT20250525000003,LN20250525000003,C00000573,LOAN,2025-05-25 13:24:14,oss://sim/contract/LN20250525000003.pdf,1
CT20250517000003,LN20250517000003,C00000573,LOAN,2025-05-17 20:11:39,oss://sim/contract/LN20250517000003.pdf,1
CT20250424000002,LN20250424000002,C00009595,LOAN,2025-04-24 12:20:48,oss://sim/contract/LN20250424000002.pdf,1
CT20250503000003,LN20250503000003,C00003463,LOAN,2025-05-03 12:10:58,oss://sim/contract/LN20250503000003.pdf,1
CT20250610000002,LN20250610000002,C00003463,LOAN,2025-06-10 12:53:33,oss://sim/contract/LN20250610000002.pdf,1
CT20250210000003,LN20250210000003,C00009674,LOAN,2025-02-10 12:35:54,oss://sim/contract/LN20250210000003.pdf,1
CT20250201000004,LN20250201000004,C00009674,LOAN,2025-02-01 22:00:12,oss://sim/contract/LN20250201000004.pdf,1
CT20250312000004,LN20250312000004,C00000979,LOAN,2025-03-12 21:01:13,oss://sim/contract/LN20250312000004.pdf,1
CT20250301000003,LN20250301000003,C00000979,LOAN,2025-03-01 13:19:14,oss://sim/contract/LN20250301000003.pdf,1
CT20250301000004,LN20250301000004,C00000979,LOAN,2025-03-01 11:36:34,oss://sim/contract/LN20250301000004.pdf,1
CT20250316000003,LN20250316000003,C00004853,LOAN,2025-03-16 13:33:24,oss://sim/contract/LN20250316000003.pdf,1
CT20250318000003,LN20250318000003,C00006443,LOAN,2025-03-18 13:10:12,oss://sim/contract/LN20250318000003.pdf,1
CT20250605000003,LN20250605000003,C00009404,LOAN,2025-06-05 21:05:18,oss://sim/contract/LN20250605000003.pdf,1
CT20250517000004,LN20250517000004,C00009404,LOAN,2025-05-17 21:17:15,oss://sim/contract/LN20250517000004.pdf,1
CT20250526000006,LN20250526000006,C00009404,LOAN,2025-05-26 09:37:54,oss://sim/contract/LN20250526000006.pdf,1
CT20250505000002,LN20250505000002,C00008059,LOAN,2025-05-05 08:02:33,oss://sim/contract/LN20250505000002.pdf,1
CT20250420000001,LN20250420000001,C00008059,LOAN,2025-04-20 18:13:26,oss://sim/contract/LN20250420000001.pdf,1
CT20250303000003,LN20250303000003,C00006506,LOAN,2025-03-03 22:36:54,oss://sim/contract/LN20250303000003.pdf,1
CT20250311000003,LN20250311000003,C00006506,LOAN,2025-03-11 22:11:48,oss://sim/contract/LN20250311000003.pdf,1
CT20250218000006,LN20250218000006,C00006506,LOAN,2025-02-18 21:20:45,oss://sim/contract/LN20250218000006.pdf,1
CT20250124000003,LN20250124000003,C00006506,LOAN,2025-01-24 11:42:46,oss://sim/contract/LN20250124000003.pdf,1
CT20250215000006,LN20250215000006,C00007127,LOAN,2025-02-15 20:34:47,oss://sim/contract/LN20250215000006.pdf,1
CT20250222000005,LN20250222000005,C00007127,LOAN,2025-02-22 12:55:35,oss://sim/contract/LN20250222000005.pdf,1
CT20250522000001,LN20250522000001,C00009232,LOAN,2025-05-22 21:11:21,oss://sim/contract/LN20250522000001.pdf,1
CT20250521000001,LN20250521000001,C00009232,LOAN,2025-05-21 13:42:55,oss://sim/contract/LN20250521000001.pdf,1
CT20250617000003,LN20250617000003,C00009232,LOAN,2025-06-17 15:37:22,oss://sim/contract/LN20250617000003.pdf,1
CT20250621000004,LN20250621000004,C00009232,LOAN,2025-06-21 22:17:12,oss://sim/contract/LN20250621000004.pdf,1
CT20250418000003,LN20250418000003,C00001689,LOAN,2025-04-18 20:27:07,oss://sim/contract/LN20250418000003.pdf,1
CT20250511000003,LN20250511000003,C00001689,LOAN,2025-05-11 22:43:47,oss://sim/contract/LN20250511000003.pdf,1
CT20250508000002,LN20250508000002,C00001689,LOAN,2025-05-08 20:46:19,oss://sim/contract/LN20250508000002.pdf,1
CT20250423000001,LN20250423000001,C00001689,LOAN,2025-04-23 00:09:09,oss://sim/contract/LN20250423000001.pdf,1
CT20250224000004,LN20250224000004,C00005578,LOAN,2025-02-24 20:19:57,oss://sim/contract/LN20250224000004.pdf,1
CT20250203000003,LN20250203000003,C00005578,LOAN,2025-02-03 12:13:36,oss://sim/contract/LN20250203000003.pdf,1
CT20250321000002,LN20250321000002,C00005578,LOAN,2025-03-21 14:14:54,oss://sim/contract/LN20250321000002.pdf,1
CT20250612000005,LN20250612000005,C00003124,LOAN,2025-06-12 13:47:25,oss://sim/contract/LN20250612000005.pdf,1
CT20250601000003,LN20250601000003,C00003124,LOAN,2025-06-01 22:18:07,oss://sim/contract/LN20250601000003.pdf,1
CT20250324000004,LN20250324000004,C00001561,LOAN,2025-03-24 20:09:04,oss://sim/contract/LN20250324000004.pdf,1
CT20250504000003,LN20250504000003,C00002014,LOAN,2025-05-04 22:30:03,oss://sim/contract/LN20250504000003.pdf,1
CT20250422000004,LN20250422000004,C00002014,LOAN,2025-04-22 00:06:29,oss://sim/contract/LN20250422000004.pdf,1
CT20250321000003,LN20250321000003,C00006929,LOAN,2025-03-21 20:12:12,oss://sim/contract/LN20250321000003.pdf,1
CT20250323000004,LN20250323000004,C00006929,LOAN,2025-03-23 12:56:44,oss://sim/contract/LN20250323000004.pdf,1
CT20250320000002,LN20250320000002,C00006929,LOAN,2025-03-20 22:53:19,oss://sim/contract/LN20250320000002.pdf,1
CT20250306000004,LN20250306000004,C00006929,LOAN,2025-03-06 08:30:26,oss://sim/contract/LN20250306000004.pdf,1
CT20250619000002,LN20250619000002,C00003645,LOAN,2025-06-19 20:50:39,oss://sim/contract/LN20250619000002.pdf,1
CT20250530000002,LN20250530000002,C00003645,LOAN,2025-05-30 22:21:38,oss://sim/contract/LN20250530000002.pdf,1
CT20250323000005,LN20250323000005,C00000763,LOAN,2025-03-23 22:23:44,oss://sim/contract/LN20250323000005.pdf,1
CT20250627000002,LN20250627000002,C00000128,LOAN,2025-06-27 17:50:25,oss://sim/contract/LN20250627000002.pdf,1
CT20250618000002,LN20250618000002,C00000128,LOAN,2025-06-18 12:50:10,oss://sim/contract/LN20250618000002.pdf,1
CT20250617000004,LN20250617000004,C00000128,LOAN,2025-06-17 18:05:17,oss://sim/contract/LN20250617000004.pdf,1
CT20250515000002,LN20250515000002,C00006321,LOAN,2025-05-15 15:02:18,oss://sim/contract/LN20250515000002.pdf,1
CT20250519000002,LN20250519000002,C00007169,LOAN,2025-05-19 13:27:21,oss://sim/contract/LN20250519000002.pdf,1
CT20250525000004,LN20250525000004,C00002241,LOAN,2025-05-25 12:12:08,oss://sim/contract/LN20250525000004.pdf,1
CT20250224000005,LN20250224000005,C00002579,LOAN,2025-02-24 20:43:39,oss://sim/contract/LN20250224000005.pdf,1
CT20250521000002,LN20250521000002,C00003572,LOAN,2025-05-21 09:37:12,oss://sim/contract/LN20250521000002.pdf,1
CT20250311000004,LN20250311000004,C00005491,LOAN,2025-03-11 12:01:36,oss://sim/contract/LN20250311000004.pdf,1
CT20250216000004,LN20250216000004,C00005491,LOAN,2025-02-16 10:57:26,oss://sim/contract/LN20250216000004.pdf,1
CT20250531000002,LN20250531000002,C00008509,LOAN,2025-05-31 10:06:24,oss://sim/contract/LN20250531000002.pdf,1
CT20250531000003,LN20250531000003,C00008509,LOAN,2025-05-31 11:52:07,oss://sim/contract/LN20250531000003.pdf,1
CT20250621000005,LN20250621000005,C00008509,LOAN,2025-06-21 16:47:03,oss://sim/contract/LN20250621000005.pdf,1
CT20250221000003,LN20250221000003,C00004655,LOAN,2025-02-21 22:25:35,oss://sim/contract/LN20250221000003.pdf,1
CT20250310000005,LN20250310000005,C00003359,LOAN,2025-03-10 22:44:55,oss://sim/contract/LN20250310000005.pdf,1
CT20250407000003,LN20250407000003,C00007210,LOAN,2025-04-07 12:53:33,oss://sim/contract/LN20250407000003.pdf,1
CT20250402000002,LN20250402000002,C00007210,LOAN,2025-04-02 14:04:15,oss://sim/contract/LN20250402000002.pdf,1
CT20250403000002,LN20250403000002,C00007210,LOAN,2025-04-03 09:49:21,oss://sim/contract/LN20250403000002.pdf,1
CT20250501000002,LN20250501000002,C00007210,LOAN,2025-05-01 22:13:10,oss://sim/contract/LN20250501000002.pdf,1
CT20250428000002,LN20250428000002,C00007210,LOAN,2025-04-28 14:50:03,oss://sim/contract/LN20250428000002.pdf,1
CT20250215000007,LN20250215000007,C00002501,LOAN,2025-02-15 13:54:05,oss://sim/contract/LN20250215000007.pdf,1
CT20250314000001,LN20250314000001,C00002501,LOAN,2025-03-14 12:20:26,oss://sim/contract/LN20250314000001.pdf,1
CT20250130000003,LN20250130000003,C00005479,LOAN,2025-01-30 20:07:17,oss://sim/contract/LN20250130000003.pdf,1
CT20250218000007,LN20250218000007,C00005479,LOAN,2025-02-18 21:12:29,oss://sim/contract/LN20250218000007.pdf,1
CT20250517000005,LN20250517000005,C00003983,LOAN,2025-05-17 09:02:02,oss://sim/contract/LN20250517000005.pdf,1
CT20250223000007,LN20250223000007,C00009893,LOAN,2025-02-23 21:06:43,oss://sim/contract/LN20250223000007.pdf,1
CT20250306000005,LN20250306000005,C00009893,LOAN,2025-03-06 12:26:17,oss://sim/contract/LN20250306000005.pdf,1
CT20250512000002,LN20250512000002,C00003225,LOAN,2025-05-12 16:01:55,oss://sim/contract/LN20250512000002.pdf,1
CT20250525000005,LN20250525000005,C00003225,LOAN,2025-05-25 20:02:53,oss://sim/contract/LN20250525000005.pdf,1
CT20250530000003,LN20250530000003,C00004777,LOAN,2025-05-30 21:17:15,oss://sim/contract/LN20250530000003.pdf,1
CT20250604000004,LN20250604000004,C00004777,LOAN,2025-06-04 20:53:24,oss://sim/contract/LN20250604000004.pdf,1
CT20250518000001,LN20250518000001,C00004777,LOAN,2025-05-18 21:15:16,oss://sim/contract/LN20250518000001.pdf,1
CT20250319000001,LN20250319000001,C00005010,LOAN,2025-03-19 12:07:24,oss://sim/contract/LN20250319000001.pdf,1
CT20250225000003,LN20250225000003,C00005010,LOAN,2025-02-25 13:43:49,oss://sim/contract/LN20250225000003.pdf,1
CT20250206000001,LN20250206000001,C00005787,LOAN,2025-02-06 21:08:11,oss://sim/contract/LN20250206000001.pdf,1
CT20250129000003,LN20250129000003,C00005787,LOAN,2025-01-29 13:32:11,oss://sim/contract/LN20250129000003.pdf,1
CT20250219000003,LN20250219000003,C00005787,LOAN,2025-02-19 13:49:06,oss://sim/contract/LN20250219000003.pdf,1
CT20250310000006,LN20250310000006,C00008555,LOAN,2025-03-10 11:52:50,oss://sim/contract/LN20250310000006.pdf,1
CT20250303000004,LN20250303000004,C00008555,LOAN,2025-03-03 13:26:13,oss://sim/contract/LN20250303000004.pdf,1
CT20250216000005,LN20250216000005,C00008555,LOAN,2025-02-16 21:01:50,oss://sim/contract/LN20250216000005.pdf,1
CT20250527000002,LN20250527000002,C00008882,LOAN,2025-05-27 11:53:40,oss://sim/contract/LN20250527000002.pdf,1
CT20250613000002,LN20250613000002,C00008882,LOAN,2025-06-13 11:55:14,oss://sim/contract/LN20250613000002.pdf,1
CT20250607000001,LN20250607000001,C00007967,LOAN,2025-06-07 17:01:53,oss://sim/contract/LN20250607000001.pdf,1
CT20250619000003,LN20250619000003,C00004936,LOAN,2025-06-19 10:00:18,oss://sim/contract/LN20250619000003.pdf,1
CT20250128000003,LN20250128000003,C00000939,LOAN,2025-01-28 13:20:49,oss://sim/contract/LN20250128000003.pdf,1
CT20250312000005,LN20250312000005,C00001402,LOAN,2025-03-12 17:30:45,oss://sim/contract/LN20250312000005.pdf,1
CT20250224000006,LN20250224000006,C00001746,LOAN,2025-02-24 23:36:59,oss://sim/contract/LN20250224000006.pdf,1
CT20250323000006,LN20250323000006,C00001850,LOAN,2025-03-23 21:42:41,oss://sim/contract/LN20250323000006.pdf,1
CT20250624000005,LN20250624000005,C00000597,LOAN,2025-06-24 20:50:31,oss://sim/contract/LN20250624000005.pdf,1
CT20250325000002,LN20250325000002,C00001071,LOAN,2025-03-25 21:27:07,oss://sim/contract/LN20250325000002.pdf,1
CT20250306000006,LN20250306000006,C00009722,LOAN,2025-03-06 15:32:46,oss://sim/contract/LN20250306000006.pdf,1
CT20250304000007,LN20250304000007,C00009722,LOAN,2025-03-04 13:41:31,oss://sim/contract/LN20250304000007.pdf,1
CT20250303000005,LN20250303000005,C00009722,LOAN,2025-03-03 13:16:56,oss://sim/contract/LN20250303000005.pdf,1
CT20250421000002,LN20250421000002,C00009722,LOAN,2025-04-21 12:39:01,oss://sim/contract/LN20250421000002.pdf,1
