loan_id,fee_type,fee_amount,charge_time,is_test_data
LN20250525000005,SERVICE_FEE,757.39,2025-05-25 20:07:53,1
LN20250530000003,SERVICE_FEE,100.00,2025-05-30 21:22:15,1
LN20250604000004,SERVICE_FEE,20.00,2025-06-04 20:58:24,1
LN20250518000001,SERVICE_FEE,986.80,2025-05-18 21:20:16,1
LN20250319000001,SERVICE_FEE,566.16,2025-03-19 12:12:24,1
LN20250225000003,SERVICE_FEE,400.00,2025-02-25 13:48:49,1
LN20250206000001,SERVICE_FEE,20.00,2025-02-06 21:13:11,1
LN20250129000003,SERVICE_FEE,48.58,2025-01-29 13:37:11,1
LN20250219000003,SERVICE_FEE,698.37,2025-02-19 13:54:06,1
LN20250310000006,SERVICE_FEE,50.00,2025-03-10 11:57:50,1
LN20250303000004,SERVICE_FEE,10.00,2025-03-03 13:31:13,1
LN20250216000005,SERVICE_FEE,856.29,2025-02-16 21:06:50,1
LN20250527000002,SERVICE_FEE,200.00,2025-05-27 11:58:40,1
LN20250613000002,SERVICE_FEE,717.92,2025-06-13 12:00:14,1
LN20250607000001,SERVICE_FEE,91.63,2025-06-07 17:06:53,1
LN20250619000003,SERVICE_FEE,73.67,2025-06-19 10:05:18,1
LN20250128000003,SERVICE_FEE,20.00,2025-01-28 13:25:49,1
LN20250312000005,SERVICE_FEE,300.00,2025-03-12 17:35:45,1
LN20250224000006,SERVICE_FEE,300.00,2025-02-24 23:41:59,1
LN20250323000006,SERVICE_FEE,97.04,2025-03-23 21:47:41,1
LN20250624000005,SERVICE_FEE,811.30,2025-06-24 20:55:31,1
LN20250325000002,SERVICE_FEE,300.00,2025-03-25 21:32:07,1
LN20250306000006,SERVICE_FEE,450.00,2025-03-06 15:37:46,1
LN20250304000007,SERVICE_FEE,480.98,2025-03-04 13:46:31,1
LN20250303000005,SERVICE_FEE,25.00,2025-03-03 13:21:56,1
LN20250421000002,SERVICE_FEE,473.20,2025-04-21 12:44:01,1
LN20250620000003,SERVICE_FEE,20.00,2025-06-20 14:40:03,1
LN20250614000003,SERVICE_FEE,160.00,2025-06-14 12:44:21,1
LN20250512000003,SERVICE_FEE,200.00,2025-05-12 01:50:35,1
LN20250415000001,SERVICE_FEE,148.07,2025-04-15 13:29:59,1
LN20250430000002,SERVICE_FEE,514.10,2025-04-30 20:06:48,1
LN20250507000002,SERVICE_FEE,80.00,2025-05-07 12:02:23,1
LN20250510000002,SERVICE_FEE,174.77,2025-05-10 20:31:39,1
LN20250528000002,SERVICE_FEE,50.00,2025-05-28 21:45:39,1
LN20250509000001,SERVICE_FEE,200.00,2025-05-09 14:08:13,1
LN20250607000002,SERVICE_FEE,8.25,2025-06-07 22:06:52,1
LN20250220000005,SERVICE_FEE,400.00,2025-02-20 22:08:19,1
LN20250309000006,SERVICE_FEE,150.00,2025-03-09 18:37:14,1
LN20250309000007,SERVICE_FEE,37.10,2025-03-09 09:29:02,1
LN20250301000005,SERVICE_FEE,150.00,2025-03-01 00:17:05,1
LN20250415000002,SERVICE_FEE,20.00,2025-04-15 12:00:02,1
LN20250319000002,SERVICE_FEE,84.72,2025-03-19 20:11:36,1
LN20250218000008,SERVICE_FEE,80.00,2025-02-18 13:54:38,1
LN20250531000004,SERVICE_FEE,30.00,2025-05-31 11:31:34,1
LN20250222000006,SERVICE_FEE,200.00,2025-02-22 19:37:01,1
LN20250624000006,SERVICE_FEE,10.00,2025-06-24 20:20:20,1
LN20250614000004,SERVICE_FEE,10.00,2025-06-14 10:53:55,1
LN20250306000007,SERVICE_FEE,812.82,2025-03-06 20:14:23,1
LN20250211000003,SERVICE_FEE,22.14,2025-02-11 18:16:19,1
LN20250213000004,SERVICE_FEE,222.54,2025-02-13 22:06:38,1
LN20250302000003,SERVICE_FEE,2315.79,2025-03-02 13:04:08,1
LN20250321000004,SERVICE_FEE,848.57,2025-03-21 12:19:14,1
LN20250307000003,SERVICE_FEE,634.42,2025-03-07 08:41:27,1
LN20250216000006,SERVICE_FEE,100.00,2025-02-16 14:51:50,1
LN20250620000004,SERVICE_FEE,100.00,2025-06-20 20:54:15,1
LN20250503000004,SERVICE_FEE,20.00,2025-05-03 12:55:34,1
LN20250516000004,SERVICE_FEE,108.61,2025-05-16 21:24:25,1
LN20250529000004,SERVICE_FEE,47.94,2025-05-29 11:28:34,1
LN20250526000007,SERVICE_FEE,562.26,2025-05-26 19:32:24,1
LN20250520000002,SERVICE_FEE,60.00,2025-05-20 21:29:32,1
LN20250604000005,SERVICE_FEE,300.00,2025-06-04 21:59:38,1
LN20250223000008,SERVICE_FEE,224.31,2025-02-23 16:12:27,1
LN20250214000004,SERVICE_FEE,872.24,2025-02-14 20:21:06,1
LN20250410000001,SERVICE_FEE,10.00,2025-04-10 13:20:55,1
LN20250330000001,SERVICE_FEE,300.00,2025-03-30 13:46:40,1
LN20250409000005,SERVICE_FEE,495.71,2025-04-09 20:06:27,1
LN20250314000002,SERVICE_FEE,150.00,2025-03-14 19:28:24,1
LN20250529000005,SERVICE_FEE,25.00,2025-05-29 20:06:08,1
LN20250403000003,SERVICE_FEE,400.00,2025-04-03 13:11:22,1
LN20250402000003,SERVICE_FEE,200.00,2025-04-02 20:10:17,1
LN20250304000008,SERVICE_FEE,10.00,2025-03-04 09:12:37,1
LN20250422000005,SERVICE_FEE,46.46,2025-04-22 17:32:46,1
LN20250308000002,SERVICE_FEE,20.00,2025-03-08 10:12:23,1
LN20250408000002,SERVICE_FEE,47.13,2025-04-08 12:22:17,1
LN20250515000003,SERVICE_FEE,841.79,2025-05-15 10:19:08,1
LN20250403000004,SERVICE_FEE,300.00,2025-04-03 20:28:54,1
LN20250402000004,SERVICE_FEE,100.00,2025-04-02 13:36:05,1
LN20250424000003,SERVICE_FEE,20.00,2025-04-24 21:41:58,1
LN20250430000003,SERVICE_FEE,300.00,2025-04-30 20:57:00,1
LN20250621000006,SERVICE_FEE,240.00,2025-06-21 13:21:39,1
LN20250219000004,SERVICE_FEE,497.16,2025-02-19 22:34:21,1
LN20250503000005,SERVICE_FEE,511.67,2025-05-03 08:36:40,1
LN20250512000004,SERVICE_FEE,424.12,2025-05-12 18:48:46,1
LN20250402000005,SERVICE_FEE,40.00,2025-04-02 20:46:12,1
LN20250223000009,SERVICE_FEE,956.65,2025-02-23 21:16:03,1
LN20250402000006,SERVICE_FEE,57.12,2025-04-02 01:26:20,1
LN20250619000004,SERVICE_FEE,75.00,2025-06-19 13:33:46,1
LN20250523000002,SERVICE_FEE,85.44,2025-05-23 21:36:45,1
LN20250617000005,SERVICE_FEE,10.00,2025-06-17 21:26:15,1
LN20250222000007,SERVICE_FEE,20.00,2025-02-22 13:57:47,1
LN20250323000007,SERVICE_FEE,73.07,2025-03-23 15:04:56,1
LN20250214000005,SERVICE_FEE,10.00,2025-02-14 09:24:40,1
LN20250310000007,SERVICE_FEE,856.87,2025-03-10 20:03:16,1
LN20250212000004,SERVICE_FEE,14.58,2025-02-12 11:54:51,1
LN20250326000005,SERVICE_FEE,998.93,2025-03-26 11:30:00,1
LN20250218000009,SERVICE_FEE,150.00,2025-02-18 22:08:36,1
LN20250307000004,SERVICE_FEE,100.00,2025-03-07 01:51:25,1
LN20250326000006,SERVICE_FEE,150.00,2025-03-26 16:16:14,1
LN20250130000004,SERVICE_FEE,10.00,2025-01-30 13:49:35,1
LN20250218000010,SERVICE_FEE,300.00,2025-02-18 23:35:47,1
LN20250407000004,SERVICE_FEE,577.37,2025-04-07 22:14:13,1
LN20250405000003,SERVICE_FEE,796.63,2025-04-05 20:03:32,1
LN20250322000003,SERVICE_FEE,182.73,2025-03-22 20:03:51,1
LN20250323000008,SERVICE_FEE,264.49,2025-03-23 12:49:41,1
LN20250308000003,SERVICE_FEE,80.00,2025-03-08 20:11:08,1
LN20250319000003,SERVICE_FEE,48.77,2025-03-19 02:08:29,1
LN20250212000005,SERVICE_FEE,101.03,2025-02-12 06:32:24,1
LN20250213000005,SERVICE_FEE,100.00,2025-02-13 21:03:45,1
LN20250325000003,SERVICE_FEE,264.21,2025-03-25 19:13:53,1
LN20250301000006,SERVICE_FEE,86.12,2025-03-01 13:56:56,1
LN20250321000005,SERVICE_FEE,25.00,2025-03-21 15:06:50,1
LN20250304000009,SERVICE_FEE,25.00,2025-03-04 18:50:17,1
LN20250526000008,SERVICE_FEE,200.00,2025-05-26 22:51:10,1
LN20250406000002,SERVICE_FEE,5.00,2025-04-06 12:06:42,1
LN20250310000008,SERVICE_FEE,400.00,2025-03-10 13:14:28,1
LN20250220000006,SERVICE_FEE,50.00,2025-02-20 12:20:47,1
LN20250214000006,SERVICE_FEE,400.00,2025-02-14 13:24:34,1
LN20250325000004,SERVICE_FEE,20.00,2025-03-25 22:45:34,1
LN20250212000006,SERVICE_FEE,300.00,2025-02-12 20:50:12,1
LN20250611000001,SERVICE_FEE,240.00,2025-06-11 22:01:08,1
LN20250612000006,SERVICE_FEE,202.19,2025-06-12 21:10:44,1
LN20250204000004,SERVICE_FEE,75.00,2025-02-04 08:42:17,1
LN20250222000008,SERVICE_FEE,80.00,2025-02-22 12:23:28,1
LN20250407000005,SERVICE_FEE,7.27,2025-04-07 17:15:10,1
LN20250429000002,SERVICE_FEE,715.81,2025-04-29 21:04:31,1
LN20250511000004,SERVICE_FEE,270.18,2025-05-11 13:27:43,1
LN20250223000010,SERVICE_FEE,40.00,2025-02-23 16:25:30,1
LN20250112000001,SERVICE_FEE,235.39,2025-01-12 13:48:35,1
LN20250211000004,SERVICE_FEE,50.00,2025-02-11 14:12:56,1
LN20250424000004,SERVICE_FEE,25.00,2025-04-24 12:47:04,1
LN20250215000008,SERVICE_FEE,20.00,2025-02-15 16:33:08,1
LN20250314000003,SERVICE_FEE,100.00,2025-03-14 20:28:31,1
LN20250213000006,SERVICE_FEE,275.98,2025-02-13 14:49:33,1
LN20250321000006,SERVICE_FEE,249.50,2025-03-21 13:52:38,1
LN20250527000003,SERVICE_FEE,92.77,2025-05-27 12:51:20,1
LN20250518000002,SERVICE_FEE,344.26,2025-05-18 12:25:26,1
LN20250331000002,SERVICE_FEE,439.66,2025-03-31 16:13:08,1
LN20250416000001,SERVICE_FEE,150.00,2025-04-16 10:29:57,1
LN20250508000003,SERVICE_FEE,80.00,2025-05-08 21:22:31,1
LN20250327000005,SERVICE_FEE,100.00,2025-03-27 15:24:54,1
LN20250227000006,SERVICE_FEE,200.00,2025-02-27 18:35:15,1
LN20250214000007,SERVICE_FEE,992.55,2025-02-14 21:07:06,1
LN20250305000002,SERVICE_FEE,600.00,2025-03-05 22:43:39,1
LN20250330000002,SERVICE_FEE,20.00,2025-03-30 21:43:26,1
LN20250530000004,SERVICE_FEE,200.00,2025-05-30 21:35:41,1
LN20250522000002,SERVICE_FEE,100.00,2025-05-22 22:59:38,1
LN20250613000003,SERVICE_FEE,10.00,2025-06-13 22:22:53,1
LN20250417000003,SERVICE_FEE,54.75,2025-04-17 20:45:15,1
LN20250616000001,SERVICE_FEE,600.00,2025-06-16 19:40:12,1
LN20250620000005,SERVICE_FEE,200.00,2025-06-20 12:10:42,1
LN20250328000006,SERVICE_FEE,100.00,2025-03-28 23:13:46,1
LN20250309000008,SERVICE_FEE,100.00,2025-03-09 08:17:14,1
LN20250406000003,SERVICE_FEE,150.00,2025-04-06 00:41:35,1
LN20250315000002,SERVICE_FEE,10.00,2025-03-15 13:04:45,1
LN20250419000002,SERVICE_FEE,150.00,2025-04-19 12:38:57,1
LN20250417000004,SERVICE_FEE,10.00,2025-04-17 18:51:45,1
LN20250422000006,SERVICE_FEE,80.00,2025-04-22 21:42:02,1
LN20250331000003,SERVICE_FEE,177.87,2025-03-31 13:44:05,1
LN20250508000004,SERVICE_FEE,200.00,2025-05-08 22:31:58,1
LN20250419000003,SERVICE_FEE,160.00,2025-04-19 10:51:48,1
LN20250607000003,SERVICE_FEE,735.39,2025-06-07 07:33:35,1
LN20250613000004,SERVICE_FEE,980.40,2025-06-13 01:08:45,1
LN20250618000003,SERVICE_FEE,400.00,2025-06-18 13:36:17,1
LN20250214000008,SERVICE_FEE,23.06,2025-02-14 20:18:38,1
LN20250205000002,SERVICE_FEE,15.03,2025-02-05 13:09:04,1
LN20250213000007,SERVICE_FEE,30.00,2025-02-13 12:12:02,1
LN20250302000004,SERVICE_FEE,400.00,2025-03-02 10:25:20,1
LN20250221000004,SERVICE_FEE,5.38,2025-02-21 21:22:15,1
LN20250508000005,SERVICE_FEE,400.00,2025-05-08 20:55:07,1
LN20250520000003,SERVICE_FEE,240.00,2025-05-20 10:28:42,1
LN20250417000005,SERVICE_FEE,300.00,2025-04-17 19:53:28,1
LN20250412000003,SERVICE_FEE,150.00,2025-04-12 09:59:46,1
LN20250416000002,SERVICE_FEE,400.00,2025-04-16 12:37:42,1
LN20250427000002,SERVICE_FEE,20.00,2025-04-27 12:08:14,1
LN20250406000004,SERVICE_FEE,173.86,2025-04-06 09:42:52,1
LN20250318000004,SERVICE_FEE,135.38,2025-03-18 22:41:04,1
LN20250504000004,SERVICE_FEE,751.00,2025-05-04 14:59:08,1
LN20250510000003,SERVICE_FEE,466.89,2025-05-10 15:27:07,1
LN20250312000006,SERVICE_FEE,160.00,2025-03-12 22:05:15,1
LN20250610000003,SERVICE_FEE,33.26,2025-06-10 20:03:39,1
LN20250314000004,SERVICE_FEE,624.45,2025-03-14 09:27:34,1
LN20250404000002,SERVICE_FEE,150.00,2025-04-04 20:07:10,1
LN20250611000002,SERVICE_FEE,300.00,2025-06-11 21:31:01,1
LN20250601000004,SERVICE_FEE,164.13,2025-06-01 07:05:59,1
LN20250620000006,SERVICE_FEE,711.91,2025-06-20 17:37:06,1
LN20250521000003,SERVICE_FEE,200.00,2025-05-21 12:25:09,1
LN20250607000004,SERVICE_FEE,40.00,2025-06-07 14:51:20,1
LN20250612000007,SERVICE_FEE,351.83,2025-06-12 13:34:15,1
LN20250210000004,SERVICE_FEE,100.00,2025-02-10 16:21:35,1
LN20250308000004,SERVICE_FEE,20.00,2025-03-08 17:11:15,1
LN20250212000007,SERVICE_FEE,253.95,2025-02-12 22:24:06,1
LN20250205000003,SERVICE_FEE,42.52,2025-02-05 20:30:46,1
LN20250217000003,SERVICE_FEE,91.97,2025-02-17 09:39:57,1
LN20250130000005,SERVICE_FEE,60.00,2025-01-30 21:49:47,1
LN20250128000004,SERVICE_FEE,298.87,2025-01-28 13:46:53,1
LN20250327000006,SERVICE_FEE,300.00,2025-03-27 16:48:53,1
LN20250223000011,SERVICE_FEE,788.21,2025-02-23 10:28:21,1
LN20250215000009,SERVICE_FEE,56.40,2025-02-15 22:47:25,1
LN20250626000002,SERVICE_FEE,20.00,2025-06-26 06:37:36,1
LN20250623000001,SERVICE_FEE,597.90,2025-06-23 12:47:04,1
LN20250227000007,SERVICE_FEE,385.82,2025-02-27 13:24:34,1
LN20250517000006,SERVICE_FEE,100.00,2025-05-17 12:16:38,1
LN20250511000005,SERVICE_FEE,40.00,2025-05-11 20:15:37,1
LN20250513000004,SERVICE_FEE,3.17,2025-05-13 20:19:33,1
LN20250427000003,SERVICE_FEE,115.00,2025-04-27 08:05:17,1
LN20250610000004,SERVICE_FEE,100.00,2025-06-10 11:18:29,1
LN20250517000007,SERVICE_FEE,404.08,2025-05-17 22:46:52,1
LN20250315000003,SERVICE_FEE,200.00,2025-03-15 12:23:17,1
LN20250617000006,SERVICE_FEE,100.00,2025-06-17 11:05:18,1
LN20250623000002,SERVICE_FEE,757.98,2025-06-23 22:36:48,1
LN20250620000007,SERVICE_FEE,150.00,2025-06-20 00:31:48,1
LN20250227000008,SERVICE_FEE,288.91,2025-02-27 13:22:24,1
LN20250331000004,SERVICE_FEE,6.66,2025-03-31 22:39:09,1
LN20250405000004,SERVICE_FEE,100.00,2025-04-05 06:57:06,1
LN20250326000007,SERVICE_FEE,160.00,2025-03-26 21:11:36,1
LN20250310000009,SERVICE_FEE,569.29,2025-03-10 13:51:26,1
LN20250404000003,SERVICE_FEE,820.40,2025-04-04 11:23:25,1
LN20250402000007,SERVICE_FEE,954.04,2025-04-02 13:26:27,1
LN20250502000001,SERVICE_FEE,150.00,2025-05-02 13:27:34,1
LN20250405000005,SERVICE_FEE,150.00,2025-04-05 20:42:19,1
LN20250523000003,SERVICE_FEE,150.00,2025-05-23 22:55:43,1
LN20250611000003,SERVICE_FEE,600.00,2025-06-11 20:34:08,1
LN20250620000008,SERVICE_FEE,300.00,2025-06-20 15:44:08,1
LN20250224000007,SERVICE_FEE,196.31,2025-02-24 13:00:55,1
LN20250304000010,SERVICE_FEE,200.00,2025-03-04 13:21:59,1
LN20250604000006,SERVICE_FEE,2058.67,2025-06-04 15:50:48,1
LN20250616000002,SERVICE_FEE,400.00,2025-06-16 15:16:55,1
LN20250224000008,SERVICE_FEE,20.00,2025-02-24 13:43:38,1
LN20250608000004,SERVICE_FEE,300.00,2025-06-08 13:15:57,1
LN20250306000008,SERVICE_FEE,1500.00,2025-03-06 15:53:01,1
LN20250131000001,SERVICE_FEE,20.00,2025-01-31 13:29:26,1
LN20250209000005,SERVICE_FEE,40.00,2025-02-09 20:49:17,1
LN20250304000011,SERVICE_FEE,536.08,2025-03-04 12:01:19,1
LN20250123000001,SERVICE_FEE,400.00,2025-01-23 13:06:29,1
LN20250302000005,SERVICE_FEE,588.47,2025-03-02 20:54:26,1
LN20250305000003,SERVICE_FEE,40.00,2025-03-05 13:25:44,1
LN20250203000004,SERVICE_FEE,240.00,2025-02-03 21:29:37,1
LN20250209000006,SERVICE_FEE,459.29,2025-02-09 21:26:14,1
LN20250131000002,SERVICE_FEE,167.11,2025-02-01 01:29:30,1
LN20250307000005,SERVICE_FEE,90.00,2025-03-07 21:31:52,1
LN20250312000007,SERVICE_FEE,888.52,2025-03-12 20:32:59,1
LN20250511000006,SERVICE_FEE,300.00,2025-05-11 10:30:41,1
LN20250222000009,SERVICE_FEE,9.08,2025-02-22 16:02:29,1
LN20250224000009,SERVICE_FEE,185.95,2025-02-24 12:09:10,1
LN20250306000009,SERVICE_FEE,71.47,2025-03-06 21:50:07,1
LN20250204000005,SERVICE_FEE,17.32,2025-02-04 00:27:41,1
LN20250505000003,SERVICE_FEE,13.49,2025-05-05 21:50:46,1
LN20250517000008,SERVICE_FEE,10.00,2025-05-17 22:04:23,1
LN20250524000002,SERVICE_FEE,686.29,2025-05-24 20:57:19,1
LN20250117000001,SERVICE_FEE,200.00,2025-01-17 13:45:01,1
LN20250209000007,SERVICE_FEE,480.14,2025-02-09 13:06:41,1
LN20250427000004,SERVICE_FEE,40.00,2025-04-27 15:19:35,1
LN20250228000008,SERVICE_FEE,738.47,2025-02-28 09:50:37,1
LN20250327000007,SERVICE_FEE,160.00,2025-03-27 20:00:35,1
LN20250214000009,SERVICE_FEE,10.00,2025-02-14 12:15:08,1
LN20250416000003,SERVICE_FEE,100.00,2025-04-16 22:46:27,1
LN20250408000003,SERVICE_FEE,152.53,2025-04-08 12:52:50,1
LN20250214000010,SERVICE_FEE,80.00,2025-02-14 21:11:36,1
LN20250313000004,SERVICE_FEE,40.00,2025-03-13 12:00:38,1
LN20250622000002,SERVICE_FEE,62.96,2025-06-22 13:51:40,1
LN20250626000003,SERVICE_FEE,50.00,2025-06-26 13:20:02,1
LN20250628000001,SERVICE_FEE,20.00,2025-06-28 12:34:27,1
LN20250213000008,SERVICE_FEE,393.82,2025-02-13 10:43:03,1
LN20250308000005,SERVICE_FEE,10.00,2025-03-08 09:34:07,1
LN20250316000004,SERVICE_FEE,20.00,2025-03-16 20:22:37,1
LN20250220000007,SERVICE_FEE,300.00,2025-02-20 16:41:37,1
LN20250625000002,SERVICE_FEE,40.00,2025-06-25 16:11:01,1
LN20250626000004,SERVICE_FEE,214.87,2025-06-26 10:18:11,1
LN20250526000009,SERVICE_FEE,65.37,2025-05-26 10:45:20,1
LN20250228000009,SERVICE_FEE,20.00,2025-02-28 12:26:02,1
LN20250226000002,SERVICE_FEE,10.00,2025-02-26 13:19:13,1
LN20250208000002,SERVICE_FEE,160.00,2025-02-08 22:30:02,1
LN20250212000008,SERVICE_FEE,300.00,2025-02-12 12:57:33,1
LN20250330000003,SERVICE_FEE,600.00,2025-03-30 21:48:53,1
LN20250329000004,SERVICE_FEE,100.00,2025-03-29 12:57:52,1
LN20250214000011,SERVICE_FEE,160.00,2025-02-14 12:30:04,1
LN20250212000009,SERVICE_FEE,50.00,2025-02-12 20:14:05,1
LN20250411000006,SERVICE_FEE,4.37,2025-04-11 21:20:22,1
LN20250306000010,SERVICE_FEE,270.08,2025-03-06 14:37:09,1
LN20250324000005,SERVICE_FEE,600.00,2025-03-24 19:40:59,1
LN20250327000008,SERVICE_FEE,40.00,2025-03-27 15:34:59,1
LN20250307000006,SERVICE_FEE,43.58,2025-03-07 13:41:05,1
LN20250219000005,SERVICE_FEE,40.00,2025-02-19 12:24:46,1
LN20250312000008,SERVICE_FEE,300.00,2025-03-12 12:06:38,1
LN20250418000004,SERVICE_FEE,429.77,2025-04-18 13:39:16,1
LN20250321000007,SERVICE_FEE,240.00,2025-03-21 22:48:34,1
LN20250514000004,SERVICE_FEE,1540.98,2025-05-14 22:31:45,1
LN20250416000004,SERVICE_FEE,200.00,2025-04-16 20:06:20,1
LN20250504000005,SERVICE_FEE,442.24,2025-05-04 22:28:22,1
LN20250519000003,SERVICE_FEE,75.00,2025-05-19 20:56:16,1
LN20250518000003,SERVICE_FEE,241.98,2025-05-18 13:48:33,1
LN20250531000005,SERVICE_FEE,100.00,2025-05-31 20:12:37,1
LN20250220000008,SERVICE_FEE,355.71,2025-02-20 09:26:05,1
LN20250314000005,SERVICE_FEE,423.97,2025-03-14 21:37:58,1
LN20250213000009,SERVICE_FEE,49.37,2025-02-13 22:27:18,1
LN20250308000006,SERVICE_FEE,468.22,2025-03-08 22:14:39,1
LN20250202000002,SERVICE_FEE,218.09,2025-02-02 13:02:11,1
LN20250217000004,SERVICE_FEE,100.00,2025-02-17 11:30:45,1
LN20250616000003,SERVICE_FEE,219.20,2025-06-16 11:24:48,1
LN20250614000005,SERVICE_FEE,50.00,2025-06-14 13:45:08,1
LN20250604000007,SERVICE_FEE,50.00,2025-06-04 22:26:03,1
LN20250318000005,SERVICE_FEE,721.01,2025-03-18 15:34:15,1
LN20250406000005,SERVICE_FEE,40.00,2025-04-06 21:01:57,1
LN20250615000005,SERVICE_FEE,10.00,2025-06-15 13:39:51,1
LN20250622000003,SERVICE_FEE,292.41,2025-06-22 21:05:59,1
LN20250121000002,SERVICE_FEE,941.27,2025-01-21 22:05:01,1
LN20250303000006,SERVICE_FEE,426.53,2025-03-03 13:02:30,1
LN20250201000005,SERVICE_FEE,504.98,2025-02-01 13:27:17,1
LN20250123000002,SERVICE_FEE,600.00,2025-01-23 09:02:37,1
LN20250209000008,SERVICE_FEE,35.73,2025-02-09 22:22:55,1
LN20250420000002,SERVICE_FEE,104.68,2025-04-20 16:46:13,1
LN20250512000005,SERVICE_FEE,120.52,2025-05-12 21:35:06,1
LN20250401000003,SERVICE_FEE,80.00,2025-04-01 13:23:21,1
LN20250329000005,SERVICE_FEE,80.00,2025-03-29 12:25:54,1
LN20250223000012,SERVICE_FEE,20.00,2025-02-23 12:36:14,1
LN20250529000006,SERVICE_FEE,499.14,2025-05-29 22:51:42,1
LN20250622000004,SERVICE_FEE,5.00,2025-06-22 19:44:09,1
LN20250521000004,SERVICE_FEE,156.02,2025-05-21 00:06:27,1
LN20250502000002,SERVICE_FEE,23.02,2025-05-02 12:25:24,1
LN20250227000009,SERVICE_FEE,97.45,2025-02-27 18:07:02,1
LN20250207000004,SERVICE_FEE,300.00,2025-02-07 13:33:04,1
LN20250226000003,SERVICE_FEE,40.00,2025-02-26 10:46:24,1
LN20250612000008,SERVICE_FEE,688.57,2025-06-12 22:21:23,1
LN20250523000004,SERVICE_FEE,209.14,2025-05-23 09:13:01,1
LN20250422000007,SERVICE_FEE,8.41,2025-04-22 20:41:14,1
LN20250207000005,SERVICE_FEE,252.88,2025-02-07 06:31:45,1
LN20250124000004,SERVICE_FEE,400.00,2025-01-24 22:19:01,1
LN20250301000007,SERVICE_FEE,83.79,2025-03-01 20:45:31,1
LN20250208000003,SERVICE_FEE,18.61,2025-02-08 22:34:54,1
LN20250212000010,SERVICE_FEE,955.94,2025-02-12 13:19:07,1
LN20250312000009,SERVICE_FEE,100.00,2025-03-12 17:03:08,1
LN20250118000003,SERVICE_FEE,10.00,2025-01-18 12:00:32,1
LN20250305000004,SERVICE_FEE,600.00,2025-03-05 13:51:28,1
LN20250515000004,SERVICE_FEE,485.88,2025-05-15 08:56:07,1
LN20250523000005,SERVICE_FEE,20.00,2025-05-23 02:39:40,1
LN20250412000004,SERVICE_FEE,10.00,2025-04-12 12:12:35,1
LN20250612000009,SERVICE_FEE,160.00,2025-06-12 11:33:07,1
LN20250217000005,SERVICE_FEE,551.94,2025-02-17 20:36:59,1
LN20250430000004,SERVICE_FEE,3.56,2025-04-30 09:12:37,1
LN20250211000005,SERVICE_FEE,80.00,2025-02-11 22:03:55,1
LN20250228000010,SERVICE_FEE,50.00,2025-02-28 22:03:15,1
LN20250214000012,SERVICE_FEE,779.13,2025-02-14 11:38:54,1
LN20250226000004,SERVICE_FEE,102.03,2025-02-26 08:32:29,1
LN20250205000004,SERVICE_FEE,38.94,2025-02-05 12:25:45,1
LN20250322000004,SERVICE_FEE,1500.00,2025-03-22 16:56:54,1
LN20250215000010,SERVICE_FEE,150.00,2025-02-15 11:19:33,1
LN20250208000004,SERVICE_FEE,400.00,2025-02-08 20:43:09,1
LN20250312000010,SERVICE_FEE,25.00,2025-03-12 20:33:02,1
LN20250606000001,SERVICE_FEE,530.48,2025-06-06 12:22:11,1
LN20250321000008,SERVICE_FEE,600.00,2025-03-21 21:34:22,1
LN20250420000003,SERVICE_FEE,40.00,2025-04-20 22:55:42,1
LN20250317000006,SERVICE_FEE,50.00,2025-03-17 13:32:12,1
LN20250318000006,SERVICE_FEE,229.62,2025-03-18 10:57:28,1
LN20250401000004,SERVICE_FEE,123.58,2025-04-01 13:18:34,1
LN20250303000007,SERVICE_FEE,50.00,2025-03-03 22:23:50,1
LN20250327000009,SERVICE_FEE,40.00,2025-03-27 21:33:05,1
LN20250208000005,SERVICE_FEE,148.98,2025-02-08 22:04:08,1
LN20250215000011,SERVICE_FEE,160.00,2025-02-15 13:29:39,1
LN20250627000003,SERVICE_FEE,200.00,2025-06-27 20:47:52,1
LN20250228000011,SERVICE_FEE,246.73,2025-02-28 10:28:27,1
LN20250317000007,SERVICE_FEE,25.64,2025-03-17 14:47:11,1
LN20250324000006,SERVICE_FEE,35.43,2025-03-24 20:07:40,1
LN20250306000011,SERVICE_FEE,150.00,2025-03-06 21:31:59,1
LN20250208000006,SERVICE_FEE,298.06,2025-02-08 00:57:39,1
LN20250307000007,SERVICE_FEE,171.81,2025-03-07 07:58:22,1
LN20250130000006,SERVICE_FEE,40.00,2025-01-30 18:44:17,1
LN20250220000009,SERVICE_FEE,25.00,2025-02-20 21:48:42,1
LN20250624000007,SERVICE_FEE,822.90,2025-06-24 12:44:44,1
LN20250622000005,SERVICE_FEE,22.19,2025-06-22 20:35:18,1
LN20250630000003,SERVICE_FEE,100.00,2025-06-30 13:49:14,1
LN20250219000006,SERVICE_FEE,300.00,2025-02-19 18:08:08,1
LN20250221000005,SERVICE_FEE,300.00,2025-02-21 20:42:56,1
LN20250304000012,SERVICE_FEE,150.00,2025-03-04 20:41:27,1
LN20250329000006,SERVICE_FEE,5.00,2025-03-29 06:43:02,1
LN20250327000010,SERVICE_FEE,236.80,2025-03-27 20:40:50,1
LN20250221000006,SERVICE_FEE,48.80,2025-02-21 18:46:40,1
LN20250312000011,SERVICE_FEE,38.13,2025-03-12 13:04:23,1
